,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.257374,0.0126126,0.0125329,0.0146838,0.00779379,0.00656977,0.00215504,0.00220227,605.5918547699711,645.4068109787137,266.43469254658385,464.3377659006212,297.23080602484475,267.33996099378885,278.1782025465839,254.15461614906837,282.3068661490684,281.9641431055901,0.257374,0.0126126,3.0
1,0.0383466,0.188225,0.00810006,0.00984698,0.00538739,0.0053276,0.0012896,0.00144577,586.7378170014241,425.314551224376,185.69893559006212,187.2596743478261,186.87698360248447,218.1047482608696,213.10578795031057,217.72905186335407,226.99056757763978,225.7725518633541,0.0342368,0.188225,3.0
2,0.236934,0.012763,0.01126,0.00872185,0.00855923,0.00600221,0.00283513,0.00189645,721.392351971616,308.26916801400967,390.460466583851,214.886349068323,323.2857508695653,217.48125211180127,320.1762636645963,233.8560195652174,329.03310639751555,249.41444670807456,0.236934,0.00394348,3.0
3,0.0383466,0.188225,0.00810006,0.00984698,0.00538739,0.0053276,0.0012896,0.00144577,586.7378170014241,425.314551224376,185.69893559006212,187.2596743478261,186.87698360248447,218.1047482608696,213.10578795031057,217.72905186335407,226.99056757763978,225.7725518633541,0.0342368,0.188225,3.0
4,0.120793,0.0271236,0.00882424,0.0105429,0.00731133,0.006476,0.00201883,0.00187023,399.9886579522008,513.2184942642192,240.31280180124227,184.84762354037272,249.01476968944104,197.11870720496896,262.01426472049695,236.4739040372671,298.10709788819884,264.10957149068327,0.120793,0.0271236,3.0
5,0.112072,0.0271899,0.0150299,0.0268715,0.00999692,0.0131115,0.00271055,0.00554316,399.6868842357288,378.7786864980216,333.91715956521745,548.1540334782609,371.6796434782609,473.60527677018644,311.5152626708075,392.30697440993794,317.2456319254659,446.71800453416154,0.112072,0.0168057,3.0
6,0.0295866,0.188845,0.0167023,0.0127143,0.00805083,0.00777218,0.00227945,0.00234714,353.80794986294404,493.29976130856005,255.06987652173916,383.3192374534162,270.90907677018635,265.6063619254659,259.2245191304349,279.7209558385094,301.9140214906833,296.7392032919255,0.0294346,0.188845,3.0
7,0.0141567,0.0173392,0.0112069,0.0172375,0.00824093,0.0117399,0.00227573,0.0045803,364.93184759145123,323.404653417312,277.9553826086957,502.164198136646,274.4312304968945,452.34845453416153,269.54318055900626,354.9191877018634,295.8339348447205,380.3116678881988,0.0125952,0.0140008,3.0
8,0.146496,0.0197475,0.012997,0.0208636,0.00872849,0.011672,0.0022069,0.00337268,725.556817599072,607.3815570456001,395.43344788819877,445.1232932298137,282.6545851552795,286.66034807453417,324.7185929813665,333.6673614285715,319.2180380124224,334.14397627329197,0.146496,0.0207874,3.0
9,0.00429912,0.00785518,0.00335442,0.0051872,0.00381757,0.00606141,0.00202368,0.00243091,487.42522652643845,746.2611322250497,353.5872640372671,555.8018532298137,324.1270709937889,396.22081161490684,182.4705444720497,190.2422640993789,283.45993434782616,277.67161192546587,0.00244453,0.00499503,3.0
10,0.00670641,0.0103951,0.0065046,0.00667918,0.00370597,0.00364144,0.00131147,0.00233563,558.6530231642593,1055.7055257026402,304.59785267080747,541.9980081987579,180.85385093167702,288.2970254658385,194.801579689441,188.42573204968946,221.6289003726708,280.8440482608696,0.0036006,0.00683085,3.0
11,0.0383466,0.188225,0.00810006,0.00984698,0.00538739,0.0053276,0.0012896,0.00144577,586.7378170014241,425.314551224376,185.69893559006212,187.2596743478261,186.87698360248447,218.1047482608696,213.10578795031057,217.72905186335407,226.99056757763978,225.7725518633541,0.0342368,0.188225,3.0
12,0.0446185,0.0133826,0.0211505,0.0160589,0.00973426,0.0101436,0.00460132,0.00348405,654.034996262592,363.9676597591104,401.6414311801243,493.6850501863355,273.7078150931677,411.5734050931678,355.5316927329193,319.1930581987578,406.70833658385095,338.6893031677019,0.0444063,0.0117109,3.0
13,0.106739,0.0197459,0.015812,0.0437396,0.0106678,0.0107675,0.00341237,0.0046273,503.4891793636272,554.0761630448352,331.5630619254659,690.8327339751553,319.06216397515533,502.86862888198755,283.5648495652174,346.30115198757767,361.88555813664595,384.34940496894416,0.106739,0.00371594,3.0
14,0.111193,0.0141174,0.0497381,0.0224543,0.0175315,0.0103292,0.00636088,0.00439334,455.46393064218233,390.836122578816,478.75111838509326,462.92290925465846,451.1594154037268,447.3764724223603,390.80119124223614,286.1837332298137,493.24740385093173,384.2305010559007,0.111193,0.00615692,3.0
15,0.120793,0.0271236,0.00882424,0.0105429,0.00731133,0.006476,0.00201883,0.00187023,399.9886579522008,513.2184942642192,240.31280180124227,184.84762354037272,249.01476968944104,197.11870720496896,262.01426472049695,236.4739040372671,298.10709788819884,264.10957149068327,0.120793,0.0271236,3.0
16,0.187017,0.195391,0.0110567,0.0170255,0.00765209,0.0107421,0.00220511,0.00348756,367.1206445540592,368.26389637157286,337.5052600000001,456.9207596273293,317.0687748447205,452.68818000000005,270.535378757764,338.9391013043479,301.93700291925467,340.2440467701864,0.187017,0.195391,3.0
17,0.0348842,0.267213,0.0209137,0.0131302,0.00894382,0.00922564,0.00315852,0.00319995,304.089651247788,307.961002726524,343.37052024844724,433.6675506832298,241.47186515527954,453.1777843478261,300.6740235403727,330.6577934782609,351.3280896894411,349.4605988198758,0.0335052,0.267213,3.0
18,0.150232,0.0249477,0.0113349,0.0104887,0.00764736,0.00672138,0.0020812,0.00204643,770.883704006448,478.72789554576724,367.60393708074537,297.48560012422365,301.5393242857143,254.66520354037272,303.07908000000003,241.4019216770187,290.3263855279503,259.2245191304349,0.150232,0.0184704,3.0
19,0.112072,0.0271899,0.0150299,0.0268715,0.00999692,0.0131115,0.00271055,0.00554316,399.6868842357288,378.7786864980216,333.91715956521745,548.1540334782609,371.6796434782609,473.60527677018644,311.5152626708075,392.30697440993794,317.2456319254659,446.71800453416154,0.112072,0.0168057,3.0
20,0.01726,0.00495334,0.01825,0.00502231,0.0133874,0.0022849,0.00343066,0.00112852,484.52139397008966,193.8718674952128,474.9491907453416,165.37735757763977,302.0409189440995,163.97449124223604,301.5533129813665,145.2366334161491,343.9950155900622,190.8607642857143,0.0159214,0.0027054,3.0
21,0.101092,0.0192974,0.0169786,0.0169624,0.00938081,0.0102868,0.00277524,0.00339919,350.5982481230544,384.142212808956,474.0219400621117,669.1172823602486,376.9024229192547,364.68329726708083,310.43213795031056,293.1061391925466,344.0189962111802,325.1982054037268,0.101092,0.0166737,3.0
22,0.150232,0.0249477,0.0113349,0.0104887,0.00764736,0.00672138,0.0020812,0.00204643,770.883704006448,478.72789554576724,367.60393708074537,297.48560012422365,301.5393242857143,254.66520354037272,303.07908000000003,241.4019216770187,290.3263855279503,259.2245191304349,0.150232,0.0184704,3.0
23,0.0383466,0.188225,0.00810006,0.00984698,0.00538739,0.0053276,0.0012896,0.00144577,586.7378170014241,425.314551224376,185.69893559006212,187.2596743478261,186.87698360248447,218.1047482608696,213.10578795031057,217.72905186335407,226.99056757763978,225.7725518633541,0.0342368,0.188225,3.0
24,0.00966535,0.0107608,0.00654103,0.011915,0.00604476,0.00772143,0.00215842,0.0034997,496.79149662600486,587.0228472396001,353.2935014285715,411.59738571428574,252.8956335403727,358.5572477639752,251.7275774534162,247.76378062111806,286.9331276397516,336.1933201863354,0.00818454,0.00809024,3.0
25,0.0163147,0.00814973,0.0148172,0.00949424,0.00899639,0.00491087,0.00240087,0.0022505,648.5872100293201,495.219336020064,476.5409044720498,414.29120881987586,250.54553267080746,299.0153639130435,303.91440496894415,227.3842494409938,305.07047074534165,285.26447608695656,0.0154305,0.00570565,3.0
26,0.011881,0.00872998,0.0129357,0.0103474,0.00785211,0.0087499,0.00216233,0.00260737,250.39756799218083,467.84309644016645,343.2186429813665,530.5582527329193,300.7539589440994,407.6106074534162,253.94278732919256,258.51209484472054,288.0602168322982,308.07404354037266,0.0115183,0.00659404,3.0
27,0.0272997,0.167272,0.0115149,0.019221,0.00971856,0.0104947,0.00327429,0.00385821,369.4754469246336,459.54915363807845,346.0403627329193,495.81033273291933,407.2778763354038,360.95031391304354,299.00237440993794,348.64126093167704,351.0673004347826,395.64627590062116,0.0241734,0.167272,3.0
28,0.00748071,0.0308593,0.0100107,0.0219259,0.00697021,0.0107673,0.00201161,0.00313387,388.88388389590074,455.3079425190288,387.67471776397514,385.7552688819876,256.84644086956524,251.5277389440994,276.0569167701863,312.86617099378884,279.48614559006216,332.2295233540373,0.00826796,0.0284412,3.0
29,0.0227177,0.152811,0.0101477,0.0186842,0.00933218,0.00986177,0.00289478,0.00355472,494.90822746792804,539.3839675902193,335.0882132298137,505.7732816149069,323.06293093167704,323.6454601863354,276.68940565217395,305.0105191925466,314.81659484472056,373.55312950310565,0.0128109,0.152811,3.0
30,0.0117686,0.229946,0.0143005,0.0178736,0.00727478,0.009799,0.00198077,0.00305679,605.5918547699711,645.4068109787137,550.0275195031056,531.8012482608697,536.9670737267081,565.8327472049689,550.3582522360249,711.098357204969,599.8272760248447,589.3357542857144,0.0117686,0.229946,3.0
31,0.199335,0.0333702,0.0080508,0.00961816,0.00564215,0.00499888,0.00122423,0.00137222,586.7378170014241,425.314551224376,456.7688823602485,444.7056307453417,464.38173037267075,415.2454377018634,464.2918030434783,410.4892811801243,475.18500018633546,426.1476275776399,0.199335,0.0279902,3.0
32,0.0109314,0.114168,0.00696608,0.0228651,0.00468644,0.0135108,0.00105447,0.00616314,721.392351971616,308.26916801400967,481.06924509316775,586.7908108695652,460.1321644720498,558.2378846583852,482.2662777639753,539.1063449689442,530.9859071428572,651.3976017391306,0.00329095,0.114168,3.0
33,0.199335,0.0333702,0.0080508,0.00961816,0.00564215,0.00499888,0.00122423,0.00137222,586.7378170014241,425.314551224376,456.7688823602485,444.7056307453417,464.38173037267075,415.2454377018634,464.2918030434783,410.4892811801243,475.18500018633546,426.1476275776399,0.199335,0.0279902,3.0
34,0.0305968,0.100786,0.00886604,0.0116437,0.00672884,0.00768553,0.0017932,0.00237898,399.9886579522008,513.2184942642192,586.2982089440994,697.840071304348,499.8680536645963,717.0925132919256,498.5021574534162,735.8623452795031,439.5827705590063,741.2330052173913,0.0305968,0.100786,3.0
35,0.0571824,0.0294397,0.0166468,0.0273839,0.0111752,0.00998771,0.00435885,0.00474241,399.6868842357288,378.7786864980216,548.7585449689441,757.4708832919256,536.136744720497,675.5310993167702,661.4165054037268,611.4768619254659,768.3560868944102,824.2249389440993,0.0559893,0.0276602,3.0
