,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.118856,0.0228967,0.0134225,0.050682,0.00991614,0.00981233,0.00381589,0.00397274,254.920007232,316.624591392,253.27832428571435,494.46841714285716,372.8107294409939,409.70391583850943,358.07863453416155,336.9736895652174,385.16574527950314,379.2195504347827,0.118856,0.0457325,1.9
1,0.10555,0.0396076,0.0142636,0.0116437,0.00799748,0.00842733,0.00231557,0.00315965,321.24065952,377.57553177600005,270.37251037267083,382.3740013043479,276.14484571428574,291.5404044720497,275.7411719254659,255.08586360248452,308.5696430434783,326.6750119875777,0.105017,0.026693,1.9
2,0.0161213,0.103488,0.00969336,0.0179396,0.00921554,0.00962145,0.00295856,0.00335101,431.178445344,487.41911212799994,348.3075306211181,432.4515333540373,357.3532207453417,318.18986888198765,284.1673626708075,298.9674026708075,323.7743560248448,353.05769198757764,0.0147483,0.102418,1.9
3,0.0121839,0.141084,0.00933519,0.0170355,0.00774516,0.00956518,0.00216843,0.00284995,273.10166332800003,346.299315072,350.94739732919254,339.88034068322986,352.82188254658394,310.04644962732925,263.34518919254657,292.60454453416156,296.7841669565218,314.66771515527955,0.00268914,0.141084,1.9
4,0.130066,0.0210149,0.0137568,0.0115084,0.00858981,0.00734001,0.00240402,0.00232916,293.73266169600004,433.81619856000003,296.52337770186335,387.3599721118013,321.76398062111804,294.207249378882,279.00653316770195,248.6510636024845,295.99580403726713,276.9402029813665,0.130066,0.00220272,1.9
5,0.0133162,0.0163966,0.00849955,0.0142973,0.00768496,0.00949559,0.00309257,0.00362672,347.61819168,362.502656256,349.9172298136646,375.52053962732924,323.860286583851,240.4496911801243,269.8789092546584,281.5494781987578,332.6132132919255,333.87019751552793,0.00803265,0.0103024,1.9
6,0.0193576,0.0216163,0.0192285,0.0283821,0.0131508,0.0110208,0.0051594,0.00369092,496.1802210239998,489.774248928,534.8537814906833,498.5341316149069,470.97839956521744,464.28181111801246,386.44970770186336,328.22775720496895,433.126987515528,341.3491537267081,0.0188287,0.0241688,1.9
7,0.0573256,0.0188869,0.0124777,0.0177063,0.00858867,0.00948586,0.00247878,0.00315271,251.81122665599997,219.404544288,417.1848704347826,308.5306745341615,350.18401422360245,349.104886273292,291.29859987577646,290.21547515527953,308.7015364596274,314.77063198757764,0.0544658,0.0145806,1.9
8,0.0114252,0.0128907,0.0107753,0.0110919,0.00764755,0.00953031,0.00202311,0.00327151,202.35335385599998,232.02807753599998,281.44955894409946,490.53159850931684,284.25928838509316,393.2372226708075,258.5720463975156,296.2196231677019,275.48238105590065,325.797720931677,0.00796388,0.00903889,1.9
9,0.00613008,0.0081383,0.00524723,0.00687315,0.00416966,0.00349117,0.00137467,0.00112351,280.44969014400004,192.08495740799998,237.23628795031058,165.72407739130438,174.0863198136646,193.10495074534163,208.05486962732923,165.3084132919255,233.18755975155284,184.0242888819876,0.003543,0.00351639,1.9
10,0.171234,0.00873378,0.0116099,0.00792876,0.00902946,0.00536092,0.0028717,0.00158714,227.50621488000002,140.83718064,308.5396672670808,157.95735372670808,336.84279534161493,224.9282341614907,283.0662524844721,193.03700565217392,335.6477610559007,218.90610068322982,0.171234,0.00351127,1.9
11,0.0124807,0.11357,0.0116265,0.0156776,0.00860753,0.00908435,0.00235268,0.00299359,306.16778400000004,451.24421088,322.7381933540373,401.1448324844721,299.04434049689445,384.16255596273294,267.6217332919255,282.2389210559007,304.0522935403727,314.65372645962736,0.00396435,0.11357,1.9
