,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.278928,0.0272698,0.0204188,0.080762,0.0117571,0.0138632,0.00476513,0.0056902,469.094603472,582.641153832,438.7224657763976,803.3807832298139,390.49843590062113,484.51446099378893,378.89980881987583,340.0681888819876,399.7049960248448,442.76819639751545,0.278928,0.080762,3.5
1,0.129603,0.0811759,0.0236615,0.0185469,0.010464,0.0081666,0.0032627,0.0025317,591.1354759200002,694.800876096,476.977551614907,429.73372962732924,273.2651727950311,308.62759621118016,359.02287149068326,293.36892683229814,376.72356745341614,308.7994573291926,0.129603,0.060598,3.5
2,0.225535,0.0214916,0.0172128,0.0159797,0.00877898,0.00901948,0.00259283,0.00235845,793.4390244240001,896.931071088,280.2205521118013,303.585670621118,240.4826645341615,291.42150055900623,305.92478037267085,291.26562652173914,332.41936993788823,294.18226956521744,0.225535,0.0214916,3.5
3,0.0320175,0.125545,0.0102973,0.012814,0.0106213,0.00935304,0.00338512,0.00293476,502.55183128799996,637.2475101120001,404.7808941614907,361.8475888198758,408.22311248447204,258.93175571428577,313.5636073913044,299.2871442857143,345.36890534161495,336.88176385093175,0.0122617,0.117157,3.5
4,0.162058,0.0468012,0.0123182,0.0105502,0.00747194,0.00722066,0.00212341,0.00273673,540.516250416,798.2929227600001,249.7651632919255,523.0673062111803,340.50483602484474,348.45940788819877,270.19965006211186,249.14066795031061,300.1184724844721,309.54285658385095,0.162058,0.0351266,3.5
5,0.122524,0.0376313,0.0124036,0.0373487,0.00951644,0.00906423,0.00346258,0.00351276,639.67445928,667.064314176,492.0813461490684,488.91390577639766,435.06642024844734,356.0422801242237,342.9648480745342,295.91586863354036,370.98320627329196,357.26729018633546,0.122524,0.037469,3.5
6,0.269168,0.0727857,0.0189289,0.0315945,0.0116483,0.0115172,0.00296232,0.00443707,913.052947704,901.2649088880002,475.0571035403726,551.50332689441,380.80626819875783,419.40807385093177,308.30285863354044,360.8943591304348,340.7246583850932,399.1254643478261,0.269168,0.0245896,3.5
7,0.171421,0.0679781,0.0117125,0.0178994,0.00836337,0.00899651,0.00223643,0.00348254,463.37393757600006,403.740329448,266.27282335403726,376.4937531677019,305.4052002484472,334.44473322981366,290.4402934782609,291.018825962733,317.2176545341615,339.6675126708075,0.171421,0.00930883,3.5
8,0.0141852,0.166796,0.00895078,0.013017,0.00612872,0.00791956,0.00149939,0.00252706,372.363343776,426.969700056,330.44496546583855,442.2376251552796,238.96688944099384,290.1775058385093,229.79130428571432,259.89397813664596,226.76175248447205,298.1670494409938,0.0117335,0.166796,3.5
9,0.014439,0.0206988,0.0102157,0.0131536,0.00635097,0.00793135,0.00206329,0.00249174,516.0734052240001,353.467810968,327.73815285714284,334.1889399378882,243.2554238509317,291.1017589440994,247.67185490683235,256.46674770186337,282.31885645962734,286.6683416149068,0.010134,0.0084434,3.5
