,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.180443,0.16756,0.0136871,0.0233463,0.00973725,0.0116154,0.0029803,0.00533062,308.20246776000005,382.80432156,316.7370429192547,546.2675579503106,341.64091795031055,433.23989627329206,295.7999622981367,390.6802889440994,326.77593043478265,452.60224944099383,0.180443,0.16756,2.3
1,0.228152,0.0603591,0.0212985,0.0130663,0.00907151,0.0082535,0.00240757,0.00253685,388.38522359999996,456.49500768000007,392.6247176397515,274.6390625465839,252.28412770186338,316.3733368322982,316.4302908074534,273.342110621118,320.24320956521746,286.461508757764,0.228152,0.0603591,2.3
2,0.0320192,0.180934,0.0132419,0.0184347,0.00999701,0.0101447,0.00293931,0.00367949,521.3018089200001,589.29769704,360.5116683850932,499.9739680745342,351.8946318633541,342.08156186335407,276.85227403726714,312.04283633540376,326.1983971428572,382.2780788198758,0.00237335,0.180934,2.3
3,0.0257204,0.149544,0.00982802,0.0161362,0.00910375,0.00965323,0.00283483,0.002728,330.18438804000004,418.68154896,265.99304944099384,368.7060464596274,332.25849993788825,330.00232316770195,284.7189169565218,305.59204925465843,331.7918770186336,315.86075105590066,0.0196483,0.149544,2.3
4,0.0293049,0.128023,0.0105018,0.0114675,0.00855083,0.0077695,0.00245539,0.00291108,355.12760328,524.4908958000001,313.38874869565217,414.76682447204973,333.40857055900625,328.37164093167706,264.68610559006214,251.3548786335404,300.79892260869565,308.7704807453416,0.0105714,0.128023,2.3
5,0.0281941,0.0217828,0.011532,0.0204156,0.00914193,0.011953,0.00392134,0.00395041,420.2760924,438.27165408,374.7571565217392,447.7911373291926,321.0255773291926,354.5045227950311,318.0969439751553,300.96678695652173,374.4474068322982,362.84578217391305,0.0269571,0.0189401,2.3
6,0.0396743,0.0492631,0.0163331,0.0299178,0.0119204,0.0124236,0.00490144,0.00410404,599.89002132,592.1450960400001,495.12088987577647,569.4778016149069,410.69611403726714,458.6993223602485,378.37523273291936,358.71711857142856,419.292167515528,372.836708447205,0.0385952,0.0483314,2.3
7,0.102182,0.0237583,0.0108136,0.0185223,0.00767197,0.00957695,0.00241341,0.00302274,304.44390108,265.26369084000004,313.2388698136647,315.04241236024853,298.4418273913044,368.26040658385097,256.22993906832306,284.33622621118013,295.5381738509317,312.6783227950311,0.102182,0.0117836,2.3
8,0.0175465,0.0208048,0.0124278,0.0154859,0.00876146,0.0127267,0.00230822,0.00423012,244.64852208000002,280.52574948000006,333.39957782608695,558.8583832298137,350.3219027950311,454.95834546583853,269.1435035403727,322.5393540372671,293.8315529813665,378.1184402484472,0.00909207,0.0176341,2.3
9,0.00758204,0.00998507,0.00645922,0.00881891,0.00481932,0.00530946,0.00144602,0.00170311,339.06827292,232.23386244000005,240.6325434161491,202.1906085714286,169.1543054037267,221.54596739130437,228.06170198757766,201.41423596273293,242.23924503105593,233.0596631055901,0.00561013,0.00338329,2.3
10,0.188971,0.00982772,0.0117076,0.00925775,0.00857589,0.00588129,0.00262287,0.00164235,275.0587434,170.27446020000002,332.7620929813665,225.08810496894415,335.860589068323,257.6238126708075,284.93873931677024,220.64969167701864,334.0990126086957,235.76247894409943,0.188971,0.00895058,2.3
11,0.00928005,0.10325,0.0114042,0.0148229,0.00831924,0.00980646,0.00261938,0.00329701,370.16187,545.5616484,404.0005247826088,399.1684296273294,359.4435315527951,360.5126675776397,298.1730445962733,308.90037577639754,312.89215,338.2456616770187,0.00476122,0.101803,2.3
