,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.0210989,0.0147036,0.0102653,0.0130403,0.00717412,0.0112408,0.002051,0.00389857,174.47393937599998,216.706175256,249.4434232919255,364.7802189440994,293.1271222360249,412.4167236024845,255.22575055900626,300.28633683229816,285.28745751552793,361.0512323602485,0.0206208,0.0104309,1.3
1,0.0185392,0.0182383,0.0100501,0.010875,0.00734104,0.00956113,0.00218271,0.00320889,219.86553336000003,258.422597568,203.47457099378886,293.0282021739131,270.9550396273292,325.2501634161491,242.84875248447207,271.2857723602485,292.9652530434783,317.52440664596276,0.0160568,0.0116478,1.3
2,0.0104118,0.0296642,0.00878277,0.0160485,0.00768548,0.00843856,0.00213003,0.00277948,295.109837592,333.60242510399996,249.6722383850932,319.5108014285715,271.1109136645963,308.2049377639752,250.42862714285718,271.20483776397515,292.55358571428576,307.18576136645964,0.00741394,0.0282513,1.3
3,0.00704115,0.0139572,0.00572821,0.0112542,0.00335022,0.00835777,0.000997949,0.00262529,186.91794170400001,237.016334496,182.53449279503107,304.2181595031056,161.38158658385095,348.84109944099384,163.57881099378884,270.76319465838515,182.4815355900621,293.5797564596274,0.00370273,0.0105639,1.3
4,0.0226077,0.0167743,0.0113182,0.0128158,0.00740795,0.00943124,0.00183319,0.00343797,201.03833812800002,296.91518508,309.84960869565225,321.8479127950311,289.7128813043479,356.3959942857143,242.32417639751554,283.97052173913045,266.1619129813665,338.6133645341615,0.0181282,0.0100441,1.3
5,0.00549196,0.00830967,0.00600575,0.00840441,0.00499453,0.00638593,0.00141439,0.00215365,237.91900823999998,248.106326208,225.89145577639758,286.783248757764,174.3331203726708,197.42945608695655,185.00949273291926,212.82101807453418,225.71060192546585,269.55417167701864,0.00345937,0.00461791,1.3
6,0.0125403,0.0131538,0.0139202,0.0138263,0.00899456,0.00887708,0.00311085,0.00285603,339.59875783199993,335.21434250400006,369.49341018633544,286.77825279503105,340.0162308695652,303.0920695031056,276.0509216149069,288.2240844099379,335.80263590062117,299.1212783229814,0.0109124,0.00970375,1.3
7,0.0315547,0.014699,0.0121892,0.0115063,0.0088356,0.0076093,0.00241219,0.00242375,172.346208408,150.166224984,284.8278289440994,181.0466950931677,274.5011739751553,281.1128310559006,280.00672490683235,264.5911822981367,307.69534956521744,277.1080673291926,0.030603,0.0113166,1.3
8,0.00805624,0.00810901,0.00608724,0.00713402,0.00280188,0.00434562,0.000878742,0.00170447,138.495943008,158.806102248,193.11194509316772,244.8501351552795,201.19041683229815,262.60378832298136,152.00916049689442,185.3482190062112,166.60436602484475,232.02350043478268,0.00268534,0.00438086,1.3
9,0.0055264,0.00509718,0.00403963,0.00386307,0.0020825,0.00174538,0.0010288,0.000882238,191.94712399200003,131.46798314399996,208.80326484472053,125.73439329192547,140.22268521739133,141.46967751552796,152.54972366459629,117.8877342236025,195.79577627329198,157.31587211180124,0.00345693,0.00279734,1.3
