-,repair_cost-,repair_time-parallel,repair_time-sequential
0,706621.0279774688,305.01293973785107,686.4598193966006
1,597708.7557954576,184.29224441723562,500.5830290854549
2,1027011.400273749,344.932431235759,756.9062060383135
3,613814.4364160269,206.10772506712675,522.229642189526
4,459196.6895828617,125.94931342489139,368.57942813033236
5,936692.2768713048,262.2106318226509,777.7863506970706
6,616948.9950036784,274.1841099101057,524.9170709893175
7,642725.8462234105,242.5347344412627,550.4684005077067
8,428706.9263237425,122.08392102899762,314.1975796997116
9,261169.46526147058,117.25940243301942,222.79765615316902
10,295813.7697216952,137.95453292752936,249.14987016664426
11,734677.3087398291,254.02552504738588,588.2159078553888
12,576688.6657995572,195.77591779131754,434.4664515748051
13,711495.0161612541,242.66809074441255,646.6140815266818
14,327096.525418007,178.79310597273485,291.3552724752034
15,527861.3949099011,194.85447483910494,443.2939350403899
16,430052.79879388114,187.73893865082542,320.5148252905984
17,284665.58510629565,147.5187587684425,266.2935741188676
18,437443.8108802938,198.11649812510933,403.64791086233737
19,571773.3008299952,139.06490906937668,505.13478574595854
20,1092754.9289099774,330.269251854883,891.6752951446724
21,663121.5029727512,206.7989787691714,500.8470838086643
22,532197.7065779563,129.09085714269588,383.4458848182514
23,461753.564399714,205.46804729205658,458.63506300185225
24,1063871.3530071601,289.61600817969696,850.7430628409178
25,576773.8673202532,236.2777044300608,486.9588665154709
26,432721.48763639433,118.90752104320457,401.7486263463255
27,739092.1912812204,174.35624217271933,495.68485767849603
28,808415.3370527243,240.25224753836036,673.7656100511008
29,428073.2066692166,106.57688005331565,318.33421655513405
30,450304.44155857945,133.09941044094842,371.2558037929958
31,852237.2433358091,241.41747036500672,742.4774227261449
32,402631.00351571274,146.18667537127916,341.5530928660848
33,909017.210462301,335.45667533969777,806.7871142198367
34,483151.67011558276,192.94489638082305,353.04707841376245
35,629400.105537195,200.34051310058837,494.3139339851265
36,426776.22413685225,167.6129473077126,372.66718250928017
37,410506.7389290355,143.4836937466825,362.6294679952174
38,509178.275081587,268.58919572607635,526.605166950763
39,542192.3815535861,159.13483264668804,433.6570950431989
40,625819.4795042126,258.7331543632626,552.0260679359975
41,1272688.544528736,292.16336490570654,1154.9494246842878
42,451717.2923576544,150.46550492521152,372.9054094286653
43,504000.889715093,186.09561184393303,422.9846194667845
44,859548.2347161823,239.73913547017722,739.6621860703018
45,524967.5130549397,132.15105916711772,411.48812176340124
46,824283.0607424895,227.8681967751809,658.4859083181509
47,831327.0472144126,239.14918495975792,670.0419546790794
48,984736.1425942229,248.9905338313879,814.8554840723184
49,1066676.3616203016,404.2278363710278,1027.1706895893149
50,646004.7583466766,249.94180501465456,665.2790623379792
51,368912.7320390139,176.59609984234177,294.58174276845665
52,861604.5934952607,185.75145416935825,630.1211821716876
53,330036.77917241235,150.57380576567346,250.61736869357105
54,493433.39370509214,149.91348670468392,376.32080780180127
55,606186.6804868054,223.8296128434584,535.1419084728615
56,823123.2888030441,183.92507957252988,606.6164940728574
57,321779.9896906911,144.40849767460023,304.22834356748666
58,1318700.1573946618,331.4391794419895,1141.9789933870093
59,347152.7309157549,127.00837343843337,323.3921869962958
60,655244.1769339689,167.49295408569478,502.41229959831276
61,592589.9297433824,242.68034015273167,496.8240740184161
62,463471.1670178537,133.1710693441333,388.45380514127646
63,439875.1419093003,174.01361811297372,390.9070534215561
64,698251.2039115424,236.09993191246122,613.4177712198554
65,865305.7231902208,274.873036818126,647.5459618376606
66,964999.338986953,343.6504415722577,828.6066632982514
67,719119.7828409886,219.2150901729056,603.5151200997785
68,555244.078440608,175.47661865996247,418.554447922739
69,1578049.1265587409,482.4837168270743,1276.5614497084862
70,548593.0698036576,176.48054176060933,417.6315190064157
71,990155.7929782209,258.0182122201179,809.4431886236833
72,471778.2048508683,179.31627994894401,430.15680196426774
73,568710.6358907612,179.85309225036693,440.64779700426226
74,565321.946231047,230.32201016330683,539.2272273299826
75,553663.3369365803,246.7953122106506,552.6331354671236
76,502711.3363626604,126.14367681874575,434.499037670626
77,1110751.7403202488,264.4605593479903,670.5396976732907
78,835467.4967511818,324.0884582430753,832.5613610147216
79,187158.1279482775,109.97043217931645,183.96398467386786
80,493122.1144407092,149.21595598826477,423.71371574895244
81,477648.07761406293,97.15467863732366,384.6281741974399
82,939084.3059551885,274.81267395174035,758.0808361997176
83,800092.2174291473,377.8518743616782,769.2565511956134
84,356118.5511105476,130.36976280814707,254.8946959548246
85,1145318.4953587167,280.2355169825165,900.4023470587667
86,640660.4101040704,208.82829680769086,463.5797528774408
87,799424.4233805876,196.04252486260074,589.00694954339
88,632973.0447505665,197.7869855480001,554.4698573333623
89,1090216.1206945397,323.4077015883301,880.3873318010269
90,1250829.3213486956,353.4202895733096,1113.117892176099
91,717076.4437723566,165.65900123523784,555.3814268896485
92,648250.5527889978,206.04161893210227,513.479687019585
93,618449.9353378785,231.93976604522769,484.97622262754953
94,1124528.3393067913,359.0306122801628,895.8882220088774
95,385000.83526958583,104.10312368046247,283.02951869701405
96,1191363.2208860833,285.61042617167504,953.8549036805999
97,496430.78445522895,144.9871465817454,455.13583875407994
98,1352761.5385487194,356.8418256706223,1131.75896810075
99,391282.1748229186,145.76104067846506,319.66696804713604
100,106316.2733388945,47.1538324434577,97.07400038847463
101,262786.54531780013,134.89047145212442,270.4438582123211
102,651346.7836996667,185.5193934311489,511.6157305458881
103,598819.7738470798,194.84516874135656,573.4828741418223
104,331175.63228007435,114.06928350755717,285.8039611133997
105,460582.3762081572,208.23974577364442,423.1552866267217
106,421236.9890166302,166.70826728576387,299.08064942284363
107,659865.0852436271,184.87519337941092,430.8886620531442
108,1279059.993239523,441.33873214274985,1156.8229228446228
109,870393.1548059075,239.74496341654526,799.6258656193902
110,610385.0676281025,193.14152665807822,513.5259380937525
111,329165.4697597491,170.62415792474735,321.77782926445576
112,1091739.475488525,253.31493171245884,818.856040581704
113,446965.77912618016,145.80634330347047,381.0670143817203
114,316371.4967277105,134.32897102210927,251.49841445859565
115,344230.09887544333,192.07545924258443,314.2027796965206
116,309725.28214393195,124.50133252457924,261.70149110863593
117,600098.5286965324,188.4868053932389,434.9937724463053
118,926681.6846562471,303.096399328783,686.3560930401768
119,773641.9757010927,234.84224141928698,575.6088085875137
120,1537390.667157494,502.58251241048185,1416.6512779306631
121,1384983.5705121236,331.6937577746916,1133.985667232234
122,179012.03771608658,87.62949933567914,160.42915441579223
123,383961.569315718,132.7341981668306,330.36545454520046
124,524204.17767658795,172.4910119665475,380.7800418123958
125,460208.7872223764,161.50341281815065,408.56994442686084
126,905354.4155152804,246.5597874750891,739.6656009681103
127,687993.5704427717,328.09859884677076,567.7327089570841
128,731134.3205650699,169.45012058201968,532.3814459733384
129,1003043.1075518683,281.6663089818134,858.4641698405494
130,617106.1642878471,161.50938976364353,496.57061330557406
131,1119646.1442378133,327.0466200239749,947.4660398642915
132,703958.2480855574,213.72055211809567,507.0808465428754
133,426958.90287649375,199.7513758904725,420.950892861629
134,870039.4401578119,224.8371383905309,642.3402088179653
135,767215.9582302546,311.5992455227557,692.8896644837314
136,586391.133541173,144.81521402956346,508.1126096756691
137,610007.2155244421,243.46011647004497,497.6613485818227
138,357092.068884855,115.50970618026022,279.16272000617386
139,514752.5491556713,168.21726553684735,451.6355161137141
140,536287.8006902252,158.7701321554099,393.795738095572
141,306694.63675526564,104.36226117666511,247.6387965093344
142,646888.0261750807,190.10723638581644,484.69883684862737
143,549853.2851306055,160.89593827626726,487.5684893273591
144,482751.39690177294,178.79845761469673,402.0508029148083
145,837958.6130839023,221.50168668469632,591.3705757892078
146,161711.96119650587,82.3016766439654,154.117774900949
147,531849.976184049,224.00683060727783,425.54516898571626
148,844960.6303901526,254.7300777830917,732.140866739468
149,493927.8894820503,144.01803007141766,367.63807013120385
150,614363.3885938565,168.4638539070587,411.9549189740256
151,590981.6925724515,176.74514301155642,432.10761605409897
152,603964.130806402,245.1664693178315,571.1691415114909
153,411818.7340167242,185.32436495298717,313.67339731988415
154,508433.2420653354,133.1046472037307,342.65330909158405
155,771423.4676988755,210.39117149509238,603.343515188927
156,878346.2822691493,291.04803834801004,780.8922222488205
157,897024.981507101,367.36184921775435,824.1213901397466
158,509195.43481856096,176.2048717240458,408.02197808321426
159,774191.0608215453,250.16748144011527,612.643355544284
160,864098.6497734378,272.66473398669075,821.4156751809195
161,773062.3249621429,205.45399323404942,606.3998818529257
162,645046.6307344045,182.1222839685148,507.0528293242562
163,442133.4601144922,154.0945544546189,288.5616049843136
164,698435.3998162348,241.26021112306302,524.147230173026
165,1273060.5882327352,356.18838491317445,1092.7161194848038
166,819578.5570500747,265.4462248810709,713.657106375755
167,767017.9415199066,203.19161054162964,599.7262942321505
168,566786.4904662054,157.80606575305808,477.6712063986557
169,933915.4365131402,251.1705118501751,818.3346567516162
170,502310.8484373934,160.9852308054256,356.51534816578226
171,968096.8455044961,234.50098219072535,717.4826385189676
172,920830.5076518374,240.39877272856708,792.7369773317253
173,728611.5303147164,247.2962109965015,699.8576438564041
174,547799.6807044756,170.92033970005338,419.2599907229402
175,668478.0349268477,140.59266731411654,453.0132342420027
176,600749.8569588277,176.920599449059,438.3300682571664
177,945322.4105722012,304.1416445422835,765.5436273769677
178,460916.1691322034,168.03052515000564,291.5483924068793
179,554855.3410876819,271.73120640677746,535.2233338136566
180,480547.56201863696,185.9179900864084,407.38797667814765
181,925907.8049491365,287.6531728101426,765.6294477352852
182,967255.7788711983,269.66460844763606,869.8619783468545
183,554962.6536065126,132.29035867906126,350.0022254949983
184,1033973.2065437771,235.22542307544384,837.3523503908577
185,580121.2695997531,167.83591703465717,457.6212707770035
186,1079230.1772790952,419.46211908279844,882.3428447874356
187,386319.7620366289,161.6175298512157,312.9192755473801
188,687582.6069884934,251.18261587400158,623.6529741850964
189,425842.5723877224,178.7816487592263,341.8117315440879
190,940844.4942508392,200.7334707633405,629.2395452037481
191,800868.6101166933,302.14747725537126,659.0075247192591
192,659214.9551163997,238.5291040004977,541.4657778823434
193,982525.9976203413,258.5083154335629,704.318027860684
194,559272.0436897508,178.37270839564752,499.20475259808046
195,838928.2347071304,205.57145524205973,750.2662101234591
196,417918.8112054632,212.55266898196228,415.92916587569596
197,747077.7008721988,229.41329651811074,645.1128209675155
198,720659.4516388283,216.56915032990523,497.48139488483434
199,744338.625370007,192.6766903471616,668.0184513543006
200,344414.96343892586,131.50879157040387,285.11644300917703
201,799877.0861014352,250.45228368250903,616.4980775464586
202,913924.5911831646,271.31169003446496,776.321874813372
203,444104.6622529113,191.54486612751316,411.4649807891479
204,1034197.0198361578,331.5613075223641,849.6399732281274
205,984858.9386065674,270.458105670894,763.1455454337465
206,874667.9874077681,228.31953242944712,633.4411358151053
207,805095.533200573,247.73047545275725,768.7469142443475
208,1244951.5755070788,290.27883478400145,938.5236346931935
209,213808.03026287898,104.31942657049197,161.84862627070427
210,379403.53196526674,115.15665802932423,271.199847174961
211,968218.572461898,258.93446576906416,743.1545706799074
212,827947.8436870261,278.052470510873,715.2841073214564
213,753480.3669491014,212.54918461450515,676.4468331514806
214,773560.9535630821,207.11585485716938,596.4463540945185
215,980630.0096369128,211.34564706320248,802.1875998641408
216,617601.4174301819,195.07685508562076,640.8136557257204
217,297425.619942836,195.47677473168895,273.1719822418736
218,687898.3208876292,168.6740002861306,506.1761043349858
219,342865.7125373486,119.5232722869415,260.0380481250098
220,683436.761810631,192.1864678550989,544.8896994181483
221,1008742.7785049242,347.0292373044091,812.0269484634509
222,678666.5343190306,165.637364428596,562.3043627544895
223,888041.2124285023,278.06209605292963,808.8278400333279
224,1180561.183121184,374.8593738233116,933.613636349599
225,1239405.7061065861,325.7175643288381,972.0738417669098
226,793139.9655001996,265.71870163601864,649.980698259061
227,182011.66465719364,75.47643070533263,140.368782209511
228,508642.68948213523,187.96743403010726,464.8608620010853
229,678697.5597320067,310.91889922409456,605.3036922831602
230,683727.2443540995,184.73772738097463,513.9677112973616
231,369055.62035124854,150.48382351374872,368.89930382210326
232,682078.6081248192,187.04475297840048,510.8512419211881
233,815006.4371821986,220.8261771194718,690.4435033847424
234,552733.7857248076,184.97633906606578,430.26411249377827
235,972848.6605077122,309.7469135971291,870.0440726313086
236,1367244.7526587325,390.42067151089014,1000.0049923735663
237,822836.7013620264,191.12001573019907,631.338466515
238,640694.9115929984,233.87100656823472,544.5686308389088
239,516913.95682092477,177.3142923099787,410.47444758611766
240,438788.2829411467,150.8245501745824,378.55483114526436
241,1115978.8154352226,314.3154229628385,866.7657269161448
242,1005804.1322226219,331.0942149495262,904.5840888681267
243,832557.3544552581,278.45292361459445,745.9598791758051
244,426478.2140416661,180.4221111688719,334.98317330425886
245,232940.90114816817,68.17631652879759,173.78869017292516
246,986818.7837762821,310.0300128147914,788.118882906503
247,590733.8707033243,220.15546616052328,497.68952223302693
248,518462.0987475568,144.22344217906948,350.48028038443084
249,609588.120409773,286.98108455169967,566.5619465104725
250,238928.87157691893,139.15758002339484,239.36179624115823
251,902611.6925927046,289.3402062730558,900.7736323843995
252,1141357.6827631288,338.6754468365535,987.9129578034684
253,484405.15852478205,125.76920913088145,402.8046230543679
254,442068.53991856176,160.46479161794463,326.81494743779746
255,593860.6886045022,202.405048031036,504.5019589128302
256,1486132.3537558643,448.6860652183678,1222.2014797498973
257,1030190.0985177562,283.3476241253757,785.4514887176103
258,556354.3133151145,168.02976568910097,448.48582777341653
259,643150.910712164,239.56593018171003,586.666272140032
260,478134.0131024168,186.13831929892206,438.0248072101965
261,1072258.6400085732,350.2663939035635,994.2164542067022
262,938059.9560012642,256.14251622823053,842.337151541465
263,592830.7418028498,187.64413051147324,482.6573904882093
264,684491.7413617207,216.2062411087375,499.4033487929992
265,416547.26399643475,154.4101308503599,344.19028849815464
266,732658.5135057516,235.07821201461815,667.2646400497893
267,383993.4056742091,126.61954965172315,322.6634584652536
268,1221619.9596896782,339.06248587938165,1012.0886214587515
269,820176.2010313182,212.4769100818742,611.5773170052206
270,469466.7729148029,160.74548348791427,370.69547108938906
271,431567.6253009499,162.25094106650272,376.57632778578323
272,748893.1716259223,245.50647214632983,590.1882104069123
273,759545.1265072827,237.35226479708473,605.692376280908
274,986929.2975383934,317.2997406866751,941.4477346353633
275,161762.61760138112,83.86084043997431,126.53248828441399
276,641927.8675382935,192.515331025074,613.4134592134644
277,792370.7560344886,204.39720964574295,650.4595961523593
278,784659.7085396019,263.6983802469648,678.8308214035603
279,1071397.9156216453,236.752263553327,870.1698033705591
280,547045.4398958078,211.065050322222,440.1626175656529
281,673974.474906399,198.05308351040156,646.3663121694644
