#,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
0,14266362.861254863,730.2994396972135,730.2994396972135,0.0,1.0
1,1169596.0531883964,569.7241056439938,998.546515811374,0.0,0.0
2,14266401.062587108,730.2731734675751,730.2731734675751,0.0,1.0
3,1247518.385432599,627.9500093225377,1136.1883534201538,0.0,0.0
4,1171141.7524270983,327.3396074600474,955.4102712611343,0.0,0.0
5,966784.3346223691,440.02771943235655,796.9314442584111,0.0,0.0
6,923514.2037040952,410.189815982285,813.2575709525129,0.0,0.0
7,720778.3280775858,300.3807668262277,573.7822313116337,0.0,0.0
8,14266410.452110313,730.1419345769307,730.1419345769307,0.0,1.0
9,14266364.730756521,730.1827796011235,730.1827796011235,0.0,1.0
10,14266343.381732361,730.4639703752209,730.4639703752209,0.0,1.0
11,1139518.8858229446,431.61972316228906,933.2083478926955,0.0,0.0
12,1932935.4836650095,624.7911466077536,1519.7033962530545,0.0,0.0
13,837856.8683102402,361.96929446518516,691.996372118662,0.0,0.0
14,913807.4416340058,269.01215175877843,634.5234609847322,0.0,0.0
15,14266244.78634078,729.9135373932978,729.9135373932978,0.0,1.0
16,735364.7349737103,201.26889739649312,533.6789453663428,0.0,0.0
17,996687.3270504838,235.20083208770401,703.869348399513,0.0,0.0
18,936400.0806239957,391.2611749001883,761.2183219569717,0.0,0.0
19,14266408.358611254,729.7261925291996,729.7261925291996,0.0,1.0
20,14266391.120274123,730.1879755837651,730.1879755837651,0.0,1.0
21,14266349.345439339,729.0045958985015,729.0045958985015,0.0,1.0
22,14266319.520003987,729.6317242507569,729.6317242507569,0.0,1.0
23,14266397.711760126,729.9084447703725,729.9084447703725,0.0,1.0
24,862164.6310156609,323.74417732148083,624.1633589167288,0.0,0.0
25,14266333.991942901,729.8968415331283,729.8968415331283,0.0,1.0
26,14266339.467393065,730.2062713237118,730.2062713237118,0.0,1.0
27,14266530.972745977,729.6975851358852,729.6975851358852,0.0,1.0
28,14266347.420594549,730.0626245823825,730.0626245823825,0.0,1.0
29,933026.368149472,302.01134223873595,720.9301891031209,0.0,0.0
30,1196520.0572555356,471.36006958377595,901.365287757971,0.0,0.0
31,14266468.794663662,729.6601823589726,729.6601823589726,0.0,1.0
32,976647.370917841,307.18309071582087,944.7279675120399,0.0,0.0
33,14266330.007571064,730.237355426448,730.237355426448,0.0,1.0
34,1023289.4978606553,391.33117244047475,778.9931353540184,0.0,0.0
35,14266421.179796457,730.0041758633375,730.0041758633375,0.0,1.0
36,14266371.467265788,730.1150913232165,730.1150913232165,0.0,1.0
37,1030815.871604869,474.97164831217344,883.7043846607967,0.0,0.0
38,14266374.441686466,730.2971344436546,730.2971344436546,0.0,1.0
39,14266350.07455769,729.8453418467352,729.8453418467352,0.0,1.0
40,14266351.050901389,729.8348518377593,729.8348518377593,0.0,1.0
41,14266289.390501916,730.2816109402269,730.2816109402269,0.0,1.0
42,14266472.848799605,729.9440793790593,729.9440793790593,0.0,1.0
43,14266380.604123196,729.97960861948,729.97960861948,0.0,1.0
44,14266358.416288719,730.2311594192482,730.2311594192482,0.0,1.0
45,1574449.5492206842,576.1761270438413,1195.777914569485,0.0,0.0
46,14266352.369931221,730.1005311562596,730.1005311562596,0.0,1.0
47,594901.231541615,213.4782017449556,527.3484681657594,0.0,0.0
48,14266375.030679122,730.162904697552,730.162904697552,0.0,1.0
49,672849.2280125043,252.65782175174127,537.1227211891683,0.0,0.0
50,14266320.126893919,730.2544393338462,730.2544393338462,0.0,1.0
51,986906.2687481474,345.34854046699405,798.743703120863,0.0,0.0
52,970102.2822117342,434.0412086763201,851.0386207682619,0.0,0.0
53,569083.8589882507,162.2931964812303,442.6778178808132,0.0,0.0
54,1169589.6972499366,433.6937580286635,908.6905982228838,0.0,0.0
55,1278646.9898610266,687.2710259390853,1079.0996512428878,0.0,0.0
56,14266304.228270084,730.2323352928805,730.2323352928805,0.0,1.0
57,14266360.866430605,729.6731032366915,729.6731032366915,0.0,1.0
58,14266385.501213042,730.5714455658872,730.5714455658872,0.0,1.0
59,14266379.33445924,730.4048695444842,730.4048695444842,0.0,1.0
60,1147728.8892910748,582.6865400513796,1010.6383674654817,0.0,0.0
61,1123108.4627775964,460.7648568713548,968.1388151510746,0.0,0.0
62,1191041.256604759,376.61202158943496,988.3351521336408,0.0,0.0
63,14266324.2046186,730.3587151302114,730.3587151302114,0.0,1.0
64,14266397.824594164,729.5790784259308,729.5790784259308,0.0,1.0
65,14266349.746216726,729.6692361416772,729.6692361416772,0.0,1.0
66,14266336.919544812,729.9454887287119,729.9454887287119,0.0,1.0
67,770942.502754194,175.4621451609014,613.0834139116558,0.0,0.0
68,805815.2136990147,329.114815736032,660.9529315934528,0.0,0.0
69,14266410.108287271,729.8944330301949,729.8944330301949,0.0,1.0
70,1367241.7435896292,467.7279616533769,1069.1268901792823,0.0,0.0
71,658894.3822429164,218.42360033613366,548.3249946945919,0.0,0.0
72,14266411.254753092,730.5303270395564,730.5303270395564,0.0,1.0
73,961692.1682771806,394.6376148402496,819.5019209950312,0.0,0.0
74,14266326.166608304,729.4389365194446,729.4389365194446,0.0,1.0
75,14266353.062870124,729.9126365690564,729.9126365690564,0.0,1.0
76,14266322.056765866,730.3577008843495,730.3577008843495,0.0,1.0
77,14266309.290760571,730.2988125762229,730.2988125762229,0.0,1.0
78,1283921.807795394,492.40725219677034,1147.0023374651696,0.0,0.0
79,14266420.873997746,730.4962426264066,730.4962426264066,0.0,1.0
80,1185889.1126551758,625.1151501182287,978.2919282934157,0.0,0.0
81,14266392.263488455,729.8202858126771,729.8202858126771,0.0,1.0
82,14266316.051209543,729.9693929813553,729.9693929813553,0.0,1.0
83,854017.3164002231,398.4385072787199,681.9499433651728,0.0,0.0
84,818870.2538166848,245.52227979604422,586.7224169078038,0.0,0.0
85,1216075.8385299365,309.8902567067989,971.8466952487718,0.0,0.0
86,14266472.500235995,730.394599693444,730.394599693444,0.0,1.0
87,1113280.8509551778,432.7646641858325,859.8431389809988,0.0,0.0
88,1111327.1288417855,557.887684914031,907.1601901754422,0.0,0.0
89,14266385.196669027,729.4158191347698,729.4158191347698,0.0,1.0
90,522722.8966999707,239.5350193371578,441.885097418162,0.0,0.0
91,944912.4334578289,311.5591282387319,939.4222267762193,0.0,0.0
92,1283140.931390233,470.4478735421004,1110.3229427361566,0.0,0.0
93,14266386.50818657,730.2353503542439,730.2353503542439,0.0,1.0
94,1385959.8445126524,532.661067110776,1115.8933971291501,0.0,0.0
95,14266371.638889227,730.2478432623657,730.2478432623657,0.0,1.0
96,1128603.6496514417,411.5474313227443,834.7915459027329,0.0,0.0
97,1154985.2108341497,526.265378300345,913.2008890859947,0.0,0.0
98,1262547.357526381,448.62640812894205,1158.0501223615347,0.0,0.0
99,1035563.4132267389,399.13769128818893,852.5703695316014,0.0,0.0
100,1108138.6683656564,437.6656344331904,1017.7928244250495,0.0,0.0
101,979575.344013744,347.4907188822293,738.776885530629,0.0,0.0
102,14266374.156295102,730.3458212202959,730.3458212202959,0.0,1.0
103,14266370.177465543,730.2964248791142,730.2964248791142,0.0,1.0
104,14266435.649090044,730.1145318806396,730.1145318806396,0.0,1.0
105,14266432.893496571,729.8544205339709,729.8544205339709,0.0,1.0
106,14266403.224126503,730.4019095982308,730.4019095982308,0.0,1.0
107,14266299.624959484,729.7158774717034,729.7158774717034,0.0,1.0
108,14266336.026168779,730.1523932050484,730.1523932050484,0.0,1.0
109,14266302.1391293,729.9911064426119,729.9911064426119,0.0,1.0
110,1266978.4538091964,400.3698282912137,1023.1649195403378,0.0,0.0
111,711749.8375400559,315.52834953653894,534.8533375680964,0.0,0.0
112,1639446.4372979365,675.1277690226191,1339.1678750521867,0.0,0.0
113,1294015.6643954872,540.3157867674362,1105.2078908942708,0.0,0.0
114,1045083.6146071081,266.15038176226966,757.7185407866725,0.0,0.0
115,987219.1887545739,310.42650576153136,819.6985999311672,0.0,0.0
116,1245120.3248474782,563.3160552792299,1069.8882783026536,0.0,0.0
117,14266380.168254452,730.2130159567878,730.2130159567878,0.0,1.0
118,14266345.34023923,729.8424859159201,729.8424859159201,0.0,1.0
119,1023954.3457198315,397.0494308334792,743.1087181557461,0.0,0.0
120,14266308.22312613,729.5829828911471,729.5829828911471,0.0,1.0
121,1374157.3774998547,603.3989196614052,1105.634432454665,0.0,0.0
122,14266373.996243633,730.0664630617132,730.0664630617132,0.0,1.0
123,1142490.0962176472,412.15447515781625,952.6135037405448,0.0,0.0
124,14266421.658794917,729.776770105847,729.776770105847,0.0,1.0
125,14266352.738976661,730.0979155360695,730.0979155360695,0.0,1.0
126,818712.9888105427,268.87806245982125,751.8948230977053,0.0,0.0
127,14266382.788346494,729.7116423788517,729.7116423788517,0.0,1.0
128,14266412.100545483,729.7238227141721,729.7238227141721,0.0,1.0
129,1020234.2203978063,461.96705149437037,1018.8145308155924,0.0,0.0
130,695555.9164920391,184.59475248540093,588.2471960405688,0.0,0.0
131,14266318.814472552,730.0537749739292,730.0537749739292,0.0,1.0
132,14266446.085941974,729.6258424365636,729.6258424365636,0.0,1.0
133,14266367.098762492,729.9632127589617,729.9632127589617,0.0,1.0
134,1010920.8336749373,309.5849782670025,752.6082358054263,0.0,0.0
135,14266378.971863717,729.9896001658054,729.9896001658054,0.0,1.0
136,14266361.141754942,730.6024834967088,730.6024834967088,0.0,1.0
137,14266344.811888007,729.6028900155807,729.6028900155807,0.0,1.0
138,1098601.5040319287,408.0352292746684,910.7912206675115,0.0,0.0
139,14266299.747697078,729.6961275390123,729.6961275390123,0.0,1.0
140,14266303.895377796,729.7575345955306,729.7575345955306,0.0,1.0
141,14266320.973431394,730.0742697371866,730.0742697371866,0.0,1.0
142,14266307.304485368,729.9388413901153,729.9388413901153,0.0,1.0
143,535573.2685360569,179.5545547336716,415.5953424363917,0.0,0.0
144,1109946.1564255445,464.3194742184923,858.4916301220501,0.0,0.0
145,1056135.52003499,389.4166758504627,915.808153589636,0.0,0.0
146,927921.8043587407,274.5866001383307,931.2520688765312,0.0,0.0
147,14266307.968896298,730.3423418506142,730.3423418506142,0.0,1.0
