type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
0,1.0,364.21156940174296,298.0652045941996,368.7239976140414,383.521246551437,396.97920909825604,272.3671452581383,386.58646846089044,295.49065521770217,416.56700574288226,340.0883540599357,0.21122037659200346,0.02853336528079583,0.015882714691076126,0.01626717222693296,0.0094932558419967,0.009208747533667265,0.002862062059729085,0.0032908541180922345,0.3007179435200367,0.014412542773617955,1.9000085109516682
1,1.0,340.68629107112554,322.7466755815452,434.0661203127838,371.53744668242825,385.500640997979,327.6887366175291,383.0067453558575,245.91058113066586,410.94268713991096,290.763379445723,0.04323344867502993,0.02012522710068863,0.009819432502490986,0.014389000366441888,0.007143363513625921,0.009025277072323791,0.0023969949032965677,0.0029189438074563524,0.03140607942867042,0.013286578047213409,1.9000051366199737
2,1.0,170.30589396191502,325.96642480199625,208.10029703492705,244.33551986219496,205.70234610224193,140.82305400551,145.2487723833847,170.67868249593465,187.9352658102178,165.49668752611296,0.011737112435032244,0.05527545418534526,0.01081170183354964,0.019936619697885915,0.006869803822682167,0.006042298130775145,0.0027622144499912225,0.002420075719711886,0.0026247437154084427,0.09368835372581918,1.8999975489699936
3,1.0,294.1278784141104,202.28871836777967,397.95868790227405,315.33875433450015,454.49973035653,455.628295289249,547.7530259756611,573.1886955208623,560.2002599996306,594.3392702688784,0.04366467870608699,0.026110701119563574,0.00935071974677034,0.013877633558618227,0.00311549034900758,0.00605389747283541,0.0009609009041175223,0.001959757968613892,0.03966068050216423,0.010635752153399214,1.9000037845002378
4,1.0,385.9272646836282,440.2641029580679,329.6479733125754,568.6053258401039,263.47785686211233,432.5167304707685,229.98236439597187,352.43071592482727,281.5354838708626,405.5187494026069,0.027160451642176595,0.014233190169693247,0.021513588441852815,0.01850267371288695,0.009937059881807089,0.01264939172199414,0.0028148818372045045,0.0038260058209754035,0.0319127776284939,0.008711507107478662,1.8999975009396604
5,1.0,223.3060265361235,240.29791076888563,199.64278739562548,276.2260773707701,231.62792054176586,202.20675401621963,205.98239667589573,228.39297757586604,241.79524119464844,261.41587406756815,0.03720043171652879,0.019044027365865534,0.006193432232301992,0.008011177849912652,0.006512276790504708,0.007408368567717801,0.002043905632963805,0.002658674077034522,0.029031357569771047,0.006556804416230345,1.9000031185439634
6,1.0,269.51533877530215,354.24259558977167,335.81620929340033,374.2817268113129,304.64359977846516,323.2868110340341,269.1450178742756,274.1955845317668,316.0907729688908,301.3395089345691,0.009302815388695644,0.029964480792107555,0.007711725592790197,0.012795041382528098,0.005937670911811324,0.0068766561959158565,0.0025470687584559005,0.002599744896032535,0.004055673122108153,0.03939754455752784,1.9000055573553463
7,1.0,255.84399823656497,267.4461135954911,222.48242071133458,265.2596109377723,197.70342638915918,207.8792127020006,200.28058298586163,155.2254058808948,232.38263915330373,178.06858142247944,0.016233778441929688,0.01667514834761775,0.006264209659245816,0.0063216502402962445,0.008129114124010269,0.005317378184403999,0.0023299617888991393,0.0013873098567510256,0.00495739907114655,0.013226502924257451,1.8999904449891278
8,1.0,212.98461351389923,227.002883954029,265.2947127491589,278.3135181160656,257.93689961999735,314.852771600388,233.0067671337193,264.6228817918273,270.60578573438147,288.7500352075827,0.07835809359874371,0.02697765697737287,0.008203342264658202,0.013951920996286843,0.006082267443657843,0.007988097993901282,0.0024058885414106963,0.003061989308762833,0.05338161194951878,0.013370067296967584,1.8999916828056589
9,1.0,438.96632155858674,410.9298296641867,235.04027221791654,290.1293861043301,208.3397846754664,149.99347088472967,229.90764453250986,190.18836069290901,291.60095394972967,187.72029359709035,0.2554344188457107,0.019359118185192852,0.008657872741657207,0.00799289243301896,0.009134631358230163,0.0041905516395078805,0.003100225857710286,0.0009641589806459417,0.25343029663018046,0.005751828135110333,1.900005402661409
