type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,1.0,347.23965568436694,345.6919640992144,444.339350139907,459.45953586182287,445.60323422505854,450.9566827637399,442.2712414157374,450.98586677846566,464.5662128865434,477.92181329232676,0.06444153916635019,0.03337649852481502,0.012890753473221724,0.016943791258979844,0.008233121888895363,0.009183399478192059,0.0025454518935438893,0.003317745363984407,0.0710630299486357,0.03354608690125475,1.8999999999838875
std,0.0,119.33273246361456,129.85877315857627,191.02648544916767,205.31039283724732,200.8522676844173,199.30985436574392,225.1453920598379,228.16620587589958,210.73148421943117,224.22472582286568,0.08990302504422287,0.03498299845408364,0.005579076912887693,0.009648666157050581,0.0031375472471486445,0.0035720441726265796,0.0010252765731297302,0.001335844538893546,0.14158767129909794,0.06026633763834601,5.7582985474846565e-06
log_std,0.0,0.33322461395463354,0.3595695331510993,0.41041455733650617,0.4214510174513229,0.42784752730973263,0.4218653138002806,0.47768493466438056,0.4789895093645382,0.4307480899151476,0.44585957823628963,1.0686030262356938,0.8641484249269028,0.4148763256256924,0.5405142911824646,0.3645633758280741,0.37651137774106397,0.38237992847411656,0.38731761286600525,1.3511512140892694,1.198552427758254,3.0303803638074526e-06
min,1.0,93.21257538670599,80.41800656706529,83.97131960514112,91.8953471255349,84.97678271212256,94.29976755730198,68.5426678553208,64.11915775312124,88.86452251599266,79.70891091825388,0.0011063672982444595,0.0012926816952030158,0.0027959854133770097,0.002454480730639534,0.0021134989846149014,0.0021131327689587307,0.0006717701503600359,0.0008051390503622808,0.000329568636170084,0.0002837830426243728,1.8999790446934133
0.1%,1.0,118.8571706568686,108.47984473169578,113.10579215587748,119.85722977594595,104.47951865899502,115.42018804484458,91.30827515037177,91.55085173904467,112.16610513766298,111.1386669363927,0.0014338158239702817,0.0016250880460058515,0.0034365672735781625,0.0030084645913838136,0.0026861651197684876,0.0025299531550861884,0.0007817040820359108,0.0009035663927748208,0.0005430756674295577,0.00040875998343839454,1.8999823429172886
2.3%,1.0,169.0996699990914,160.27525718797963,182.94025909076584,178.77330762837778,173.73816247237022,173.32091364909735,148.8095992226069,151.42723690576744,177.31323759172068,176.63627709166713,0.004475945018833088,0.003946256882217193,0.005109587658173387,0.004879114572091527,0.0038266521991435856,0.004031830941743266,0.0010941996306412616,0.001408375475882876,0.0020625361366699586,0.0014601991128002252,1.8999885184510537
10%,1.0,214.35513530778454,203.2674552990861,240.56054772349407,246.0150692856098,235.78553460508658,241.85264487816085,214.44384590722728,217.62805105374147,244.50448329141759,243.46563131451046,0.009186062467183856,0.007626461855003749,0.006918386988717347,0.007341223361521747,0.004839849280359922,0.005244746466871579,0.0014610805526876012,0.00187729017149225,0.005104847065112998,0.0034602557893387573,1.8999926205953597
15.9%,1.0,235.5638903490431,225.73366603679602,269.0555612207363,274.29340939057676,265.67252302758385,272.22320654391336,245.06583060624195,250.44643861893923,276.26174368788094,277.057949043488,0.012425296542174846,0.009892660368205228,0.007829695754909742,0.008555943237158671,0.005343349572601987,0.005868306314208705,0.0016110815010259942,0.0020960255711159515,0.00734828946133203,0.00489206084816492,1.8999942496916395
50%,1.0,328.4568396261244,323.467546605463,409.19461180894587,423.35130441966004,407.80904650047904,412.2042174415724,396.90919912359664,404.3086640104698,422.51826921838017,434.4769518707769,0.036671143457565704,0.023247991320496455,0.011809779898736364,0.014753723383614813,0.007661564110208332,0.008573775582181864,0.002359489857970137,0.0030805263370334733,0.028487953270024784,0.01672546404410179,1.9000000011041962
84.1%,1.0,458.03161549969934,466.29850482446767,615.0674830768405,637.4308370414072,620.888385102208,626.5067529371297,638.3119962278304,651.581511765038,650.8462015758304,676.5609409403222,0.10686967400097389,0.05432704533443625,0.017906378113328885,0.025381616970951197,0.011152720976218954,0.012465990245821812,0.0034647472956597747,0.00449857461868298,0.1135161665164898,0.05461825855479018,1.9000057508972474
90%,1.0,503.23523142295113,513.5995021183984,690.2519470329014,720.4495476709589,700.5530405068218,707.7795059603194,720.3500982784773,734.4694230180636,728.5287435727485,763.5003858995326,0.14362411338135406,0.06978378429237347,0.020091330218198616,0.029222912829069986,0.01234131559575593,0.013775292281453199,0.003854231430260227,0.005006321907489393,0.16286542875464396,0.07398882220151604,1.9000073792851324
97.7%,1.0,638.2413545247032,656.6843480904646,935.9139447241837,969.9852020478731,946.8923252139184,950.2857424797747,1005.3223489586018,1025.4536951850555,1005.3127921052659,1026.1873149929133,0.31049428330834833,0.1294863248912234,0.026996441482516217,0.042982616404006,0.015822391921818883,0.017858895630949452,0.00508719282156035,0.006667033357733193,0.4421076676836677,0.16665867240649276,1.9000114899737914
99.9%,1.0,916.3141803845003,1041.9956392008426,1380.979756004783,1613.9106100271035,1573.7978271367513,1579.22014119119,1873.4182841386873,1778.7060123372048,1821.3132319280917,1651.1940137738234,0.9562639649424133,0.3698649151526744,0.04099424227612146,0.07244057271026542,0.024074271172159666,0.027020911116699218,0.007936870868820507,0.010573848270179664,1.6117996850368264,0.7133742536097287,1.900017675534612
max,1.0,1399.5464967532298,1424.0811645092858,2149.17651179846,3364.1703227487847,2337.19661776528,2628.4671856085147,2670.8646239446507,3135.3847201282942,2220.706948848994,3030.2612384599906,1.3014608691240044,0.5023737958338189,0.05261924155239118,0.09384414556851008,0.03053996530432819,0.031583533439688255,0.009707589875086959,0.01210419859091061,2.7253931739135973,1.3301144779121923,1.9000209567981186
