,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.00144214,0.00265038,62.06063451360001,62.06063451360001,288.74066695652175,254.40941024844724,0.000120254,0.000263459,1.0
1,0.00191257,0.003303,63.619812292800006,63.619812292800006,333.33063354037273,298.03715440993795,0.000708509,0.00172265,1.0
2,0.000918297,0.00163845,57.5635587072,57.5635587072,194.76960552795032,202.57030173913046,0.000288169,0.00034527,1.0
3,0.00131072,0.0037427,64.36415134800001,64.36415134800001,236.13118099378883,320.7478018012423,0.000244977,0.00216513,1.0
4,0.000961016,0.0026004,90.3199595856,90.3199595856,198.53855981366465,278.97755658385097,0.000208672,0.00033062,1.0
5,0.000567792,0.00113038,55.915117382400005,55.915117382400005,138.06043254658385,145.68427167701864,0.000101371,0.000165247,1.0
6,0.00390062,0.00297655,42.0215090496,42.0215090496,454.01011173913054,298.84350279503104,0.00221839,0.00162534,1.0
7,0.00138058,0.00308651,116.81069274720002,116.81069274720002,273.7297973291926,289.19330118012425,0.000164908,0.000587017,1.0
8,0.00101312,0.0025146,55.6429639512,55.6429639512,213.87017024844724,260.55344521739136,0.000203851,0.000936245,1.0
9,0.000851287,0.00155371,65.9757212688,65.9757212688,166.4275089440994,188.33380633540372,0.000208648,0.000334481,1.0
10,0.000805187,0.00223482,88.57534374000001,88.57534374000001,177.10388130434788,258.2123370807453,0.000190072,0.000933203,1.0
11,0.00154699,0.00269779,130.625925216,130.625925216,286.4025563975156,262.9525065217392,0.000268737,0.00106539,1.0
12,0.00141849,0.00250461,81.22222056240001,81.22222056240001,255.3506496273292,266.09596627329194,0.000304471,0.0011792,1.0
13,0.00114258,0.00181972,42.8879291304,42.8879291304,226.42702298136652,216.18030341614906,0.000259431,0.000345996,1.0
14,0.0014281,0.00289778,54.92580549120001,54.92580549120001,278.3860345962733,281.22673900621123,0.00059304,0.00114972,1.0
15,0.00314863,0.00506876,85.2803143128,85.2803143128,425.33128726708077,370.6664622360249,0.001788,0.00294166,1.0
16,0.00131072,0.0037427,110.906480616,110.906480616,236.13118099378883,320.7478018012423,0.000244977,0.00216513,1.0
17,0.0014956,0.00125704,52.3643818728,52.3643818728,270.165677515528,162.10300360248448,0.000403539,0.000198536,1.0
18,0.00198842,0.00247964,61.9233416208,61.9233416208,338.40453329192553,256.40279937888204,0.000334637,0.00127917,1.0
19,0.00491037,0.00339866,91.83334732800002,91.83334732800002,499.6002700621119,290.19748968944106,0.00296907,0.0018157,1.0
20,0.00156582,0.00214821,98.0952313824,98.0952313824,301.756149068323,229.07188565217396,0.000466265,0.000736586,1.0
21,0.00110771,0.00143428,86.1160790064,86.1160790064,239.7102886956522,191.09057857142858,0.000324806,0.00035039,1.0
22,0.00188659,0.00144992,48.694460997600004,48.694460997600004,344.01000347826096,176.1606435403727,0.00068871,0.000220354,1.0
23,0.00085003,0.00194077,72.70079509680001,72.70079509680001,188.49267795031056,230.1020531677019,0.00022033,0.000315355,1.0
24,0.00178614,0.00444373,36.28692854208,36.28692854208,325.5998808074535,332.5452681987578,0.000404246,0.000788184,1.0
25,0.00188399,0.00270895,66.57103035600001,66.57103035600001,337.01065968944107,276.5025566459628,0.000749551,0.00132329,1.0
26,0.00205032,0.00269216,33.24324626376,33.24324626376,346.7647773291926,260.35960186335404,0.000473415,0.00124013,1.0
27,0.00102284,0.00145424,61.834348336800005,61.834348336800005,207.67217888198763,170.2204438509317,0.000233088,0.000238576,1.0
28,0.000700354,0.00146503,57.7845554784,57.7845554784,164.8727653416149,191.4313032298137,0.000181619,0.000292886,1.0
29,0.00119821,0.00358397,89.2126592016,89.2126592016,241.5527997515528,305.4481655279503,0.000337114,0.00194857,1.0
