,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.0362261,0.0195525,151.483172696352,151.483172696352,737.9926237888201,535.9628852173914,0.0319314,0.00992402,3.0
1,0.0194246,0.00916782,254.42994187272,254.42994187272,732.7858314285716,466.5989386335404,0.0170127,0.0063496,3.0
2,0.009605972,0.0096007412,128.02882204725603,128.02882204725603,545.7404838819876,545.6815814813665,0.0063496,0.0063496,3.0
3,0.0194246,0.00916782,159.51705472948802,159.51705472948802,732.7858314285716,466.5989386335404,0.0170127,0.0063496,3.0
4,0.00507287,0.0206603,139.09131444841202,139.09131444841202,508.38716931677027,557.4455249689441,0.00308912,0.0173059,3.0
5,0.0076951,0.0179048,91.6945621278624,91.6945621278624,581.0424561490682,546.3295078881988,0.00447372,0.0136889,3.0
6,0.00260931,0.0343981,227.33436757450556,227.33436757450556,367.0423908695652,561.1745115527951,0.000790121,0.0327492,3.0
7,0.0071725,0.0158597,216.28935681329278,216.28935681329278,587.692082546584,538.1211411180126,0.00445188,0.0106798,3.0
8,0.0109945,0.0305256,182.86583355308161,182.86583355308161,671.113669068323,568.3637019254659,0.0076688,0.0293255,3.0
9,0.00660914,0.016015,121.37191228730882,121.37191228730882,585.0652053416151,550.6819906211182,0.00440391,0.0126922,3.0
10,0.00587396,0.0105741,110.31656587311836,110.31656587311836,563.2258538509318,536.6423361490683,0.00376038,0.00747879,3.0
11,0.0194246,0.00916782,192.7112471229312,192.7112471229312,732.7858314285716,466.5989386335404,0.0170127,0.0063496,3.0
12,0.00992793,0.00923769,155.6904281479776,155.6904281479776,699.3128811180126,493.14049024844724,0.00735397,0.00625931,3.0
13,0.009605972,0.0096007412,192.1163867472048,192.1163867472048,545.7404838819876,545.6815814813665,0.0063496,0.0063496,3.0
14,0.0102597,0.0109945,184.77116833531682,184.77116833531682,702.5792415527952,495.62748049689446,0.00739245,0.00732223,3.0
15,0.00507287,0.0206603,319.3295361203808,319.3295361203808,508.38716931677027,557.4455249689441,0.00308912,0.0173059,3.0
16,0.00361857,0.071721,159.51705472948802,159.51705472948802,445.1582649689441,545.6750367701864,0.00149437,0.0710261,3.0
17,0.00608908,0.0135783,223.48096023052804,223.48096023052804,538.6866840993788,512.6097570186337,0.00332678,0.00560392,3.0
18,0.0157456,0.00794837,162.228591678816,162.228591678816,730.628574720497,466.97863180124233,0.0123789,0.00555364,3.0
19,0.0076951,0.0179048,308.4309498123,308.4309498123,581.0424561490682,546.3295078881988,0.00447372,0.0136889,3.0
20,0.0103917,0.00276682,158.2679709403776,158.2679709403776,701.748912546584,280.7441290062112,0.00740194,0.000867648,3.0
21,0.00652617,0.0128592,101.96232346110241,101.96232346110241,562.1307388198759,524.4042258385093,0.00360601,0.00725068,3.0
22,0.0157456,0.00794837,202.49945982514078,202.49945982514078,730.628574720497,466.97863180124233,0.0123789,0.00555364,3.0
23,0.0194246,0.00916782,142.3903962938688,142.3903962938688,732.7858314285716,466.5989386335404,0.0170127,0.0063496,3.0
24,0.00693399,0.0128477,143.0227904847768,143.0227904847768,588.8401547826088,530.6611695652176,0.00433192,0.00982731,3.0
25,0.0149653,0.0091858,143.639652123792,143.639652123792,722.1674122360248,462.50025080745354,0.00811962,0.00515221,3.0
26,0.00327178,0.0211569,191.4334776131616,191.4334776131616,417.9362632298137,552.0828585714287,0.00195287,0.0184283,3.0
27,0.0062448,0.0199846,161.4229922337,161.4229922337,567.5183850310559,539.3961108074535,0.00454001,0.0161873,3.0
28,0.00547051,0.0203047,110.07618543805201,110.07618543805201,538.1061532298138,549.6718069565218,0.00334447,0.0183893,3.0
29,0.00778619,0.0110177,128.0325974473728,128.0325974473728,611.8345728571429,495.31773080745353,0.00552076,0.00750668,3.0
