,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.00418065,0.00645509,116.1042083463096,116.1042083463096,454.6675804347827,402.71856074534173,0.00242541,0.0039662,2.5
1,0.00794673,0.00990942,143.4851515977024,143.4851515977024,592.6270945341615,480.7175293167703,0.00438725,0.0055608,2.5
2,0.00238622,0.00960016,91.79843686495201,91.79843686495201,385.03585024844716,484.92812670807456,0.000857518,0.00685243,2.5
3,0.00238622,0.00960016,90.425367787008,90.425367787008,385.03585024844716,484.92812670807456,0.000857518,0.00685243,2.5
4,0.00596764,0.0038991,121.3523329926528,121.3523329926528,558.3887627329193,320.03637670807456,0.00376576,0.00209769,2.5
5,0.00785479,0.0160002,208.23674908746003,208.23674908746003,625.5864598757764,547.575500993789,0.00449653,0.0140809,2.5
6,0.00302672,0.0212956,86.8334357805012,86.8334357805012,352.8858308695652,553.8624204968944,0.0012442,0.0185004,2.5
7,0.00418065,0.00645509,140.10440291274242,140.10440291274242,454.6675804347827,402.71856074534173,0.00242541,0.0039662,2.5
8,0.00565485,0.0120641,126.44990799001917,126.44990799001917,559.6257631055901,544.5679314285716,0.00362817,0.00906857,2.5
9,0.00456675,0.0182022,85.84575868241521,85.84575868241521,502.4569615527951,551.1226345341615,0.00221601,0.0137052,2.5
10,0.002689,0.00852535,144.72540408711842,144.72540408711842,387.8056119875777,461.7558523602486,0.000896401,0.00566684,2.5
11,0.00785479,0.0160002,125.81704010774398,125.81704010774398,625.5864598757764,547.575500993789,0.00449653,0.0140809,2.5
12,0.00711537,0.005898,231.03070845154562,231.03070845154562,601.5259033540373,354.37063099378884,0.00429505,0.00236105,2.5
13,0.00785479,0.0160002,149.684083694832,149.684083694832,625.5864598757764,547.575500993789,0.00449653,0.0140809,2.5
14,0.0112173,0.0217774,83.52545992307617,83.52545992307617,695.8346918633541,542.1858563975156,0.00849283,0.0116567,2.5
15,0.0131317,0.0607793,115.465130122728,115.465130122728,716.7018290062111,562.1307388198759,0.0100741,0.0603771,2.5
16,0.0049389,0.0141598,145.2615571570464,145.2615571570464,511.16092782608706,524.1384406211181,0.00298317,0.0120715,2.5
17,0.00506508,0.0116784,116.72189119450081,116.72189119450081,500.2967072670809,506.5906211180124,0.00309799,0.00593859,2.5
18,0.00789957,0.00808496,118.93586221436396,118.93586221436396,623.7979052173913,458.2596776397516,0.00526039,0.00551002,2.5
19,0.0104034,0.0111242,125.26986866542796,125.26986866542796,702.5802407453416,482.84481024844735,0.00741244,0.00683095,2.5
20,0.0136663,0.0229935,97.11070945336321,97.11070945336321,663.7486208074534,545.5171643478261,0.0101661,0.0155745,2.5
21,0.00500642,0.00950198,84.92180870978156,84.92180870978156,507.3030454037268,493.6151067080746,0.00284784,0.00554403,2.5
22,0.00878843,0.00930737,161.29523243275202,161.29523243275202,658.3369939751553,492.4830215527951,0.00221902,0.00625545,2.5
23,0.00551431,0.0053563,76.03116578403836,76.03116578403836,524.2423566459628,369.9180670186336,0.00292131,0.00302105,2.5
24,0.00366613,0.0166758,115.524797513556,115.524797513556,438.35076614906836,550.2723216770187,0.00205888,0.0144303,2.5
25,0.00953998,0.00980304,83.52545992307617,83.52545992307617,679.061246583851,502.1542062111801,0.00681697,0.00708197,2.5
26,0.00651263,0.010263,81.246018254544,81.246018254544,573.1588269565218,503.38820900621124,0.00432139,0.0059708,2.5
27,0.00565485,0.0120641,111.219974805888,111.219974805888,559.6257631055901,544.5679314285716,0.00362817,0.00906857,2.5
28,0.0103116,0.0146364,117.3417640110456,117.3417640110456,698.7133655900623,524.2293671428572,0.0068669,0.00982227,2.5
29,0.00521337,0.0206259,87.77920345088401,87.77920345088401,510.14474900621127,553.2429211180125,0.00326755,0.0186912,2.5
