,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.00384384,0.00527828,114.04640664069841,114.04640664069841,455.4729296273292,363.530229068323,0.00186178,0.00252233,2.0
1,0.00287454,0.0098632,128.2741845618744,128.2741845618744,374.1736280745342,480.90937428571436,0.0013939,0.00354915,2.0
2,0.00331696,0.013089,174.485893046568,174.485893046568,404.6200241614907,535.6501379503105,0.00161801,0.00988591,2.0
3,0.00555244,0.00673279,106.03063163284797,106.03063163284797,532.0270657763976,385.9960742857143,0.00250734,0.00189611,2.0
4,0.00496245,0.00574734,86.2116947806464,86.2116947806464,503.9727366459628,372.3740822981367,0.00269507,0.00292582,2.0
5,0.00516113,0.00859099,154.8190586120616,154.8190586120616,501.8384613664596,457.805045031056,0.00290827,0.00470949,2.0
6,0.00675804,0.00705468,60.94003054867056,60.94003054867056,592.0485620496895,443.8223445341615,0.0043042,0.00443142,2.0
7,0.00271346,0.00772117,131.797415046528,131.797415046528,400.20858906832296,434.0002818012423,0.00120247,0.00443503,2.0
8,0.0108151,0.00530744,99.2759485616928,99.2759485616928,712.8299578881988,356.3710144720497,0.00779383,0.00283501,2.0
9,0.003898,0.00372703,66.2773518624504,66.2773518624504,450.36305894409935,297.5685331055901,0.00227129,0.00200274,2.0
10,0.00965828,0.0110466,88.088275967952,88.088275967952,694.5996898757764,516.880305962733,0.00714074,0.00802018,2.0
11,0.00782843,0.00419501,112.879415777808,112.879415777808,633.3162134161491,337.8589741614907,0.00510456,0.00247294,2.0
12,0.00422879,0.00531456,155.864269211904,155.864269211904,479.9501494409938,357.60401807453417,0.00206604,0.00304225,2.0
13,0.00203633,0.00670474,201.333027901848,201.333027901848,337.13955552795034,411.4684898757764,0.000448169,0.00430872,2.0
14,0.00309467,0.00300461,91.92094521275041,91.92094521275041,421.9879890062112,262.0232574534162,0.00155808,0.000879484,2.0
15,0.00799916,0.00977508,67.47106596069601,67.47106596069601,638.9336739130437,476.4020167080747,0.00577796,0.00648541,2.0
16,0.00603215,0.00731382,99.6052191566544,99.6052191566544,550.312289378882,433.3747872670809,0.00191529,0.00470012,2.0
17,0.00633337,0.0077223,172.93512419451216,172.93512419451216,576.8798200000001,447.9879782608697,0.00374478,0.00494729,2.0
18,0.00505822,0.00974846,289.6606666155072,289.6606666155072,497.1642386335404,487.9736655900621,0.00228445,0.00614182,2.0
19,0.00335821,0.0089409,162.18427672982875,162.18427672982875,423.0711137267081,474.4256138509317,0.00192141,0.00581805,2.0
20,0.00213415,0.00668118,119.790212605152,119.790212605152,364.310598447205,404.1044408074534,0.000548598,0.00301082,2.0
21,0.00179305,0.00730718,115.1301984738576,115.1301984738576,269.3043735403727,418.3489297515528,0.000465211,0.00437816,2.0
22,0.00771771,0.012663,127.968474562416,127.968474562416,573.3137018012424,524.6939916770187,0.00358787,0.00790321,2.0
23,0.00330996,0.00642361,60.890424024268796,60.890424024268796,404.53309440993786,397.889463167702,0.00180824,0.00388015,2.0
24,0.00500306,0.00835741,82.67504773799277,82.67504773799277,519.3603018633542,457.4673179503106,0.00218458,0.00439301,2.0
25,0.00367821,0.0050499,91.92094521275041,91.92094521275041,451.900816273292,354.0319047204969,0.00125769,0.00236747,2.0
26,0.0066399,0.00891828,107.47757749132799,107.47757749132799,586.6988851552795,474.24875677018645,0.00415824,0.0043095,2.0
27,0.00295556,0.0027673,133.83915630212397,133.83915630212397,405.1046325465839,272.98539888198763,0.000814422,0.00159489,2.0
28,0.00143864,0.00533384,184.43906319808556,184.43906319808556,275.5653140372671,368.4152814285715,0.000400271,0.00334302,2.0
29,0.00582494,0.0148771,78.44849388617469,78.44849388617469,462.17651242236025,531.2496939751553,0.00377787,0.0115459,2.0
