,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.000457715,0.000546312,85.4057929128,85.4057929128,112.3612002484472,87.75518451552794,4.5753e-05,6.3922e-05,0.4
1,0.000442367,0.000642329,41.08343103600001,41.08343103600001,114.8052252173913,106.66880031055899,3.12486e-05,0.000106779,0.4
2,0.000370277,0.000367102,31.5393742848,31.5393742848,109.41857819875779,66.27943919254659,3.40346e-06,5.15926e-06,0.4
3,0.000432509,0.000754425,34.99527885984,34.99527885984,120.84734254658383,108.8710206832298,2.90007e-05,0.000106202,0.4
4,0.00062726,0.000399129,25.885150272720004,25.885150272720004,160.11960639751553,80.5950706459627,0.000105693,1.21146e-05,0.4
5,0.000292511,0.000491061,41.588974663200005,41.588974663200005,82.502029621118,84.42257761490683,1.3794e-05,3.30203e-05,0.4
6,0.000211773,0.000353764,49.3255218336,49.3255218336,58.03420221739129,64.63456842236026,3.73181e-07,3.41608e-06,0.4
7,0.00144914,0.00432736,51.9561710304,51.9561710304,279.54110118012426,329.1130418012423,0.000385943,0.0026294,0.4
8,0.000321313,0.000613745,35.79642690336,35.79642690336,86.15068112422358,100.89346739130434,1.01766e-05,3.78843e-05,0.4
9,0.000486336,0.000340551,39.3157850412,39.3157850412,131.1350290062112,61.22352490683231,4.1404e-05,7.95289e-06,0.4
10,0.000702174,0.00141253,30.660838762560005,30.660838762560005,157.7954845341615,153.74875472049686,0.000174637,0.000309982,0.4
11,0.00118492,0.0020538,46.0891391736,46.0891391736,209.5236826708075,228.13564223602486,0.000405807,0.000615455,0.4
12,0.000383641,0.000842498,32.309531044559996,32.309531044559996,108.02270621118012,125.12788341614907,4.28538e-06,3.46364e-05,0.4
13,0.000380534,0.000803938,17.465791030800002,17.465791030800002,107.14241757763976,118.20148068322983,2.27632e-05,0.000126247,0.4
14,0.000408728,0.000810821,26.012582478,26.012582478,100.61968863354039,118.21646857142858,2.4977e-05,0.000123432,0.4
15,0.000458501,0.000489921,32.26702661664,32.26702661664,120.99622223602485,80.26443783229813,2.50348e-05,4.17876e-05,0.4
16,0.000617632,0.000713486,27.22054758624,27.22054758624,153.55191378881986,107.24333602484471,8.54649e-05,2.39742e-05,0.4
17,0.000259089,0.000451549,47.211998904000005,47.211998904000005,73.56744970807452,83.32996056521738,1.19706e-05,2.88161e-05,0.4
18,0.000323537,0.000537832,62.9687134896,62.9687134896,87.94393198757764,90.59439013664596,3.77869e-06,1.61348e-05,0.4
19,0.000465524,0.000783888,29.924005258080005,29.924005258080005,123.16646844720498,125.82232223602487,3.74649e-05,0.00010293,0.4
20,0.00153367,0.00148193,48.87530461680001,48.87530461680001,263.1923127329192,173.96641670807455,0.00035832,0.000569905,0.4
21,0.000413623,0.000404925,22.84830561288,22.84830561288,121.57675310559007,76.12568238509317,1.39667e-05,1.18461e-05,0.4
22,0.000376253,0.00114379,35.47097016288,35.47097016288,102.67003173913045,143.96466130434783,2.18837e-05,0.000187164,0.4
23,0.00053188,0.00053783,15.83863473744,15.83863473744,133.62901360248446,90.61027729813664,7.45487e-05,3.56942e-05,0.4
24,0.000299575,0.000897063,62.145149176800004,62.145149176800004,63.68813324223602,124.77516844720499,2.35053e-05,0.000102612,0.4
25,0.000502695,0.00113387,60.39640991136,60.39640991136,123.56114950310558,144.9498651552795,5.41579e-06,4.86666e-06,0.4
26,0.000141787,0.000280351,26.641041080880004,26.641041080880004,41.050526826086944,54.34458381987575,5.55124e-06,3.82715e-06,0.4
27,0.000231352,0.000317886,23.962281458400003,23.962281458400003,66.95869028571428,64.37647698757763,5.37934e-06,3.66527e-06,0.4
28,0.000567115,0.000872676,27.65545255296,27.65545255296,133.88880366459628,113.43633142857144,8.35989e-05,0.000193462,0.4
29,0.0011388,0.00210314,23.26418416296,23.26418416296,224.31672832298136,244.67527645962736,0.000435693,0.000740522,0.4
