,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.000862976,0.00100236,41.6084721072,41.6084721072,172.7204236024845,153.9905593167702,0.000204844,0.000269394,0.2
1,0.000453566,0.00061217,27.489079512,27.489079512,124.96301664596274,93.22456467701863,3.36584e-05,7.63457e-05,0.2
2,0.000193686,0.000378215,49.750604721600006,49.750604721600006,50.9258465217391,66.67432008695651,5.31318e-06,9.34946e-07,0.2
3,0.000169645,0.000229315,14.317726000800002,14.317726000800002,45.79789045341614,42.39414104347824,5.52906e-06,4.03282e-07,0.2
4,0.000267639,0.000303374,30.229694292960005,30.229694292960005,75.81303503726706,61.22512361490684,5.28281e-06,2.53746e-06,0.2
5,0.00035928,0.000428605,38.36780773128,38.36780773128,93.42849987577638,74.57313700621117,9.12748e-06,2.15105e-05,0.2
6,0.000417356,0.000318404,15.16237457928,15.16237457928,117.8877342236025,66.6554353478261,1.39249e-05,1.06027e-05,0.2
7,0.0023238,0.00140124,24.781486837680003,24.781486837680003,379.27550521739136,137.15916086956523,0.000998079,0.00033376,0.2
8,0.000389123,0.000274754,21.88708934544,21.88708934544,112.29625273291927,50.11420241614906,5.57713e-06,4.91003e-06,0.2
9,0.000376022,0.000462442,56.57333950920001,56.57333950920001,108.04269006211179,87.37269360869564,1.12778e-05,3.37504e-05,0.2
10,0.000289147,0.000264567,28.0271510532,28.0271510532,85.38999583850931,50.566337043478256,5.36963e-06,4.93213e-07,0.2
11,0.000158094,0.00023991,39.5802360168,39.5802360168,43.65881904968941,43.506342267080754,5.21381e-06,3.64382e-06,0.2
12,0.000165568,0.00026492,8.68187977752,8.68187977752,44.89621909937886,50.089922037267094,4.32597e-06,1.51859e-06,0.2
13,0.000168726,0.000297684,20.75125319736,20.75125319736,50.747590571428574,48.17576887577639,3.66369e-06,4.86106e-06,0.2
14,0.000298329,0.000495888,16.6763762016,16.6763762016,78.110278621118,76.02336506832297,1.58849e-05,4.34063e-05,0.2
15,0.000305515,0.000421379,18.72773124144,18.72773124144,85.83383716770186,79.44460034782605,5.65285e-06,2.3603e-06,0.2
16,0.000288895,0.000367543,11.9960823348,11.9960823348,77.89944899378881,63.88267603105589,2.86906e-06,2.27253e-06,0.2
17,0.000481088,0.00123647,27.254619852240005,27.254619852240005,115.08200155279505,140.18571509316772,6.86045e-05,0.000247859,0.2
18,0.000624086,0.000798315,13.63344679488,13.63344679488,146.45265074534163,120.133919068323,5.76512e-05,1.1202e-05,0.2
19,0.000297633,0.000389403,16.418670183360003,16.418670183360003,84.67397445962733,68.6453273043478,1.51013e-06,7.83575e-06,0.2
20,0.000403577,0.000752691,21.60249615888,21.60249615888,114.77524944099379,111.30405453416151,4.47854e-05,9.49704e-05,0.2
21,0.000117818,0.000181191,20.52093240096,20.52093240096,34.56716606832297,35.13650598136643,4.15769e-06,2.70397e-07,0.2
22,0.000397797,0.000448788,14.79263740608,14.79263740608,98.24210996894409,72.96153934782609,1.30743e-05,2.15001e-05,0.2
23,7.33636e-05,0.000157582,12.115132569600002,12.115132569600002,22.251518416149047,29.744862999999977,1.88698e-07,3.55594e-06,0.2
24,0.00026864,0.00095479,21.277487280480003,21.277487280480003,63.423147378881986,129.66421757763976,1.55005e-05,0.000173446,0.2
25,0.000311422,0.00061672,24.03369229488,24.03369229488,77.9854794720497,105.20298484472049,2.35641e-05,7.14247e-05,0.2
26,0.000324647,0.000351587,11.320632961440001,11.320632961440001,92.19689514285713,59.11502879503106,5.59907e-06,1.6264e-05,0.2
27,0.000299759,0.000257669,21.3441801216,21.3441801216,92.3441761242236,50.076233099378875,1.83061e-06,6.16368e-06,0.2
28,0.000202119,0.000206917,19.41820329888,19.41820329888,61.482615534161496,36.06585496894408,2.02243e-07,3.68101e-06,0.2
29,0.00016642,0.000352047,10.411750922400001,10.411750922400001,46.10174490683229,64.11968450310559,2.52637e-06,1.30864e-06,0.2
