,1-PID-1-1,1-PID-1-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.000234136,0.00064835,28.517451926160003,28.517451926160003,47.95784498136646,97.8944908819876,4.49817e-06,1.70338e-05,0.1
1,0.000441537,0.000452229,34.05204657144,34.05204657144,116.83558447204972,84.15399465838507,2.31094e-05,1.86751e-05,0.1
2,0.000251219,0.000386437,27.228585938400002,27.228585938400002,74.0386689130435,74.16136975776395,6.25575e-06,5.44943e-06,0.1
3,0.000147077,0.000225307,15.96955717824,15.96955717824,37.44184302484472,36.750701540372646,1.70702e-07,3.4311e-06,0.1
4,0.000198908,0.000251137,19.33500905664,19.33500905664,50.34841314906833,49.04826380745341,8.87624e-06,2.75059e-05,0.1
5,0.000676485,0.000669025,49.8424550568,49.8424550568,152.33689565217395,111.2401062111801,0.000114224,0.000109138,0.1
6,4.44369e-05,0.000101788,9.88242041352,9.88242041352,11.887493645962723,20.019522105590045,5.45616e-06,7.00633e-07,0.1
7,0.000116476,0.000156223,30.876461188800004,30.876461188800004,34.92068039130433,29.44900208695649,3.71724e-06,1.33821e-06,0.1
8,0.000129145,0.000186443,20.81749045464,20.81749045464,39.22710034782608,36.525083863354006,1.87718e-07,3.54714e-06,0.1
9,0.000623381,0.00102526,50.72921039256,50.72921039256,151.41164335403727,134.58024490683232,7.52767e-05,0.000262075,0.1
10,0.000178281,0.000288536,26.15000664072,26.15000664072,54.338388826086955,56.47016612422358,4.15601e-06,2.70592e-07,0.1
11,0.000733375,0.000456616,63.0559307688,63.0559307688,160.80205490683227,87.94143400621117,0.000150362,4.91177e-05,0.1
12,6.11493e-05,0.000101633,8.72162367624,8.72162367624,17.26534777018632,19.097966819875744,5.28117e-06,3.76523e-06,0.1
13,0.000204048,0.000375722,18.13495103064,18.13495103064,55.36286094409939,70.45206726708072,5.65894e-06,4.29857e-06,0.1
14,0.000122048,0.000152173,18.23614469544,18.23614469544,35.06306532919254,27.700515049689425,4.51597e-06,5.09453e-06,0.1
15,0.000200328,0.000320556,29.388972229440004,29.388972229440004,59.608829751552776,57.3573491863354,4.49447e-06,4.49607e-06,0.1
16,9.05541e-05,0.000148073,10.61177539344,10.61177539344,23.00750749689439,25.67195434161488,5.47541e-06,3.78433e-06,0.1
17,0.000358728,0.000402856,26.60031651864,26.60031651864,101.32212099378881,68.80080166459626,5.85792e-06,1.52121e-06,0.1
18,0.000155794,0.000225706,25.04154799272,25.04154799272,43.594870726708045,40.608084366459636,5.39703e-06,3.45321e-07,0.1
19,8.017e-05,0.000133768,18.7155771912,18.7155771912,23.51709569565215,25.350913776397505,1.05268e-06,2.83348e-06,0.1
20,0.000100425,0.000201224,17.506600532400004,17.506600532400004,28.90733980745339,38.90925719875775,5.06331e-06,4.04823e-06,0.1
21,0.000122233,0.000129004,24.133719973919998,24.133719973919998,37.415264503105575,24.156179248447184,1.11008e-08,9.17032e-09,0.1
22,7.50236e-05,0.00012898,15.027849937440001,15.027849937440001,20.98734000621116,24.836429534161482,2.37809e-11,3.15112e-11,0.1
23,0.000102906,0.000153602,12.3648735924,12.3648735924,26.74608632919253,28.177229813664585,4.38758e-07,1.50548e-06,0.1
24,0.000247158,0.000341925,24.72478981488,24.72478981488,72.73172506211179,63.94102887577638,1.89048e-07,3.5559e-06,0.1
25,0.000218047,0.000347749,17.0334110796,17.0334110796,59.50401445341613,55.306106807453425,1.53666e-06,1.47492e-06,0.1
26,4.93409e-05,8.1749e-05,8.14784285592,8.14784285592,12.327338204968916,16.27974424223601,4.02846e-06,2.49557e-07,0.1
27,0.000168172,0.000338288,23.533414908,23.533414908,41.043732316770175,60.65928087577638,5.10124e-08,1.15127e-07,0.1
28,8.29323e-05,0.000132621,16.244544495360003,16.244544495360003,23.376309465838478,24.849518956521738,1.58202e-08,6.067e-08,0.1
29,8.32898e-05,0.00011581,18.38876142096,18.38876142096,24.0745452173913,20.87053439751553,5.37072e-06,3.76601e-06,0.1
