cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
10,3907.5840000000003,516.096,0.0,0.0,737.28,663.552,3022.848,0.0,2073.6000000000004,921.6000000000003,6220.800000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,6128.450000000001,0.0,322.55,2177.2402083319876,1828.0598634307464,1137.5182364870234,0.0,1324.9916579005744,1994.504215709603,2549.5687143665373,508.1119230116715,6.0,6.0,0.0,0.0,0.0,1.0,2597.371977954777,0.0,0.0,344.72710754239074,0.0,4730.657655928787,0.0,0.0,663.2304568944378,0.0,0.0,1.0,0.0,1936.102219727085,0.0,0.0,141.9264,5.5296,4.0,12.0,2.0,0.0,0.0,1.0,0.0,17796.54984568434,235.658186309194,0.0,222.3440965718809,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
11,3723.264,700.416,0.0,0.0,626.688,847.8720000000001,2949.12,0.0,1612.8000000000006,1497.6000000000004,6105.600000000001,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,3548.0499999999997,1612.75,1290.2,2759.9622060387665,2375.6607964784607,1750.323256012044,0.0,706.027888426132,2208.269377796241,3003.6645434490947,1131.3043714658472,6.0,4.0,2.0,0.0,0.0,1.0,2325.161079266115,138.26963471652218,0.0,157.57918890836163,177.2085450354936,4477.270068292317,488.32134177461154,43.54510099190729,328.9343527117692,259.4275663070466,0.0,0.0,1.0,1321.291865822346,374.5775536187781,0.0,81.10079999999999,66.3552,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11966.44512583821,4884.42990875979,349.0140188914217,190.09290501339262,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
12,3833.856,589.8240000000001,0.0,0.0,811.008,589.8240000000001,3022.848,0.0,1958.4000000000005,1267.2000000000003,5990.4000000000015,0.0,7833.600000000001,1382.4,0.0,0.0,2580.4,1612.75,2257.85,1354.105645091001,2089.1300163373976,2110.4459700932716,0.0,938.3032527616758,1771.101010065395,2585.442181151686,506.90635717349556,0.0,10.0,0.0,2.0,0.0,1.0,1918.8571130562354,249.8784747455445,78.24270004258057,314.99180207123993,0.0,3718.7255313671635,574.4462971640285,41.51404102323653,327.7135244502178,0.0,84.9295830910062,0.0,1.0,474.0720676946285,902.1187453340293,640.6141654775887,64.512,82.944,0.0,16.0,0.0,2.0,0.0,1.0,0.0,8068.619603691585,7570.6402644465215,1297.101802225703,346.28373774992303,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
13,4055.04,368.64,0.0,0.0,884.736,663.552,2838.5280000000002,36.864000000000004,1612.8000000000006,1382.4000000000003,6220.800000000001,0.0,7603.200000000002,1612.8,0.0,0.0,1290.2,1290.2,3870.6,2418.4889544885655,1566.713398833812,1772.6383094034234,0.0,792.2067259138997,2103.9239001316837,2161.8065328415782,652.1248783763801,0.0,12.0,0.0,0.0,0.0,1.0,1218.7141490485471,296.19056039153236,0.0,290.0103165841415,0.0,2605.742706839476,579.8644080152237,31.149275962097153,261.61055666345214,170.19359064577932,120.49144502602135,0.0,1.0,182.80507138516083,246.40952939765899,1593.3590890533028,62.6688,84.7872,0.0,16.0,2.0,0.0,0.0,1.0,0.0,6779.209856157002,7437.334531076609,4308.765892436021,130.2328701248594,0.0,22.94528160572223,0.0,1.0,2.0,0.0,1.0,2.0,1.0
14,3944.4480000000003,479.2320000000001,0.0,0.0,811.008,811.008,2801.664,0.0,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,8870.400000000001,345.6,0.0,0.0,2580.4,1290.2,2580.4,2871.1906756420203,2439.191184581169,1482.0498767782299,0.0,561.7262241654375,2064.244060060295,1827.2711771816084,471.5849122008102,2.0,8.0,2.0,0.0,0.0,1.0,2120.873681433713,48.89120291082834,21.45502007460587,120.23018627141312,178.54803870546493,3530.4191564010885,360.0935684527185,0.0,540.5060417770053,75.88686748839889,0.0,0.0,1.0,986.3531782333115,1234.8599870036487,0.0,81.10079999999999,66.3552,0.0,16.0,0.0,0.0,2.0,1.0,0.0,10848.45696287462,6819.887115719301,1326.7779851589219,210.20044754319565,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
15,3870.7200000000003,552.96,0.0,0.0,774.144,663.552,2985.9840000000004,0.0,1843.2000000000007,1843.2000000000005,5529.600000000001,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,1935.3,1612.75,2902.95,1839.1166222519578,2167.0586130441334,3037.70970996983,330.33668508084656,696.2362049634226,1633.059788387721,2259.469220233415,663.7083329284085,2.0,10.0,0.0,0.0,0.0,1.0,1455.7238419662522,563.3413536990456,46.75791639117399,40.68794763272711,248.60927904509816,2075.683148409833,1134.1114027043766,49.38780407883689,0.0,424.5888074187852,203.15580237371702,0.0,1.0,663.4254391152448,984.7610831476047,211.26881741778905,47.923199999999994,99.5328,4.0,12.0,0.0,0.0,2.0,1.0,0.0,10599.552643122943,7615.748251793928,3674.593870991864,268.8174460405261,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
16,3686.4,737.28,0.0,0.0,774.144,663.552,2985.9840000000004,0.0,2073.600000000001,460.8000000000001,6681.600000000002,0.0,7833.600000000001,1267.2000000000003,115.20000000000002,0.0,1290.2,1290.2,3870.6,3524.8337985691796,2485.4850681421603,2060.2304488023005,257.86732646675324,726.5816283318803,2444.519518042128,2367.251044598033,476.211752706445,2.0,10.0,0.0,0.0,0.0,1.0,1374.8763915972238,510.00995158968857,51.282338513693944,78.23849918025263,240.81983720385762,3566.42387977789,944.2989142745158,0.0,446.2076790527819,249.74941112243965,0.0,0.0,1.0,866.5386875856249,814.392700596165,266.22955624332116,57.1392,90.3168,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5295.726698198037,10551.77681814374,2157.2134982374537,328.5750440243096,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
17,4018.1760000000004,405.504,0.0,0.0,921.6,626.688,2875.3920000000003,0.0,1728.0000000000002,1497.6000000000004,5990.4000000000015,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,3870.6,1612.75,967.65,1724.301941182314,1555.2472982175334,1561.3497339784265,0.0,1072.6857023705975,2140.3045070446283,3030.887036326379,659.3408587287649,2.0,6.0,4.0,0.0,0.0,1.0,2301.381025961198,434.81961796230695,24.24129966973814,45.450737045229076,227.69464460976965,3072.2239808939717,393.69436592494867,55.34796212677576,396.92574654509514,77.30088312518868,127.72499634920122,0.0,1.0,1411.8177648181386,555.3273806175007,0.0,79.2576,68.19839999999999,4.0,12.0,0.0,2.0,0.0,1.0,0.0,7452.548946260384,9647.008040771654,1750.1347888204518,191.005052348427,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
18,3796.992,516.096,110.592,0.0,1032.192,589.8240000000001,2691.072,110.592,1728.0000000000005,1036.8000000000002,6451.200000000002,0.0,7603.200000000001,921.6000000000001,691.2,0.0,0.0,0.0,6451.0,1714.7550047221184,1553.2676053572561,1354.0088206150665,400.9089734637533,907.9202449119377,2106.6387397637586,2119.2136927544834,369.0156515917127,2.0,6.0,2.0,2.0,0.0,1.0,540.5063190138171,1080.9914108893472,507.1469648657608,0.0,338.79693589113344,554.10600069546,2125.7632504791695,928.0341776869946,0.0,140.3146906847065,597.5146431232342,0.0,1.0,0.0,134.07038898702643,2009.4887987323434,11.0592,136.39679999999998,0.0,16.0,0.0,2.0,0.0,1.0,0.0,170.89847264038306,6936.119694694133,16250.844456336476,203.20339951235462,71.63683957534278,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
19,3760.128,626.6880000000001,36.864000000000004,0.0,700.4159999999999,884.7360000000001,2801.664,36.864000000000004,1267.2000000000003,2073.6000000000004,5875.200000000002,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,1290.2,967.65,4193.15,1817.5375077097947,2436.379526386582,1647.978544063229,196.21495247746907,873.75993702836,1364.456415344315,3112.5215681320274,259.94266387194125,6.0,4.0,2.0,0.0,0.0,1.0,1891.4434770068997,1395.7045710587265,188.9982617183504,89.36508950154953,237.08963028391676,2210.015480149099,1822.0532147759136,213.56056342053287,105.41254497551195,0.0,401.47377386036425,0.0,1.0,0.0,1279.2088251847952,771.5139201886486,31.3344,116.1216,0.0,16.0,2.0,0.0,0.0,1.0,0.0,4612.443024750025,10078.33686055754,6685.828452924351,211.53083239041942,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
20,3907.584,516.096,0.0,0.0,737.2800000000001,737.28,2949.1200000000003,0.0,1612.8000000000002,1267.2000000000003,6336.000000000002,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,4838.25,967.65,645.1,1888.2435497747426,2146.026265295773,2378.3081766280143,0.0,650.9878484102097,1612.8493068000555,2261.594182297616,377.40592160301935,2.0,8.0,0.0,2.0,0.0,1.0,1976.8072523312753,43.942999577412465,0.0,181.0993121484355,117.90877759775881,3168.4127810641266,186.5971094190943,0.0,674.5866104661792,168.15533678528192,0.0,0.0,1.0,1359.5940904581114,1063.8472690156634,0.0,123.4944,23.961599999999997,12.0,4.0,2.0,0.0,0.0,1.0,0.0,19256.449454167083,9094.432502273829,691.8670473500456,308.5179682658985,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
21,3944.4480000000003,479.232,0.0,0.0,737.28,737.28,2949.12,0.0,1612.8000000000006,1267.2000000000003,6336.000000000001,0.0,8409.600000000002,806.4000000000001,0.0,0.0,5805.9,645.1,0.0,2437.5038202711235,2098.8075625524857,2015.586154549255,0.0,487.74667497719764,2843.1393754163264,3057.788950719625,901.9565488052192,2.0,8.0,2.0,0.0,0.0,1.0,2640.098759254158,34.859054386259686,0.0,168.26908798206642,316.85129337069117,3811.8113482678436,331.644128695787,0.0,461.74457043246554,0.0,0.0,0.0,1.0,1644.676377792756,0.0,318.9210894600269,114.2784,33.1776,0.0,16.0,0.0,0.0,2.0,1.0,0.0,14289.066573855172,4944.606570167293,612.8883470878441,241.39117094388348,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
22,3796.992,589.8240000000001,36.864000000000004,0.0,958.4639999999999,552.96,2912.2560000000003,0.0,1728.0000000000005,1497.6000000000004,5990.4000000000015,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,322.55,322.55,5805.9,2234.177301120825,1938.4567927322087,1786.7057280673218,99.76757823122323,1276.4795685310146,1839.022819251176,1675.1442352057227,628.0292769173843,6.0,4.0,2.0,0.0,0.0,1.0,1265.311013817173,622.4418554114723,55.64312478555586,0.0,386.4711286687321,2431.52967526313,1521.8806872472212,278.4397054625841,0.0,456.50594622485886,197.94037570405945,0.0,1.0,634.4363842500748,626.1997355085905,607.5149721945586,42.3936,105.0624,8.0,8.0,2.0,0.0,0.0,1.0,0.0,3164.162139977576,8177.6980200993075,6016.646990755718,189.51848982909826,85.20290977586073,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
23,4055.04,368.64,0.0,0.0,847.8720000000001,589.8240000000001,2985.984,0.0,1612.8000000000004,1958.4000000000005,5644.800000000001,0.0,7833.600000000001,1382.4,0.0,0.0,5483.349999999999,322.55,645.1,2065.4339723299463,1858.1719325493596,1764.0918836424576,0.0,816.0738635631387,1207.1721606887543,2584.218570853672,601.4150722369681,2.0,8.0,2.0,0.0,0.0,1.0,2180.4008393216754,29.981003245918735,0.0,376.8330850890513,0.0,3067.422645160589,0.0,0.0,588.7974173283028,0.0,0.0,0.0,1.0,2277.0410747582205,180.4315531441777,0.0,125.3376,22.1184,8.0,8.0,0.0,2.0,0.0,1.0,0.0,19183.622303220887,2046.154099910767,374.3686240725821,208.93386860919088,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
24,3796.992,626.688,0.0,0.0,921.6,479.232,3022.848,0.0,1382.4,1152.0000000000005,6681.600000000002,0.0,7948.800000000001,1267.2000000000003,0.0,0.0,1612.75,2257.85,2580.4,2481.393563213741,2510.6350712896106,1653.6313543039205,67.24013426891779,783.8349154540139,1515.064928098722,2246.429467040111,456.2289594128535,0.0,10.0,2.0,0.0,0.0,1.0,1862.5392518482145,477.26747843891377,24.386878738017906,105.25498010365219,238.33717138841536,1789.6325027008525,521.9308390082076,0.0,146.0284441458025,225.43835720743888,706.8912123602411,0.0,1.0,809.5504060023642,1056.329457531773,0.0,57.1392,90.3168,4.0,12.0,0.0,2.0,0.0,1.0,0.0,9819.280836818347,10430.387668699634,3121.3940482642943,208.46534203382507,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
25,3686.4,700.416,36.864000000000004,0.0,847.8720000000001,663.552,2912.2560000000003,0.0,1728.0000000000005,1267.2000000000003,6105.600000000002,115.20000000000003,7833.6,1382.4,0.0,0.0,322.55,322.55,5805.9,2359.828593614646,1766.250025390856,781.8052970467822,212.37229845335074,997.4567567385631,3701.044177306527,2939.125809216052,797.6646553681423,2.0,8.0,0.0,2.0,0.0,1.0,772.3546808885447,1623.0758390396968,268.08974020963996,0.0,474.68949189440707,1795.9156837596956,2239.8274275823164,478.3578469343615,219.06217399650836,0.0,387.78590536187767,0.0,1.0,0.0,515.0334844214304,1389.95648279895,12.9024,134.5536,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1972.9585172162695,12398.905925542356,13531.121572942544,161.78987768601343,24.12333132174335,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
26,3981.312,442.36800000000005,0.0,0.0,774.144,589.8240000000001,3059.712,0.0,2073.6000000000004,921.6000000000003,6220.800000000001,0.0,7948.800000000001,1267.2,0.0,0.0,1612.75,2580.4,2257.85,1810.4299938646477,3037.4501061415076,1941.3185185618465,0.0,1456.7580857550834,1980.8435774361574,2305.7115100807187,474.08831128299624,0.0,8.0,4.0,0.0,0.0,1.0,1623.7652012574563,106.82741525846406,0.0,186.53030662256782,191.71306427526036,3599.754943508003,233.26479086107622,0.0,340.22160585801595,323.08416307529643,0.0,0.0,1.0,855.3040385603069,1115.9202010410165,0.0,101.376,46.08,0.0,16.0,2.0,0.0,0.0,1.0,0.0,8750.782602152834,7122.373195770294,117.26927364560598,298.4903405586339,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
27,3870.7200000000003,516.096,36.864000000000004,0.0,884.736,626.688,2838.5280000000002,73.72800000000001,2073.6000000000004,1152.0000000000002,5760.000000000002,230.40000000000006,8064.000000000002,806.4000000000001,345.6,0.0,0.0,645.1,5805.9,1458.303005691307,2099.3790498117437,1480.409938321052,459.1595006293287,841.0950587412447,1860.87716129691,2171.634882688813,985.06998744401,4.0,4.0,2.0,2.0,0.0,1.0,772.479502239844,672.8114148242347,186.54486389448567,0.0,294.5161797528838,1266.619512166634,1782.0041539691083,664.7467112726601,0.0,126.63825568081616,485.5720194168702,0.0,1.0,0.0,1531.843320864375,468.7355201501978,12.9024,134.5536,0.0,16.0,0.0,2.0,0.0,1.0,0.0,807.9502038303019,8148.653967388804,10876.283876621625,180.83939661010174,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
28,3907.5840000000003,516.096,0.0,0.0,847.8720000000001,516.096,3059.712,0.0,2188.8000000000006,806.4000000000002,6220.800000000001,0.0,8294.400000000001,921.6000000000001,0.0,0.0,5160.8,967.65,322.55,1585.739380143491,2293.966155904013,2084.5717204815764,0.0,596.4418566428438,1817.5320014756246,2359.1319055618505,308.3858612142117,8.0,4.0,0.0,0.0,0.0,1.0,1784.2924000590199,24.99225636806113,0.0,286.96841148301695,0.0,4264.579116958719,201.00911507564314,0.0,602.5946915030977,0.0,0.0,0.0,1.0,1566.08845241037,757.4632935071317,0.0,127.18079999999999,20.275199999999998,4.0,12.0,0.0,0.0,2.0,1.0,0.0,16965.73710375038,5329.034237166188,0.0,176.10595559435248,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
29,3649.536,774.144,0.0,0.0,847.8720000000001,663.552,2912.2560000000003,0.0,1612.8000000000002,1612.8000000000004,5990.4000000000015,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,1290.2,1290.2,3870.6,1745.5815256391365,2126.8444789992836,1518.9081901708964,0.0,869.51113208426,1704.1931023747652,2276.789213564867,876.2056736280972,2.0,8.0,0.0,2.0,0.0,1.0,2000.518906066015,630.7347407776233,133.98900026067165,209.47004939337847,154.6654551983487,2444.907358518968,898.7212923741622,36.67913607475027,172.70819209239176,170.09958511159743,111.74666600322143,0.0,1.0,955.5944996063516,1012.0088983767091,662.9247926008104,51.6096,95.8464,4.0,12.0,2.0,0.0,0.0,1.0,0.0,8206.135267870817,14991.565774501614,3653.293936585428,349.6232717470242,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
