dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b
0,11793.735808378337,88083.64614207979,123911.4260465,75320.8873732228,75261.84913004149,106145.07191716372,282662.5768834207,14583.158475219218,3627.898094339817,485.384075634566,174.0033713019975,1945.8598000734346,378.9139830532635,40225.823476047575,4076.7861497136914,33980.82211213785,28358.864697792633,0.0,0.0,20041.949983730225,0.0,10301.321605865893,0.0,8.732668832466409,69.65417957045203,110.78037646409105,51.24464026515605,102.28901531180563,86.85019120627263,219.67356392905566,8.652541970428967,0.5507053639535927,0.3744499813521547,0.2733421064973041,2.5828840599941816,0.4113517225143526,15.31159916308082,1.5948358729545788,33.89622578967467,32.46785409477228,0.0,0.0,6.543111231715736,0.0,2.1523390177150383,0.0
1,12253.06945565631,87170.67646136464,136383.85165579495,58668.99590162694,61621.940499624034,159287.57922724358,227171.51986660078,27710.266624981985,13846.381384479764,3874.386597874385,169.72507904154548,9661.668711671664,164.43290519617835,50924.88875759707,12355.446308045153,36422.77439736991,37334.849005393495,2687.5261253008325,0.0,51526.921873904066,325.7875477926051,9107.098457569633,0.0,8.490141625963108,109.10752400033009,108.49807381897486,52.85129627918713,94.02912021342279,124.72255161545245,207.91669496867698,29.41402203425894,0.47435400362593977,3.914584806456112,0.1549265982488722,8.666848328977492,0.4295002671055255,14.034522753434574,4.757838472825382,46.19938317488148,63.20905422164785,0.559884060370106,0.0,10.857898475171893,0.4662238613912574,2.3665958416304513,0.0
2,11401.592076338573,87339.70327210703,126910.70624110178,34184.829512529825,28443.214635980232,137263.0687703842,162027.74474107724,72424.93912831863,1759.5419848311892,21.566588880598168,0.0,76.8095637013605,204.71114413047877,73267.99114264201,0.0,6736.968525483499,27241.78944821506,0.0,0.0,1722.2718632034153,0.0,12889.839169764447,21949.50026441438,11.3360030040912,93.89788072833434,111.13031039930115,35.131374761945686,26.14036144691945,125.63183765748337,148.5659653887066,63.9035500537746,7.702414446242411,0.01515793026272224,0.0,0.11896345489919778,0.19866415821568023,7.44706201255859,0.0,6.325306290091509,23.04630232426911,0.0,0.0,1.5867575728379013,0.0,3.9355377965678153,6.17962816943583
3,6880.496158516335,103603.8326430609,128425.10759770733,24399.777526255817,3118.7611408147945,77939.59550885505,235536.92603165843,45911.28423805474,1534.8957764737397,0.0,0.0,10.796249255067378,0.0,0.0,0.0,1791.2769236071172,10087.62677146337,1869.9099582668214,0.0,497.3033696098954,0.0,11245.440961996885,0.0,6.650677618259818,68.26645888657075,102.12553873957685,19.721014158358983,9.915122434857196,59.06668653365647,187.68663048326934,19.668000244419275,4.493628286613757,0.0,0.0,0.014173145232386854,0.0,0.0,0.0,1.9456887595786572,15.82137821321201,0.5502457580033364,0.0,0.785941570986735,0.0,1.8467424543792994,0.0
4,7631.571919242103,78531.14014382669,136984.76337491558,44755.81883623082,3825.9102314116526,73027.38616718237,212404.33223944253,35385.82686290967,2474.486203445414,5.508506432482221,0.0,20.499425412911663,0.0,50411.44528151482,4732.119972430366,3597.9726280726272,10057.67903064293,0.0,0.0,1457.9448962988886,0.0,6330.227102259933,0.0,8.398189297097776,74.58601874165967,94.00292094465786,28.76441267647994,2.0201334448054427,88.340442544223,159.664185987873,29.517091679155477,1.4472104078009411,0.0026534054928150255,0.0,0.06535913488538361,0.0,10.582927084122979,1.3800137654343358,3.202063444242131,13.459812302517449,0.0,0.0,2.2977676815768002,0.0,3.833123982863449,0.0
5,8607.979096686273,73736.15098694591,143602.72818512243,37788.12299202361,49540.55724446668,164674.12768381063,260929.97341836384,50607.643769281196,9287.466374164627,132.3271703484104,38.8048919715598,210.661169816724,82.12078561809236,48504.84509992193,901.2253622864364,19230.054218202396,37805.853813276,0.0,4727.080398918411,4026.3570693663755,0.0,8184.937081455288,0.0,12.1549061403166,61.491219077223874,94.4869740763745,27.201867930108257,79.60904691299038,132.33243915857238,210.77711239103166,25.181338902289298,6.405501150548929,0.14983971522798756,0.031100594908516337,0.17955117101814885,0.14207992417572943,21.737424764714593,0.7077962460651215,21.624268571812806,41.24438579778458,0.0,1.6743051119862276,2.5911544117325738,0.0,2.9385575069663727,0.0
6,19810.62762130917,83095.44307370654,135375.71617147792,79237.41788105005,141973.32758015988,110094.9341723957,231482.77420660248,43496.473590284295,2922.65303986342,4614.947136614539,92.33410199835777,9713.228578986947,681.6287047033173,44806.957837341804,10835.242309093015,37352.30300991887,40190.30800345109,0.0,0.0,51779.63005294171,387.3023063352332,7516.819617816039,19661.76004236568,12.874594025646518,78.23143977434128,115.98276209362311,82.83753862782017,135.3553395072699,152.3840628593751,188.81164564054876,34.600828014051444,0.8970498841680691,6.557325960485489,0.06782135943460928,10.56911609547178,1.2863632129296994,19.197332775218154,4.668306754543769,53.192889048600556,42.41399688592509,0.0,0.0,11.038700733711858,0.15623425563802945,4.472180249588928,7.286177019147724
7,7991.495840421651,92148.40734460336,129559.71880817733,53708.854413054505,0.0,91359.8474294252,159942.24007834165,26374.94123788053,878.840132841597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9848.379130183366,2593.283370656993,0.0,219.90509814358114,0.0,0.0,0.0,6.056638021403436,76.6882164859167,92.46572178785864,56.926295047890214,0.0,112.49593946397636,169.39295272462027,31.373763261765593,0.6157139679285831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.606889763154893,0.5044383841894441,0.0,0.19822508907203334,0.0,0.0,0.0
8,8113.707680484389,90152.62936972317,123030.00949348634,42550.53592169043,126881.57500522962,112187.08487789906,227759.82266452452,23169.144725905542,7433.170368567236,1588.3604671125004,73.87391891587629,6776.374844556149,378.358554307298,55590.69491207165,8551.820317757607,33501.53165424815,35041.1699666466,0.0,0.0,39747.65333306485,408.0472993890804,0.0,0.0,10.5405899657027,85.10296763245756,106.57668336399608,24.329999745259737,148.09041902172726,66.04708817094703,173.34937617293053,44.17631230936982,0.5082944537807552,1.6575888335368516,0.23824785227289563,5.139154705994333,0.35084667854256063,23.533516668966385,3.7522663247711,41.24618053568915,49.37236686489484,0.0,0.0,13.51728954950266,1.7633238482531108,0.0,0.0
9,11085.93416257119,76762.19025279827,125959.39522969328,42717.69794669548,86560.06267388126,54244.17420458995,197424.8440432095,51384.64213208714,2749.761758557566,139.79098343677944,24.132846962547852,533.11966539428,0.0,37868.351005089055,3161.2151861549037,18221.00393435239,9686.946755816345,2142.7996167877745,0.0,10696.931331182614,0.0,8095.7305063840595,0.0,10.468924434309686,93.37327764650296,91.72953544955342,28.45485930948618,96.15194938521917,71.85051131118739,158.4961385963675,41.034385946555275,6.932180465638491,0.20374971445865353,0.02563856703115854,0.812944057578269,0.0,16.75999577266444,1.482555221949171,24.99076521639137,13.393809499594681,0.8386305460502114,0.0,8.463026205326585,0.0,3.217001295578095,0.0
