type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,1.0,427.5708391036839,292.8508367000416,415.3262135558979,453.70415166114054,413.91726197565083,486.0103530931214,431.2093774370933,454.0586641554147,461.218107380473,422.6954531746192,0.014155837643703173,0.012036071839014057,0.009126518071075401,0.009601817084341229,0.005943227224446261,0.006382945511821174,0.0017049844721883783,0.002236661178439591,0.007378999196724847,0.006471993656086875,2.8999999999236667
std,0.0,0.0010195718854067982,0.0005876638789220692,128.80776714267108,222.9783476253764,213.81128787875318,243.77095037055258,209.55651856610652,227.74433654445735,223.864028652027,159.8812087225254,0.0040132032332282595,0.0014302216891688196,0.0003722460020882607,0.0007758652719027098,0.00042335049222620296,0.0009648367908866514,5.2280794628751276e-06,4.101577038670592e-05,0.0002723150591355098,0.0002843400854758713,7.564193752707535e-06
log_std,0.0,2.3843298675966557e-06,2.0064996780320548e-06,0.30254243257675656,0.46330582006553817,0.4842159400940666,0.47177496525454155,0.4586867755691088,0.4717741836521222,0.4581822181241039,0.3648083336936661,0.2776447472392127,0.11841718447367496,0.04076251218118308,0.08067396645750445,0.07112254289805021,0.15031466227646859,0.0030660546286063292,0.018335189786432983,0.03688478085062627,0.04391159068273664,2.6080818279769224e-06
min,1.0,427.5671760920746,292.8487005509185,119.49448762221962,64.86728152488162,53.93059886124597,66.92467725462262,62.925192780821284,62.525076862237675,67.4547445740222,93.04517281019999,0.0045281646055127965,0.007236462849699924,0.007757604367946033,0.006799583870847493,0.004471050496547414,0.0033381303382905864,0.0016829691962025836,0.0020691233903959083,0.0063703758972864155,0.005367997958389752,2.8999716603958516
0.1%,1.0,427.5676926117827,292.84904188584864,157.76737565479598,99.26948275150325,84.13279882573042,103.21772323392655,95.88977266526027,96.43216567499749,102.74459997514732,130.07625494258724,0.005843338734218169,0.008320223928976677,0.008053520693640338,0.007477787964747043,0.004772839672236516,0.003985087425349048,0.001689061429568153,0.0021143202284816228,0.006589865883623707,0.005653108401414205,2.8999768004944464
2.3%,1.0,427.56880564839844,292.84966604977257,217.08846332217126,161.84306689744702,140.22463020708048,169.79035516190163,155.5730163460289,158.62816743739296,166.6056803254164,191.1378249083606,0.007832004352929895,0.009438144956125235,0.00840741421757365,0.008148426330442042,0.005144746035867883,0.004676680031356794,0.0016945838888097252,0.0021559975670350216,0.006851355991444039,0.0059236634664441385,2.8999849127657704
10%,1.0,427.5695323291309,292.8500840736687,269.28827411077947,225.11332867092517,197.96992249878758,237.59634651930588,215.68137996207008,221.9763986841951,230.89371689584718,247.8489507497836,0.009544483152874567,0.01027043562700185,0.008655075782452948,0.008631332220978052,0.005412066991233307,0.005206263927305224,0.0016982959191990457,0.002184394504005299,0.007033727279492314,0.006112239120556977,2.8999903096800277
15.9%,1.0,427.56982078110315,292.85025021540883,293.3289705356853,256.6094734966523,227.00605188118894,271.4881210736411,245.5371036690331,253.64001933442105,262.8177326229123,274.769067835542,0.010323660620493478,0.010620437250532294,0.00875537059084065,0.008830650649217469,0.005521963864488018,0.00543250243466657,0.0016997701007530103,0.0021957580267177577,0.007107439747469044,0.006188666676697721,2.8999924491898814
50%,1.0,427.57083885861056,292.8508367007918,396.73471721078784,407.4789524631975,368.07302581915167,434.7649350202799,388.1033368737968,406.18241897111875,415.20845944296747,395.4612407805931,0.013620290762403377,0.011952000139667511,0.009118935671704503,0.009570631081005105,0.00592820971935369,0.006311260022883777,0.0017049764988843377,0.0022362855784501465,0.007373979017023101,0.006465759454590495,2.9000000014558927
