type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
0,1.0,465.7574347335818,449.8734138603927,471.78415467464225,611.9823148658418,475.43367413179845,716.3394539892082,508.71788264537713,641.6115495856274,520.3590322077939,677.7061885552405,0.25311368338592094,0.01165802482789802,0.014492933650794989,0.020713222787864173,0.01054321127229129,0.009382909497792651,0.002525050641805854,0.0036124329549998557,0.34063984049801443,0.009423865261812662,2.499999999999999
1,1.0,460.2311933481166,510.7598318467103,308.60383705408015,246.01398271683956,229.30535853628427,209.7989267547623,276.75171765835717,182.86994922755343,302.7940300402553,214.30782565909067,0.07800841864532537,0.03630006819300009,0.013684190846469855,0.013694512691630415,0.012201008300827067,0.0074936318732314764,0.003480010959883907,0.0018630609993823479,0.08433469963879113,0.012082388920387268,2.499999999999998
2,1.0,431.6907194402672,336.667101134558,224.52897115661588,178.49723350701623,157.21174128739187,135.94616634075916,122.63653692836284,95.9752771223629,153.09778455013765,130.95049765386932,0.05049744082717291,0.2225636160229667,0.01680516791668088,0.038548219552942936,0.00887553085278518,0.011708116643970033,0.0028193311433431837,0.003688153940851492,0.04344907571441497,0.5677541770880441,2.499999999999999
3,1.0,578.7823380238643,384.28148679696824,322.88094267593675,302.28865779844597,252.457940634155,248.44972170595045,214.86336854522514,156.86277561395394,222.07898734482137,197.22638777658628,0.12700502635004796,0.021746716102115836,0.016095832340513313,0.01233625508435096,0.00834828848142085,0.009430535792849448,0.0025347216359902273,0.0031470935598943922,0.07433564952645089,0.03247530929046031,2.499999999999999
4,1.0,437.95717787452406,322.931004941788,353.57060149953594,352.818513198187,190.67460232564437,266.3340368705987,165.96074531760695,240.59915670733906,193.73548055254005,255.32317484513578,0.017893425846922623,0.06946730172571113,0.006859301596955799,0.02887228913420857,0.0052287028871924055,0.011838220482140517,0.0012798198730281547,0.003922943861941544,0.0029826711811130583,0.11436234268859641,2.499999999999999
5,1.0,775.0034867961715,636.766155805394,392.7457360811215,663.9196676113637,386.8447674389636,418.1885299106521,302.2605170619881,421.5657834159476,349.42167210948776,532.1038518134752,0.03521069150579749,0.11309728912962952,0.017504542239616814,0.03247132841649001,0.01037419246932188,0.012732222720224246,0.0031516565945897243,0.006261387500133354,0.0057858000317808685,0.1815397946117125,2.499999999999999
6,1.0,340.1827781416048,306.14475427366926,321.73251462543817,268.6835279114431,285.7399450638231,225.39791907536065,240.4383735474702,244.83321356734032,316.3009877868026,277.6221828238051,0.026411710575250005,0.02480513029247696,0.015571584887763909,0.027080766694861445,0.009682963982319534,0.008589049325887756,0.003550791385672605,0.00277223903161648,0.016492605110141438,0.03660480918237291,2.499999999999999
7,1.0,282.92551355558663,290.20935027853574,351.0575838723344,248.32124019267005,461.9597703076358,397.4045528275665,447.5652895170016,328.58996013141626,422.3889610580597,396.5503950058821,0.15938600606376951,0.0044649444460305825,0.013084138865560124,0.014143013541944673,0.007712341692548488,0.00805143432069041,0.001950054635149691,0.0032859577507441218,0.4122376080644428,0.0024408318159856424,2.499999999999999
8,1.0,509.5324881384262,443.19030135046035,484.747406704174,404.4150311679706,386.2096657409798,463.33465595249123,387.16784469819163,417.85740550638104,425.8333832052752,451.02545815787875,0.12938391813949127,0.024198951300804194,0.012973613290453222,0.018297297268413518,0.010678723490515473,0.011228576951721093,0.0023992749264516297,0.004053957738674267,0.09789283667770614,0.02300696299224964,2.499999999999997
9,1.0,952.5180236777653,643.7731756533882,607.0807403635285,840.4381716588022,358.30209908521897,465.87188438267333,379.5430998262404,495.3437495697796,486.685621642059,519.3759766754612,0.08311540817584331,0.08812969728304129,0.012422958138857331,0.011502797156156187,0.006741949777398495,0.009665125363582052,0.002263237821410549,0.002993503888297427,0.02675013167906235,0.0660669330191342,2.5
