type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,1.0,456.7294013649659,454.2082034361667,519.9460171030039,558.4824216798993,505.0671429213478,538.0807874088165,506.6309969004195,518.9126174887647,524.6873207094403,559.2933581024256,0.104015224049384,0.07450640608053588,0.013436188572705888,0.01974601335513128,0.008504817691849463,0.010151878382879044,0.0025555661152243904,0.0036205490600889007,0.12224100874927912,0.07784000186998825,2.499999999999999
std,0.0,156.3274020422665,168.76010859090874,229.39076274898764,232.05035750669487,267.63249097653187,260.39142213975003,288.5576498202068,279.76856975844277,273.49520493071844,285.89919327395404,0.1313654193999211,0.0974447293877845,0.00458479702732928,0.01129080388960255,0.002148333961841097,0.0029102802309132455,0.0007867148937819488,0.0012086745345512523,0.2878199852712096,0.14954289043471788,1.1658486518389833e-15
log_std,0.0,0.33298782253652753,0.35601430475821677,0.42548421017755844,0.40540162001047786,0.4997760651382971,0.46150829720804704,0.5307332482611385,0.5113262465513929,0.4934597215871269,0.48566586603620177,0.9902045009180581,1.0166304614330464,0.3345213742230259,0.5331726232414787,0.24904213731251928,0.28180503230879145,0.3025614421965466,0.3259312280983679,1.4142748951450537,1.2922685032227803,4.751962059186864e-16
min,1.0,124.31231754863327,104.91409399909975,104.79351998983562,133.60849396334714,84.06231916495771,92.73698030901679,76.35019037151872,76.40867548509529,86.8166917801312,89.0194362861174,0.0024906980583580015,0.0009765616216918137,0.003919530855007282,0.002235862584470499,0.003350763282116927,0.0036584107578104355,0.0008509066885276732,0.0010114188314904685,0.000373666795100992,0.0002386200263396097,2.4999999999999947
0.1%,1.0,156.1927967475569,147.57394602698307,124.27832755023996,140.5974765221021,97.00367836186773,114.90386647231605,90.00953263256307,100.78904766514749,102.54826004576397,119.73663713143256,0.0032166258074961744,0.0019146109841325389,0.004630449914540566,0.003560296065769016,0.0037672090539398752,0.00402090414143656,0.0009577980308963605,0.0012291660726312346,0.0006153141356726452,0.0006606813328538626,2.4999999999999956
2.3%,1.0,222.37311718610613,209.03775770191672,199.87151790095595,224.03971416374824,158.98311742934013,189.10526280411887,150.61182324459133,160.19183913040425,170.03920258781199,182.46408971887553,0.009052348851492661,0.00580662294219357,0.006569783700068474,0.005876460327119271,0.0050131190670099565,0.005496197571964399,0.0013228529978130282,0.0017820219787078448,0.002765861121479115,0.002597241374516181,2.499999999999997
10%,1.0,281.98312506329216,272.0022512441997,274.03106466100604,305.0696471868186,234.44848405164475,267.6413249466506,223.9641707060912,237.64603869637386,247.2465309006235,268.323379812415,0.01796609522068756,0.011987342934998155,0.008252673913714575,0.008612619592044787,0.006013008752268124,0.006795751565287954,0.0016646232791768236,0.0022784148353017747,0.007403284326738268,0.006413031780606089,2.499999999999998
15.9%,1.0,309.85520463246456,301.93424299326216,311.85092753874835,342.2760348360236,269.07445074396344,306.5019186039076,258.9335160675715,273.79189168529876,283.40336640034144,306.46561926553426,0.023813262289124105,0.016224093986745684,0.009085551547394289,0.010080638195105223,0.006431943698705073,0.007403688512356266,0.0018120299146891425,0.002480541343405415,0.010845901481071368,0.009510481991923699,2.499999999999998
50%,1.0,432.10119814538695,424.0569163133853,472.74701904200936,517.4347967645356,451.53150391060433,488.8269850822659,443.57713516119975,462.05850834291243,469.20544345194503,502.7237998554292,0.0626955612215199,0.044826872511722946,0.012678156061514904,0.017195082503026544,0.008229930007163083,0.009756837922664751,0.0024412536585737875,0.0034205844224880306,0.04508291328376572,0.035018939936246773,2.499999999999999
84.1%,1.0,602.5194085714421,606.2925025713735,728.5733511191112,772.3902718750286,727.4964232823825,762.397081797725,744.3270877370132,754.7851438299233,753.5614987749503,799.1073091710434,0.17364450960081007,0.12200185169211522,0.017839892087538705,0.029373159633851634,0.010581366734658761,0.01294700400928572,0.003330946986080129,0.004745742486672089,0.18682276417421162,0.12294352434499971,2.5
90%,1.0,662.0352081709981,675.2219820081498,822.0002971022026,860.5475198633685,835.097946288003,865.9918778017396,859.6028020519701,875.0877795551091,864.5786558100834,926.1044491199175,0.22732400839636907,0.16463222259993554,0.019659736336325923,0.033727243411284885,0.011377353308723031,0.014060750833121295,0.003604522475084108,0.005204282111249142,0.28414294763167514,0.17630002342796128,2.5
97.7%,1.0,839.6037194525312,885.1322415891273,1089.1948564322993,1147.1268991990728,1186.2240512808482,1211.4416492235134,1271.3095858135978,1223.3700332607295,1235.3675681046159,1297.9326775638683,0.44524278548152985,0.33592833085979407,0.02454924582908805,0.050016577871753023,0.013602503741078175,0.017119921101372736,0.004451696853371669,0.006604637844478651,0.7636161347492633,0.43712202806431827,2.5000000000000013
