cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
0,2949.12,884.7360000000001,36.864000000000004,552.96,442.368,552.96,2875.3920000000003,552.96,806.4000000000002,1497.6000000000004,5414.4000000000015,1497.6000000000004,5760.000000000001,2188.8,115.20000000000002,1152.0000000000002,645.1,967.65,4838.25,1830.0277952410343,1211.3664528137972,2091.3584699903936,1375.2820766002267,573.5358907076061,1809.9738527510017,3556.5292614578034,1007.3171581963469,0.0,4.0,4.0,4.0,0.0,1.0,1356.623697173102,763.3160766496445,38.775850136177766,0.0,420.6128072664588,2440.867853089267,1963.8754962337512,154.26191577376403,303.4698817249397,246.49442286898926,0.0,0.0,1.0,85.63836618675374,1356.1217710783803,631.1924399303989,27.648,119.80799999999999,0.0,16.0,2.0,0.0,0.0,1.0,0.0,5898.310325332999,11881.750320457828,4491.766645645808,199.8628893791506,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
1,2617.344,737.2800000000001,184.32,884.7360000000001,552.96,663.552,2101.248,1105.92,1267.2000000000003,1036.8000000000002,4608.000000000001,2304.0000000000005,5529.6,1497.6000000000004,460.80000000000007,1728.0000000000005,5483.349999999999,645.1,322.55,1315.666198276052,744.7897802967055,1614.340583847987,1632.2819782697466,434.5383029629071,1233.4804559176334,3557.3119880367562,774.6513998149242,0.0,6.0,4.0,2.0,0.0,1.0,2331.212640629742,23.945850938283083,0.0,215.77532592142373,0.0,3914.1785937902405,65.8534857926588,0.0,638.5554511410062,0.0,0.0,0.0,1.0,1831.1903293506684,0.0,0.0,130.8672,16.5888,8.0,8.0,0.0,2.0,0.0,1.0,0.0,16322.319775715281,2372.069494350572,213.90420427149581,259.3680251586208,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
2,2248.704,479.232,258.048,1437.696,221.18400000000003,921.6000000000001,1622.016,1658.88,806.4000000000002,1382.4,3571.2000000000007,3456.000000000001,4723.200000000001,1036.8000000000002,460.80000000000007,2995.2000000000007,6451.0,0.0,0.0,1336.2428152058974,1051.3465273522813,1211.354905151658,1703.4858411020198,289.9602033296102,798.2492749825199,3580.388298775606,936.8548975481766,0.0,2.0,4.0,6.0,0.0,1.0,1870.7103011953654,20.304240060204883,0.0,224.40856592232592,0.0,3472.5672186382253,0.0,0.0,736.8576572997972,0.0,0.0,1.0,0.0,1934.8288184981916,0.0,0.0,147.456,0.0,16.0,0.0,0.0,2.0,0.0,1.0,0.0,17555.153600098412,0.0,0.0,306.26544669696364,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
3,2949.12,847.8720000000001,73.72800000000001,552.96,552.96,552.96,2617.344,700.416,921.6000000000001,1497.6000000000004,5299.200000000001,1497.6000000000004,5760.000000000001,2073.6000000000004,230.40000000000003,1152.0000000000002,6128.450000000001,322.55,0.0,1537.191283267642,1018.4982882042261,1570.2875849931092,1325.4780878113306,496.52566211581643,1774.4110870497848,4238.478094720862,1204.8572312855013,0.0,6.0,4.0,2.0,0.0,1.0,1645.7785791981726,0.0,0.0,261.5992278872181,0.0,3304.6964619213736,57.02206735506763,0.0,876.6460618224722,0.0,0.0,1.0,0.0,1597.8311916809807,222.57063836652765,0.0,132.7104,14.7456,8.0,8.0,0.0,2.0,0.0,1.0,0.0,17086.933431966547,1021.0740310894288,0.0,203.13391806936332,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
4,2875.3920000000003,516.096,405.504,626.6880000000001,663.5520000000001,737.28,1916.928,1105.92,1267.2000000000005,1267.2000000000003,4608.000000000001,2073.6000000000004,5875.200000000001,1497.6000000000001,691.2000000000002,1152.0000000000002,6128.450000000001,322.55,0.0,1417.0816793302765,1392.6224456875605,763.0836036110918,1122.8678285186722,1128.6670850220405,1843.399145819558,2876.3024467735904,683.5780119531717,2.0,6.0,2.0,2.0,0.0,1.0,1724.7795923448266,16.36419141408117,0.0,175.23308066235055,96.60472977021159,4414.306855420134,0.0,0.0,693.677458100181,0.0,0.0,1.0,0.0,2556.2416655782226,127.5996952130498,0.0,136.39679999999998,11.0592,4.0,12.0,2.0,0.0,0.0,1.0,0.0,24661.414882336583,3377.4837046675157,0.0,215.58286231274178,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
5,2174.976,663.552,626.688,958.464,147.45600000000002,442.36800000000005,2174.976,1658.88,115.20000000000003,1036.8000000000002,4608.000000000001,3456.000000000001,4032.0000000000005,1958.4000000000003,1382.4,1843.2000000000003,2580.4,967.65,2902.95,586.0108186706586,1944.8383501746323,1663.3968286062445,1622.1851429932226,426.2308603989868,2466.6602001608085,3457.4648888289894,1311.2844326926263,0.0,4.0,4.0,4.0,0.0,1.0,2101.3333947582582,373.43531617140843,76.9994439316133,165.2664745791624,131.660694991093,3295.175413993128,921.404706279035,0.0,438.1335283699596,0.0,142.06567108523006,0.0,1.0,845.506237137122,595.7249725564086,205.85600878156177,66.3552,81.10079999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,11611.071238406514,6274.317394393685,1601.6410677679246,242.09837435600747,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
6,2469.888,1179.648,700.416,73.72800000000001,442.36800000000005,626.6880000000001,2322.4320000000002,1032.192,691.2000000000002,1612.8000000000004,4838.400000000001,2073.6000000000004,4953.6,2764.8,1382.4,115.20000000000002,5805.9,0.0,645.1,1857.4771123748314,1134.8517860888228,1534.297404546851,1722.8883408920722,381.3374573888972,922.6257118188032,2523.7054043555195,618.9066832806599,0.0,6.0,4.0,2.0,0.0,1.0,2450.7465107375906,45.146805833862004,0.0,476.3414021812537,0.0,4649.816921971098,0.0,0.0,679.2732338984938,0.0,0.0,0.0,1.0,1312.4702066706411,425.95715875769724,248.14758930436244,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,0.0,16443.552718709077,698.774197909236,0.0,169.40840488836315,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
7,3391.4880000000003,479.2320000000001,0.0,552.96,516.096,1179.6480000000001,2174.976,552.96,1036.8000000000002,1728.0000000000005,5299.200000000001,1152.0000000000002,7257.600000000001,806.4000000000001,0.0,1152.0000000000002,4515.7,967.65,967.65,1706.1441734100258,1832.0764799826304,1096.8404991000887,185.7044504035117,571.9494099345482,2311.9309103282903,2642.5881247564357,385.0615695638164,4.0,6.0,0.0,2.0,0.0,1.0,2087.506242018497,269.8113942786428,0.0,249.0597220618035,79.52891521957775,2957.838469380472,326.8584910369896,0.0,320.8329925156232,487.50054836001016,0.0,0.0,1.0,966.2419186420307,443.3796409505394,228.9049777258713,82.94399999999999,64.512,8.0,8.0,2.0,0.0,0.0,1.0,0.0,11650.71298663254,6002.528760566575,342.8074505726684,215.91255969705236,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
8,2506.752,1069.056,294.91200000000003,552.96,368.64,626.688,2654.208,774.144,806.4000000000002,1382.4,5414.4000000000015,1612.8000000000004,5184.000000000001,2188.8,691.2,1152.0000000000002,3548.0499999999997,1290.2,1612.75,1228.4779813206362,1190.276378028272,3422.382127561457,1690.4419402234817,543.7554606811416,1415.465319047355,3143.968040377758,918.1991322791149,0.0,8.0,2.0,2.0,0.0,1.0,2536.240497323159,324.189099375505,0.0,292.5783916495755,0.0,2389.7886196166946,361.38388929047494,0.0,479.8620418049489,0.0,0.0,0.0,1.0,2427.363797652528,249.90495073964428,0.0,82.944,64.512,4.0,12.0,0.0,0.0,2.0,1.0,0.0,12276.413800541242,7448.229875329676,1477.4354022959146,226.91868019101818,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
9,3133.44,184.32,0.0,1105.92,405.504,847.8720000000001,2064.384,1105.92,1267.2000000000003,1267.2000000000003,4377.6,2304.0000000000005,5760.000000000001,1152.0000000000002,0.0,2304.0000000000005,1612.75,967.65,3870.6,1772.2070047084148,1514.4602895123078,883.4729305766891,1974.2101065944853,340.87377938046734,1988.1775270572446,3181.473899881183,820.023047897382,0.0,8.0,0.0,4.0,0.0,1.0,1422.2532624567198,266.6925942858734,39.409745718303924,60.964751768755924,152.9055069258955,3534.5443183775246,1264.173160080058,129.90370207600878,84.35738001856352,151.34162886378402,207.49792859850328,0.0,1.0,529.5210505939103,932.6549009817086,317.60672627723636,57.1392,90.3168,0.0,16.0,2.0,0.0,0.0,0.0,1.0,9834.820136891436,7588.370045589122,5413.639109137462,192.67828152416604,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
