-,repair_cost-,repair_time-parallel,repair_time-sequential
0,14266311.039717149,729.3294394800292,729.3294394800292
1,14266414.539526666,730.134107992344,730.134107992344
2,14266374.861917192,729.8794079425461,729.8794079425461
3,14266347.631832618,729.5548660800736,729.5548660800736
4,14266298.237837125,729.7786842418079,729.7786842418079
5,14266423.159168638,729.714187397474,729.714187397474
6,1252349.1521596482,434.8089668998183,977.8657245077674
7,14266393.34327496,730.4260642891221,730.4260642891221
8,14266275.425462686,730.4016579447062,730.4016579447062
9,14266300.347559033,729.6522622822795,729.6522622822795
10,14266362.806860493,729.4666849462769,729.4666849462769
11,1181408.0751405,498.4085507985175,930.3318001742584
12,14266402.097671697,729.9139388586337,729.9139388586337
13,14266446.588267647,729.4890270211309,729.4890270211309
14,14266400.67748203,729.8562341971998,729.8562341971998
15,14266319.705924926,730.1428788759564,730.1428788759564
16,14266401.621605042,729.9771450619808,729.9771450619808
17,14266321.926385546,730.1363489528104,730.1363489528104
18,14266377.633434836,730.0778539684179,730.0778539684179
19,14266372.820667287,729.6283675462596,729.6283675462596
20,14266395.298160488,729.8760192089377,729.8760192089377
21,14266356.751862273,729.9498467018469,729.9498467018469
22,14266364.030725153,729.7530256980574,729.7530256980574
23,1168057.393253939,549.2973140802319,1162.5640837685517
24,14266330.137015302,730.3330512128023,730.3330512128023
25,14266354.581222227,729.8566330315698,729.8566330315698
26,14266407.216418786,730.4128812489419,730.4128812489419
27,14266308.655678932,730.3510452709214,730.3510452709214
28,14266407.252630375,730.3858602019646,730.3858602019646
29,1265102.3531316258,478.10450958779046,1050.0931084971062
30,14266318.161951663,730.4090554414777,730.4090554414777
31,14266347.986285869,729.7349151391185,729.7349151391185
32,1131229.006035411,318.567378693421,827.8756327181334
33,14266354.098593287,729.9468138645009,729.9468138645009
34,14266344.394263221,729.9659970003332,729.9659970003332
35,14266411.944151765,730.1608971391564,730.1608971391564
36,14266352.225726306,729.3457711937491,729.3457711937491
37,1350741.328984739,667.8404580458763,1312.1062888616073
38,14266319.648040868,729.9960326865553,729.9960326865553
39,14266340.287169777,729.8906119204424,729.8906119204424
40,14266370.080080565,729.7394689110729,729.7394689110729
41,1374153.760525844,592.1652135301803,1117.4322649097776
42,14266363.605476929,729.9062074266241,729.9062074266241
43,14266386.95864394,730.1551635347643,730.1551635347643
44,14266303.572991284,729.7861795935052,729.7861795935052
45,14266366.849902797,730.3032256088259,730.3032256088259
46,14266288.059427071,729.7160406109754,729.7160406109754
47,14266395.334428651,729.6254480605934,729.6254480605934
48,14266406.831034094,730.0650389852856,730.0650389852856
49,14266335.144765189,730.1900797947224,730.1900797947224
50,14266398.20670743,730.3145743976324,730.3145743976324
51,14266355.397673072,730.3897306605548,730.3897306605548
52,1350459.4526380107,704.8568869405689,1116.4983892670987
53,14266338.039431112,730.0772214298547,730.0772214298547
54,14266347.151067635,729.5966461021717,729.5966461021717
55,14266352.823589396,730.2980012979318,730.2980012979318
56,1250676.1027791153,563.8431506575284,1052.0866632474022
57,1014279.4493825386,623.9139042442755,1099.955712024438
58,1191102.2947557962,663.8107132553039,911.0155255918238
59,14266351.855073206,730.0585715946409,730.0585715946409
60,14266326.168411115,730.6703921950088,730.6703921950088
61,14266382.520039555,729.9351801449739,729.9351801449739
62,14266328.954844128,730.3155779045012,730.3155779045012
63,14266407.873072641,730.2709001823027,730.2709001823027
64,14266374.644643823,730.4071563364058,730.4071563364058
65,1729949.345755289,508.4320362081643,1331.9176950043434
66,14266295.548655031,730.2888268324915,730.2888268324915
67,14266400.824533649,729.9968452147542,729.9968452147542
68,14266316.95916532,730.0687015267429,730.0687015267429
69,14266370.685491163,729.9064050198106,729.9064050198106
70,14266322.756969746,729.8412705264375,729.8412705264375
71,14266355.182970298,730.3357628143892,730.3357628143892
72,14266412.546368204,729.9936887767207,729.9936887767207
73,14266304.983966405,730.3522500696492,730.3522500696492
74,14266376.756444037,729.7353027460496,729.7353027460496
75,1116284.9750200047,586.4299039637056,994.4093148937618
76,14266348.857821047,730.2102621282502,730.2102621282502
77,14266392.43642853,729.9581909045314,729.9581909045314
78,1174859.5983439542,585.1578813535818,970.6856114484037
79,14266348.29396319,729.6590683662058,729.6590683662058
80,14266393.15091815,729.9559315087653,729.9559315087653
81,14266394.137825921,730.0305352573334,730.0305352573334
82,14266304.02815429,729.9828775394201,729.9828775394201
83,677438.5239935007,286.21070052477,650.6816391885706
84,14266339.4336285,729.6679625024536,729.6679625024536
85,14266356.83852834,730.2314850223082,730.2314850223082
86,14266272.021705756,730.1187005268639,730.1187005268639
87,14266384.694867764,729.5575961755242,729.5575961755242
88,14266385.26726033,730.212507453825,730.212507453825
89,14266333.16946157,731.0290213850469,731.0290213850469
