-,repair_cost-,repair_time-parallel,repair_time-sequential
0,515648.0487095363,143.50748237090394,442.2824951013666
1,897605.3397381324,282.56571294320855,783.6092388703015
2,161965.09397394283,64.21940778738006,119.71486714499011
3,524896.0454687959,190.5130393504627,450.54892186064484
4,300157.8319431904,119.7976495387215,227.8732885877338
5,543101.9441830295,249.87934281894204,514.6996627084856
6,398292.4198291504,156.68544091155053,361.80993360211795
7,832048.0886203591,204.4577194891861,602.0392955200595
8,209468.97126493684,100.20984625259098,174.44515378191966
9,418621.9220184188,123.68312943308884,381.78463811424047
10,336146.2377330734,154.79909104317016,289.78324459753776
11,194313.06398596536,102.16273759833992,170.4390359189114
12,610571.4235127042,177.85486607589286,455.3833343374212
13,282822.2086563183,119.82790413227345,260.931142027532
14,374640.0508095017,107.45868258487987,264.9272847182999
15,375322.7103089258,208.44752199184632,415.422457674531
16,297010.53866153164,102.09212900220372,216.00533383590167
17,418898.638270065,135.3618177285067,324.0904678981898
18,337420.56570195826,133.13287266111504,266.416118212819
19,326263.57112258783,151.2472216624947,339.04220021242963
20,326219.888529666,190.77993731092792,286.26912314353666
21,1546938.6423391213,443.1207187007241,1433.217519170509
22,433022.1623787817,140.66894661469686,285.7349870131836
23,706461.2949869124,219.62836193900625,624.1148348665201
24,312520.561949558,95.7099515115369,223.22935697101656
25,609665.2175650753,285.51769040643865,547.3690157461048
26,1466409.15930112,376.56455873370345,1287.7672248218994
27,445519.4962664607,171.9007530573359,383.8145694308968
28,785933.237952339,215.51899164836806,641.0983061166135
29,491001.45613267564,163.26786993551204,382.907544146284
30,592001.9894947482,186.05702553945517,468.132014079507
31,360462.9404965516,107.75406072346559,277.47193620021966
32,816807.0094951771,281.5367918727237,671.2060725533864
33,386593.2074233545,161.44098884426325,284.35183695360604
34,153541.3828640038,102.81737039328732,157.09685759960098
35,276715.15116468736,104.45860978444652,227.508312978978
36,601177.3381077443,166.9266391159185,566.862312189668
37,555506.0496105441,151.20148919787175,379.6531738291933
38,590874.0772622894,181.4202949948577,464.5090315922023
39,333725.1868267825,172.31685083582244,343.11045484077715
40,172514.3137130831,61.216744264513494,108.1770379988341
41,741554.2170853212,207.9746028083098,701.9476862543473
42,170505.74908058677,90.66814080093941,148.71513494615974
43,405994.47404622054,179.50787200385747,325.28206392250723
44,313104.2179305143,158.50619956184164,248.15347042133374
45,136115.30950416968,80.02286369504849,128.04422273131686
46,791645.9517469626,171.64307966930386,583.6471855255854
47,743281.1088668075,229.74986238320372,551.6551732400011
48,133216.44164181227,75.17480911794597,109.07100976103864
49,400688.82606205536,210.34616432621826,369.2791543055602
50,943681.039901054,271.212271654528,675.277055981947
51,301513.9505226955,109.85730884125913,257.5387776198534
52,285392.0564404859,158.88789542247196,282.75225252545226
53,551604.84599546,183.13031566062887,448.82159117698683
54,123521.02903843344,49.076564721258016,89.06643428077997
55,211313.05847203548,66.22535324243273,125.77483064205985
56,300081.5636799115,133.25853832919125,246.22930969151184
57,613173.1633485844,198.1637410476996,525.6558199926152
58,500041.4861849508,126.91721995221711,371.35688380110446
59,355786.0686931043,188.47142588947452,292.1999148586761
60,554878.0860556331,174.87362139521215,463.2247474685012
61,482682.14994510025,153.327636828803,334.8388294748992
62,177053.0425130916,102.81759603709648,186.91712376518348
63,894416.9493008206,248.62232400788147,696.7270802165312
64,423333.0631686461,117.61547922833306,333.8876355669921
65,824675.259179722,234.35906928381388,644.187859120655
66,251175.1951914753,104.98116978558565,193.3434354747915
67,416191.6531872633,145.8895130923556,361.33469511961226
68,358554.2922586194,100.253367091676,268.2454298121755
69,787802.4581026328,224.1350285808312,616.3125443673971
70,477498.443702633,156.08146298779394,387.85906396630145
71,706775.9033709682,180.24773608357847,593.8848153719489
72,1039789.5720281441,251.763186151398,791.2543713632008
73,317707.863071381,105.98493922254889,234.25388878552914
74,335730.1599362492,138.50842110441891,312.7415333882719
75,353955.7222846034,98.07493951158533,294.3491738367487
76,787980.4244781141,258.7204313863908,681.9584029624949
77,519330.81460240437,208.9063659326872,407.98583318418315
78,913185.4206736949,207.61312841274864,661.1405523634801
79,308727.8887427265,124.3023752913821,276.41852580809814
80,352996.7513930108,124.94055987222396,299.3324908207871
81,384553.8359138006,128.58567009264465,279.2982443283045
82,387210.80258938106,101.45674307159278,234.82932881182515
83,300285.56042566913,122.02887659972188,241.41264668633974
84,632701.5780495444,281.49398207534415,537.4897315084216
85,581149.7365035526,203.18538840915085,528.2578861740806
86,623141.1527476922,211.33684558563294,559.8896456847233
87,628130.8387843361,205.90296258992953,497.99640054666247
88,246476.66264939573,92.27834744121412,210.40634588241087
89,814577.5331478477,234.7685322726772,673.4423250153131
90,554760.9349068195,226.51356934214033,494.4987053528499
91,867448.7783369871,251.2300667198544,665.8432970668673
92,887006.9998392334,250.80164534725247,762.4645240778384
93,456217.93483856064,178.57881013029316,421.1508693202293
94,392124.1067072143,119.93691723376558,301.0884694260023
95,533995.6910238492,164.62695671197687,397.7252800125077
96,296758.4284684778,103.85872741274916,187.21073277484567
97,570167.6826990792,166.5776930679869,538.4991062921098
98,477465.42954469426,184.91985152097695,442.83027119028054
99,729595.3905398023,197.08543505709636,506.7560915080545
100,139152.1481695456,75.926772258362,116.67498673570651
101,280179.5558232711,126.66182080700564,273.7360816240356
102,531183.2111173787,228.63395839034152,421.8477664375104
103,604433.1789025272,225.5391197235594,509.7288290252862
104,633833.0635597082,179.29504155549205,574.1520280777107
105,272115.5851397369,105.38573919182207,218.97566934576182
106,382860.42810497014,144.02758812742636,313.82539547098486
107,1057623.909498356,410.60785401510884,930.0073770551239
108,336833.3246727928,128.8626108551988,271.96235212092483
109,634970.4267076966,174.868368671482,487.8957757981667
110,383737.1563118038,207.03985940381864,370.1426224993106
111,564754.5114584595,226.59780691018696,466.0602798198326
112,320639.91966775147,200.92213507942472,315.2324826213204
113,890519.5841278251,198.4818351948872,682.6622523882319
114,954979.6198133118,273.9405865357872,737.6322915848032
115,366743.2749721561,116.17601232201562,336.4209149757985
116,633007.7167817295,238.50598236026204,525.1012596277391
117,350920.9497422368,105.9764326178146,283.2363424155207
118,266972.5681550652,169.68395998493932,260.72854799856856
119,765164.5706940535,191.4427240164779,626.6006137635566
120,355971.6394592524,175.39472556498168,292.7900127365911
121,339754.1002164846,142.12008327522085,218.46560323312775
122,1058243.412658745,429.84101248575354,837.6536875157782
123,560230.4610080287,210.4875046320898,490.7873771082807
124,300783.17749941687,177.40730205034404,306.8743897319698
125,878475.5095763777,235.01673971254536,764.4475022388923
126,349942.4612970696,107.86068302275268,202.21628999172265
127,121549.25014721035,75.89741597768392,110.75426212594964
128,447549.77742896904,134.96131876374673,339.82891780895903
129,761511.1780510386,180.9636664603108,533.3624252602032
130,795031.7488204441,284.5873099271872,738.3623787768762
131,544120.9360635976,172.49285775321812,453.20992436344363
132,649853.8733810494,177.1806998172316,518.1332965264569
133,267418.00983829214,114.08796317621301,211.61157686833167
134,162317.26556557772,87.25396996922844,132.80025373825148
135,399222.3248990241,140.97405262597678,324.18690198228904
136,262323.77046405943,81.82649910755593,212.45066509051958
137,424215.8568179297,147.560035953244,362.3692403682408
138,520370.7514010551,175.23839022676813,397.43252400237685
139,461161.66003527597,141.70020821359094,352.94606002563654
140,276976.2423362238,127.94592705781412,249.77310870286533
141,362362.6826940415,106.87046765925433,281.0970211405581
142,706883.0269725865,206.1444539321626,581.3669482608425
143,643427.2842557416,184.75324947817327,480.6444843501852
144,118313.41994928586,69.32379306937482,120.40712926032538
145,410406.02501920005,132.22984684751347,304.63888961215
146,383827.9444663826,170.9662053789514,343.70816993093837
147,645233.6804226242,212.6909362379977,504.9501498812973
148,739922.2887385249,201.6447047588964,592.7939190782683
149,307238.44297911937,82.71927970474619,231.58007086788393
150,1356585.6988117732,474.7218483282656,1188.5978526678718
151,1102586.375950642,278.38586027913107,872.83905744184
152,417778.1056220132,117.39595774486943,338.6720362419765
153,201105.44185701778,115.43279981580675,159.7899159386538
154,526786.4197543405,186.73413453962985,442.25175093417846
155,396785.2923863836,189.32356833747147,395.7948534342687
156,442394.75536570774,153.2923643819193,355.6446343746239
157,623156.3240969789,161.5424624334979,422.87196436583906
158,747559.7267194558,237.50412561863993,523.5175401006654
159,706510.2052542769,209.70390704258023,600.3925830387508
160,467626.19700107095,139.87592061791207,358.97791715795915
161,483225.24333863094,165.15884151914835,345.9569328704081
162,471755.22879297176,190.89047021810052,413.46881589461293
163,695915.962862079,233.93802532419923,558.7377433281165
164,339620.69406692067,120.17991743437035,257.8407154757292
165,410073.1930576805,151.95936109590704,314.5611053518916
166,705322.0462576036,215.1862027932629,566.2883660905516
167,218710.99990666306,102.2179187952936,184.85032109499974
168,904550.7266589318,231.97034283788628,648.6374994468272
169,486875.3451239797,179.16618771795578,436.3624660429214
170,465924.652458927,155.02761040100472,382.0080196582482
171,506631.3688475085,162.1625313328311,372.49707119061225
172,530003.5641743793,147.56902815044643,398.8276492628339
173,550311.4594613278,148.0446130934171,405.0164423274277
174,428605.2489547638,136.65520423727236,333.6498784797864
175,315669.2543015176,88.8240270367564,255.48817782536472
176,642477.259357038,223.12887317197539,494.80759749638673
177,566875.2450145038,238.07796622000734,453.1781318997723
178,261903.9485151234,75.03006322848165,203.85562712396558
179,525506.4743154364,180.4837251398284,583.6710903862082
180,7133152.944718402,730.6686015460496,730.6686015460496
181,247139.29851448443,70.87043083925977,159.28496052369917
182,708531.8306120322,223.33494701904414,644.6464308235097
183,609796.5301510947,202.71502813950985,583.2450889700301
184,466191.30029088806,178.11848465854445,378.6035293627318
185,589918.00768949,124.72729473335191,379.8046576541073
186,327540.4860596382,155.7455345908368,304.11770968303637
187,1064869.1999469195,318.09966983663514,980.9595526396935
188,277040.4312134565,101.41956506720939,196.11771487365425
189,707187.3055103235,189.5907812832346,528.1610733929854
190,643113.043938049,210.70803481726318,569.151860727913
191,437920.4928427793,139.4918751501944,376.8609882232462
192,572147.3408854477,229.11366250060536,518.0687541681866
193,601774.5055935716,171.13897122053234,457.3009514578919
194,735316.0524087476,207.8342236651633,637.1364214168741
195,692108.3158788553,203.8909845982278,502.5892965473545
196,239736.0626827796,117.47944198401107,204.01244396257138
197,890054.4477022869,239.6040844791181,779.3580546427204
198,532450.034271975,198.14009114027814,408.1820706694952
199,209721.5370959932,93.42312393446882,191.296724455405
200,587819.5779156528,181.99500029995147,556.4428761406964
201,898569.4326550981,248.3575518904611,691.9620959328145
202,491076.66101066064,157.75135713051094,380.85507230659204
203,104958.49931554342,59.99802248045668,93.38777956097896
204,744024.0782505576,236.4561915871353,625.2854985374587
205,358333.38912947976,95.3172764139162,238.3918785978743
206,876207.592572212,252.64026848907446,756.8088701571464
207,189831.67479412537,60.64779162595855,115.82702509592318
208,427753.32883321925,125.74420923461439,352.39727172260353
209,787452.9323766213,220.7824338527399,595.5850711747796
210,231835.6496068911,88.06905758652364,177.12873837852402
211,84017.90901024485,18.339719006698434,39.28575588150146
212,318920.0942214423,163.76523685680505,286.91749616016773
213,559154.2542508908,151.36614613203753,397.2320435081886
214,708484.6752582244,200.7273647414066,620.0898296656607
215,624365.2867542107,203.8751726383957,501.4751745143242
216,531985.3218665359,181.65107027888754,449.0383977233473
217,553712.1767304261,182.20500361319893,406.881672478167
218,762398.3235032072,193.68471251277487,530.778035846041
219,670505.0849521661,189.75220221913045,613.4971964668507
220,367488.00039268803,139.26640988323408,281.9881317549853
221,471323.3437144046,142.40089989567107,294.41518057598114
222,356576.92581865145,176.66053300112492,311.77484506404966
223,624907.8389903405,203.70761660061873,496.5560399942598
224,940946.1517542872,301.6557324068819,817.3906285167533
225,772527.6633302744,293.1838936434114,593.110841586715
226,125388.20574124216,77.74155693475424,99.44656059315372
227,707245.360623969,180.3770161555205,536.0819268216513
228,922166.5779349589,236.8819056908193,799.0942384741816
229,446998.97632348386,126.92752931178805,343.99178295000297
230,338305.16845354345,94.65791606184835,278.88031142964866
231,480631.52760831825,191.1048507451352,465.3029134781806
232,307683.0522519428,119.98545623808371,246.82051388480633
233,273817.86169297143,102.11811455974666,226.1217001084454
234,1754645.5908518531,502.9855136253908,1462.7853179882138
235,577144.597136532,242.2192871007404,556.3682055775016
236,363888.41662997555,109.79873327748658,286.15199583885834
237,368821.83358356997,110.51726931537428,274.8886983085949
