cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.7654998672742,748.7718556469811,748.8935119112425,748.7448272169113,748.8286299174216,748.7440991139122,748.7374867519724,748.8156642895046,748.7357483655094,748.8062741659126,748.842484009042,748.7272393119936,748.7629133896293,748.7769054140634,748.7397043940895,748.8670983455306,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.1124452048492,529.1727341074809,529.1710007742703,529.1335266715381,74.88043866450556,74.87440697399713,74.8807413918591,74.87215384086194,1058.458541605321,1058.2279441011322,1058.2050670765736,1058.351135101537,149.7626283489309,149.76227313644296,149.762884335994,149.74162974042451,603.9645635081496,604.030086947623,604.0321846562326,603.9911388413067,1.0,1.0,249.57920543361107,249.56784044553703,249.56701623300108,249.58742475583009,249.57025569164688,249.58745957824456,249.5746097549416,249.58359166596728,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5290.737334600623,5291.006061151515,5290.86427279102,5291.302529991136,59.897800763213226,59.89688448238091,59.901482164606385,59.90797234370348,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.85468611861626,311.87747205901167,312.8587859967419,311.64788617234984,312.40779425238804,311.65527937809856,311.6557470790834,312.3116031492387,311.61184093418916,312.2665772136266,312.46151424359095,311.56859550878215,311.82623382672637,311.8827966417371,311.6903253517769,312.6130664202025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.250786610111,220.7172318582688,220.6891104975545,220.4177185223418,31.2124607018039,31.172373025880113,31.220084644163013,31.153546022496055,442.62235112585637,440.4647149454342,440.34590374218726,441.4955435844902,62.44030371501742,62.44426668602097,62.4545459130394,62.28999458717169,251.2786465604334,251.82583591569767,251.83810069974484,251.46783136091364,0.0,0.0,103.88034303586959,103.80871469164624,103.81698754647635,103.94328896568152,103.80066961974102,103.94685925957084,103.8530160908809,103.92615259358085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.7141165803328,2202.1660967845355,2201.1876665132095,2204.3438849130716,24.92455982185863,24.91651512895202,24.947291635811734,24.9984209501163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.39993641232338456,0.39992254554771145,0.40009102591820217,0.39986492361607595,0.40005499587629256,0.39986914473860913,0.3999820963589445,0.39998891455624835,0.399901272588147,0.40002054944757864,0.40001779710942875,0.39989293223226086,0.3999181496280732,0.3999547555396929,0.399911499094417,0.40003700131150166,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.39998013531863835,0.40002943399327795,0.400025653019479,0.40002538930209613,0.40004177529407653,0.3999462703839802,0.4000609150854859,0.39999908263376693,0.4001896347974781,0.39991718753379957,0.3998920260886354,0.4001253579411571,0.4000394527747448,0.4000278764277779,0.39997646062297254,0.3998743015185468,0.3999331247907462,0.40004806380784186,0.40014115604397393,0.3999958725122638,0.0,0.0,0.3999285422608162,0.39986372586168156,0.4000668965280577,0.3999796617098833,0.3998490324419526,0.39992461335428886,0.39990347831536555,0.4000256420944973,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.40006155723506687,0.3999883228370236,0.3999149396235227,0.3999493482234473,0.39990936521387643,0.39995277055799755,0.3999174776206558,0.4001135451924698,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,159.97929459143836,165.12968036966524,156.78664708285896,165.64919387105076,160.03396790603713,167.2029981324823,150.09380032090976,164.91308152653832,156.78025823646502,157.92639181328124,165.51409662374618,157.88639748780264,164.62175797198253,164.6660706891808,159.4487081314049,167.64498611046398,2.0,2.0,2.0,2.0,2.0,2.0,1.0,101.98479639431103,109.89365539227785,111.84596290098065,106.66439092742472,14.602813642399699,15.764866251018335,15.90986894524174,14.106669712775398,214.7118322918418,225.22523518119317,234.99155743290123,197.64761804225947,29.95796155152874,31.964076418267375,32.93116940937016,32.283215238929884,126.80364727439544,123.06007969483703,104.40748167707649,125.34332535036029,1.0,1.0,53.0867746295923,54.36388313279816,41.78119848461012,54.018588623483296,54.340752184328736,53.789787836758286,53.40376078349342,48.59804908479977,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,878.3244965732507,977.4984797865245,1147.9699878421964,1182.9762601002249,13.08750427778438,11.623590737055125,12.979147686325392,12.635528791898503,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,201.11972920340884,202.56265588763821,201.65345561167047,203.91751881281132,202.93361266312465,205.01814096381375,202.97141087569506,205.19982339600918,203.1814110876935,202.0723467254669,205.22130682745225,203.6912624990506,203.67163009711683,200.88934989380496,205.06667515750726,203.0290064106477,2.0,2.0,2.0,2.0,2.0,2.0,1.0,144.9667172870165,142.34844639684357,144.6807234513007,144.6253867462098,20.22821331913977,20.344345237853148,20.17951118024673,20.46885073015094,285.33589427370123,287.0876750307882,284.66213508375927,283.8920166092204,40.544826863680264,40.73331828337616,40.34134618559331,40.60821047872518,162.79058639990734,163.61551782869452,164.63343557186013,162.80872365817208,1.0,1.0,67.92051528180075,68.39494648782365,68.08005801653604,67.46339994887649,67.34072460143844,68.39783368652247,68.15573462081682,67.47645695595241,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1439.0243983920866,1427.5197637730791,1419.312462196516,1436.8879535983979,16.254747769973562,16.216379674643434,16.235809336532597,16.264159489923692,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.4685265931583,311.20422987847195,311.42144502046324,311.15507441710855,311.46984309729896,311.2828166089508,311.34071527719783,311.4891323766207,311.1766682766428,311.17894928060895,311.1470950876103,311.4505872692715,311.31538478629,311.34478977181016,311.23331696299755,311.3261396665054,2.0,2.0,2.0,2.0,2.0,2.0,1.0,220.15780631560037,220.13071594237567,220.032764964873,219.89620319753715,31.13507425759255,31.127759405404664,31.131986457180286,31.123303290256093,440.1324466565341,440.0392820399777,440.33877863893787,440.2160935822515,62.233301883561,62.30332421361493,62.23211625533526,62.30946086624221,251.3321811165939,251.09607757028562,251.2185652647946,251.16816550996327,1.0,1.0,103.83930187572149,103.8562183914495,103.77059852746189,103.79813152101806,103.823096049551,103.80462768262386,103.74382527049313,103.758293654805,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2200.3630390947474,2200.1836600055985,2201.2068723498014,2201.075798190763,24.892827982738428,24.91916138402567,24.907578148451556,24.894723071412358,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,414.00485855639033,413.99476099320583,413.970726265363,414.0824820355607,414.05589378788164,414.08580666655604,414.0963522916359,414.0844953320306,414.0618006910395,414.0331689899783,414.0964528338468,414.0881390556172,414.008588408433,414.0452940046877,414.0346391855199,414.0695250307739,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.65487672733065,292.57270636476716,292.6269043943691,292.61161786348646,41.396411558196554,41.41227127428311,41.39742527267588,41.41157445798581,585.2982552237671,585.241047320441,585.2000692389819,585.185232835816,82.81140703486133,82.80315356531386,82.81601881496236,82.80168027960491,333.9575181280964,333.95222785463136,333.9739065750201,333.98597785255345,1.0,1.0,137.9933066046539,138.02784578222094,138.0338273876129,138.03298533993996,137.99889695440095,138.02798301733387,137.98846538367155,138.02865775262381,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2925.7807040088273,2925.7285184453776,2926.3518436167133,2925.442664272308,33.128679426665286,33.121122651220865,33.12543004041765,33.12425491897034,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.68046855047606,463.6166070039703,463.6367152475308,463.6727801712546,463.6472790612943,463.69794393377435,463.5988928993684,463.6131090644104,463.61819593907984,463.6692902993795,463.684378285469,463.6719144674619,463.5995686554128,463.58025872775846,463.62251308457826,463.58526465690227,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.6802919787095,327.6122701366796,327.6300000673809,327.6145687701913,46.36415079248215,46.360026051496156,46.36499122883988,46.35997162975946,655.2925305709833,655.2065349032065,655.2727238670456,655.2245122863133,92.72893384082155,92.73141369094581,92.72085710843838,92.72982286803303,374.0564095583167,374.00127634700584,374.0343596646146,373.96590257005556,1.0,1.0,154.53044091034045,154.5624123682896,154.5443022868187,154.54125461009187,154.54836211055567,154.54446331839162,154.5516754069762,154.55141270991894,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3276.8279841789235,3276.670171523973,3276.7287701414584,3276.225276819344,37.096169152974,37.093056957677014,37.09420173545356,37.08931262795601,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.185694177804,691.213925655913,691.2298756990426,691.2270672306958,691.1598374855396,691.1821097836219,691.1590780638933,691.2409046458115,691.196669569723,691.2017110125349,691.1884476524701,691.1655793501684,691.1789694512772,691.1961612644418,691.2224294512247,691.1887532448095,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.4326855605791,488.4648322483422,488.4166102922927,488.4777220601517,69.12142964429182,69.11840680708076,69.12165094208896,69.1190576880104,976.8614360527174,976.9386390026061,976.8146897926258,976.8315986907196,138.24237161087257,138.24089162786578,138.2387081776253,138.24415795868117,557.5772673396887,557.5939104554668,557.5479091435495,557.5665139991529,1.0,1.0,230.39227964317973,230.41895971080262,230.40439782246722,230.41087817477103,230.39481783747226,230.4078257309334,230.40583686976166,230.3980580689493,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.710021670957,4884.165690418253,4884.600301773273,4884.27453466524,55.29814077972391,55.296476174148566,55.29488121046846,55.29461219298269,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
