4,1,16,2.50348e-05
4,1,17,8.54649e-05
4,1,18,1.19706e-05
4,1,19,3.77869e-06
4,1,20,3.74649e-05
4,1,21,0.00035832
4,1,22,1.39667e-05
4,1,23,2.18837e-05
4,1,24,7.45487e-05
4,1,25,2.35053e-05
4,1,26,5.41579e-06
4,1,27,5.55124e-06
4,1,28,5.37934e-06
4,1,29,8.35989e-05
4,1,30,0.000435693
4,2,1,6.3922e-05
4,2,2,0.000106779
4,2,3,5.15926e-06
4,2,4,0.000106202
4,2,5,1.21146e-05
4,2,6,3.30203e-05
4,2,7,3.41608e-06
4,2,8,0.0026294
4,2,9,3.78843e-05
4,2,10,7.95289e-06
4,2,11,0.000309982
4,2,12,0.000615455
4,2,13,3.46364e-05
4,2,14,0.000126247
4,2,15,0.000123432
4,2,16,4.17876e-05
4,2,17,2.39742e-05
4,2,18,2.88161e-05
4,2,19,1.61348e-05
4,2,20,0.00010293
4,2,21,0.000569905
4,2,22,1.18461e-05
4,2,23,0.000187164
4,2,24,3.56942e-05
4,2,25,0.000102612
4,2,26,4.86666e-06
4,2,27,3.82715e-06
4,2,28,3.66527e-06
4,2,29,0.000193462
4,2,30,0.000740522
5,1,1,3.72104e-06
5,1,2,0.000237889
5,1,3,0.000152327
5,1,4,7.37369e-06
5,1,5,1.03941e-05
5,1,6,5.88843e-05
5,1,7,0.000188435
5,1,8,0.00031676
5,1,9,2.03861e-05
5,1,10,0.000881084
5,1,11,5.85447e-06
5,1,12,1.92021e-05
5,1,13,4.31943e-05
5,1,14,1.36841e-05
5,1,15,0.000239657
5,1,16,0.000271496
5,1,17,1.6796e-06
5,1,18,3.37818e-05
5,1,19,4.36898e-05
5,1,20,5.49776e-05
5,1,21,1.27237e-05
5,1,22,0.000170053
5,1,23,0.000145801
5,1,24,3.69306e-06
5,1,25,1.03941e-05
5,1,26,2.22578e-05
5,1,27,0.000106104
5,1,28,0.000760627
5,1,29,0.000230257
5,1,30,0.00010817
5,2,1,0.000139516
5,2,2,0.000339206
5,2,3,0.000193032
5,2,4,1.41219e-05
5,2,5,3.74435e-05
5,2,6,5.64115e-05
5,2,7,7.50873e-05
5,2,8,0.000166815
5,2,9,9.30255e-05
5,2,10,0.000382406
5,2,11,2.47687e-05
5,2,12,7.0364e-05
5,2,13,0.000220401
5,2,14,4.71641e-05
5,2,15,0.000143999
5,2,16,0.000171769
5,2,17,0.000207674
5,2,18,0.000194947
5,2,19,0.000368882
5,2,20,9.52254e-05
5,2,21,4.71401e-05
5,2,22,0.000202476
5,2,23,0.000164682
5,2,24,1.31678e-05
5,2,25,3.74435e-05
5,2,26,0.000124002
5,2,27,0.000298587
5,2,28,0.00102853
5,2,29,0.000309315
5,2,30,0.000210355
6,1,1,0.000502923
6,1,2,0.000272105
6,1,3,0.000315967
6,1,4,0.000218847
6,1,5,0.000122926
6,1,6,0.000576305
6,1,7,0.000118947
6,1,8,1.68425e-05
6,1,9,2.59939e-05
6,1,10,0.00013165
6,1,11,0.000152039
6,1,12,6.80181e-05
6,1,13,0.000169876
6,1,14,0.000183715
6,1,15,0.000171212
6,1,16,5.20925e-05
6,1,17,1.02726e-05
6,1,18,0.00100828
6,1,19,0.00134146
6,1,20,6.6673e-05
6,1,21,0.000302652
6,1,22,0.000233812
6,1,23,0.000116698
6,1,24,1.70231e-05
6,1,25,1.91791e-05
6,1,26,0.000171212
6,1,27,2.24427e-05
6,1,28,0.000469975
6,1,29,0.000553091
6,1,30,1.30482e-05
6,2,1,0.000295799
6,2,2,0.00155985
6,2,3,0.000431521
6,2,4,0.000297134
6,2,5,0.000505704
6,2,6,0.00139416
6,2,7,0.000181612
6,2,8,0.000165444
6,2,9,0.000149562
6,2,10,0.000340543
6,2,11,0.000562936
6,2,12,0.000402248
6,2,13,0.000876156
6,2,14,0.000281129
6,2,15,0.000201388
6,2,16,0.000253488
6,2,17,0.000268946
6,2,18,0.000480469
6,2,19,0.00025628
6,2,20,0.000185454
6,2,21,0.000412559
6,2,22,0.000251735
6,2,23,0.000261589
6,2,24,9.29425e-05
6,2,25,0.000146021
6,2,26,0.000201388
6,2,27,0.000149896
6,2,28,0.000851492
6,2,29,0.000404043
6,2,30,0.000107818
7,1,1,0.000120254
7,1,2,0.000708509
7,1,3,0.000288169
7,1,4,0.000244977
7,1,5,0.000208672
7,1,6,0.000101371
7,1,7,0.00221839
7,1,8,0.000164908
7,1,9,0.000203851
7,1,10,0.000208648
7,1,11,0.000190072
7,1,12,0.000268737
7,1,13,0.000304471
7,1,14,0.000259431
7,1,15,0.00059304
7,1,16,0.001788
7,1,17,0.000244977
7,1,18,0.000403539
7,1,19,0.000334637
7,1,20,0.00296907
7,1,21,0.000466265
7,1,22,0.000324806
7,1,23,0.00068871
7,1,24,0.00022033
7,1,25,0.000404246
7,1,26,0.000749551
7,1,27,0.000473415
7,1,28,0.000233088
7,1,29,0.000181619
7,1,30,0.000337114
7,2,1,0.000263459
7,2,2,0.00172265
7,2,3,0.00034527
7,2,4,0.00216513
7,2,5,0.00033062
7,2,6,0.000165247
7,2,7,0.00162534
7,2,8,0.000587017
7,2,9,0.000936245
7,2,10,0.000334481
7,2,11,0.000933203
7,2,12,0.00106539
7,2,13,0.0011792
7,2,14,0.000345996
7,2,15,0.00114972
7,2,16,0.00294166
7,2,17,0.00216513
7,2,18,0.000198536
7,2,19,0.00127917
7,2,20,0.0018157
7,2,21,0.000736586
7,2,22,0.00035039
7,2,23,0.000220354
7,2,24,0.000315355
7,2,25,0.000788184
7,2,26,0.00132329
7,2,27,0.00124013
7,2,28,0.000238576
7,2,29,0.000292886
7,2,30,0.00194857
8,1,1,0.000437446
8,1,2,0.000480912
8,1,3,0.000458297
8,1,4,0.000254978
8,1,5,0.000792568
8,1,6,0.000444937
8,1,7,0.000206687
8,1,8,0.00036707
8,1,9,0.00050569
8,1,10,0.00150719
8,1,11,0.000184435
8,1,12,0.000285591
8,1,13,0.00101674
8,1,14,0.00194676
8,1,15,0.00265658
8,1,16,0.000346283
8,1,17,0.000632605
8,1,18,0.000286386
8,1,19,0.00122414
8,1,20,0.00105219
8,1,21,0.000267344
8,1,22,0.000308003
8,1,23,0.0013056
8,1,24,0.000353883
8,1,25,0.000606733
8,1,26,0.000637093
8,1,27,0.000628582
8,1,28,0.00050466
8,1,29,0.000468742
8,1,30,0.000478956
8,2,1,0.0023988
8,2,2,0.000281295
8,2,3,0.00314623
8,2,4,0.0020624
8,2,5,0.00659951
8,2,6,0.00150332
8,2,7,0.00133119
8,2,8,0.0042556
8,2,9,0.000701921
8,2,10,0.00285381
8,2,11,0.000958818
8,2,12,0.00204956
8,2,13,0.00196677
8,2,14,0.00192099
8,2,15,0.00160302
8,2,16,0.00063192
8,2,17,0.000606428
8,2,18,0.00148115
8,2,19,0.00162899
8,2,20,0.00215336
8,2,21,0.0020493
8,2,22,0.000451707
8,2,23,0.00159421
8,2,24,0.00261134
8,2,25,0.000985662
8,2,26,0.00116772
8,2,27,0.000386455
8,2,28,0.0010192
8,2,29,0.00349155
8,2,30,0.000952866
9,1,1,0.000322515
9,1,2,0.000255623
9,1,3,0.000508213
9,1,4,0.000741662
9,1,5,0.000368529
9,1,6,0.0019326
9,1,7,0.00100535
9,1,8,0.00186502
9,1,9,0.00734922
9,1,10,0.00137661
9,1,11,0.00190358
9,1,12,0.00105366
9,1,13,0.00155777
9,1,14,0.00123989
9,1,15,0.00138886
9,1,16,0.00108305
9,1,17,0.00104122
9,1,18,0.00166407
9,1,19,0.00111725
9,1,20,0.00472575
9,1,21,0.000450695
9,1,22,0.00245234
9,1,23,0.00029002
9,1,24,0.00179817
9,1,25,0.000292266
9,1,26,0.00478358
9,1,27,0.00170355
9,1,28,0.00029002
9,1,29,0.000303902
9,1,30,0.00071745
9,2,1,0.00266846
9,2,2,0.00124275
9,2,3,0.00932529
9,2,4,0.00246376
9,2,5,0.000720338
9,2,6,0.00272328
9,2,7,0.00450379
9,2,8,0.00216398
9,2,9,0.00402093
9,2,10,0.00590921
9,2,11,0.00159089
9,2,12,0.00259847
9,2,13,0.00297331
9,2,14,0.000607757
9,2,15,0.0026541
9,2,16,0.00213705
9,2,17,0.00265109
9,2,18,0.00414022
9,2,19,0.00082431
9,2,20,0.00255008
9,2,21,0.00220125
9,2,22,0.0047276
9,2,23,0.00283469
9,2,24,0.0042271
9,2,25,0.00313386
9,2,26,0.00676644
9,2,27,0.0020239
9,2,28,0.00283469
9,2,29,0.00424266
9,2,30,0.00027031
10,1,1,0.0031062
10,1,2,0.00071196
10,1,3,0.00278494
10,1,4,0.00472029
10,1,5,0.00102466
10,1,6,0.00150617
10,1,7,0.00194789
10,1,8,0.00286224
10,1,9,0.000800932
10,1,10,0.00769006
10,1,11,0.0030402
10,1,12,0.0022033
10,1,13,0.000536451
10,1,14,0.00301457
10,1,15,0.00080702
10,1,16,0.00379126
10,1,17,0.00255093
10,1,18,0.00186673
10,1,19,0.000355369
10,1,20,0.00380203
10,1,21,0.000543839
10,1,22,0.000757258
10,1,23,0.00133041
10,1,24,0.00317989
10,1,25,0.000511975
10,1,26,0.00182043
10,1,27,0.00411619
10,1,28,0.000434354
10,1,29,0.000382392
10,1,30,0.00171527
10,2,1,0.00254466
10,2,2,0.00153829
10,2,3,0.00719929
10,2,4,0.00667792
10,2,5,0.00154042
10,2,6,0.00235229
10,2,7,0.000861234
10,2,8,0.00245247
10,2,9,0.00236252
10,2,10,0.00090757
10,2,11,0.00982123
10,2,12,0.00300448
10,2,13,0.00344492
10,2,14,0.00658878
10,2,15,0.00349414
10,2,16,0.00404094
10,2,17,0.00155146
10,2,18,0.00443391
10,2,19,0.0029985
10,2,20,0.00643265
10,2,21,0.00381074
10,2,22,0.00247902
10,2,23,0.00183124
10,2,24,0.00500462
10,2,25,0.00132535
10,2,26,0.00223949
10,2,27,0.00394195
10,2,28,0.00185416
10,2,29,0.00263402
10,2,30,0.0022868
11,1,1,0.00186178
11,1,2,0.0013939
11,1,3,0.00161801
11,1,4,0.00250734
11,1,5,0.00269507
11,1,6,0.00290827
11,1,7,0.0043042
11,1,8,0.00120247
11,1,9,0.00779383
11,1,10,0.00227129
11,1,11,0.00714074
11,1,12,0.00510456
11,1,13,0.00206604
11,1,14,0.000448169
11,1,15,0.00155808
11,1,16,0.00577796
11,1,17,0.00191529
11,1,18,0.00374478
11,1,19,0.00228445
11,1,20,0.00192141
11,1,21,0.000548598
11,1,22,0.000465211
11,1,23,0.00358787
11,1,24,0.00180824
11,1,25,0.00218458
11,1,26,0.00125769
11,1,27,0.00415824
11,1,28,0.000814422
11,1,29,0.000400271
11,1,30,0.00377787
11,2,1,0.00252233
11,2,2,0.00354915
11,2,3,0.00988591
11,2,4,0.00189611
11,2,5,0.00292582
11,2,6,0.00470949
11,2,7,0.00443142
11,2,8,0.00443503
11,2,9,0.00283501
11,2,10,0.00200274
11,2,11,0.00802018
11,2,12,0.00247294
11,2,13,0.00304225
11,2,14,0.00430872
11,2,15,0.000879484
11,2,16,0.00648541
11,2,17,0.00470012
11,2,18,0.00494729
11,2,19,0.00614182
11,2,20,0.00581805
11,2,21,0.00301082
11,2,22,0.00437816
11,2,23,0.00790321
11,2,24,0.00388015
11,2,25,0.00439301
11,2,26,0.00236747
11,2,27,0.0043095
11,2,28,0.00159489
11,2,29,0.00334302
11,2,30,0.0115459
12,1,1,0.00242541
12,1,2,0.00438725
12,1,3,0.000857518
12,1,4,0.000857518
12,1,5,0.00376576
12,1,6,0.00449653
12,1,7,0.0012442
12,1,8,0.00242541
12,1,9,0.00362817
12,1,10,0.00221601
12,1,11,0.000896401
12,1,12,0.00449653
12,1,13,0.00429505
12,1,14,0.00449653
12,1,15,0.00849283
12,1,16,0.0100741
12,1,17,0.00298317
12,1,18,0.00309799
12,1,19,0.00526039
12,1,20,0.00741244
12,1,21,0.0101661
12,1,22,0.00284784
12,1,23,0.00221902
12,1,24,0.00292131
12,1,25,0.00205888
12,1,26,0.00681697
12,1,27,0.00432139
12,1,28,0.00362817
12,1,29,0.0068669
12,1,30,0.00326755
12,2,1,0.0039662
12,2,2,0.0055608
12,2,3,0.00685243
12,2,4,0.00685243
12,2,5,0.00209769
12,2,6,0.0140809
12,2,7,0.0185004
12,2,8,0.0039662
12,2,9,0.00906857
12,2,10,0.0137052
12,2,11,0.00566684
12,2,12,0.0140809
12,2,13,0.00236105
12,2,14,0.0140809
12,2,15,0.0116567
12,2,16,0.0603771
12,2,17,0.0120715
12,2,18,0.00593859
12,2,19,0.00551002
12,2,20,0.00683095
12,2,21,0.0155745
12,2,22,0.00554403
12,2,23,0.00625545
12,2,24,0.00302105
12,2,25,0.0144303
12,2,26,0.00708197
12,2,27,0.0059708
12,2,28,0.00906857
12,2,29,0.00982227
12,2,30,0.0186912
13,1,1,0.0319314
13,1,2,0.0170127
13,1,3,13732200000000.0
13,1,4,0.0170127
13,1,5,0.00308912
13,1,6,0.00447372
13,1,7,0.000790121
13,1,8,0.00445188
13,1,9,0.0076688
13,1,10,0.00440391
13,1,11,0.00376038
13,1,12,0.0170127
13,1,13,0.00735397
13,1,14,78463.2
13,1,15,0.00739245
13,1,16,0.00308912
13,1,17,0.00149437
13,1,18,0.00332678
13,1,19,0.0123789
13,1,20,0.00447372
13,1,21,0.00740194
13,1,22,0.00360601
13,1,23,0.0123789
13,1,24,0.0170127
13,1,25,0.00433192
13,1,26,0.00811962
13,1,27,0.00195287
13,1,28,0.00454001
13,1,29,0.00334447
13,1,30,0.00552076
13,2,1,0.00992402
13,2,2,0.0063496
13,2,3,2020270000000.0
13,2,4,0.0063496
13,2,5,0.0173059
13,2,6,0.0136889
13,2,7,0.0327492
13,2,8,0.0106798
13,2,9,0.0293255
13,2,10,0.0126922
13,2,11,0.00747879
13,2,12,0.0063496
13,2,13,0.00625931
13,2,14,2709010000.0
13,2,15,0.00732223
13,2,16,0.0173059
13,2,17,0.0710261
13,2,18,0.00560392
13,2,19,0.00555364
13,2,20,0.0136889
13,2,21,0.000867648
13,2,22,0.00725068
13,2,23,0.00555364
13,2,24,0.0063496
13,2,25,0.00982731
13,2,26,0.00515221
13,2,27,0.0184283
13,2,28,0.0161873
13,2,29,0.0183893
13,2,30,0.00750668
