cmp-loc-dir-ds,B.10.71.002-1-1-0,B.10.71.002-1-1-1,B.10.71.002-1-1-2,B.10.71.002-1-1-3,B.10.71.002-1-2-0,B.10.71.002-1-2-1,B.10.71.002-1-2-2,B.10.71.002-1-2-3,B.10.71.002-2-1-0,B.10.71.002-2-1-1,B.10.71.002-2-1-2,B.10.71.002-2-1-3,B.10.71.002-2-2-0,B.10.71.002-2-2-1,B.10.71.002-2-2-2,B.10.71.002-2-2-3,B.10.71.002-3-1-0,B.10.71.002-3-1-1,B.10.71.002-3-1-2,B.10.71.002-3-2-0,B.10.71.002-3-2-1,B.10.71.002-3-2-2,B.10.71.002-3-2-3,B.10.71.002-4-1-0,B.10.71.002-4-1-1,B.10.71.002-4-2-0,B.10.71.002-4-2-1,B.10.71.012-1-1-0,B.10.71.012-1-1-1,B.10.71.012-1-1-2,B.10.71.012-1-1-3,B.10.71.012-1-2-0,B.10.71.012-1-2-1,B.10.71.012-1-2-2,B.10.71.012-1-2-3,B.10.71.012-2-1-0,B.10.71.012-2-1-1,B.10.71.012-2-1-2,B.10.71.012-2-1-3,B.10.71.012-2-2-0,B.10.71.012-2-2-1,B.10.71.012-2-2-2,B.10.71.012-2-2-3,B.10.71.012-3-1-0,B.10.71.012-3-1-1,B.10.71.012-3-1-2,B.10.71.012-3-1-3,B.10.71.012-3-2-0,B.10.71.012-3-2-1,B.10.71.012-3-2-2,B.10.71.012-3-2-3,B.10.71.012-4-1-0,B.10.71.012-4-1-1,B.10.71.012-4-1-2,B.10.71.012-4-2-0,B.10.71.012-4-2-1,B.10.71.012-4-2-2,B.20.11.102-1-1-0,B.20.11.102-1-1-1,B.20.11.102-1-1-2,B.20.11.102-1-1-3,B.20.11.102-1-2-0,B.20.11.102-1-2-1,B.20.11.102-1-2-2,B.20.11.102-1-2-3,B.20.11.102-2-1-0,B.20.11.102-2-1-1,B.20.11.102-2-1-2,B.20.11.102-2-1-3,B.20.11.102-2-2-0,B.20.11.102-2-2-1,B.20.11.102-2-2-2,B.20.11.102-2-2-3,B.20.11.102-3-1-0,B.20.11.102-3-1-1,B.20.11.102-3-1-2,B.20.11.102-3-1-3,B.20.11.102-3-2-0,B.20.11.102-3-2-1,B.20.11.102-3-2-2,B.20.11.102-3-2-3,B.20.11.102-4-1-0,B.20.11.102-4-1-1,B.20.11.102-4-1-2,B.20.11.102-4-2-0,B.20.11.102-4-2-1,B.20.11.102-4-2-2,B.20.11.121-1-1-0,B.20.11.121-1-1-1,B.20.11.121-1-1-2,B.20.11.121-1-1-3,B.20.11.121-1-2-0,B.20.11.121-1-2-1,B.20.11.121-1-2-2,B.20.11.121-1-2-3,B.20.11.121-2-1-0,B.20.11.121-2-1-1,B.20.11.121-2-1-2,B.20.11.121-2-1-3,B.20.11.121-2-2-0,B.20.11.121-2-2-1,B.20.11.121-2-2-2,B.20.11.121-2-2-3,B.20.11.121-3-1-0,B.20.11.121-3-1-1,B.20.11.121-3-1-2,B.20.11.121-3-1-3,B.20.11.121-3-2-0,B.20.11.121-3-2-1,B.20.11.121-3-2-2,B.20.11.121-3-2-3,B.20.11.121-4-1-0,B.20.11.121-4-1-1,B.20.11.121-4-2-0,B.20.11.121-4-2-1,B.30.11.012-5-1-0,B.30.11.012-5-1-1,B.30.11.012-5-1-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-1-3,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-1-2-3,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-1-3,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-1-2,C.10.11.001a-3-1-3,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-3-2-2,C.10.11.001a-3-2-3,C.10.11.001a-4-1-0,C.10.11.001a-4-1-1,C.10.11.001a-4-1-2,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.001a-4-2-2,C.10.11.011a-1-1-0,C.10.11.011a-1-1-1,C.10.11.011a-1-1-2,C.10.11.011a-1-1-3,C.10.11.011a-1-2-0,C.10.11.011a-1-2-1,C.10.11.011a-1-2-2,C.10.11.011a-1-2-3,C.10.11.011a-2-1-0,C.10.11.011a-2-1-1,C.10.11.011a-2-1-2,C.10.11.011a-2-1-3,C.10.11.011a-2-2-0,C.10.11.011a-2-2-1,C.10.11.011a-2-2-2,C.10.11.011a-2-2-3,C.10.11.011a-3-1-0,C.10.11.011a-3-1-1,C.10.11.011a-3-1-2,C.10.11.011a-3-1-3,C.10.11.011a-3-2-0,C.10.11.011a-3-2-1,C.10.11.011a-3-2-2,C.10.11.011a-3-2-3,C.10.11.011a-4-1-0,C.10.11.011a-4-1-1,C.10.11.011a-4-1-2,C.10.11.011a-4-1-3,C.10.11.011a-4-2-0,C.10.11.011a-4-2-1,C.10.11.011a-4-2-2,C.10.11.011a-4-2-3,C.20.11.001b-1-1-0,C.20.11.001b-1-1-1,C.20.11.001b-1-1-2,C.20.11.001b-1-1-3,C.20.11.001b-1-2-0,C.20.11.001b-1-2-1,C.20.11.001b-1-2-2,C.20.11.001b-1-2-3,C.20.11.001b-2-1-0,C.20.11.001b-2-1-1,C.20.11.001b-2-1-2,C.20.11.001b-2-1-3,C.20.11.001b-2-2-0,C.20.11.001b-2-2-1,C.20.11.001b-2-2-2,C.20.11.001b-2-2-3,C.20.11.001b-3-1-0,C.20.11.001b-3-1-1,C.20.11.001b-3-1-2,C.20.11.001b-3-1-3,C.20.11.001b-3-2-0,C.20.11.001b-3-2-1,C.20.11.001b-3-2-2,C.20.11.001b-3-2-3,D.10.14.021-1-1-0,D.10.14.021-1-1-1,D.20.21.013a-1-1-0,D.20.21.013a-1-1-1,D.20.21.013a-1-1-2,D.20.21.013a-2-1-0,D.20.21.013a-2-1-1,D.20.21.013a-2-1-2,D.20.21.013a-3-1-0,D.20.21.013a-3-1-1,D.20.21.013a-3-1-2,D.20.21.013a-4-1-0,D.20.21.013a-4-1-1,D.20.21.013a-4-1-2,D.20.21.013b-1-1-0,D.20.21.013b-1-1-1,D.20.21.013b-2-1-0,D.20.21.013b-2-1-1,D.20.21.013b-3-1-0,D.20.21.013b-3-1-1,D.20.21.013b-4-1-0,D.20.21.013b-4-1-1,D.20.21.023a-1-1-0,D.20.21.023a-1-1-1,D.20.21.023a-1-1-2,D.20.21.023a-2-1-0,D.20.21.023a-2-1-1,D.20.21.023a-2-1-2,D.20.21.023a-3-1-0,D.20.21.023a-3-1-1,D.20.21.023a-3-1-2,D.20.21.023a-4-1-0,D.20.21.023a-4-1-1,D.20.21.023a-4-1-2,D.20.21.023b-1-1-0,D.20.21.023b-1-1-1,D.20.21.023b-1-1-2,D.20.21.023b-2-1-0,D.20.21.023b-2-1-1,D.20.21.023b-2-1-2,D.20.21.023b-3-1-0,D.20.21.023b-3-1-1,D.20.21.023b-3-1-2,D.20.21.023b-4-1-0,D.20.21.023b-4-1-1,D.20.21.023b-4-1-2,D.30.31.013b-5-1-0,D.30.31.013b-5-1-1,D.30.41.011c-1-1-0,D.30.41.011c-1-1-1,D.30.41.011c-1-1-2,D.30.41.011c-1-2-0,D.30.41.011c-1-2-1,D.30.41.011c-1-2-2,D.30.41.011c-2-1-0,D.30.41.011c-2-1-1,D.30.41.011c-2-1-2,D.30.41.011c-2-2-0,D.30.41.011c-2-2-1,D.30.41.011c-2-2-2,D.30.41.011c-3-1-0,D.30.41.011c-3-1-1,D.30.41.011c-3-1-2,D.30.41.011c-3-2-0,D.30.41.011c-3-2-1,D.30.41.011c-3-2-2,D.30.41.011c-4-1-0,D.30.41.011c-4-1-1,D.30.41.011c-4-1-2,D.30.41.011c-4-2-0,D.30.41.011c-4-2-1,D.30.41.011c-4-2-2,D.30.41.032c-1-1-0,D.30.41.032c-1-1-1,D.30.41.032c-2-1-0,D.30.41.032c-2-1-1,D.30.41.032c-3-1-0,D.30.41.032c-3-1-1,D.30.41.032c-4-1-0,D.30.41.032c-4-1-1,D.30.41.102b-1-1-0,D.30.41.102b-1-1-1,D.30.41.102b-2-1-0,D.30.41.102b-2-1-1,D.30.41.102b-3-1-0,D.30.41.102b-3-1-1,D.30.41.102b-4-1-0,D.30.41.102b-4-1-1,D.30.52.013b-1-1-0,D.30.52.013b-1-1-1,D.30.52.013b-1-1-2,D.30.67.012b-1-1-0,D.30.67.012b-1-1-1,D.40.11.023a-1-1-0,D.40.11.023a-1-1-1,D.40.11.023a-1-1-2,D.40.11.023a-2-1-0,D.40.11.023a-2-1-1,D.40.11.023a-2-1-2,D.40.11.023a-3-1-0,D.40.11.023a-3-1-1,D.40.11.023a-3-1-2,D.40.11.023a-4-1-0,D.40.11.023a-4-1-1,D.40.11.023a-4-1-2,D.40.11.074a-1-1-0,D.40.11.074a-1-1-1,D.40.11.074a-1-1-2,D.40.11.074a-2-1-0,D.40.11.074a-2-1-1,D.40.11.074a-2-1-2,D.40.11.074a-3-1-0,D.40.11.074a-3-1-1,D.40.11.074a-3-1-2,D.40.11.074a-4-1-0,D.40.11.074a-4-1-1,D.40.11.074a-4-1-2,D.50.11.011a-1-1-0,D.50.11.011a-1-1-1,D.50.12.023b-1-1-0,D.50.12.023b-1-1-1,collapse-0-1-0,excessiveRID-1-1-0,excessiveRID-1-1-1,excessiveRID-1-2-0,excessiveRID-1-2-1,irreparable-0-1-0,irreparable-0-1-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,60.899328000000004,61.7545728,58.15664639999999,372.1494528,105.6079872,92.676096,76.6697472,278.0061696,360.27924479999996,179.12217600000002,12.165120000000002,1.3934592000000001,249.48817920000005,224.88514560000002,57.28665600000001,21.3000192,487.48216319999995,65.16817920000001,0.3096576,445.9806720000001,105.73332480000002,1.1649024000000001,0.0811008,552.8346624,0.12533760000000002,551.2716288,1.6883712,1.3049856000000002,5.566464000000001,109.24277760000001,436.8457728,3.1260672,11.8038528,174.94179839999998,363.0882816,1.142784,14.598144,522.7020288000001,14.517043200000003,0.6045696,6.6871296000000005,460.1585664000001,85.5097344,7.328563200000001,72.5999616,472.7291904,0.3022848,2.6689536,32.62464,516.612096,1.0543104,277.6670208,245.63220480000004,29.660774400000008,160.83025920000003,290.1860352,101.94370560000002,2.649600000000001,11.105280000000002,229.43232000000006,908.8128000000002,6.243840000000001,24.929280000000006,364.26240000000007,756.5644800000001,2.3731200000000006,31.19616000000001,1088.20224,30.228480000000005,1.4745600000000003,12.971520000000003,959.5699200000001,177.98400000000004,15.068160000000004,150.35904000000005,986.1580800000005,0.4147200000000001,6.105600000000002,68.19840000000002,1075.3228800000002,2.3731200000000006,578.55744,511.7875200000001,61.655040000000014,332.99712000000005,606.4819200000001,212.52096000000006,126.46656000000002,129.57696,121.14432000000002,774.8121600000001,221.4144,191.25504000000004,158.92992,580.4006400000001,749.5833600000001,375.39072000000004,24.422400000000003,2.60352,517.84704,472.5043200000001,117.96480000000003,43.683840000000004,1017.1238400000002,134.30016,0.55296,0.023040000000000005,929.3644800000001,219.9168,2.60352,0.1152,1151.5852800000002,0.4147200000000001,1148.2905600000001,3.7094400000000007,2735.224,899.2048899999999,2816.57111,9.436782011857924,26.788943893293244,89.06229328749974,623.4371051272855,20.67015401637749,50.58189661233444,135.12966340803382,542.3568361244123,32.32389986714674,212.9274054400293,440.1074756632112,63.38572269139571,14.269177650516731,113.08928649312537,413.14888413910296,208.25000577895295,120.88120942503349,384.04127917327565,239.67302049106118,4.245051376558074,63.19090334487284,322.3188223975972,352.07498045352486,11.184434048706086,679.6812280144496,68.53560166409302,0.5502836757695085,568.6710945898227,172.30711241193916,7.803659705227724,1.8884228586764722,21.464869638763467,580.0336312191345,145.3280330767564,4.079955601900464,40.86830149577782,562.3071991203714,141.44120806642655,3.9524866537358334,119.42008558091898,499.66703113602136,125.74604730895865,1.7449645961075009,62.63026397914737,547.0838700307949,137.27414760581829,17.06289158012084,280.37207324372594,361.5976019767472,89.74259199006656,7.724556773057558,200.68844728632496,433.6078582059583,106.688095745027,300.30458231494674,424.32847137271335,19.350002813675896,4.732469519011843,180.55826897993626,493.0778256943413,60.20588139575258,14.872648282397186,0.0428,0.2552,0.2144,1.4876,0.0788,0.4168,0.2792,1.2252,0.2016,1.1584,0.5032,0.1368,0.1132,0.934,0.5908,0.362,0.4608,1.2604,0.2572,0.0216,0.3184,1.2688,0.3588,0.054,0.012,0.988,381.69124647539405,121.12359299060907,26.272214784132608,394.6787615716773,108.66035777069256,25.941262479820086,399.92913744571246,102.67585177519517,26.49669997452413,384.6859307162312,115.90166259748584,28.49890214228176,33.14315949184782,41.73789239224284,37.11502086700077,37.758884196050836,38.476320469137235,36.40012007148345,35.30915202005424,39.56985560827416,764.2582923216768,241.71446174579262,52.281582955223556,787.544597654598,219.29684493782585,51.360521048762095,797.2356883649378,205.78603672985764,55.391574906768206,774.1935095981705,227.41910154720097,56.68841958816961,66.11575525660999,41.37955967753911,42.249942611171335,73.95855296455932,37.45115331679253,38.33897734176073,77.39607272336032,35.50924162933696,36.85577326614419,72.45462558176432,35.70358211507872,41.62917339851288,0.0622,0.9378,110.76927547365524,69.92647246403502,68.92847389852453,111.8412169029201,66.71960351882976,71.03215724169755,124.46405364069459,62.1444414647658,62.963867751029696,125.05564795121965,62.15202831881465,62.403886484523305,128.51480797381208,59.06954165451934,61.99267940727585,131.18128048608048,57.9486207763714,60.4639017601404,117.67372813833424,64.37883608837679,67.52364753859375,117.47473144008038,63.867625539815336,68.25182312414813,16.61902848,20.244971519999996,18.127871999999996,18.736128,19.14273792,17.72126208,17.59297536,19.27102464,1.2736,2.7264,1.028,2.972,1.1544,2.8456,1.2136,2.7864,1.1496,0.5784,0.272,0.9382,0.0618,2385.4254963566655,1854.5742469785437,1051.103311438431,2608.0105999902785,1707.7059815423586,975.1862860487166,2755.2553528302806,1590.457165731748,945.3423868759762,2519.9503859482206,1720.648092386955,1051.7142658766109,56.046731243689266,1.848679611770037,2.005934330845341,55.9598938966912,1.8335041106812409,2.102909837175464,55.981549359341095,1.7610411580846332,2.165781343042773,55.49892817536618,1.9805619843339766,2.4258098344749857,0.334,0.666,1.7272,0.2728,1.0,0.5356,0.4644,0.6932,0.3068,0.3108,0.6892
std,137.8895653699931,120.49872253414462,109.19794535572979,237.22096821266652,174.47151678709346,136.8551383170436,122.39312459444481,252.44618244252774,147.55257948389567,130.30064457521448,46.533681181209545,16.069032477199304,170.16537683041358,135.85289837428326,105.19562495567023,78.30845254342587,85.54347014585676,84.4671066071261,5.152177139638921,106.83996151752129,103.63446313613446,11.716817731535516,2.0176967979141525,2.146079426257801,2.1460794262577982,10.40834026986269,10.408340269862682,17.547889686771015,37.92534713227718,200.91928926006756,209.87320588023636,25.923226685562167,54.584997480878656,230.86144225649704,242.79413811465645,7.841558547421204,43.83975705831239,74.80677502081329,61.4831170535543,5.821247828705843,31.998392176613834,163.41868814144718,163.37442750529715,22.061500651483456,99.5022169148121,111.70168750946175,5.63156301629399,12.423821919041751,64.66233904175498,71.69607809576232,14.057279193190796,151.858012226313,125.68889184854197,67.88880825140963,135.75108961241898,113.94062741995644,136.39032662819778,35.56118911783316,79.41300785944996,421.5345301863722,438.81343270449736,53.20506992709991,117.80743105952263,482.5390288143602,507.20107259738563,19.20118138393854,96.19074461258853,163.38543781879906,133.97996555875,16.8682258763405,65.28755864598087,341.2549683827077,340.9321901018582,50.12579903961904,214.85181823535547,240.2582036468215,8.91460270286175,31.88487970419131,142.03931317328085,157.35450451933082,30.08226444256481,329.136293824654,278.2281975325831,147.43298240033775,295.962044123935,255.75366713453826,288.5884871710304,290.89563534693883,259.0293486805192,233.98258678354935,496.73423690395754,368.315143921192,290.57834903169163,258.81092854077866,526.0152424014328,318.2749047507661,286.4512950132441,98.53488549225496,30.239291369972808,365.53798009812505,300.96631175847625,221.89583554750794,162.20732229445005,188.0747322439571,186.0553842950519,9.48447670132937,1.629174023853806,234.7505715956886,228.61632757702802,29.438570642915053,4.886652927655808,7.631004505800905,7.631004505800893,25.649293482231226,25.649293482231197,2299.393863402225,737.2095943378549,2309.465576021915,61.39330873214075,108.44322247424407,217.23335658514944,377.1259316232057,102.06347274182794,145.41180232179343,249.708246097204,400.4265650631487,79.23261933354985,229.6526039949837,291.84804993815106,163.87388686018275,55.17810925331654,181.18483083094912,309.72243990697666,302.14365798434045,168.58896771089832,247.7165959516643,253.48470440298883,40.14479670928496,111.62718272125899,237.0546458738509,290.95483635099896,56.27135770417056,311.2174673187445,119.24299766277508,8.020150617127653,310.1324163283836,201.44464943528203,43.79818915239422,21.057022741216958,92.69893252820896,275.1353580578989,122.34374911168976,29.43607503670608,129.22298101487192,278.57193779940064,118.16101062219836,21.004670746649033,158.6652398663716,258.8306029905226,113.6824622407626,13.356320683029525,118.56170040715662,265.8447976485471,117.19535433009858,45.29204804040259,234.16562814039142,238.13737286222346,97.78472233056429,27.047251280943186,200.31363061086344,246.0346564761528,102.3360493224359,231.03498075530175,253.91421443598202,54.97551281584289,22.449292253300012,188.08357366641536,256.2092586999746,109.7492678411081,42.54379256334484,0.2894562436421033,0.6673545027992854,0.6187965916554234,0.8731544649968577,0.3891283132449164,0.8124098485077532,0.6932124268171617,0.9744100035257204,0.6021876501500166,0.9874737773187591,0.867951858161279,0.50491261357731,0.4621996167211083,0.997919419910108,0.9125359742940966,0.7701133779665073,0.8422619788689323,0.9655973879744769,0.6695803369017888,0.20674135628286744,0.7317981591321079,0.9632923473324626,0.7674505561084795,0.3241990453474545,0.10889615087015182,0.10889615087015182,219.84045125172378,124.50049499973184,61.64334280397401,225.37553174926833,121.87145032615874,67.26438557966871,231.8395857244925,120.48113073230026,69.8600662666441,224.3574785374733,127.81167762651714,68.06074304113496,42.625092202658294,43.879170246864206,43.44941846389374,43.435939763485464,43.47379176075168,43.40458834013169,42.8515202822971,43.95310663469317,443.4429372040618,245.688214469224,128.11395393229236,449.24216499236445,245.32798931363223,128.71202549534294,453.7063714532709,247.36133418833478,147.48795093308092,461.7255528365317,246.8738960299219,134.37957720580735,84.16623869464625,75.04147762901505,75.67119764855363,86.84875175790145,71.89597946316388,72.52012325765763,86.69149388310684,70.88352370442979,71.96650377793705,85.39761047366665,71.26898425622981,75.76757311652972,0.2415426019684998,0.24154260196849983,142.85369428084422,125.90563667618648,122.54745598362514,142.00108534916058,122.50849655241535,126.25639023265556,145.8711774876966,118.62110340757174,120.03674950995854,146.91061767517138,120.06535697893577,117.3225809200781,145.19558526849528,116.77172338816824,120.49069675819221,145.72667317383443,115.89093034313107,119.30142949525444,143.84582931410392,120.0542788043202,124.19525201898628,141.84716377731198,122.82666015371683,123.99145674993875,11.123741064044275,11.123741064044275,11.670380992464894,11.670380992464894,12.212795210946878,12.212795210946878,11.855927164651932,11.855927164651932,1.8636087699754762,1.8636087699754762,1.7480924361809609,1.7480924361809609,1.8126273096124066,1.8126273096124064,1.83908985378585,1.83908985378585,0.9888454899935663,0.9068726060394133,0.6856456971383987,0.24081602619363673,0.24081602619363673,1971.8538814536214,1285.77244945791,1386.519442864271,2156.5374162606117,1275.956508206745,1411.7974862793958,2233.4235175895046,1270.9686610857755,1432.0326470639698,2148.3639415131806,1288.1032275769896,1463.7607867241245,28.50561118908763,10.929733093480678,11.415440533347516,28.16580032722886,11.235456343485197,12.231386059707914,28.378691715305003,10.883141549956003,12.204589600262404,28.550864213282537,11.456635711613847,13.271215499674442,0.47168686403114923,0.4716868640311493,0.686494293408894,0.686494293408894,0.0,0.4987809102995982,0.4987809102995982,0.4612117770185971,0.4612117770185971,0.46286737759519025,0.46286737759519014
log_std,,,,,,,,,,,,,,,,,,,,,,,,0.004016096324272807,,0.021026108509178364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007131052089370046,,0.025719497710511657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.096,0.0,331.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.6000000000001,0.0,576.0000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
