-,repair_cost-,repair_time-parallel,repair_time-sequential
0,37658.45457502248,21.104794305798073,29.78526920603564
1,30570.093652145093,25.261018329714727,34.42081438470031
2,31213.349672427936,13.353584171960758,19.34954189080509
3,29205.17705147049,13.05712804382851,25.912943216241544
4,11863.38650715991,7.22939513573791,9.050527055168603
5,37908.40158922401,27.5118775824045,29.401367033500385
6,13482.550684170905,23.460161296483285,24.85693316030535
7,37407.89708052128,36.600596178435744,43.9820331619956
8,61780.46058189485,24.794126975329043,47.01309382563018
9,82385.74388702218,55.70400197181934,76.93230024263171
10,58730.90402121125,20.226016688009725,38.60817286257579
11,24477.584027762852,13.07005543424108,25.21479803262741
12,38138.724968809125,25.42571811779999,33.12028386483769
13,12433.834744321506,3.764094383117226,3.764094383117226
14,48121.91989212437,22.524016564480544,30.02422485040544
15,26022.65862706311,10.895445313566963,20.5515564630281
16,34719.94000699985,11.449219076404624,13.830715954944786
17,17699.989825189397,9.408539716891454,12.419749588894724
18,24067.526193919595,12.40921706379094,22.069716334062207
19,10222.930327523927,6.614691627869782,11.745703541584046
20,12178.80090061375,6.686210378193468,6.686210378193468
21,10625.977462657884,6.266346586541924,9.792632090748311
22,26611.345884042446,12.884925864129261,17.175404559128015
23,69025.47645716477,66.21604429986733,85.00337845012227
24,57643.41591464002,27.024492513160684,39.16817277084706
25,33195.59436780723,8.767514182355601,17.27029605511671
26,9780.312134506317,2.459903209265491,4.41366413333491
27,32956.78714495264,21.346290389984215,26.001763457434926
28,24947.467820060385,6.3418406756799035,8.31628285992409
29,25448.547738042686,28.74480409913456,32.68725862665176
30,34066.40315126642,23.811065887427194,28.279891339038254
31,3927.565851705277,3.4884848852730754,3.4884848852730754
32,31184.028566295325,8.936795160195247,17.14281867398743
33,14001.263831567972,9.301958371908379,16.05922848341002
34,45698.22935305761,27.783541067532163,46.28874438394659
35,21988.041100887123,10.000417926227257,20.069305672441327
36,23976.900351980104,14.64841588889487,14.834385547921714
37,19776.06210543544,10.683109822356663,20.92453833988249
38,29375.530866003195,15.21048656897409,19.13488923184757
39,27522.794818194634,26.914485958916018,34.44886795257266
40,56832.2822597795,19.617251639973716,34.10895769859471
41,38709.92906656186,20.452050139611497,26.853279082608296
42,42272.07335825347,15.30132501778641,21.98439372473436
43,1187.9742360647272,0.9224583330311985,0.9224583330311985
44,44757.15085530859,18.614105321480782,31.420104738207687
45,36353.069748091744,23.14919766835267,34.82957226078312
46,39022.32308752704,33.78192109557004,41.853555879770724
47,24401.045006897082,9.565289839283237,23.261129399723696
48,47940.90005207324,36.65234387727462,45.360531491416154
49,39892.25623011081,17.789117140289232,29.624309410313117
50,64728.92637974101,33.795075370739184,67.1167275122794
51,13154.992114019758,5.160212966442821,9.814652879850707
52,87476.96658845297,43.47837091468981,53.265351467597746
53,83978.6216763741,31.33041465850151,59.25100712499086
54,12140.388281867054,9.057450091630544,12.962641880678985
55,23750.60200504468,8.361482093550023,15.114660444007129
56,47043.18806079535,29.165078168424476,36.35906542438052
57,32884.75491271811,21.121854217295823,28.362204931343815
58,21011.277017176253,13.150351617657641,24.43686250289693
59,64471.77818101813,31.77428375777413,44.515397001455696
60,23564.062055256247,8.304522026855796,19.615111423912566
61,10192.662842268404,6.0652135188259,8.438374625642798
62,46286.21554728209,33.28829277194772,37.34507316933116
63,36300.49232185037,26.80480227613172,30.596038542470357
64,28322.2762736672,12.367180340431107,18.18502982921387
65,39884.65122949053,22.63676676759516,34.55833030415334
66,71925.03095546702,25.058706428054982,43.9322563253459
67,2262.7794344274566,1.9753123800305188,1.9753123800305188
68,72592.38311017286,38.91481812445375,72.78782999898343
69,23986.995611860493,12.427143216525526,27.53349724253119
70,50584.79502041205,15.44764604773365,24.75990345680132
71,22442.427079615754,7.407652434901632,12.913932610120701
72,6530.608990554541,4.875962055525583,4.875962055525583
73,7975.359880986427,6.539855937449452,7.518190557727317
74,51911.06473805551,18.810710009041962,37.512978932907586
75,30500.00903921492,14.598844879234452,22.871570358794536
76,16887.570544991977,7.180998180761535,10.771923069590349
77,9948.37748670093,12.385885445727181,14.396971767084787
78,50157.50890802198,16.196272325633828,32.94092699223807
79,26807.615810378542,13.673138849065236,18.3893224383524
80,123164.93308139649,84.63993343926158,119.90271797246325
81,24939.605411193923,12.373037357013956,18.714289205003254
82,54335.80260358122,35.1626801439543,49.51686823279043
83,40232.40463382864,21.795568488358548,35.92532486227432
84,51411.652907830794,36.32724039180074,45.64287926505048
85,9682.290370729175,6.760264386662058,9.266131713178897
86,34961.42432965532,17.786912746128586,25.6672406217577
87,57502.38160796442,29.871252395587295,44.98074093327246
88,29162.60794752915,15.957041507176848,26.783082902051966
89,33217.875602715285,19.41609901731463,30.006143361901735
90,21248.079378958417,14.91358531471217,21.681226485474262
91,41524.716057129095,28.615712406936943,39.62629297706861
92,23469.851908607747,18.39798528936319,26.60348131138306
93,33892.32729878395,17.197052122643584,25.630799194736973
94,41414.126084700474,27.737048481963484,44.80743350013368
95,43172.30856864342,28.854262255102633,42.1411681353924
96,36456.425798626355,26.752928802768203,40.34693421410006
97,77032.24638064456,48.32355494657723,65.38461041581674
