dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
0,17283.629446213927,98975.54129125256,140684.17313174065,118215.85313110128,10099.800761045666,303673.5888359966,274669.11892350134,73958.10168433984,4696.607289211324,51.821442153786656,0.0,235.63902656707648,172.91686300860124,45788.68293634759,582.5589537946365,6425.005618049837,23886.165733590187,55122.62401363221,0.0,3428.4280703377385,0.0,0.0,0.0,0.0,15.455603207226043,114.04306092558912,96.10709382506374,59.84869670032755,12.269591257872916,161.73027456671355,173.53603993872014,70.50693269285603,0.7368045359978764,0.05155277917612189,0.0,0.3724545577188651,0.1699560535562017,19.859731558752703,0.4190841573748936,8.771648613071852,22.975979805013914,17.38251790115256,0.0,2.695505715652816,0.0,0.0,0.0,0.0
1,18339.540347893082,124816.93690088882,160134.18896470653,128509.66609126094,33760.05078466398,141812.08272593224,259507.0088930926,70246.26537004678,2097.903827800334,95.66732197981358,15.757477121745703,484.8917539748473,69.3701056804752,45515.2581615099,4957.383022929197,19846.84692845708,18951.827729561723,0.0,0.0,6633.547296740856,0.0,5337.345928083382,0.0,0.0,14.330453900443684,111.35435986426079,110.11709278552048,81.85987380614144,26.366030465396868,76.91517895925074,223.1343321943928,19.14873980154723,6.040444221508032,0.11200459984174124,0.02274493535903878,0.6486663626699951,0.1697162391142562,21.522447853840106,1.772954984119778,21.397146246341055,16.80382397069826,0.0,0.0,4.193884374691733,0.0,1.9700219914916743,0.0,0.0
2,19863.68299283249,86434.60694017638,152374.66057961964,108203.12256139744,34099.706665412705,237888.77586459243,237961.80461938714,81583.59917590344,810.665595747953,3.455811346584353,0.0,149.97845412606034,0.0,44530.647351775326,56.810155723360374,6710.847637753639,33307.615672566084,0.0,0.0,2926.412604347463,0.0,6925.573378853741,0.0,0.0,18.31006782632922,105.83334036230634,110.5806877737165,86.51780896776368,43.908676704637884,180.60301133132631,217.64938180562706,81.46377490879732,3.015773280604648,0.00854105404675071,0.0,0.10254583855688695,0.0,17.917208632274903,0.04314597988432401,2.8338795875650984,36.29909494527121,0.0,0.0,1.1348903189593953,0.0,2.8987033792876185,0.0,0.0
3,33898.293473903504,99266.49245453057,165629.01386873287,165035.82579926896,59026.33645181074,204235.70918550363,338887.9395319394,64436.76689550716,506.16519553571646,1491.9268758389073,88.08197076086273,4078.982368882986,441.7363878091347,52843.77599107077,11118.401238049455,34385.73291258616,36259.31201637545,59048.77075372446,0.0,28815.91810957432,249.0269875598252,12047.054608732855,0.0,0.0,33.11504951730966,83.1271361602165,148.54357722413255,143.6762863114033,86.82859572346146,114.4581059101542,196.61400995377713,48.65414798733626,1.2749899576400643,1.057089023066362,0.17123708378623362,5.465828744491418,0.15961417928890023,16.949933953866207,4.110654891989476,43.68255859817269,41.64125617345763,25.324080946037693,0.0,8.926045419854479,0.09990135878621229,2.667027164530804,0.0,0.0
4,15863.878917586791,88452.86701210038,168757.72543971782,120082.14343351623,7598.719244167381,220160.50523664893,237269.81099219047,84719.75404304347,2880.8981407884035,16.537237241565972,0.0,0.0,0.0,42894.54278408982,331.7231808380762,2297.959523588642,29675.706952111024,2009.187277112152,0.0,978.2651764483805,0.0,7938.112370777423,18587.484362406736,0.0,12.553353602177067,97.87975039438768,120.39685839796321,86.15225473677478,9.983652170817631,158.67292823112294,193.23845346248692,52.218431298982026,2.199109444278427,0.02018406058474624,0.0,0.0,0.0,14.03320643292759,0.3271803885118237,3.0267619496651412,37.31822181701611,0.7430547678937941,0.0,1.272076388570698,0.0,2.7551808708283927,6.306928861934628,0.0
5,16477.535248156222,101033.27043612707,151154.44265559866,124580.03900478968,65152.4984258577,199111.52903798886,360651.7250258073,42496.7397924246,2213.4993060285983,93.3065995247056,251.2329272683931,183.32998459391231,146.35706327438538,58800.350261251464,305.2966831599203,17365.994008404356,27777.373857693965,0.0,0.0,6693.753046673662,0.0,8385.120492995944,0.0,0.0,12.175747662863149,117.70563040635605,138.64573208503867,137.32158884324673,68.40725164117137,164.8742707846428,222.11962948556106,18.2520761356658,0.9027081598396982,0.13349936111365285,0.12597074797924188,0.27847836212686705,0.13128050265532668,22.1155116889686,0.7343030176127334,22.479647203134036,28.500675741688077,0.0,0.0,5.686687891516135,0.0,5.220941805263486,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7133204.439276784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.8962797666373
7,19062.805985514227,99392.81501991718,154112.20789849162,112349.97167544061,73741.32939916293,128356.56361159752,199774.76856963502,90522.87233684091,1521.1248733862278,147.09742265167188,75.72416630459522,1378.9084462377868,562.4660126124867,38712.9944412096,4359.421558267952,23755.672201466958,36976.017897016456,1610.990421213784,0.0,15036.573889538595,0.0,8814.29275352351,0.0,0.0,18.951028774277617,88.44011819307225,143.03700086028346,88.32982735454394,121.08737900467852,91.7530157382321,142.02370452938294,59.90028514298016,2.125582277920255,0.13308555763036223,0.03256995664936499,1.089298208378945,0.5635415836808153,10.528195556172077,1.8659651880067993,32.11837664252229,31.625346848220715,0.5623918006710652,0.0,6.2697464282010635,0.0,1.7190766838728262,0.0,0.0
8,14835.291296775044,74901.62702871374,128135.68246121689,97914.93703205639,4457.448623879242,149554.34598659375,261520.42129610816,34609.51125315937,2216.1392116454595,0.0,45.893970131681165,7.456784913535573,0.0,53300.3303691283,810.9778637616212,1884.1996978695083,9038.872630631158,2285.59233550506,0.0,1786.7539776890883,0.0,0.0,0.0,0.0,13.91982320846865,65.11379527412439,89.24036267127963,78.89666384096782,2.610507265666331,114.72657528010183,170.26949875206628,42.24978073089473,1.83144688096077,0.0,0.03672019765364795,0.025824540686815455,0.0,17.52418070869469,0.4100020657157532,4.255930344189858,15.092320668132494,0.8187623383534309,0.0,1.447116586596063,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7133179.833871219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.4207183829199
