cmp-loc-dir-ds,B.10.71.002-1-1-0,B.10.71.002-1-1-1,B.10.71.002-1-1-2,B.10.71.002-1-1-3,B.10.71.002-1-2-0,B.10.71.002-1-2-1,B.10.71.002-1-2-2,B.10.71.002-1-2-3,B.10.71.002-2-1-0,B.10.71.002-2-1-1,B.10.71.002-2-1-2,B.10.71.002-2-2-0,B.10.71.002-2-2-1,B.10.71.002-2-2-2,B.10.71.002-3-1-0,B.10.71.002-3-1-1,B.10.71.002-3-2-0,B.10.71.002-3-2-1,B.10.71.002-4-1-0,B.10.71.002-4-2-0,B.10.71.012-1-1-0,B.10.71.012-1-1-1,B.10.71.012-1-1-2,B.10.71.012-1-1-3,B.10.71.012-1-2-0,B.10.71.012-1-2-1,B.10.71.012-1-2-2,B.10.71.012-1-2-3,B.10.71.012-2-1-0,B.10.71.012-2-1-1,B.10.71.012-2-1-2,B.10.71.012-2-1-3,B.10.71.012-2-2-0,B.10.71.012-2-2-1,B.10.71.012-2-2-2,B.10.71.012-2-2-3,B.10.71.012-3-1-0,B.10.71.012-3-1-1,B.10.71.012-3-1-2,B.10.71.012-3-2-0,B.10.71.012-3-2-1,B.10.71.012-3-2-2,B.10.71.012-4-1-0,B.10.71.012-4-1-1,B.10.71.012-4-1-2,B.10.71.012-4-2-0,B.10.71.012-4-2-1,B.10.71.012-4-2-2,B.20.11.102-1-1-0,B.20.11.102-1-1-1,B.20.11.102-1-1-2,B.20.11.102-1-1-3,B.20.11.102-1-2-0,B.20.11.102-1-2-1,B.20.11.102-1-2-2,B.20.11.102-1-2-3,B.20.11.102-2-1-0,B.20.11.102-2-1-1,B.20.11.102-2-1-2,B.20.11.102-2-1-3,B.20.11.102-2-2-0,B.20.11.102-2-2-1,B.20.11.102-2-2-2,B.20.11.102-2-2-3,B.20.11.102-3-1-0,B.20.11.102-3-1-1,B.20.11.102-3-1-2,B.20.11.102-3-2-0,B.20.11.102-3-2-1,B.20.11.102-3-2-2,B.20.11.102-4-1-0,B.20.11.102-4-1-1,B.20.11.102-4-1-2,B.20.11.102-4-2-0,B.20.11.102-4-2-1,B.20.11.102-4-2-2,B.20.11.121-1-1-0,B.20.11.121-1-1-1,B.20.11.121-1-1-2,B.20.11.121-1-1-3,B.20.11.121-1-2-0,B.20.11.121-1-2-1,B.20.11.121-1-2-2,B.20.11.121-1-2-3,B.20.11.121-2-1-0,B.20.11.121-2-1-1,B.20.11.121-2-1-2,B.20.11.121-2-2-0,B.20.11.121-2-2-1,B.20.11.121-2-2-2,B.20.11.121-3-1-0,B.20.11.121-3-1-1,B.20.11.121-3-2-0,B.20.11.121-3-2-1,B.20.11.121-4-1-0,B.20.11.121-4-2-0,B.30.11.012-5-1-0,B.30.11.012-5-1-1,B.30.11.012-5-1-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-1-3,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-1-2-3,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-1-3,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-1-2,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-3-2-2,C.10.11.001a-4-1-0,C.10.11.001a-4-1-1,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.011a-1-1-0,C.10.11.011a-1-1-1,C.10.11.011a-1-1-2,C.10.11.011a-1-1-3,C.10.11.011a-1-2-0,C.10.11.011a-1-2-1,C.10.11.011a-1-2-2,C.10.11.011a-1-2-3,C.10.11.011a-2-1-0,C.10.11.011a-2-1-1,C.10.11.011a-2-1-2,C.10.11.011a-2-1-3,C.10.11.011a-2-2-0,C.10.11.011a-2-2-1,C.10.11.011a-2-2-2,C.10.11.011a-2-2-3,C.10.11.011a-3-1-0,C.10.11.011a-3-1-1,C.10.11.011a-3-1-2,C.10.11.011a-3-1-3,C.10.11.011a-3-2-0,C.10.11.011a-3-2-1,C.10.11.011a-3-2-2,C.10.11.011a-3-2-3,C.10.11.011a-4-1-0,C.10.11.011a-4-1-1,C.10.11.011a-4-1-2,C.10.11.011a-4-1-3,C.10.11.011a-4-2-0,C.10.11.011a-4-2-1,C.10.11.011a-4-2-2,C.10.11.011a-4-2-3,C.20.11.001b-1-1-0,C.20.11.001b-1-1-1,C.20.11.001b-1-1-2,C.20.11.001b-1-1-3,C.20.11.001b-1-2-0,C.20.11.001b-1-2-1,C.20.11.001b-1-2-2,C.20.11.001b-1-2-3,C.20.11.001b-2-1-0,C.20.11.001b-2-1-1,C.20.11.001b-2-1-2,C.20.11.001b-2-1-3,C.20.11.001b-2-2-0,C.20.11.001b-2-2-1,C.20.11.001b-2-2-2,C.20.11.001b-2-2-3,C.20.11.001b-3-1-0,C.20.11.001b-3-1-1,C.20.11.001b-3-1-2,C.20.11.001b-3-1-3,C.20.11.001b-3-2-0,C.20.11.001b-3-2-1,C.20.11.001b-3-2-2,C.20.11.001b-3-2-3,D.10.14.021-1-1-1,D.20.21.013a-1-1-0,D.20.21.013a-1-1-1,D.20.21.013a-1-1-2,D.20.21.013a-2-1-0,D.20.21.013a-2-1-1,D.20.21.013a-2-1-2,D.20.21.013a-3-1-0,D.20.21.013a-3-1-1,D.20.21.013a-3-1-2,D.20.21.013a-4-1-0,D.20.21.013a-4-1-1,D.20.21.013a-4-1-2,D.20.21.013b-1-1-0,D.20.21.013b-1-1-1,D.20.21.013b-2-1-0,D.20.21.013b-2-1-1,D.20.21.013b-3-1-0,D.20.21.013b-3-1-1,D.20.21.013b-4-1-0,D.20.21.013b-4-1-1,D.20.21.023a-1-1-0,D.20.21.023a-1-1-1,D.20.21.023a-1-1-2,D.20.21.023a-2-1-0,D.20.21.023a-2-1-1,D.20.21.023a-2-1-2,D.20.21.023a-3-1-0,D.20.21.023a-3-1-1,D.20.21.023a-3-1-2,D.20.21.023a-4-1-0,D.20.21.023a-4-1-1,D.20.21.023a-4-1-2,D.20.21.023b-1-1-0,D.20.21.023b-1-1-1,D.20.21.023b-1-1-2,D.20.21.023b-2-1-0,D.20.21.023b-2-1-1,D.20.21.023b-2-1-2,D.20.21.023b-3-1-0,D.20.21.023b-3-1-1,D.20.21.023b-3-1-2,D.20.21.023b-4-1-0,D.20.21.023b-4-1-1,D.20.21.023b-4-1-2,D.30.31.013b-5-1-0,D.30.31.013b-5-1-1,D.30.41.011c-1-1-0,D.30.41.011c-1-1-1,D.30.41.011c-1-1-2,D.30.41.011c-1-2-0,D.30.41.011c-1-2-1,D.30.41.011c-1-2-2,D.30.41.011c-2-1-0,D.30.41.011c-2-1-1,D.30.41.011c-2-1-2,D.30.41.011c-2-2-0,D.30.41.011c-2-2-1,D.30.41.011c-2-2-2,D.30.41.011c-3-1-0,D.30.41.011c-3-1-1,D.30.41.011c-3-1-2,D.30.41.011c-3-2-0,D.30.41.011c-3-2-1,D.30.41.011c-3-2-2,D.30.41.011c-4-1-0,D.30.41.011c-4-1-1,D.30.41.011c-4-1-2,D.30.41.011c-4-2-0,D.30.41.011c-4-2-1,D.30.41.011c-4-2-2,D.30.41.032c-1-1-0,D.30.41.032c-1-1-1,D.30.41.032c-2-1-0,D.30.41.032c-2-1-1,D.30.41.032c-3-1-0,D.30.41.032c-3-1-1,D.30.41.032c-4-1-0,D.30.41.032c-4-1-1,D.30.41.102b-1-1-0,D.30.41.102b-1-1-1,D.30.41.102b-2-1-0,D.30.41.102b-2-1-1,D.30.41.102b-3-1-0,D.30.41.102b-3-1-1,D.30.41.102b-4-1-0,D.30.41.102b-4-1-1,D.30.52.013b-1-1-0,D.30.52.013b-1-1-1,D.30.52.013b-1-1-2,D.30.67.012b-1-1-0,D.30.67.012b-1-1-1,D.40.11.023a-1-1-0,D.40.11.023a-1-1-1,D.40.11.023a-1-1-2,D.40.11.023a-2-1-0,D.40.11.023a-2-1-1,D.40.11.023a-2-1-2,D.40.11.023a-3-1-0,D.40.11.023a-3-1-1,D.40.11.023a-3-1-2,D.40.11.023a-4-1-0,D.40.11.023a-4-1-1,D.40.11.023a-4-1-2,D.40.11.074a-1-1-0,D.40.11.074a-1-1-1,D.40.11.074a-1-1-2,D.40.11.074a-2-1-0,D.40.11.074a-2-1-1,D.40.11.074a-2-1-2,D.40.11.074a-3-1-0,D.40.11.074a-3-1-1,D.40.11.074a-3-1-2,D.40.11.074a-4-1-0,D.40.11.074a-4-1-1,D.40.11.074a-4-1-2,D.50.11.011a-1-1-0,D.50.11.011a-1-1-1,D.50.12.023b-1-1-0,D.50.12.023b-1-1-1,collapse-0-1-0,excessiveRID-1-1-0,excessiveRID-1-1-1,excessiveRID-1-2-0,irreparable-0-1-0,irreparable-0-1-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,131.65608960000003,191.42737920000005,122.75712000000001,107.11941120000002,234.07165439999997,285.4600704,31.127961600000003,2.3003136000000004,420.6477312,132.304896,0.0073728000000000005,403.46173439999995,149.409792,0.08847360000000001,542.5274880000001,10.432512000000001,532.3603968,20.599603200000004,552.96,552.96,0.16957440000000001,2.3076864,304.96849920000005,245.51424000000003,0.022118400000000003,0.5677056,517.2166656,35.1535104,0.26542080000000007,3.760128000000001,548.9270784,0.0073728000000000005,0.25067520000000004,3.5168256,549.1556352,0.036864,8.220672,117.68463360000001,427.0546944,5.0724864,77.41440000000001,470.4731136,353.54050559999996,198.60111360000002,0.8183808000000001,262.22100480000006,285.2388864,5.5001088000000005,0.32256000000000007,4.377600000000001,637.056,510.24384000000015,0.11520000000000002,1.4054400000000002,1075.8758400000002,74.60352000000002,0.4608000000000001,8.133120000000002,1143.3830400000002,0.023040000000000005,0.32256,7.626240000000001,1143.98208,0.06912000000000001,17.18784,245.2608,889.5513600000002,10.598400000000003,160.84224000000003,980.5593600000002,735.8976000000001,414.3052800000001,1.7971200000000005,546.53184,593.8560000000001,11.612160000000003,276.38784000000004,395.64288000000005,258.14016000000004,221.82912000000002,489.50784000000004,593.32608,64.21248,4.9536,877.54752,274.4064,0.04608000000000001,841.7433600000002,310.09536,0.16128,1130.59584,21.404160000000005,1108.3622400000002,43.63776000000001,1152.0000000000002,1152.0000000000002,3233.4347299999995,885.7223,2331.84297,4.880147067238696,44.943245099899094,259.1828339004731,439.7412509621965,3.4581235484027055,66.96467352910196,520.01833218664,158.35732514221112,18.703316774077482,248.21801506355024,480.22850716339406,1.577180450159601,17.23123682152907,222.81617761501045,503.93033152137883,4.769213596955446,190.7124755000132,500.2989798205551,57.7504715381115,139.7402738200849,496.840860558404,112.1679483200508,735.9442120413136,12.823926688324198,712.0325588893,36.72073884439389,0.43820654404118375,26.993645442193003,577.1003141485164,144.17384244503413,0.5139203210062389,36.52245903819228,569.0382132246915,142.66664491162535,2.1133224845548093,116.95880702572666,504.0958320798475,125.59037681476632,1.885243382563894,108.61250255755205,510.7005406737855,127.5136838093909,22.50329053275026,408.51840822575156,254.06120951504437,63.692037344904605,15.500161738855526,348.3627460208393,309.019004806808,75.84207329955504,367.96577800242665,377.66843541066385,2.586779860639993,0.5516540467703698,276.6955289143685,463.18847851631006,7.057998702039203,1.8110639257032461,0.0456,0.6428,0.5276,0.784,0.066,0.9692,0.6792,0.2856,0.1916,1.3172,0.4464,0.0448,0.1696,1.3036,0.468,0.0588,0.658,1.2324,0.1084,0.0012,0.5452,1.2992,0.1524,0.0032,1.0,378.7526654934695,120.87436281794831,29.520054114978493,385.7466994057867,110.1395521277302,33.31039882239827,407.69782524048446,94.13378585347695,27.27660769750427,412.8914945834819,95.23691215400775,20.976334322113583,33.812586481945296,41.059496904663334,36.39890461962676,38.47024786820985,41.22322878995242,33.65936495532288,41.0018188399864,33.89662688205491,759.3404992571913,238.57996819988665,60.42144921144605,774.7135710622517,218.02386909803246,65.48501203896126,816.4709799816892,186.7128503654246,55.13350800464318,823.8266700118411,192.41286825880087,41.90352811300538,67.53380363189022,39.383320993780444,42.838710309350304,74.31943275940849,35.683050602310765,39.7531738724167,82.19873241829723,32.3195994545397,35.226762536457755,80.86928764249303,37.090983995769214,31.779716494533712,0.09,0.91,112.63124509620694,67.20526628991213,69.73916496276375,114.63540623683215,65.40509751961325,69.57136437574303,124.43249676788254,58.803407611071016,66.33742215357216,124.0641743905782,58.51105573319651,67.02953257197284,138.15992654910718,55.030469346612506,56.38563486026279,137.19699200239788,56.41224767458199,55.99037987381448,135.68559711018023,58.791590398485354,55.12134187454672,134.11793328911406,61.45259398440602,54.017978918101825,16.64188416,20.222115839999997,18.26463744,18.59936256,20.41786368,16.44613632,20.13622272,16.727777279999998,0.8624,3.1376,1.016,2.984,1.2312,2.7688,1.3976,2.6024,0.946,0.694,0.36,0.9412,0.0588,2387.7706634848537,1812.3545266733847,1091.5797666072353,2627.0836979284854,1594.6805601864328,1069.329408702321,2914.5664142809696,1474.8999969344377,901.6856736434203,2873.6470684551655,1587.6404406767167,829.99649317108,55.525488292914574,2.0662034185444202,2.307482670916581,54.86676001800065,2.2814314263842554,2.7534583630228515,56.038510803148185,1.7012689924874118,2.1773252473145983,57.04540422259886,1.5485465786398152,1.3076512806948988,0.2204,0.7796,1.686,0.314,1.0,0.9212,0.0788,1.0,0.9212,0.0788
std,152.40988543133878,151.08568910083054,134.78808198536643,175.34190660037711,127.70585646844168,107.70072423079712,67.15779481776545,15.784633981402306,71.83849600723461,71.84640097096917,0.5213356876332179,82.82628318085612,82.69703247650439,1.803971750144138,19.16094951369346,19.16094951369345,28.854531406694,28.85453140669399,0.0,0.0,3.0799063556375446,18.340747541409826,233.91546536410905,235.66383815444476,0.9027992486029749,5.312381673744664,85.86828456752524,85.93451373061649,3.117044652166549,12.316014890384473,12.783661922230346,0.5213356876332178,3.029833080320413,12.28855035438872,12.800562847998766,1.1652755532177725,17.248049992382445,60.438073510532114,62.27085301829849,13.708942902941798,61.58117806715318,64.34806954393817,70.58817013269649,70.39432038402786,5.531032881762609,72.24548286977529,72.15851437025515,14.20910309720948,6.509359215612515,36.16907876476451,490.8105482065828,494.1457941733739,3.6414861038055393,13.461104363035545,185.1339588861022,185.20818276145894,7.272028591800778,31.764892581996076,32.587749487218744,1.629174023853806,6.509359215612515,31.13218273784871,32.002235351410924,2.821247651884297,44.043265705272105,149.71997680219812,153.4695641734085,35.23589520790158,143.8080515093581,150.2643046789308,177.10585533809723,176.68756635185815,14.644395083685549,185.21363382927743,184.20066951379377,36.838757510879624,325.79079226429843,323.68690131564216,293.6428526427232,369.09543732806685,280.80192371600117,244.6876782590655,148.52482230528935,34.011994504792554,171.2343325772616,171.18416196161755,2.3037695423850195,192.64364723206987,192.51058434145148,4.307801781980988,49.323229850598665,49.32322985059859,73.63724920905607,73.63724920905598,0.0,0.0,2324.553702447728,739.3458725999465,2227.975875672489,30.592870917894846,121.45366438201346,298.98328256463697,380.82135970523126,19.089686074059994,116.84709390685568,291.4322783252248,223.89874857095072,40.353797811197666,174.2267804588216,250.0170106595429,11.494318678021193,42.404784680115995,175.97342594409528,266.711548703122,23.18034008246945,137.27496536122626,242.45885417220313,72.35607660432802,128.0183318690837,239.9911145592041,116.96525827892509,308.89302520057663,33.81732353755553,300.18117625143884,56.989815178851266,6.593350779822008,81.1432251362083,267.0110093329691,118.81460163811066,6.721641729554459,69.6549193695004,261.6269644730841,117.6961029604138,13.880620047755352,111.5728157674263,245.2832111786584,110.38233703427368,13.348237061414691,112.45295635252239,248.64733885326308,108.24677943212704,46.04454822911963,212.07789486777315,162.03523931663202,77.85749854109793,37.79549227479465,202.10215034369807,187.14225964705426,83.86716843485364,203.10873230413608,202.24459803409238,15.768187335962706,6.963235661336698,172.8274542214023,225.20377183180773,24.9566002261136,12.923011220272825,0.29856065998978953,0.9341213392998294,0.8814724265271975,0.9764910173377881,0.357308737518104,0.9996255350090096,0.9472416868796857,0.6998075350531912,0.5886924084361459,0.9484535164226884,0.8328659995189087,0.2959906790701682,0.557223419812841,0.9528948744370209,0.8468290405298917,0.33788369756266096,0.9397939362054353,0.9727175725230726,0.45286914014052476,0.048979993956324575,0.8906826725184592,0.9542858546046147,0.5306887657688097,0.07994396917617692,0.0,223.13349252806523,126.69793984217276,71.02232481348264,230.58960507238137,126.02381857468794,83.65037334277591,235.2795118213526,120.73133474079489,75.77854070289654,223.68818982428868,117.04520693781542,61.3786588635329,42.64415782714164,43.92022741185406,42.96950836703458,43.86962292156703,43.524883399119155,43.08999239063957,44.35143341308326,42.39770986575487,452.31641156620486,245.52579082476146,142.74143137630188,471.66861068025577,250.38701561168273,162.42010646690855,473.17036435527837,232.53548832957102,154.8615770710836,445.5763857790026,241.50675419915703,118.08363603000898,85.0259926563131,73.46328304442144,75.82180561787285,86.9095320652935,71.06380432584314,73.08215185852863,86.8799875650579,68.71777637709269,70.68753731310838,87.13399487229945,72.52318588349507,67.29161897664385,0.2862103828945682,0.2862103828945682,142.85782671649355,123.99070296740481,123.42918762697968,144.31053696967828,121.2538116994834,123.99746638208099,146.17889262247465,117.60241241681081,120.56444865811252,143.87613722578374,118.61681543968808,122.74375480322718,146.35381391128996,115.20085658976562,114.44995577011998,144.82296989446903,116.122764899419,116.3217505434816,145.06733706505514,117.5674953254976,115.5724958799352,145.07687078833195,120.5977380220789,113.28735850640153,11.440805801984965,11.440805801984963,12.44667463204134,12.44667463204134,12.592272929498113,12.592272929498115,11.828225427635592,11.82822542763559,1.6451162638258432,1.6451162638258432,1.7413645425625328,1.7413645425625328,1.8465179353846362,1.8465179353846364,1.9073127190792998,1.9073127190792998,0.9986408046396553,0.9521267295175639,0.768451757510336,0.23527352321531048,0.23527352321531048,2013.3581968749083,1297.6603651370233,1456.8765808079922,2225.02871714421,1273.204442547639,1578.7903386235694,2290.2583171609126,1309.705632307128,1483.5660427787793,2181.9586246535578,1290.0056635798821,1324.0779755483877,28.71158488819558,11.691408894131328,12.484166447027954,29.179109844902854,12.634623295380411,13.286964306231171,28.22926882104759,11.072564921614612,12.35055588726981,27.539437233074597,10.51375261742416,9.139640059693173,0.4145578507787887,0.41455785077878876,0.7276743103754564,0.7276743103754564,0.0,0.2694533002510885,0.2694533002510885,0.0,0.2694533002510885,0.2694533002510885
log_std,,,,,,,,,0.1861738738505218,,,0.2328391055518993,,,0.03648935500388113,,0.05672427933652557,,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,0.02427731272666174,,,,0.02445040832880928,,,,0.1541970407079494,,,0.1500413474489493,0.21593833740594684,,,0.30745152256666225,0.28011933651873405,,,,,,,,,,,,0.03047184202810704,,,,0.029923731920588125,,,,0.18642537751929047,,,0.1751220637643873,0.272547261181596,,,,,,,,,,,,,,0.21972431207628298,,,,,,0.04606261187993127,,0.07147700326239496,,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,0.47654788152486166,,,0.4738537374677386,,0.4033789455602031,,0.40653937640137383,,,,,,,,0.4504649480521894,,,,,,,,0.4711753873538864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,
min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.592,0.0,0.0,36.864000000000004,0.0,0.0,442.368,0.0,368.64,0.0,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.368,0.0,0.0,0.0,405.504,0.0,0.0,0.0,184.32,0.0,0.0,147.45600000000002,73.72800000000001,0.0,0.0,36.864000000000004,36.864000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.2000000000002,0.0,0.0,0.0,806.4000000000001,0.0,0.0,0.0,230.40000000000006,0.0,0.0,115.20000000000003,115.20000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20000000000002,0.0,0.0,0.0,0.0,0.0,806.4000000000001,0.0,576.0000000000001,0.0,1152.0000000000002,1152.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.480026913748357,0.0,0.0,47.65900411522197,0.0,159.19131564164962,0.0,129.5614167114407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.87947955543265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.81895175331257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.45600000000002,0.0,0.0,147.419136,0.0,0.0,442.368,0.0,405.504,0.0,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.232,0.0,0.0,0.0,442.368,0.0,0.0,0.0,221.184,0.0,0.0,221.184,110.592,0.0,0.0,73.72800000000001,73.72800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.6000000000003,0.0,0.0,0.0,921.6000000000003,0.0,0.0,0.0,345.6000000000001,0.0,0.0,345.6000000000001,230.28480000000002,0.0,0.0,115.08479999999999,115.20000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.4848,0.0,0.0,230.40000000000003,0.0,0.0,921.6000000000001,0.0,691.2,0.0,1152.0000000000002,1152.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59864106088487,0.0,0.0,0.0,0.0,0.0,0.0,79.51995044211633,0.0,0.0,89.37818508225861,0.0,201.35241052625054,0.0,185.09161872646672,0.0,0.0,0.0,48.28659239333633,0.0,0.0,0.0,105.46275665202015,0.0,0.0,0.0,93.2714922423368,0.0,0.0,0.0,93.3243717629538,0.0,0.0,41.44248127121428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.32989483114768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
