dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
0,11095.071443488534,71086.59546283509,110470.69885103976,60873.91675876686,0.0,161029.32650892375,125985.60350620496,36118.867615341806,4296.5427692814,0.0,0.0,0.0,0.0,0.0,0.0,417.38689683554225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.139921212538685,81.25093942939705,105.40498324383876,40.732495364427045,0.0,131.60505013765496,104.08830363590675,33.70697922256179,1.9450595305245233,0.0,0.0,0.0,0.0,0.0,0.0,0.7094231451392108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266405.971428609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.3698110218886
2,48113.30938439297,108350.03633470037,167066.03418982285,230838.14688269037,75944.19836651458,109653.55030385,217477.31932969464,104190.18206773662,1850.6395482397047,1015.6977185365697,131.5774428918486,411.05895072773194,97.94332115808567,44606.887480655794,2052.6775116482218,29756.318431943455,37400.38915036911,0.0,0.0,12614.683062147818,0.0,10033.4869093583,0.0,0.0,42.75384693199581,112.18647494492984,120.46624143579609,173.03792502347886,106.76977034910587,123.91347810148571,185.60487803940563,90.31495704295469,0.8577302964754776,0.5926989980321306,0.35613676069431915,0.5760581356413366,0.5233566005069625,12.147992600494065,1.2996596100703086,25.731264358724587,32.30666303563164,0.0,0.0,5.4269383151874475,0.0,3.7249568917861375,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266443.295782287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.8919262657272
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266418.167605773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.9445590851574
5,23346.19866096629,81974.75696561032,147621.64584402618,97667.84129930046,103320.65456711994,126922.03258686863,157479.1527203614,28135.076817609006,1119.6042542208302,69.02149057608025,48.03923978451495,452.6904032744791,160.86412205240535,38162.13258189848,1235.9719128608924,20650.85848467912,20160.97044401244,0.0,0.0,15135.62126580051,0.0,7308.049039410794,0.0,0.0,22.209755735658106,101.98210256228076,114.36559284200298,129.79169742587735,137.92018567410489,87.47169056895738,124.08616105032934,45.60593597474926,0.3527343099102307,0.22553396971321465,0.06576103383826767,0.8926412963450254,0.5618365964556694,21.93579210461782,1.3710972297111341,26.978021258000233,26.749282845893283,0.0,0.0,7.726647859736149,0.0,2.2401327820724894,0.0,0.0
6,8848.203641194963,88941.78922058831,111659.09522198621,47178.54537299699,0.0,106794.58306819804,271201.4575332372,12499.865785776321,798.1499100626362,0.0,0.0,0.0,0.0,0.0,0.0,1757.722586100177,0.0,0.0,0.0,0.0,0.0,7931.295694626685,0.0,0.0,8.28848417184821,67.72753105776422,77.99537777456354,24.056664411079673,0.0,68.1131598303503,199.2662244851897,13.966465015311268,1.007926701162931,0.0,0.0,0.0,0.0,0.0,0.0,2.1138532740608382,0.0,0.0,0.0,0.0,0.0,1.364705557904641,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266315.369563628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.667051206768
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266385.762847165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.1594937665097
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266452.99571245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.7754667261148
