cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.7119471104145,748.7262250672636,748.8202680308488,748.825404056457,748.7343113814503,748.714030485565,748.8602828469035,748.7402023404942,748.7696819224791,748.7317885381955,748.7344554045785,748.721568617356,748.7181904963444,748.8005158424824,748.715543496395,748.7406998294173,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.1441367514919,529.1020853538606,529.0926351863695,529.1536701951435,74.87103664361746,74.89272477582662,74.88551273618444,74.89628841010132,1058.1727986622777,1058.1621200517939,1058.2002997149632,1058.2931842374903,149.73919114522752,149.745834948981,149.7427688851435,149.74926455116807,603.9532801201862,604.0002813665186,604.0184244216314,604.0157050045494,1.0,1.0,249.59046599655193,249.60333146877372,249.5659579607035,249.56137491577138,249.6073154197601,249.59892652392682,249.59962906428683,249.66332686362034,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5291.473393549155,5291.087019758113,5291.015365736467,5290.932329735984,59.9008330754265,59.90491452914735,59.90859328543405,59.90582498777944,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.4917274804154,311.62189364197417,312.3205634502974,312.31688649168535,311.59902152375753,311.5470243546533,312.7354426754848,311.66748315055406,311.91072216474737,311.6171231447887,311.61233101821205,311.5440634424247,311.53959080587015,312.0939889261409,311.4993075593773,311.7404048251714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.53489259436583,220.1981984031301,220.12769750280782,220.6433079207448,31.150250574332265,31.322381925244947,31.277792775319163,31.36885984603182,440.14935381634706,440.11586863544136,440.3561566430732,441.1370155963505,62.29363952000237,62.31552876080672,62.311221785625015,62.34235162054841,251.2274245177753,251.54037015719973,251.6098909219164,251.646152167275,0.0,0.0,103.96540548122061,104.05093743926822,103.80149930900063,103.77082279142668,104.10873858680499,104.03543691191695,104.0586613621791,104.69480148300998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.594923666325,2202.381182904523,2202.1094961360286,2201.3780781563223,24.943759678505256,24.978860589792514,25.014786759741877,24.984598834728217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.3999340823576972,0.40009763778286733,0.4000409726443796,0.40007095399639053,0.39991197602980816,0.3999270109538847,0.4001137165093482,0.3999189190547718,0.3999343154643181,0.39993454098043074,0.39986445530922765,0.3999355927359457,0.399917721808217,0.3999625316490532,0.39994313964639333,0.3999662536499073,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.400009248639459,0.3999151010161963,0.39986974557285976,0.40049900681082984,0.40009256020955974,0.4000804854248623,0.400172670437545,0.40015959935390694,0.39989324037119184,0.3998796126948853,0.3999095732153721,0.4000587714783323,0.4001061433873117,0.3999478692088759,0.40012095721518154,0.3999818440383427,0.3999011376796811,0.3999507904730821,0.3999506946261509,0.3999720413112139,0.0,0.0,0.39997405821648047,0.3999679929783792,0.3998869214029097,0.3998832593397118,0.4000097985424791,0.39999669357972417,0.40014103204435303,0.4002970109180267,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.399983377452899,0.39994641339659687,0.40003296749197975,0.3999736421635381,0.3999513846690721,0.4000249159857547,0.40012781901999706,0.4000122239172264,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,154.0428506132644,133.60834020123247,150.9336135024645,152.301734528811,158.47993784455988,158.85788475032751,162.1012368629935,156.5177839557977,160.03642974069203,161.66095342667697,166.387153711653,152.13928379285585,156.39954391148495,163.412533873815,150.57242498137927,150.57564735032415,2.0,2.0,2.0,2.0,2.0,2.0,1.0,116.12714786615898,117.14639710760311,116.60152622921491,63.53002402383898,12.479268755215836,16.727969029895316,14.287715709051371,15.476913005401844,229.2104088679156,223.09903652203107,236.6011452794712,210.41134074625433,24.416039488045392,30.90617209212228,24.39347684266662,30.657619932956894,128.5839321207681,126.72581720657678,133.54022834382943,123.66801663650328,1.0,1.0,51.55729196720567,55.775621462518856,54.18825778012078,49.55946746235874,54.09052724573424,52.81289408576682,44.09290473553724,46.76646307264166,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1077.8098361119303,1104.7989135389564,1011.4898484604529,1000.783503096301,12.752290998100916,12.380339018793942,11.475971191856816,12.904822324600815,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,201.3300367016615,204.30497603620947,203.62468813455055,201.83502413737455,203.1425438617841,202.8693808704041,201.4489671452512,203.37762109051218,202.65636178981785,205.1167602404079,203.81679982034575,203.15612702728095,203.46116224263588,204.32617113539567,203.06507680295297,204.99029840118564,2.0,2.0,2.0,2.0,2.0,2.0,1.0,142.52873236069826,142.1346381669549,144.8789089975975,142.28615035761212,20.208065896599365,20.42320954417577,20.226603424135465,20.432352068329983,288.5754154385547,285.87249109264985,284.57698630519786,286.7194720010845,40.94656590004081,40.29008636468956,40.57794827191785,40.220681141038646,164.61201685845236,163.92772657139537,163.2781670336173,165.37779657972274,1.0,1.0,67.58804766291841,67.3642899701479,67.43097085894668,68.17552751300423,68.22657123683084,68.39371521168454,68.34107139352986,68.17058223027111,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1442.0354463135054,1422.8097324797834,1421.1420069250817,1436.8254006055774,16.243942475037592,16.33272453884613,16.394223599761947,16.37746862266063,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.1896901088227,311.4689261496511,311.1930419632337,311.172639601227,311.23241065135653,311.2493668328079,311.29285496892595,311.33786696507076,311.23631848457364,311.24156699209027,311.26676868127583,311.3154014347501,311.28787492441484,311.56743046980256,311.34820947832196,311.1737380955632,2.0,2.0,2.0,2.0,2.0,2.0,1.0,220.00238557774327,220.1596826437099,219.92804557270313,220.0088105199622,31.15735593140496,31.143514605257355,31.14337371806896,31.117951709984613,439.795980347909,439.7886065167838,439.7975766209712,439.76884125301183,62.27830504911432,62.31401162573152,62.243393675472504,62.30982641545918,251.2103905266138,251.05964810077361,251.2004138280555,251.23402372172407,1.0,1.0,103.8183417846103,103.73448785128376,103.72322420765997,103.79976890200815,103.75657263350762,103.85575491633666,103.8256292942815,103.77388484840645,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2200.284930117036,2201.1106963930447,2201.4515598970165,2200.7498048107086,24.908167249760808,24.920214499523592,24.91165124907697,24.910381153465195,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,413.9752899690808,413.9764135897475,414.11536570357697,414.12920752541174,413.9895345327464,414.015380486507,414.0298224030271,414.0837597276859,414.02957902545785,414.0858524862271,414.02965738639205,413.9633598606681,414.1392918954444,414.09271912083904,414.02005089855436,414.0834596540685,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.6188799115887,292.656600156764,292.62560408228524,292.5769937963476,41.40587106490601,41.405860160958035,41.403693201809084,41.40587441278161,585.096836352338,585.3045614156857,585.1883500425661,585.3040675788396,82.81903822210882,82.80182516534171,82.8018723434514,82.81930391580678,333.9579154641848,333.9858930214947,334.03735620622865,333.9447862822049,1.0,1.0,138.02723483439658,138.0094226055092,138.0095307842354,138.03297908055364,138.0322607449849,138.0285529864232,137.9902079949701,138.04401230937273,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2926.3238120295905,2926.493649650526,2926.3786551092303,2925.425136625793,33.11988677406707,33.127598828755694,33.12209020077671,33.119616295792746,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.63224435864004,463.6192544500893,463.59801562566156,463.6643027556495,463.6154678061123,463.63019846262375,463.68456631233846,463.6926550555653,463.6904850708612,463.6269194193384,463.66511317824035,463.68006211384767,463.6508250161194,463.6811546505467,463.61990364308735,463.6041783517905,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.62406264353575,327.6876696958261,327.6259930154712,327.63453731589703,46.36040069222943,46.36697218496716,46.359160146631154,46.35844056961023,655.3375517804926,655.3211133884462,655.2724071899648,655.3666620210911,92.73289395506973,92.71893889174038,92.73016317183817,92.71897889488962,374.0226367526281,373.977687553193,373.9780686863453,374.04374523706423,1.0,1.0,154.55363365439683,154.56853308788166,154.55089609837506,154.55682744104308,154.5711802750304,154.5608142272416,154.53430947949522,154.55502614184846,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3276.4617732467977,3276.270163401721,3276.1001477284967,3276.3163926881484,37.09440295070727,37.08865893606365,37.09121077392451,37.08738170092497,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.1704038435673,691.2372006585181,691.2082781685672,691.1450890181114,691.2343953211825,691.2105526979769,691.1954817907773,691.1325122616176,691.2160890904787,691.2391574408002,691.2348253843361,691.1689180094348,691.2262687490843,691.2007668818127,691.167579985057,691.1719687846886,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.45900680219734,488.4732771110009,488.4311535991602,488.4699050976862,69.11800491735639,69.11769019415688,69.11950078694287,69.1174913026019,976.9695372251616,976.8818562670281,976.8478471095575,976.8536254708465,138.24738564236088,138.23936591175482,138.2391711979223,138.23516294578545,557.5934219885429,557.5534387759687,557.553054997178,557.584608555912,1.0,1.0,230.38011019239536,230.40162929271668,230.39366644447085,230.41121724774024,230.40076186842867,230.39656345782925,230.3921071903991,230.39938139603134,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.219456716369,4884.370481543859,4884.5544714183925,4884.529272164549,55.29846173975285,55.29567381772822,55.29356699913929,55.29568861743152,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
