-,repair_cost-,repair_time-parallel,repair_time-sequential
0,581374.0098127177,253.7500283115216,507.5831549219888
1,14266405.971428609,730.3698110218886,730.3698110218886
2,1201604.136387079,395.6689871229221,1038.591027472397
3,14266443.295782287,729.8919262657272,729.8919262657272
4,14266418.167605773,729.9445590851574,729.9445590851574
5,870971.1827004326,353.8630455722119,852.5326031202536
6,657610.7080347675,231.3412974946927,463.90039227923535
7,14266315.369563628,729.667051206768,729.667051206768
8,14266385.762847165,730.1594937665097,730.1594937665097
9,14266452.99571245,729.7754667261148,729.7754667261148
10,14266342.413031517,729.9129471502736,729.9129471502736
11,14266342.69542734,729.7775820992917,729.7775820992917
12,14266290.472601503,730.5521510408277,730.5521510408277
13,14266330.891838985,730.3842339430038,730.3842339430038
14,14266304.021318138,729.5659853432049,729.5659853432049
15,1319660.4215770257,491.23505289245577,1197.7699136352269
16,14266362.835646335,730.4992811720422,730.4992811720422
17,14266393.386566613,730.0388443622951,730.0388443622951
18,1237490.736158208,455.6658533399002,1111.749354506065
19,1152560.8603448484,487.85241190808784,1054.309297794248
20,662781.8332212729,184.27532975516098,479.52963134984725
21,14266349.139414482,730.3437324312642,730.3437324312642
22,14266349.323439308,729.77222613439,729.77222613439
23,14266288.162302796,729.9156998088838,729.9156998088838
24,1243003.480784082,529.4615072483953,971.4882158207034
25,14266349.618904144,729.5478796784104,729.5478796784104
26,14266414.093808526,730.1176076464458,730.1176076464458
27,14266359.301789617,729.8204847952787,729.8204847952787
28,1607935.9962482015,618.3571489193912,1468.7500803741343
29,14266368.188568378,729.9289096206516,729.9289096206516
30,1673228.5873507673,732.2173417827189,1210.1243898002808
31,14266374.182020392,730.0193257990228,730.0193257990228
32,14266350.58120161,730.3715152616098,730.3715152616098
33,14266364.204675658,730.2775344569727,730.2775344569727
34,14266386.250787422,730.0581398695867,730.0581398695867
35,801697.5740407606,256.773581976305,667.6889162761457
36,1199175.8065194036,458.06056188329353,970.241695053463
37,14266331.684405446,730.2351763494268,730.2351763494268
38,14266347.821479246,730.4029819483908,730.4029819483908
39,14266423.875617882,729.8771088136785,729.8771088136785
40,1296622.7237903113,529.8545719259328,1025.435698586169
41,14266343.429181924,730.2668708239923,730.2668708239923
42,14266350.880893765,730.5683900957938,730.5683900957938
43,1245880.4251853551,435.0272063582375,969.4497193493505
44,1041356.3624872962,285.4604857561158,872.2349724433559
45,1221680.159042386,514.78761001061,1040.6664161411286
46,14266370.165270109,729.2115855010481,729.2115855010481
47,14266342.472446227,729.7362238857388,729.7362238857388
48,14266351.4059461,729.6082812420627,729.6082812420627
49,14266375.756471606,729.8017792145124,729.8017792145124
50,14266419.548825279,729.9625918862246,729.9625918862246
51,854931.0994315195,240.66419589883134,682.6281338675693
52,950259.171233815,259.6367631236038,849.9291562377889
53,1399419.9244223258,480.4411714281171,1222.6588071841302
54,14266300.445977353,730.36787633082,730.36787633082
55,14266344.18309582,729.6375799962947,729.6375799962947
56,14266412.36460496,729.9509770848953,729.9509770848953
57,14266390.173076855,729.65270416262,729.65270416262
58,14266376.747036755,730.0476733903192,730.0476733903192
59,14266368.626456577,729.7708394273452,729.7708394273452
60,14266342.97057462,730.1311367392584,730.1311367392584
61,1176848.2810210106,334.4872429338877,920.2960483829215
62,658443.8368865727,204.96670122677054,546.1734535627647
63,14266420.03691187,730.0184586139362,730.0184586139362
64,1478448.3765654953,545.3594322906858,1174.3781422576558
65,14266260.415669587,730.0838446775218,730.0838446775218
66,14266347.750055984,730.0023286979717,730.0023286979717
67,1040487.1112421217,462.3617908753015,852.2454538846368
68,14266407.415650072,730.0597680858434,730.0597680858434
69,1431512.5455187985,614.4681008711399,1145.4094696939546
70,1394845.0815995212,487.9845566690347,1182.1974849808219
71,14266381.70725142,729.8777108130953,729.8777108130953
72,1269674.36410227,515.0872800492398,920.1087728795537
73,1064296.6801459198,557.5932897493449,1066.7911441318936
74,1547683.7941536175,643.2055873277698,1353.3548021227957
75,1140984.255055277,550.1643234639307,942.7495896682808
76,1358751.2084192792,443.6545544388715,1097.3070272532889
77,14266461.151373833,729.8089920022181,729.8089920022181
78,869193.3771835672,390.7445634909223,747.8129729680193
79,1365875.4478362917,436.28013447411246,1147.1456145835023
80,14266306.51825797,730.3199560032617,730.3199560032617
81,14266277.47153871,730.1139295361277,730.1139295361277
82,1202400.9365426907,456.20644392231605,1047.9435732555285
83,14266354.431571726,730.4301770160861,730.4301770160861
84,14266376.634607362,729.4915753810328,729.4915753810328
85,989749.2142862368,426.8075149703157,956.7374157239583
86,1338321.8132980089,598.4419178763948,1110.9324658385117
87,1616640.6954395676,554.1759067703356,1326.5684070957632
88,14266295.92513817,729.9187067480245,729.9187067480245
89,1473221.107642612,679.6642599541128,1292.7500026801345
90,14266401.3764617,729.570495177365,729.570495177365
91,14266367.312790742,730.1304090880814,730.1304090880814
92,14266371.412064072,729.8574236774267,729.8574236774267
93,14266362.085441802,729.9313249387807,729.9313249387807
94,14266364.980320733,729.786958082472,729.786958082472
95,14266360.769693606,730.3852112914533,730.3852112914533
96,14266300.01585969,729.8418494986026,729.8418494986026
97,14266312.690851152,730.21725624864,730.21725624864
98,14266367.936751168,729.849552713256,729.849552713256
99,875112.0684626728,286.589053545423,694.0062640736091
100,14266430.889082769,730.1581484841182,730.1581484841182
101,1167347.4863202525,413.0547587578681,1030.935787186918
102,14266368.062665833,729.7111149843267,729.7111149843267
103,794689.01829256,269.5225428425443,715.1206141297579
104,1301357.598334865,599.5313855232541,1115.2688674532537
105,669466.1817180912,188.54718717142086,616.5244072886935
106,14266349.62879455,730.0334268797374,730.0334268797374
107,14266377.843166912,730.0764363908462,730.0764363908462
108,1121734.8113581215,512.376880802787,1004.463231507309
109,1176166.9249446732,480.1590702087503,1074.696658492876
110,1275408.6845498695,308.5913713920862,914.0758305694769
111,14266307.132399244,729.9133933234543,729.9133933234543
112,14266348.942412237,729.4588650348574,729.4588650348574
113,605543.5317801292,220.71747400820996,451.9361021867831
114,14266373.249724893,729.8129675926871,729.8129675926871
115,967134.1055871457,486.8432216347753,815.9263550315511
116,14266372.164122596,730.2039973206673,730.2039973206673
117,14266370.91928855,730.4676516521589,730.4676516521589
118,14266374.626346692,730.2010403373416,730.2010403373416
119,1287603.0089718588,349.1280832159449,938.4453621311749
120,1056977.4039762013,348.4391392786892,868.2597117630808
121,14266317.420225386,730.0875696294238,730.0875696294238
122,14266349.91413353,730.5307834708027,730.5307834708027
