dv-loss-dmg-ds-loc-dir,COST-B.10.71.002-B.10.71.002-1-1-1,COST-B.10.71.002-B.10.71.002-1-1-2,COST-B.10.71.002-B.10.71.002-1-2-1,COST-B.10.71.002-B.10.71.002-1-2-2,COST-B.10.71.012-B.10.71.012-1-1-1,COST-B.10.71.012-B.10.71.012-1-1-2,COST-B.10.71.012-B.10.71.012-1-2-1,COST-B.10.71.012-B.10.71.012-1-2-2,COST-B.10.71.012-B.10.71.012-1-3-1,COST-B.10.71.012-B.10.71.012-1-3-2,COST-B.10.71.012-B.10.71.012-1-4-1,COST-B.10.71.012-B.10.71.012-1-4-2,COST-B.10.71.012-B.10.71.012-2-1-1,COST-B.10.71.012-B.10.71.012-2-1-2,COST-B.10.71.012-B.10.71.012-2-2-1,COST-B.10.71.012-B.10.71.012-2-2-2,COST-B.10.71.012-B.10.71.012-2-3-1,COST-B.10.71.012-B.10.71.012-2-3-2,COST-B.20.11.102-B.20.11.102-1-1-1,COST-B.20.11.102-B.20.11.102-1-1-2,COST-B.20.11.102-B.20.11.102-1-2-1,COST-B.20.11.102-B.20.11.102-1-2-2,COST-B.20.11.102-B.20.11.102-1-3-1,COST-B.20.11.102-B.20.11.102-1-3-2,COST-B.20.11.102-B.20.11.102-1-4-1,COST-B.20.11.102-B.20.11.102-1-4-2,COST-B.20.11.102-B.20.11.102-2-1-1,COST-B.20.11.102-B.20.11.102-2-1-2,COST-B.20.11.102-B.20.11.102-2-2-1,COST-B.20.11.102-B.20.11.102-2-2-2,COST-B.20.11.102-B.20.11.102-2-3-1,COST-B.20.11.102-B.20.11.102-2-3-2,COST-B.20.11.121-B.20.11.121-1-1-1,COST-B.20.11.121-B.20.11.121-1-1-2,COST-B.20.11.121-B.20.11.121-1-2-1,COST-B.20.11.121-B.20.11.121-1-2-2,COST-B.30.11.012-B.30.11.012-1-5-1,COST-B.30.11.012-B.30.11.012-2-5-1,COST-C.10.11.001a-C.10.11.001a-1-1-1,COST-C.10.11.001a-C.10.11.001a-1-1-2,COST-C.10.11.001a-C.10.11.001a-1-2-1,COST-C.10.11.001a-C.10.11.001a-1-2-2,COST-C.10.11.001a-C.10.11.001a-1-3-1,COST-C.10.11.001a-C.10.11.001a-1-3-2,COST-C.10.11.001a-C.10.11.001a-1-4-2,COST-C.10.11.001a-C.10.11.001a-2-1-1,COST-C.10.11.001a-C.10.11.001a-2-1-2,COST-C.10.11.001a-C.10.11.001a-2-2-1,COST-C.10.11.001a-C.10.11.001a-2-2-2,COST-C.10.11.001a-C.10.11.001a-3-2-2,COST-C.10.11.011a-C.10.11.011a-1-1-1,COST-C.10.11.011a-C.10.11.011a-1-1-2,COST-C.10.11.011a-C.10.11.011a-1-2-1,COST-C.10.11.011a-C.10.11.011a-1-2-2,COST-C.10.11.011a-C.10.11.011a-1-3-1,COST-C.10.11.011a-C.10.11.011a-1-3-2,COST-C.10.11.011a-C.10.11.011a-1-4-1,COST-C.10.11.011a-C.10.11.011a-1-4-2,COST-C.10.11.011a-C.10.11.011a-2-1-1,COST-C.10.11.011a-C.10.11.011a-2-1-2,COST-C.10.11.011a-C.10.11.011a-2-2-1,COST-C.10.11.011a-C.10.11.011a-2-2-2,COST-C.10.11.011a-C.10.11.011a-2-3-1,COST-C.10.11.011a-C.10.11.011a-2-3-2,COST-C.10.11.011a-C.10.11.011a-3-1-1,COST-C.10.11.011a-C.10.11.011a-3-1-2,COST-C.10.11.011a-C.10.11.011a-3-2-1,COST-C.10.11.011a-C.10.11.011a-3-2-2,COST-C.10.11.011a-C.10.11.011a-3-3-2,COST-C.20.11.001b-C.20.11.001b-1-1-1,COST-C.20.11.001b-C.20.11.001b-1-1-2,COST-C.20.11.001b-C.20.11.001b-1-2-1,COST-C.20.11.001b-C.20.11.001b-1-2-2,COST-C.20.11.001b-C.20.11.001b-1-3-1,COST-C.20.11.001b-C.20.11.001b-1-3-2,COST-C.20.11.001b-C.20.11.001b-2-1-1,COST-C.20.11.001b-C.20.11.001b-2-1-2,COST-C.20.11.001b-C.20.11.001b-2-2-1,COST-C.20.11.001b-C.20.11.001b-2-2-2,COST-D.10.14.021-D.10.14.021-1-1-1,COST-D.20.21.013a-D.20.21.013a-1-1-1,COST-D.20.21.013a-D.20.21.013a-1-2-1,COST-D.20.21.013a-D.20.21.013a-1-3-1,COST-D.20.21.013a-D.20.21.013a-1-4-1,COST-D.20.21.013a-D.20.21.013a-2-4-1,COST-D.20.21.013b-D.20.21.013b-1-1-1,COST-D.20.21.013b-D.20.21.013b-1-2-1,COST-D.20.21.013b-D.20.21.013b-1-3-1,COST-D.20.21.013b-D.20.21.013b-1-4-1,COST-D.20.21.023a-D.20.21.023a-1-1-1,COST-D.20.21.023a-D.20.21.023a-1-2-1,COST-D.20.21.023a-D.20.21.023a-1-3-1,COST-D.20.21.023a-D.20.21.023a-1-4-1,COST-D.20.21.023a-D.20.21.023a-2-4-1,COST-D.20.21.023b-D.20.21.023b-1-1-1,COST-D.20.21.023b-D.20.21.023b-1-2-1,COST-D.20.21.023b-D.20.21.023b-1-3-1,COST-D.20.21.023b-D.20.21.023b-1-4-1,COST-D.20.21.023b-D.20.21.023b-2-2-1,COST-D.20.21.023b-D.20.21.023b-2-3-1,COST-D.20.21.023b-D.20.21.023b-2-4-1,COST-D.30.31.013b-D.30.31.013b-1-5-1,COST-D.30.41.011c-D.30.41.011c-1-1-1,COST-D.30.41.011c-D.30.41.011c-1-1-2,COST-D.30.41.011c-D.30.41.011c-1-2-1,COST-D.30.41.011c-D.30.41.011c-1-2-2,COST-D.30.41.011c-D.30.41.011c-1-3-1,COST-D.30.41.011c-D.30.41.011c-1-3-2,COST-D.30.41.011c-D.30.41.011c-1-4-1,COST-D.30.41.011c-D.30.41.011c-1-4-2,COST-D.30.41.011c-D.30.41.011c-2-2-1,COST-D.30.41.011c-D.30.41.011c-2-2-2,COST-D.30.41.011c-D.30.41.011c-2-3-1,COST-D.30.41.011c-D.30.41.011c-2-3-2,COST-D.30.41.011c-D.30.41.011c-2-4-1,COST-D.30.41.011c-D.30.41.011c-2-4-2,COST-D.30.41.032c-D.30.41.032c-1-1-1,COST-D.30.41.032c-D.30.41.032c-1-2-1,COST-D.30.41.032c-D.30.41.032c-1-3-1,COST-D.30.41.032c-D.30.41.032c-1-4-1,COST-D.30.41.102b-D.30.41.102b-1-1-1,COST-D.30.41.102b-D.30.41.102b-1-2-1,COST-D.30.41.102b-D.30.41.102b-1-3-1,COST-D.30.41.102b-D.30.41.102b-1-4-1,COST-D.30.52.013b-D.30.52.013b-1-1-1,COST-D.40.11.023a-D.40.11.023a-1-1-1,COST-D.40.11.023a-D.40.11.023a-1-2-1,COST-D.40.11.023a-D.40.11.023a-1-3-1,COST-D.40.11.023a-D.40.11.023a-1-4-1,COST-D.40.11.023a-D.40.11.023a-2-1-1,COST-D.40.11.023a-D.40.11.023a-2-2-1,COST-D.40.11.023a-D.40.11.023a-2-3-1,COST-D.40.11.023a-D.40.11.023a-2-4-1,COST-D.50.11.011a-D.50.11.011a-1-1-1,TIME-B.10.71.002-B.10.71.002-1-1-1,TIME-B.10.71.002-B.10.71.002-1-1-2,TIME-B.10.71.002-B.10.71.002-1-2-1,TIME-B.10.71.002-B.10.71.002-1-2-2,TIME-B.10.71.012-B.10.71.012-1-1-1,TIME-B.10.71.012-B.10.71.012-1-1-2,TIME-B.10.71.012-B.10.71.012-1-2-1,TIME-B.10.71.012-B.10.71.012-1-2-2,TIME-B.10.71.012-B.10.71.012-1-3-1,TIME-B.10.71.012-B.10.71.012-1-3-2,TIME-B.10.71.012-B.10.71.012-1-4-1,TIME-B.10.71.012-B.10.71.012-1-4-2,TIME-B.10.71.012-B.10.71.012-2-1-1,TIME-B.10.71.012-B.10.71.012-2-1-2,TIME-B.10.71.012-B.10.71.012-2-2-1,TIME-B.10.71.012-B.10.71.012-2-2-2,TIME-B.10.71.012-B.10.71.012-2-3-1,TIME-B.10.71.012-B.10.71.012-2-3-2,TIME-B.20.11.102-B.20.11.102-1-1-1,TIME-B.20.11.102-B.20.11.102-1-1-2,TIME-B.20.11.102-B.20.11.102-1-2-1,TIME-B.20.11.102-B.20.11.102-1-2-2,TIME-B.20.11.102-B.20.11.102-1-3-1,TIME-B.20.11.102-B.20.11.102-1-3-2,TIME-B.20.11.102-B.20.11.102-1-4-1,TIME-B.20.11.102-B.20.11.102-1-4-2,TIME-B.20.11.102-B.20.11.102-2-1-1,TIME-B.20.11.102-B.20.11.102-2-1-2,TIME-B.20.11.102-B.20.11.102-2-2-1,TIME-B.20.11.102-B.20.11.102-2-2-2,TIME-B.20.11.102-B.20.11.102-2-3-1,TIME-B.20.11.102-B.20.11.102-2-3-2,TIME-B.20.11.121-B.20.11.121-1-1-1,TIME-B.20.11.121-B.20.11.121-1-1-2,TIME-B.20.11.121-B.20.11.121-1-2-1,TIME-B.20.11.121-B.20.11.121-1-2-2,TIME-B.30.11.012-B.30.11.012-1-5-1,TIME-B.30.11.012-B.30.11.012-2-5-1,TIME-C.10.11.001a-C.10.11.001a-1-1-1,TIME-C.10.11.001a-C.10.11.001a-1-1-2,TIME-C.10.11.001a-C.10.11.001a-1-2-1,TIME-C.10.11.001a-C.10.11.001a-1-2-2,TIME-C.10.11.001a-C.10.11.001a-1-3-1,TIME-C.10.11.001a-C.10.11.001a-1-3-2,TIME-C.10.11.001a-C.10.11.001a-1-4-2,TIME-C.10.11.001a-C.10.11.001a-2-1-1,TIME-C.10.11.001a-C.10.11.001a-2-1-2,TIME-C.10.11.001a-C.10.11.001a-2-2-1,TIME-C.10.11.001a-C.10.11.001a-2-2-2,TIME-C.10.11.001a-C.10.11.001a-3-2-2,TIME-C.10.11.011a-C.10.11.011a-1-1-1,TIME-C.10.11.011a-C.10.11.011a-1-1-2,TIME-C.10.11.011a-C.10.11.011a-1-2-1,TIME-C.10.11.011a-C.10.11.011a-1-2-2,TIME-C.10.11.011a-C.10.11.011a-1-3-1,TIME-C.10.11.011a-C.10.11.011a-1-3-2,TIME-C.10.11.011a-C.10.11.011a-1-4-1,TIME-C.10.11.011a-C.10.11.011a-1-4-2,TIME-C.10.11.011a-C.10.11.011a-2-1-1,TIME-C.10.11.011a-C.10.11.011a-2-1-2,TIME-C.10.11.011a-C.10.11.011a-2-2-1,TIME-C.10.11.011a-C.10.11.011a-2-2-2,TIME-C.10.11.011a-C.10.11.011a-2-3-1,TIME-C.10.11.011a-C.10.11.011a-2-3-2,TIME-C.10.11.011a-C.10.11.011a-3-1-1,TIME-C.10.11.011a-C.10.11.011a-3-1-2,TIME-C.10.11.011a-C.10.11.011a-3-2-1,TIME-C.10.11.011a-C.10.11.011a-3-2-2,TIME-C.10.11.011a-C.10.11.011a-3-3-2,TIME-C.20.11.001b-C.20.11.001b-1-1-1,TIME-C.20.11.001b-C.20.11.001b-1-1-2,TIME-C.20.11.001b-C.20.11.001b-1-2-1,TIME-C.20.11.001b-C.20.11.001b-1-2-2,TIME-C.20.11.001b-C.20.11.001b-1-3-1,TIME-C.20.11.001b-C.20.11.001b-1-3-2,TIME-C.20.11.001b-C.20.11.001b-2-1-1,TIME-C.20.11.001b-C.20.11.001b-2-1-2,TIME-C.20.11.001b-C.20.11.001b-2-2-1,TIME-C.20.11.001b-C.20.11.001b-2-2-2,TIME-D.10.14.021-D.10.14.021-1-1-1,TIME-D.20.21.013a-D.20.21.013a-1-1-1,TIME-D.20.21.013a-D.20.21.013a-1-2-1,TIME-D.20.21.013a-D.20.21.013a-1-3-1,TIME-D.20.21.013a-D.20.21.013a-1-4-1,TIME-D.20.21.013a-D.20.21.013a-2-4-1,TIME-D.20.21.013b-D.20.21.013b-1-1-1,TIME-D.20.21.013b-D.20.21.013b-1-2-1,TIME-D.20.21.013b-D.20.21.013b-1-3-1,TIME-D.20.21.013b-D.20.21.013b-1-4-1,TIME-D.20.21.023a-D.20.21.023a-1-1-1,TIME-D.20.21.023a-D.20.21.023a-1-2-1,TIME-D.20.21.023a-D.20.21.023a-1-3-1,TIME-D.20.21.023a-D.20.21.023a-1-4-1,TIME-D.20.21.023a-D.20.21.023a-2-4-1,TIME-D.20.21.023b-D.20.21.023b-1-1-1,TIME-D.20.21.023b-D.20.21.023b-1-2-1,TIME-D.20.21.023b-D.20.21.023b-1-3-1,TIME-D.20.21.023b-D.20.21.023b-1-4-1,TIME-D.20.21.023b-D.20.21.023b-2-2-1,TIME-D.20.21.023b-D.20.21.023b-2-3-1,TIME-D.20.21.023b-D.20.21.023b-2-4-1,TIME-D.30.31.013b-D.30.31.013b-1-5-1,TIME-D.30.41.011c-D.30.41.011c-1-1-1,TIME-D.30.41.011c-D.30.41.011c-1-1-2,TIME-D.30.41.011c-D.30.41.011c-1-2-1,TIME-D.30.41.011c-D.30.41.011c-1-2-2,TIME-D.30.41.011c-D.30.41.011c-1-3-1,TIME-D.30.41.011c-D.30.41.011c-1-3-2,TIME-D.30.41.011c-D.30.41.011c-1-4-1,TIME-D.30.41.011c-D.30.41.011c-1-4-2,TIME-D.30.41.011c-D.30.41.011c-2-2-1,TIME-D.30.41.011c-D.30.41.011c-2-2-2,TIME-D.30.41.011c-D.30.41.011c-2-3-1,TIME-D.30.41.011c-D.30.41.011c-2-3-2,TIME-D.30.41.011c-D.30.41.011c-2-4-1,TIME-D.30.41.011c-D.30.41.011c-2-4-2,TIME-D.30.41.032c-D.30.41.032c-1-1-1,TIME-D.30.41.032c-D.30.41.032c-1-2-1,TIME-D.30.41.032c-D.30.41.032c-1-3-1,TIME-D.30.41.032c-D.30.41.032c-1-4-1,TIME-D.30.41.102b-D.30.41.102b-1-1-1,TIME-D.30.41.102b-D.30.41.102b-1-2-1,TIME-D.30.41.102b-D.30.41.102b-1-3-1,TIME-D.30.41.102b-D.30.41.102b-1-4-1,TIME-D.30.52.013b-D.30.52.013b-1-1-1,TIME-D.40.11.023a-D.40.11.023a-1-1-1,TIME-D.40.11.023a-D.40.11.023a-1-2-1,TIME-D.40.11.023a-D.40.11.023a-1-3-1,TIME-D.40.11.023a-D.40.11.023a-1-4-1,TIME-D.40.11.023a-D.40.11.023a-2-1-1,TIME-D.40.11.023a-D.40.11.023a-2-2-1,TIME-D.40.11.023a-D.40.11.023a-2-3-1,TIME-D.40.11.023a-D.40.11.023a-2-4-1,TIME-D.50.11.011a-D.50.11.011a-1-1-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,11.106041677023642,2.959423761880469,1.1722323124695422,6.015990993506456,5851.745443183613,3276.286771061397,3976.348048354891,2386.3315904456945,493.70110868596237,551.5838016405431,27.518319167921987,70.86383451616071,2019.8293738840177,484.8550539185812,408.65586622386144,435.2290175844511,1.2222011294802295,2.9729783615674115,8424.103582093123,4848.590915337234,5716.226241065193,3494.2464156054803,731.4938130849242,818.7998435802504,43.23553843493092,110.29518961789664,3130.06595682898,693.7852299842309,638.9110056681614,630.4935519903183,1.135298844613488,3.526522021553741,62.787310006423354,13.955893690780574,7.481153647301337,19.603586064986665,438.8152992819246,294.1080122831995,2767.0792378206947,750.8307015222699,818.6723910072657,598.0768006116657,12.12576813243081,17.932601787237136,0.18107755274578033,227.65106848779692,57.70384421097934,23.978000596542874,61.71369392273832,1.2077328166534067,6714.554105741243,4471.679500435823,5091.3020263241215,3428.012375450918,1500.8318587939218,1427.7205254393216,202.8097340805481,418.12802236750946,3822.186909141326,931.6304030008555,930.1458959221143,838.2374675268185,7.184306348325734,19.39686401432486,3274.934143912847,915.5430850381453,753.4883145190786,848.8252314111381,5.390663985202768,1751.3777585901457,759.2361218064718,798.3121618261043,566.4345225216404,65.39581634878225,84.24046484474776,130.95396740266992,21.649997560202266,37.19031093301734,33.66781745567429,21.00312108688228,0.014547989728742789,0.05708332113149818,0.06029047997666445,0.23923893611817149,0.07297500064558574,0.019767842258544378,0.09826094288288244,0.19356883104175332,0.4355324378676087,0.017010527837562173,0.15664564736979592,0.25616883599854245,1.2272265074416242,0.3619608810165202,0.1553852659734016,0.38010219944548207,0.36234341396384045,1.0649773036084476,0.03711478605561344,0.04237243606100268,0.21365321440164667,5317.572255635422,0.02640567692397865,0.0844181474235556,0.4322618196045398,0.3670619332135281,0.4535236761183115,0.7513452065706961,1.397406088991901,1.5905513980828696,0.40127730872397543,0.6194273034697392,0.7741547039099443,0.27773892030564074,2.1184928965951983,2.326163649223644,7.053301155146559,26.85004913690895,46.06074444845659,123.65876881486805,56.43911532203275,275.8491523296754,544.2201718311377,708.1962573915163,1.7265501832833041,1.3853466242120342,5.033548610912424,7.660831900899089,27.503578666841676,0.23929404041851685,0.18575633642090428,1.482649137125011,8.328809163551751,49.12679803390949,0.01125896559692507,0.003373567166974486,0.0012133603038152671,0.0064284397519814886,5.852564613948045,3.2764504949333064,3.9710830744393055,2.385814052286765,0.4891641644191187,0.5497611215601546,0.027754296244881935,0.06896361116241895,2.0755494580117237,0.4920008407054572,0.39151090719700044,0.4324862100271185,0.0004693780263400148,0.0038665408636801937,6.756880884084973,3.8871945282770115,4.593424388924679,2.8088849469037678,0.5880651325592513,0.656762583944785,0.035010568822471,0.09215421774554998,2.490284520016652,0.5760234600077044,0.5284763091109337,0.524332457024617,0.0007134470991302352,0.002959684313122975,0.05145492831307647,0.013467322782063793,0.006210467731967262,0.01510315654130782,0.5516465561925704,0.35684148770313573,2.243061936282957,0.6259667433019825,0.6643767087943082,0.48825481333579945,0.008996935869223021,0.016918151370777842,0.00010606260376672019,0.17627440643600445,0.04024485091442489,0.021192445190816547,0.05643505798927862,0.0011101383280485966,5.339964432006629,3.5250417995714174,4.026210790711513,2.722111682706094,1.1962363364683712,1.1111870181540464,0.170041484614514,0.3189093667161398,2.9939011033288665,0.7380489892840952,0.731458959862616,0.6372580970669682,0.0023304136335717536,0.015833575217608677,2.6770263577614415,0.7419914186417668,0.5943245956436931,0.732975021584921,0.0023926831246935147,1.3781281155204368,0.60258433608758,0.6546362398427056,0.4607476364784361,0.055168259218045024,0.06916368064364901,0.08946764235629918,0.011940072021749959,0.026669253122456143,0.02441866404158872,0.028467978165674496,1.4315898934584847e-05,7.212860369413133e-05,7.00527584584276e-05,0.0002662901617251874,9.33102581732605e-05,1.645258550482397e-05,7.992164126631628e-05,0.00014867308656121609,0.00036029410455584894,9.154099161122904e-06,0.0001764579566992252,0.0003416452869940656,0.0010990385932586684,0.00011653231701080042,9.737337324518348e-05,0.00035221649448049635,0.00048530714004143665,0.0012332915697997947,2.8102355823827674e-05,0.00019252132133055534,0.00011991497440323535,1.5462720510531305,2.025625559035539e-05,5.23739320304996e-05,0.0005594793144149048,0.0004914574278634731,0.0005114337861216275,0.0008045697635468709,0.002386208851495322,0.0018637780186603042,0.00012296464461441917,0.00021764229520553763,0.00046396350441944086,0.00025679875430514225,0.0008390586464858508,0.0010376717108662667,0.007691526252747919,0.031112333259991687,0.05373776209905184,0.1454311437994316,0.06882653156732285,0.3414780932337337,0.6524851504676935,0.8365686340620355,0.0006587782866523012,0.0019697334019058614,0.006310511306969771,0.00999175641231531,0.03169201818294696,0.00011489096651735585,6.117003545590952e-05,0.0004030836246425211,0.0025034238551988695,0.01694052466983086
std,104.76972103916788,54.922738309107736,31.809897270195254,133.83497966893208,2603.9033763779235,2747.5603647659063,2666.650563644879,2678.668785577955,901.2593585982859,1104.2938796766623,185.28860367519843,313.11984816503366,3270.316356159178,1690.537290735831,1341.1851282922555,1793.99472275416,46.37965433803611,75.02598680196922,3697.5745435643844,4113.251594017156,3863.3751354074725,3984.1994716140525,1427.4951673842434,1732.4115224556213,314.3645461193914,502.15935015192446,4981.719085361562,2386.8990981601282,1999.2133752353195,2421.778177862036,56.82831863758415,113.46708410855913,729.3994008150463,342.900551091789,241.48267596306874,421.90338173774165,2330.118984196298,2715.590772151835,3688.1947978542726,1911.5898420918086,1871.192184641329,1823.5209098385358,158.39444889775106,229.5113874993275,12.804116546720596,1975.2102023668526,1121.7054651627711,447.7628490082733,914.0102481384358,85.39960645171533,4621.8991057178955,4065.6278685384937,3994.0708892821176,3759.9849253926927,2035.527666245223,2159.812615418185,671.986414499427,1003.9697405878985,8072.39964673871,3582.291559623475,3532.689801653556,3751.9108741612176,334.0463371177198,391.5121074790019,10793.455329908622,5523.1803716878685,4982.998037422692,5715.039178100797,381.1775059034976,3624.9878735526445,2504.1858440988663,2519.861155681033,2180.6096504808074,759.7570731090691,835.9718668429064,1833.1436877710628,767.2288978336235,985.3557742652399,964.1130546822241,289.9744185271068,0.6110567170259633,1.0910229388735866,1.0173994857822948,2.6047120662302263,2.6614392533001046,0.8786915957249128,2.476735820668634,3.600600558100547,5.5889014411401545,1.2028259585502752,3.2209800066652443,5.299740470893847,19.40597173495619,21.82869179256602,6.645375473434114,11.323393640694677,7.743781673826745,14.532421617184717,1.9631456837331012,1.731521694826152,7.332096707330442,16019.821026942429,1.8671633214766434,5.969264449840185,10.188312686319659,8.712198550314925,9.620826345618207,14.663996625008298,16.900130217801973,20.220942082853668,28.374590613501073,31.134947901550543,38.79561566825788,19.639107394754863,64.40589317104487,67.71150066027056,79.00678843425551,177.34611286825864,246.47196212871862,472.6350459394339,760.065069665434,1643.3848391154218,2277.867433803974,2629.104118915931,61.430000186046065,19.53267241978544,37.06481743272853,53.7273520486092,127.45098896246263,16.920643867746108,9.296848489786463,46.74083452952874,132.39313978396044,662.6825725114018,0.10462820357182159,0.07128136471296842,0.03315728833156789,0.1549828716244586,3.0768042512280176,2.9116051568378065,2.9005430309610225,2.8464586872131385,0.9221714519908404,1.1704050736546296,0.1877642898749563,0.3045614878848277,3.562341581870962,1.785028772892617,1.3030788182319575,1.7573959129544232,0.01754708061839936,0.08867144944234162,3.461271375604667,3.5446425901410135,3.3885722482115144,3.376133630458523,1.201293477594415,1.436554004329583,0.26839175745455485,0.4398705803853092,4.096877420709642,2.070295187771078,1.7417212447113435,2.118388295372413,0.03767314652104689,0.09030189597332025,0.622637276988821,0.34515406401193566,0.19751732626291385,0.3400447326116253,3.313684035572558,3.429731204266501,3.0850141192973846,1.6538132831236114,1.623719950277607,1.5379077059912247,0.12050910968268708,0.18685836257494606,0.007499758635374969,1.6605071196319725,0.8866077577376658,0.559481546038232,0.8774463985567318,0.07849863398182588,3.911397639688025,3.2797393296803423,3.261269794481631,3.069760640929961,1.6656752271982518,1.6835404033061936,0.5783012777082088,0.7615126284454123,6.3770076048451,2.995907838983449,2.8053382120478974,2.859445981794775,0.10132198879155581,0.36298785435604203,9.325806964920746,4.814709294654024,4.07529839530139,5.101558944139578,0.16918824627014023,2.905197223276442,2.027659303513038,2.1070782239104062,1.7908231541973259,0.6383909446900283,0.6976903967526183,1.3176200270743423,0.39751409640245905,0.675255585833041,0.7063267542072783,0.450086212880418,0.0005241284890309265,0.0018455173461308916,0.001493658122669185,0.0031024110784704955,0.003032167748981265,0.0007771898053677498,0.0020621937104978723,0.0031154229863782777,0.004520932756153874,0.000647292559248409,0.00385608110840432,0.006877597571855408,0.010622953089966044,0.005902041068654274,0.0039447843233188186,0.010473767682535719,0.01156617532340316,0.019425343847769665,0.0014430405998540705,0.010421691509813697,0.003884530064154889,4.818122436507569,0.001432333568938821,0.00370339624961696,0.014645039406813913,0.012290221409377813,0.010583447881445746,0.015429354411399853,0.030638454933504814,0.025270847770126326,0.00869491340530497,0.010967207870931075,0.023244899107497684,0.01815841405694242,0.026146431155322555,0.03040040338773762,0.0862716042654855,0.21262503124556445,0.2978538076845261,0.5597351107220069,0.9471302315122695,2.0867900102813537,2.8205593332171257,3.2211874284629065,0.02370195167337933,0.03208882581086929,0.044887164073443724,0.07587813992423584,0.1509564410747664,0.00812401815214989,0.003067907807309343,0.011398317797626994,0.04049254452150268,0.24572113292041317
log_std,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
