cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.764344645362,748.7386718486888,748.7093785072238,748.7008922170495,748.7521107374255,748.7360330061584,748.7345631997767,748.7012187278742,748.8808791752342,748.8616199581793,748.7593579671814,748.7422860786771,748.8014696201866,748.7028689084804,748.7601081421112,748.6962802779534,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.0746022874175,529.1243932250388,529.101302997984,529.2022207043063,74.87439449999945,74.87797889542078,74.87796213432921,74.87610524057929,1058.1983307963565,1058.2595837801252,1058.4270466928326,1058.3272074262031,149.74871860865915,149.75847546764948,149.74792921528228,149.75889333177275,603.9623629576042,604.0175633725344,604.0135972091077,603.9669188128015,1.0,1.0,249.58461217203484,249.62244832526076,249.56639018908515,249.58288191675305,249.5877513589223,249.58966760504833,249.5680718424462,249.612349978645,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5291.133372384604,5292.432465217824,5292.366692665964,5292.123426368721,59.898345715008304,59.9039007826617,59.91793904587106,59.90356149137867,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.85915082103287,311.7341064588554,311.5289036494457,311.45001034797593,311.83902495856694,311.617941350008,311.663406176465,311.4280848540658,312.8282622843565,312.5041440176913,311.8158465091504,311.6739540183065,312.1920298191147,311.4446245759937,311.8677455800946,311.43991290565964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.05019413176555,220.3476830663347,220.1339280714884,221.08944988238505,31.18258555866949,31.197829644630815,31.20126074789651,31.196179797208515,440.4168077042075,440.67513196795846,442.1626752488258,441.3396209777395,62.334168596972695,62.41420729434289,62.33693170682002,62.42673097238324,251.2752725231446,251.67418127832727,251.61758745226865,251.28745704791928,0.0,0.0,103.91428031003913,104.25550760724366,103.79844821908868,103.9262522620724,103.94307871744647,103.95937321803633,103.80678180000052,104.16877331263669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.8694177850484,2213.0881214012124,2213.331985845601,2211.6808113124507,24.92845699383895,24.966127588556514,25.09385952723713,24.96208234802253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.3999207597176895,0.4001203264589128,0.3999392824974087,0.400005002556645,0.4000056309748277,0.39992397153751297,0.3999794026057453,0.3999376290175963,0.4001091972018669,0.40007176355873414,0.4000025772757963,0.3999266711550766,0.4000229871627212,0.39990005234743337,0.39998321457733493,0.400014410206146,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.3999445621089445,0.39991086409181786,0.3998576186412247,0.40007028769669206,0.4003373501713784,0.4000345792365799,0.3999261309893402,0.40009642857574623,0.4000693016640267,0.3999319963754285,0.40008576344371394,0.40006836392950584,0.4000069036624408,0.4001170810424489,0.39994585278110983,0.4002012029265714,0.3998833534456794,0.3999952104312864,0.4000474269137017,0.39989330510794974,0.0,0.0,0.39993308307390524,0.4000973858925513,0.3999425080108548,0.40010173048345393,0.3999614218901516,0.39993758445020566,0.3999137131974696,0.40012644710619527,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.39990836991084694,0.4001371342611344,0.4001290488767323,0.40023156105710683,0.3999373687020963,0.3999671983355687,0.4002150522393276,0.40000104101861855,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,160.4937034538127,125.85035061711817,155.36665346807968,135.28704125450616,148.04599242691344,163.70989125309953,143.2150529359568,151.41092921700618,159.33519950046076,164.7733688049771,160.1246867376616,162.61235785996098,150.50586739061305,157.95231295388933,150.6419580181397,135.56023816230856,2.0,2.0,2.0,2.0,2.0,2.0,1.0,106.46586943299484,118.00129629669019,117.64017234412354,110.43612374502516,10.250249977006977,15.271182429238188,16.640644789075314,13.691958169848842,182.9023686696463,235.9129743171248,230.13972299217207,211.0998736978426,27.686924095472982,28.32780959445015,30.979962799624136,24.8114810392434,133.46556657664146,130.04508113999452,113.87269972937563,125.89503352192021,1.0,1.0,55.0830631661984,51.34684327455851,49.12250443503978,41.833995059684554,54.72083650219123,54.47613946795299,51.213347330478655,51.017448694994954,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1144.067464808985,1127.7006831057583,1121.424957850811,990.2671455053617,13.167620154559453,13.339991183659777,12.585413754723499,12.668208190670422,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,204.08602465708944,201.11938504328492,200.95574837977114,204.68136796962602,201.57890267273405,204.06298193362682,204.17836321632507,204.78950675057277,203.06679187474117,203.40192908077654,203.99370015817286,200.8808645832682,204.9202842992522,201.8068702386695,202.0215625061664,202.38632911586475,2.0,2.0,2.0,2.0,2.0,2.0,1.0,141.94447807140753,144.89875292665928,144.3535131076442,144.39579081513259,20.215968927021486,20.178790907774232,20.34172550622171,20.125011907380784,289.72515379284516,288.10774152769505,289.3115422016521,286.69163349814914,40.18915844205868,40.3199596885006,40.80845752809506,40.315828832852965,165.2365650000945,163.88105530290863,163.77496228021423,164.11774502974453,1.0,1.0,67.93806831936304,67.57411650318141,67.46914723768981,66.93591843030335,68.10239905316064,67.44907303227035,67.7083325545069,67.33255384388231,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1444.760352637918,1442.9866905040262,1439.0054588550117,1430.7039227784578,16.20676728761439,16.14157949429196,16.41276318432102,16.073874920314974,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.4860671274929,311.48548699677394,311.23959993713294,311.25022598696285,311.4773379903214,311.41673666660586,311.18569293883166,311.19904656426115,311.50716304957746,311.3262819772,311.2438833848156,311.5309726831717,311.51808366603353,311.41420631846535,311.25336213351835,311.2448492792272,2.0,2.0,2.0,2.0,2.0,2.0,1.0,219.96498302114128,219.8938887480163,220.01964110912152,219.986166939956,31.14059106400898,31.115940979845465,31.124677297386455,31.11768495643182,439.8046048104602,440.2233518967528,440.010904027853,440.32220553501406,62.27562791614582,62.25532908966298,62.270004203761935,62.304670642594424,251.1347591764803,251.09499206330224,251.27892770838776,250.99795004849662,1.0,1.0,103.74462217875094,103.75714985202562,103.72203584195064,103.77307394051732,103.83319032944881,103.76280433997339,103.8553302592847,103.83487739369433,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2201.5262275195028,2200.0806184435482,2200.595678318947,2199.5867976551076,24.91582760290867,24.908484288514007,24.91596830791883,24.899187520990427,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,414.1337819331646,414.0376819544118,414.03023203274967,414.0907840376168,414.12323486659363,414.0844725637002,414.0323318861153,413.9707638114921,414.02651967114434,414.0766426975657,414.04845452129564,413.9938624335439,414.0457478691789,414.05198149843716,414.03108496555274,414.0809445478262,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.65137171609524,292.6286416915104,292.64770959862653,292.55267644470825,41.41294812613305,41.41113726704236,41.40256610903082,41.40829539777698,585.0850557813668,585.1090169054348,585.1687661626843,585.1400222554726,82.81359447046962,82.81486430789217,82.82722226478676,82.81255930918198,333.98038992979735,333.9738897303622,334.0412954241147,334.00977945894743,1.0,1.0,137.99509652703307,138.0267627490107,138.0181820559093,138.02781453507416,138.0229061154326,138.01129664665223,138.03410398259027,138.0398100230333,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2925.687940421785,2925.7544299115825,2925.6059725608498,2925.5095761270036,33.12497467039158,33.12419914078856,33.11846967626942,33.11831754497264,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.62300735772226,463.5818314351197,463.59646777352276,463.6098583058042,463.6642562338903,463.6898129986099,463.5929825403991,463.66641267228135,463.6961813552568,463.6282894016333,463.6426659105158,463.58830754917113,463.5964410085176,463.60080723815946,463.64906077099766,463.6287987032605,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.6292989851011,327.64934642316064,327.6004959964538,327.60498257402344,46.363633686048416,46.36150219679394,46.367738035340174,46.37003259552162,655.2735927395777,655.3605534770821,655.2315044507994,655.2638387266587,92.7155771555513,92.74112751509738,92.7190122216441,92.71791839783377,373.9858761424201,374.0324471692765,373.98445953395714,373.97800901955605,1.0,1.0,154.55362377008123,154.55503341116028,154.5427183464057,154.54716230346847,154.5286287693023,154.5507260801394,154.54656634980427,154.5276171667328,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3276.8079016249244,3276.096377350012,3276.1929640780163,3276.7632301999806,37.09474889325101,37.09021657780231,37.093476599569925,37.09065844141135,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.1609732863712,691.2119821263896,691.1389436669608,691.2004418145168,691.1801919219289,691.1986327545694,691.2116681862673,691.1828441565049,691.187800775862,691.1645289117946,691.2121884922052,691.2252889660972,691.1529710949965,691.1669114262775,691.2072529593918,691.2004665320349,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.4774299837528,488.46672708804766,488.4311364712298,488.4603006266784,69.1256741496073,69.11523087462044,69.11805931478784,69.12306959370312,976.8886004700474,976.9582635891403,976.8862991374791,976.9393494448087,138.24215331892776,138.24339514170472,138.23211709628507,138.23130319501237,557.5742862441796,557.5355826241135,557.5881532961503,557.5815956674082,1.0,1.0,230.38884503200688,230.39120523141293,230.39469711751872,230.4126039838068,230.40654164201504,230.41636316856466,230.38363022294124,230.39786455388287,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.189715096235,4884.384477863734,4884.332467472503,4884.136302894332,55.297261414378895,55.2992805863819,55.296754478371966,55.29489529558154,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
