cmp-loc-dir-ds,B.10.71.002-1-1-0,B.10.71.002-1-1-1,B.10.71.002-1-2-0,B.10.71.002-1-2-1,B.10.71.002-2-1-0,B.10.71.002-2-1-1,B.10.71.002-2-2-0,B.10.71.002-2-2-1,B.10.71.002-3-1-0,B.10.71.002-3-2-0,B.10.71.002-4-1-0,B.10.71.002-4-2-0,B.10.71.012-1-1-0,B.10.71.012-1-1-1,B.10.71.012-1-1-2,B.10.71.012-1-2-0,B.10.71.012-1-2-1,B.10.71.012-1-2-2,B.10.71.012-2-1-0,B.10.71.012-2-1-1,B.10.71.012-2-1-2,B.10.71.012-2-2-0,B.10.71.012-2-2-1,B.10.71.012-2-2-2,B.10.71.012-3-1-0,B.10.71.012-3-1-1,B.10.71.012-3-1-2,B.10.71.012-3-2-0,B.10.71.012-3-2-1,B.10.71.012-3-2-2,B.10.71.012-4-1-0,B.10.71.012-4-1-1,B.10.71.012-4-2-0,B.10.71.012-4-2-1,B.20.11.102-1-1-0,B.20.11.102-1-1-1,B.20.11.102-1-1-2,B.20.11.102-1-2-0,B.20.11.102-1-2-1,B.20.11.102-1-2-2,B.20.11.102-2-1-0,B.20.11.102-2-1-1,B.20.11.102-2-1-2,B.20.11.102-2-2-0,B.20.11.102-2-2-1,B.20.11.102-2-2-2,B.20.11.102-3-1-0,B.20.11.102-3-1-1,B.20.11.102-3-1-2,B.20.11.102-3-2-0,B.20.11.102-3-2-1,B.20.11.102-3-2-2,B.20.11.102-4-1-0,B.20.11.102-4-1-1,B.20.11.102-4-2-0,B.20.11.102-4-2-1,B.20.11.121-1-1-0,B.20.11.121-1-1-1,B.20.11.121-1-2-0,B.20.11.121-1-2-1,B.20.11.121-2-1-0,B.20.11.121-2-1-1,B.20.11.121-2-2-0,B.20.11.121-2-2-1,B.20.11.121-3-1-0,B.20.11.121-3-2-0,B.20.11.121-4-1-0,B.20.11.121-4-2-0,B.30.11.012-5-1-0,B.30.11.012-5-1-1,B.30.11.012-5-1-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-4-1-0,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.011a-1-1-0,C.10.11.011a-1-1-1,C.10.11.011a-1-1-2,C.10.11.011a-1-1-3,C.10.11.011a-1-2-0,C.10.11.011a-1-2-1,C.10.11.011a-1-2-2,C.10.11.011a-1-2-3,C.10.11.011a-2-1-0,C.10.11.011a-2-1-1,C.10.11.011a-2-1-2,C.10.11.011a-2-1-3,C.10.11.011a-2-2-0,C.10.11.011a-2-2-1,C.10.11.011a-2-2-2,C.10.11.011a-2-2-3,C.10.11.011a-3-1-0,C.10.11.011a-3-1-1,C.10.11.011a-3-1-2,C.10.11.011a-3-2-0,C.10.11.011a-3-2-1,C.10.11.011a-3-2-2,C.10.11.011a-3-2-3,C.10.11.011a-4-1-0,C.10.11.011a-4-1-1,C.10.11.011a-4-2-0,C.10.11.011a-4-2-1,C.20.11.001b-1-1-0,C.20.11.001b-1-1-1,C.20.11.001b-1-1-2,C.20.11.001b-1-2-0,C.20.11.001b-1-2-1,C.20.11.001b-1-2-2,C.20.11.001b-2-1-0,C.20.11.001b-2-1-1,C.20.11.001b-2-1-2,C.20.11.001b-2-2-0,C.20.11.001b-2-2-1,C.20.11.001b-2-2-2,C.20.11.001b-3-1-0,C.20.11.001b-3-1-1,C.20.11.001b-3-2-0,C.20.11.001b-3-2-1,D.10.14.021-1-1-0,D.10.14.021-1-1-1,D.20.21.013a-1-1-0,D.20.21.013a-1-1-1,D.20.21.013a-2-1-0,D.20.21.013a-2-1-1,D.20.21.013a-3-1-0,D.20.21.013a-3-1-1,D.20.21.013a-4-1-0,D.20.21.013a-4-1-1,D.20.21.013a-4-1-2,D.20.21.013b-1-1-0,D.20.21.013b-1-1-1,D.20.21.013b-2-1-0,D.20.21.013b-2-1-1,D.20.21.013b-3-1-0,D.20.21.013b-3-1-1,D.20.21.013b-4-1-0,D.20.21.013b-4-1-1,D.20.21.023a-1-1-0,D.20.21.023a-1-1-1,D.20.21.023a-2-1-0,D.20.21.023a-2-1-1,D.20.21.023a-3-1-0,D.20.21.023a-3-1-1,D.20.21.023a-4-1-0,D.20.21.023a-4-1-1,D.20.21.023a-4-1-2,D.20.21.023b-1-1-0,D.20.21.023b-1-1-1,D.20.21.023b-2-1-0,D.20.21.023b-2-1-1,D.20.21.023b-2-1-2,D.20.21.023b-3-1-0,D.20.21.023b-3-1-1,D.20.21.023b-3-1-2,D.20.21.023b-4-1-0,D.20.21.023b-4-1-1,D.20.21.023b-4-1-2,D.30.31.013b-5-1-0,D.30.31.013b-5-1-1,D.30.41.011c-1-1-0,D.30.41.011c-1-1-1,D.30.41.011c-1-2-0,D.30.41.011c-1-2-1,D.30.41.011c-2-1-0,D.30.41.011c-2-1-1,D.30.41.011c-2-1-2,D.30.41.011c-2-2-0,D.30.41.011c-2-2-1,D.30.41.011c-2-2-2,D.30.41.011c-3-1-0,D.30.41.011c-3-1-1,D.30.41.011c-3-1-2,D.30.41.011c-3-2-0,D.30.41.011c-3-2-1,D.30.41.011c-3-2-2,D.30.41.011c-4-1-0,D.30.41.011c-4-1-1,D.30.41.011c-4-1-2,D.30.41.011c-4-2-0,D.30.41.011c-4-2-1,D.30.41.011c-4-2-2,D.30.41.032c-1-1-0,D.30.41.032c-1-1-1,D.30.41.032c-2-1-0,D.30.41.032c-2-1-1,D.30.41.032c-3-1-0,D.30.41.032c-3-1-1,D.30.41.032c-4-1-0,D.30.41.032c-4-1-1,D.30.41.102b-1-1-0,D.30.41.102b-1-1-1,D.30.41.102b-2-1-0,D.30.41.102b-2-1-1,D.30.41.102b-3-1-0,D.30.41.102b-3-1-1,D.30.41.102b-4-1-0,D.30.41.102b-4-1-1,D.30.52.013b-1-1-0,D.30.52.013b-1-1-1,D.30.67.012b-1-1-0,D.40.11.023a-1-1-0,D.40.11.023a-1-1-1,D.40.11.023a-1-1-2,D.40.11.023a-2-1-0,D.40.11.023a-2-1-1,D.40.11.023a-2-1-2,D.40.11.023a-3-1-0,D.40.11.023a-3-1-1,D.40.11.023a-3-1-2,D.40.11.023a-4-1-0,D.40.11.023a-4-1-1,D.40.11.023a-4-1-2,D.40.11.074a-1-1-0,D.40.11.074a-2-1-0,D.40.11.074a-3-1-0,D.40.11.074a-4-1-0,D.50.11.011a-1-1-0,D.50.11.011a-1-1-1,D.50.12.023b-1-1-0,collapse-0-1-0,excessiveRID-1-1-0,excessiveRID-1-2-0,irreparable-0-1-0
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.4291584,0.5308416000000001,552.812544,0.147456,552.9083904,0.0516096,552.6577152000001,0.3022848,552.96,552.96,552.96,552.96,195.63724800000003,294.26319359999997,63.0595584,368.26398720000003,168.9550848,15.740928,336.08171519999996,203.62199040000002,13.256294400000002,414.646272,124.05473280000002,14.2589952,527.4648576000001,25.465651200000003,0.029491200000000002,523.9627776000001,28.8866304,0.11059200000000001,551.5370496,1.4229504000000002,549.2883456000001,3.671654400000001,410.0659200000001,608.6707200000001,133.26336,764.8588800000001,355.43808000000007,31.703040000000016,701.9596800000002,420.64128000000005,29.399040000000003,863.8387200000003,258.50880000000006,29.652480000000004,1097.5795200000002,54.35136000000001,0.06912000000000001,1091.2896000000003,60.526080000000015,0.18432000000000004,1148.7283200000004,3.271680000000001,1143.6134400000003,8.386560000000003,1150.91712,1.08288,1151.74656,0.25344000000000005,1151.8848000000003,0.1152,1151.5852800000002,0.4147200000000001,1152.0000000000002,1152.0000000000002,1152.0000000000002,1152.0000000000002,6410.81027,30.19068,9.999050000000002,620.710269699666,125.07986143589942,2.974213509796666,711.0684659886386,36.96412323263426,0.7060826274158829,708.9063692641915,39.47253355009989,0.33047569293237544,717.4328352074299,30.206157630891557,1.04736841170782,0.014530967020262756,748.2347679742506,0.51734276317485,747.6965169158902,1.039516090268217,748.7345631997767,748.6923455578759,0.008873169998248213,216.8521917177715,483.63971558447844,38.68596270926994,9.703009163714313,408.76933683699707,327.3378016481814,10.032989035266402,2.7214924377344962,364.93396955168987,371.660853356524,9.890811743136627,2.2737233158309587,481.2857770349051,255.9354897502489,8.922285653395347,2.5987336401278194,638.9760351239812,109.76696172222537,0.05847277398013148,644.2614224468375,104.19147521657297,0.23292692028294162,0.017044324787049578,732.9792420147288,15.780866127382435,718.0538765080536,30.642403769899822,1.5328,0.4552,0.012,1.7976,0.2004,0.002,1.776,0.2204,0.0036,1.842,0.1552,0.0028,1.9816,0.0184,1.9748,0.0252,0.9898,0.0102,529.0439832379578,0.030619049459631235,528.9844755336401,0.13991769139872864,528.9007722731812,0.20053072480275505,528.5627936814235,0.6102808465459759,0.029146176336845395,74.84232325279626,0.03207124720317678,74.71792712205557,0.16005177336521587,74.54903857277208,0.32892356155711816,74.10281825082649,0.7732869897528057,1058.1888921186444,0.00943867771199573,1058.0432015803062,0.2163821998188475,1058.0979971077115,0.3290495851212973,1056.9874227090415,1.3139669400694547,0.02581777709220902,149.61654123516968,0.132177373489491,149.3297527360518,0.3710987323872586,0.057623999210387,149.17976431961824,0.46777095386985656,0.10039394179419206,148.27708163655865,1.2955605714243836,0.18625112378974157,0.8974,0.1026,249.53305674371524,0.05155542831961191,249.55887084041294,0.06357748484783399,248.95216465255135,0.5592217346239824,0.0550038019098478,248.93371769208983,0.5522470673433382,0.09691715731986726,248.82525392637686,0.6293220349288591,0.1331753976165487,248.5605632846308,0.9785146869391851,0.05058963347832835,247.21595761038623,2.039351739331408,0.3127624927285463,247.21651708762874,2.0796640674610534,0.316168823555214,36.84446207999999,0.01953792,36.78253056,0.08146944,36.723179519999995,0.14082048,36.49056767999999,0.37343232,3.9776,0.0224,3.888,0.112,3.78,0.22,3.724,0.276,1.9984,0.0016,1.0,5287.914059492598,3.1392731817582735,0.0800397102477163,5280.3671784236085,12.004737273269575,0.06054952094600766,5274.5540661713485,17.443701024415105,0.36892547020137323,5234.72048272901,54.82876120238383,2.574182437328371,59.898345715008304,59.9039007826617,59.91793904587106,59.90356149137867,0.9944,0.0056,2.0,1.0,1.0,1.0,1.0
std,4.862153271154243,4.862153271154241,2.7549809236439255,2.754980923643924,1.3784965702339174,1.3784965702339163,7.7099104643544765,7.709910464354476,0.0,0.0,0.0,0.0,138.73987585555128,110.92267350611988,101.10386011630156,154.74636157689557,133.4339219902988,54.21770366491885,143.10722453963103,126.70391003367288,42.885342882828446,156.84025350484842,133.39699688452723,56.2275832168417,44.77397209659184,44.65703282909153,1.042358464327983,57.080186506878825,56.51674564928127,2.604591843124342,9.291098928705933,9.291098928705928,15.592889098876153,15.59288909887615,303.07524248456036,251.0969247199224,221.51235319510744,333.4088397508837,292.9117127671901,114.74193959184525,309.7942580855336,275.8510800044647,96.75524780948132,332.3607401620743,285.23320162705835,119.46191742891442,105.3689985989368,104.93769741240776,3.6426523590430335,126.19059648471527,125.15995801713812,6.093633120768113,23.609491811521888,23.609491811521906,38.26343755463037,38.2634375546304,13.292653829644683,13.292653829644667,6.713145122063584,6.713145122063576,3.641486103805547,3.6414861038055384,10.035340200122096,10.035340200122091,0.0,0.0,0.0,0.0,212.97144643925105,146.99243564675388,93.06875559633936,307.07724108830706,166.36154987237953,23.694500896005398,312.41965956497626,97.3343872630678,15.18556983189346,307.74923730127864,92.05360600301454,5.756711105697285,314.8419138022049,91.32502386789797,15.999513129502834,1.0274945317225872,311.86904381705534,6.286162755810085,311.55171202434127,11.24748650530923,311.66340617646506,311.4374097251272,0.6274278676382338,193.93702831616866,258.4592021494029,79.94265865406622,31.577122132255063,282.2568797932473,245.83646371076918,39.43012194715362,16.44794180428542,247.97772906482007,239.16085231759007,37.461281425487904,15.314205863823172,309.96841429332636,243.4860107820248,40.16018226528106,17.265768657838667,290.1462492239664,129.74816596504746,2.457738820563924,299.16716063376987,141.52831024099495,4.6477674713368495,1.2052157637668715,307.90635261816675,48.179348076471676,305.9854732155165,65.99783770513001,0.8463258317472631,0.8386498832798733,0.15446932431531799,0.6032470649777592,0.6005930255976,0.06322024485773504,0.6307959897749376,0.6263404030238605,0.08478489072670381,0.5395314808644336,0.5351357155402818,0.07478822538161435,0.1909678866897504,0.1909678866897504,0.2231029246401683,0.2231029246401683,0.10048870382246546,0.10048870382246546,220.01243217690143,1.1207383156458388,220.24543984315412,2.459780818557891,219.95418899810565,3.0494543063219632,220.83325321802567,5.998757115924394,1.0010876613032014,31.22767553311347,1.4097718005592832,31.343131149245732,3.851618130641795,31.472268011245614,5.662746628515379,32.02851526509906,7.8742783828792176,440.419764136326,0.6674153015586507,440.6780199128563,3.8276467528739135,442.0296656380659,5.497453518881463,440.7425180323641,13.334603557291006,1.3518676004291905,62.462147108747345,4.856800190875481,62.5493207294125,10.084039558083505,3.088430694207691,62.865027846316515,9.280118388131713,4.172049071717686,63.914979892513614,14.805970865504024,5.723926991206366,0.3034660744328208,0.3034660744328208,103.97414368770141,3.6455192971774553,104.31078267372384,4.495607066668839,104.42755750744655,12.642161868228234,3.8893561321494956,104.54316020811143,13.057824561094217,4.925061082867515,104.80077498876888,12.442992303538896,6.770074790939066,104.65725910742351,18.799034646112744,3.577227289026797,106.34212808852214,23.191135647035807,9.687098249803523,106.35640332414305,25.309131549203354,9.221055657701816,0.21249064862535505,0.21249064862535538,0.5463585967488149,0.5463585967488154,0.7604112148671323,0.7604112148671327,1.3887344183465593,1.3887344183465598,0.2985231368129488,0.2985231368129488,0.6599568990636618,0.6599568990636618,0.9120122550002574,0.9120122550002572,1.0139179483179022,1.0139179483179024,0.05655156599001645,0.05655156599001644,0.0,2200.4315670310707,41.15604926332296,5.659662188036659,2213.294545332256,82.68796221127732,3.028339862967661,2211.0358087458903,103.21160740122332,9.800298729309855,2201.80093420239,215.98357152154716,37.93011130679534,24.92845699383895,24.966127588556514,25.09385952723713,24.96208234802253,0.0746307842032372,0.0746307842032372,0.0,0.0,0.0,0.0,0.0
log_std,0.009252078609573814,,0.00526572736834177,,0.0025796692056233635,,0.029409140159815456,,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,,,0.09938033926090706,,,,,,0.01840523080028913,,0.03162087843629348,,,,,,,,,,,,,,0.11941798461078519,,,0.15730876361033405,,,0.02285206137183806,,0.037549735550903934,,0.012765319092936748,,0.006568651814779997,,0.0033301257365786472,,0.010363677039398677,,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,0.04109949729946106,,,,,,,,,0.4269307189175205,,,,,,,0.40019134178499555,,0.4002293708359984,,0.3999794026057453,0.3999637625384012,,,,,,,,,,,,,,,,,,,,,,,,,0.40530089010973996,,0.40955965023614677,,,,,,,,,,,,,,,,,,,,0.3999424597323805,,0.3998491150825668,,0.3998022280186741,,0.40015264298100195,,,,,,,,,,,0.4000708400587824,,0.3999764999318874,,0.400105841727299,,0.4001064294814699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005980228431284671,,0.0165926090875487,,0.023663868263774826,,0.04432105870656361,,,,,,,,,,,,0.0,0.3998510525489055,,,0.40105557222453775,,,0.4009812743009434,,,0.4026925539217306,,,0.3999373687020963,0.3999671983355687,0.4002150522393276,0.40000104101861855,,,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,442.368,0.0,479.232,0.0,516.096,0.0,73.72800000000001,0.0,552.96,552.96,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.592,0.0,0.0,0.0,0.0,0.0,368.64,0.0,331.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.20000000000003,0.0,0.0,115.20000000000003,0.0,0.0,806.4000000000001,0.0,576.0000000000001,0.0,806.4000000000001,0.0,806.4000000000001,0.0,1036.8,0.0,691.2,0.0,1152.0000000000002,1152.0000000000002,1152.0000000000002,1152.0000000000002,2257.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.69408605474827,0.0,0.0,0.0,0.0,0.0,0.0,148.04599242691344,0.0,163.70989125309953,0.0,143.2150529359568,151.41092921700618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6419580181397,0.0,133.97814493524504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.46586943299484,0.0,118.00129629669019,0.0,117.64017234412354,0.0,110.43612374502516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.90236866964634,0.0,235.91297431712482,0.0,230.13972299217212,0.0,211.0998736978426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1776,0.0,22.1184,0.0,16.5888,0.0,16.5888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1144.067464808985,0.0,0.0,1127.7006831057583,0.0,0.0,1121.424957850811,0.0,0.0,967.0619654446971,0.0,0.0,13.167620154559453,13.339991183659777,12.585413754723499,12.668208190670422,0.0,0.0,2.0,1.0,1.0,1.0,1.0
0.1%,479.232,0.0,516.096,0.0,516.096,0.0,516.059136,0.0,552.96,552.96,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.01113599999996,0.0,0.0,110.592,0.0,0.0,442.368,0.0,405.467136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.6848000000001,0.0,0.0,230.40000000000006,0.0,0.0,806.4000000000001,0.0,806.4000000000001,0.0,921.6000000000001,0.0,1036.8,0.0,1151.8848000000003,0.0,1036.8,0.0,1152.0000000000002,1152.0000000000002,1152.0000000000002,1152.0000000000002,3870.6,0.0,0.0,0.0,0.0,0.0,67.61539121009436,0.0,0.0,104.02515347243184,0.0,0.0,0.0,0.0,0.0,0.0,201.57890267273405,0.0,196.83011423953627,0.0,204.1783632163251,204.7895067505728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.38167202726383,0.0,0.0,55.58576732977708,0.0,0.0,0.0,198.13272412564407,0.0,189.332478622419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.94447807140753,0.0,144.89875292665928,0.0,144.3535131076442,0.0,144.39579081513259,0.0,0.0,18.206880354446284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.72515379284516,0.0,288.1077415276951,0.0,289.3115422016522,0.0,286.6916334981492,0.0,0.0,35.7635292356758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.64816682592212,0.0,66.16373237855638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1776,0.0,29.4912,0.0,27.648,0.0,22.1165568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1444.7603526379182,0.0,0.0,1442.9866905040262,0.0,0.0,1408.8297662371724,0.0,0.0,1374.5025951246423,0.0,0.0,16.20676728761439,16.14157949429196,16.41276318432102,16.073874920314974,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,0.0,552.96,0.0,552.96,0.0,552.96,0.0,552.96,552.96,552.96,552.96,0.0,36.864000000000004,0.0,36.864000000000004,0.0,0.0,36.864000000000004,0.0,0.0,36.864000000000004,0.0,0.0,405.504,0.0,0.0,368.64,0.0,0.0,516.096,0.0,516.096,0.0,0.0,115.20000000000003,0.0,0.0,0.0,0.0,115.20000000000003,0.0,0.0,0.0,0.0,0.0,806.4000000000001,0.0,0.0,691.2000000000002,0.0,0.0,1152.0000000000002,0.0,1036.8000000000004,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,1152.0000000000002,1152.0000000000002,1152.0000000000002,5805.9,0.0,0.0,154.0068999657235,0.0,0.0,267.9818076203334,0.0,0.0,273.4435904034322,0.0,0.0,259.21293450183043,0.0,0.0,0.0,311.06967400974355,0.0,311.41673666660586,0.0,311.1856929388317,311.19904656426115,0.0,0.0,113.04977979440325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0471565146443,0.0,0.0,0.0,0.0,0.0,0.0,230.34394644414115,0.0,0.0,217.32674295500192,0.0,0.0,0.0,296.3509169149657,0.0,291.6088967123103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,219.96498302114128,0.0,219.8938887480163,0.0,220.01964110912152,0.0,219.986166939956,0.0,0.0,31.002288551860058,0.0,30.65068886812596,0.0,30.09630955451215,0.0,28.24276545256595,0.0,439.8046048104602,0.0,440.2233518967528,0.0,440.010904027853,0.0,440.32220553501406,0.0,0.0,61.93622530217048,0.0,61.270669325641244,0.0,0.0,60.63963016268292,0.0,0.0,57.071794500817965,0.0,0.0,0.0,0.0,103.66696266381282,0.0,103.66620610408755,0.0,102.09635017362424,0.0,0.0,101.89125145893941,0.0,0.0,101.20473841228113,0.0,0.0,101.13421486665136,0.0,0.0,95.03623837306645,0.0,0.0,96.258202919394,0.0,0.0,36.864,0.0,35.0208,0.0,35.0208,0.0,33.1776,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2201.5262275195028,0.0,0.0,2191.3627004567793,0.0,0.0,2185.2056288854574,0.0,0.0,2170.995998293521,0.0,0.0,24.91582760290867,24.908484288514007,24.91596830791883,24.899187520990427,1.0,0.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,0.0,552.96,0.0,552.96,0.0,552.96,0.0,552.96,552.96,552.96,552.96,36.864000000000004,147.45600000000002,0.0,147.45600000000002,0.0,0.0,110.592,36.864000000000004,0.0,147.45600000000002,0.0,0.0,479.232,0.0,0.0,442.368,0.0,0.0,552.96,0.0,552.96,0.0,0.0,230.40000000000006,0.0,230.40000000000006,0.0,0.0,230.40000000000006,0.0,0.0,345.6000000000001,0.0,0.0,921.6000000000003,0.0,0.0,921.6000000000003,0.0,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,0.0,1152.0000000000002,1152.0000000000002,1152.0000000000002,1152.0000000000002,6451.0,0.0,0.0,284.9306426810639,0.0,0.0,376.5120623995121,0.0,0.0,377.09906520544973,0.0,0.0,382.5924551506459,0.0,0.0,0.0,413.8895969027638,0.0,413.36599007734674,0.0,414.03233188611534,413.86289059895597,0.0,0.0,207.75192200291286,0.0,0.0,103.78203107634403,59.976133318540505,0.0,0.0,94.9291326995506,111.36869866388162,0.0,0.0,125.48178022838825,0.0,0.0,0.0,326.75541810660485,0.0,0.0,321.88676022020456,0.0,0.0,0.0,402.3056273499488,0.0,390.9246362075807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,292.6513717160953,0.0,292.49251408334715,0.0,292.64770959862653,0.0,292.38026473275744,0.0,0.0,41.38823319663037,0.0,41.228380776552626,0.0,41.034071649663694,0.0,40.45979902327737,0.0,585.0850557813668,0.0,585.1090169054349,0.0,584.7252660923943,0.0,584.6249988371673,0.0,0.0,82.65879154797287,0.0,82.37831103242617,0.0,0.0,82.18212531733808,0.0,0.0,81.01876189921956,0.0,0.0,0.0,0.0,137.94197794189742,0.0,137.98226061266095,0.0,137.2999777128899,0.0,0.0,137.34744448821868,0.0,0.0,137.0075909903633,0.0,0.0,136.91752007441497,0.0,0.0,135.23548720049055,0.0,0.0,135.34666599348074,0.0,0.0,36.864,0.0,36.864,0.0,36.864,0.0,35.0208,0.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,1.0,2920.908091886503,0.0,0.0,2911.323038045879,0.0,0.0,2914.0468853629573,0.0,0.0,2883.0000108992704,0.0,0.0,33.12497467039158,33.12419914078856,33.11846967626942,33.11831754497264,1.0,0.0,2.0,1.0,1.0,1.0,1.0
