type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
0,1.0,74.78960695982195,113.21399063503992,138.4068998362863,123.31216745686338,174.11740088256744,202.60912534024536,202.12188755119192,241.71361837001407,228.10501427131948,297.75221054145555,0.006131626493057299,0.005043046124829835,0.005046456823178157,0.007708659359498371,0.0014333166070866796,0.0025600741440165663,0.0008374891879735738,0.0013104313230027885,0.0032618076622981914,0.0011427988392524885,0.29999999999999977
1,1.0,31.898556896356205,59.53641419956311,60.0623078423351,66.37724037096437,82.08792552491106,97.92909043070165,78.57779610341571,107.18431587525512,84.32679614768125,136.91657550062175,0.004779527679715448,0.0018721184705194262,0.0034715128492775514,0.0015992047654907666,0.0013772782438535634,0.0009709729037220039,0.00036039617506751053,0.0005704455311666524,0.004351189464357381,0.0015731106460880073,0.29999999999999977
2,1.0,59.36537471201037,79.79248501017551,57.06534237144953,122.28540490142906,75.0879662657703,137.3076781939913,89.93421050394646,174.5545877758703,126.9841074105713,278.3186191481751,0.0019052721076918725,0.002077532494761387,0.0014796552561746892,0.002932750797395533,0.000781402615610968,0.001815710557071919,0.0005179024595239442,0.0013128488948184359,0.002449116897124027,0.001108152689701553,0.3000000000000003
3,1.0,45.370858111423836,45.15897702043194,78.15633659946614,71.09084961404895,105.65066382171558,121.89118573150162,94.57375132929668,147.99926631232822,112.27693556459205,194.4519471603233,0.003625518408087459,0.002604612801290185,0.0031520701201605923,0.002842879949754701,0.0011307832878876857,0.0014266242570046997,0.00044096271034497006,0.0009981823832790713,0.0015934014933785396,0.00041962521952640733,0.29999999999999927
4,1.0,31.691139865718508,52.704009994442394,41.2414066879361,45.95519416666845,49.638572637500765,56.46654489923239,63.88420648801536,62.273900699380945,84.16212194091705,67.35814765641271,0.002565678965917337,0.0016822557549950965,0.0018277846667015623,0.001300503378336199,0.000977273759547847,0.0007691528434364863,0.0004860371332558587,0.0004146522772757492,0.0016064908262916505,0.000794806446937423,0.2999999999999995
5,1.0,51.524958520126575,66.34632975778673,80.23941707572439,62.40717839669491,104.394182809756,76.28770660262978,125.94302936355413,81.8630466315992,136.78495571653283,107.61675167609958,0.00513505208562064,0.0022763717571825243,0.0033798480550805885,0.0017524975131106085,0.0012876164333640299,0.0007907066960055725,0.0005575851643399767,0.0005968357882440196,0.002397930857051247,0.0009680076139199264,0.3000000000000006
6,1.0,33.69745865252778,50.44991943765989,44.552811010145966,56.39428911207701,57.430381895105256,63.235095800305835,64.62522684814003,74.3666105153726,72.69375661921465,106.53265089859929,0.002441614535132494,0.001334440338598156,0.0024336618978639166,0.0009108983369641655,0.0009968599505015537,0.0006130879413742155,0.00037241971190951937,0.0004961086419749288,0.0023039266243302372,0.0006896857059912275,0.30000000000000004
7,1.0,53.76957735673608,55.69339764772046,80.47993422285315,114.84997249417462,86.44806316643285,138.10169794672862,104.14749066948124,152.46764935987196,118.20943880727432,191.2576749984619,0.0032064966881701364,0.0020436380684219486,0.002146362798698463,0.0017051971273082244,0.0008291685655193318,0.0011981197736490143,0.0004505214890351033,0.0007008042962121777,0.0024685832730009286,0.001123868029781083,0.2999999999999995
8,1.0,76.11935570630844,76.6164810794332,64.90347682535166,72.79233006130174,67.00823518707327,84.73608311207525,89.39668566282978,83.71992699423701,136.13278557246065,105.6562763839702,0.0016856231073821147,0.0037632354088513766,0.001173249024344324,0.0032051285234448016,0.0008891237616182568,0.00127865626630598,0.0008110840429740886,0.0007802346525038548,0.0011632929348015656,0.0010961788131673585,0.2999999999999995
9,1.0,81.59563463461168,71.28815458328744,153.6571096050031,111.05978889018878,157.87739485143587,177.00097349205143,155.60395031886947,188.6979437392316,182.87595353240465,222.59249789509462,0.0032066940736490625,0.006144810232811531,0.0030210298284286214,0.005191147120056589,0.0016280624695384621,0.0018175100478739204,0.0008301261691009904,0.0010342552173989586,0.0020063703238111115,0.002230961630371079,0.3000000000000003
10,1.0,89.90300940876784,72.0738271514921,106.32543254777345,107.84334371222822,107.21651607730828,115.63798563693884,122.62825130745563,132.19128426050193,140.7726766093277,179.96576532897583,0.0026774944865174096,0.001767913253470006,0.002994901013611944,0.0018294633885541556,0.001112131427503125,0.0012956099342589862,0.0005688919842384318,0.0008077738019816489,0.002287191665833685,0.001084374724084505,0.30000000000000004
