,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
count,5000.0,5000.0,5000.0,5000.0,5000.0
mean,216363.96993584585,90.03429472539332,176.06258136788213,0.0,0.0
std,123499.09508944831,45.37409100589343,98.29741446757983,0.0,0.0
log_std,0.6142004475756294,0.5367945039287236,0.5939126491983303,,
min,15436.161080670088,7.995975733614537,16.11288747240133,0.0,0.0
0.1%,25297.768413985876,12.270787715044396,20.516938837089455,0.0,0.0
2.3%,47692.2444200219,24.148482694003075,40.600373747587355,0.0,0.0
10%,76638.34406810232,38.068198055018456,65.84795848053027,0.0,0.0
15.9%,95247.4512332231,45.46514944682599,81.25380868535197,0.0,0.0
50%,194469.70342397247,82.42627184490068,159.4255808908971,0.0,0.0
84.1%,335442.8911186838,134.63377975566405,267.5262831321089,0.0,0.0
90%,384824.2172552063,151.62855601043822,307.2344935314637,0.0,0.0
97.7%,519742.23738258454,201.4116755272968,423.63593119419653,0.0,0.0
99.9%,747284.2694098788,273.980741833425,621.7227671374806,0.0,0.0
max,974082.9457197592,295.0851629061036,782.9395706260208,0.0,0.0
