cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.760302868689,748.791756296722,748.7240242472918,748.7636821043486,748.8371369408908,748.754479110891,748.7788539626684,748.7900029649122,748.8657675191319,748.8278844061654,748.7389957962922,748.6850518481914,748.7208569053296,748.7419350772767,748.7722705609102,748.867472934443,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.1090073169736,529.223570742981,529.1480298212532,529.1367633125453,74.87769686912188,74.87400520867885,74.87495298151856,74.87203655910376,1058.189977270056,1058.2032626595553,1058.3523326786246,1058.1789503770287,149.75488432421034,149.74685040522485,149.76042970984497,149.74144040832007,603.9394842615865,604.0594225339712,604.090875935564,604.0146711805644,1.0,1.0,249.58461194366663,249.58410781856188,249.59026179503695,249.561376873957,249.59043924169134,249.5777781125115,249.63160739470007,249.61917879401986,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5291.256431954787,5291.102099723476,5290.94571475704,5291.069761519698,59.91834631754716,59.89725677952876,59.92415855278049,59.902353878653095,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.77733915506747,312.12556304347686,311.53671289995384,311.7977148618485,312.40339708462085,311.7558645978243,311.96836214084715,312.05120631856806,312.69420403718436,312.37580648414496,311.6278992860724,311.3209590982868,311.52768796948027,311.65465675906825,311.8853732967511,312.68413798106127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.2070108396865,221.27347539415896,220.54893129570561,220.4308258694042,31.187254092299217,31.163768607426803,31.175352369273796,31.152949905682302,440.31853237691183,440.372488929932,441.55497685853004,440.2620194530561,62.389865945403706,62.33727363386163,62.444859101903724,62.29952954011007,251.11005062435657,252.04960555112783,252.36711397340378,251.67794122322582,0.0,0.0,103.93262005545164,103.95424800448974,103.95866857805336,103.76928804281471,103.98954098521084,103.86864943078021,104.30215317724236,104.19634136058433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203.9891837254327,2202.4966969821944,2201.200960944594,2201.7316072017006,25.105541063859565,24.92161660686206,25.176256406577412,24.961862049385054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.3999686961454213,0.3999772161993507,0.39992087253413966,0.3999218278795633,0.4000395682822763,0.39990808780908166,0.40006493157771,0.39997297173496366,0.40007215577983074,0.40001250807007704,0.3999083110042071,0.39983376189290254,0.39986370873034777,0.3998807859832643,0.3999821976619853,0.40003658769903416,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.3998835151238304,0.4000726920305592,0.40002944500476867,0.4001215055063522,0.39987281670074265,0.3999010459417746,0.39998553765730943,0.3999268627673568,0.3999326209601129,0.39986713799448526,0.4000696754750079,0.39990199177473357,0.3999730976703661,0.399995501695061,0.40008013823280786,0.4000080157827212,0.3998152301387032,0.4000704001019522,0.40008716266664174,0.40002104117425735,0.0,0.0,0.4000421690674829,0.4001050150153919,0.3999583635089858,0.3998454189103323,0.4000032354886011,0.3998801508580996,0.40013595965084375,0.4000355805075028,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.39999242204058927,0.3999090934815027,0.3999051944052313,0.3998742029077582,0.40020335492267606,0.3998966495378079,0.40036082891721153,0.39996230281540374,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,163.02455006194688,162.2763743601209,159.24458323607527,163.4414708867793,166.1968288059589,160.29765968097763,141.98397874501265,159.70045896164837,161.2932236527151,163.7454957059949,162.31671394071032,165.61963928357653,165.42771185952893,167.50307537253852,157.66697519597372,167.3741496209882,2.0,2.0,2.0,2.0,2.0,2.0,1.0,116.30768287874645,117.72241195563453,114.26704128796287,95.24378540690266,16.69740220849114,16.084904493279677,15.692701379190773,14.545931976641317,220.64764464009627,230.21027179009846,219.05384396905313,229.80420765452985,31.63161695632836,28.11418323914466,28.551765948314983,28.297018919050128,134.85952293838767,117.31445718721152,132.64582766760523,117.93279795079903,1.0,1.0,45.68785180253551,43.51919858728307,54.376814982793455,52.94531212510833,52.61243158052345,52.74831611638974,52.6343784078015,54.365934146511236,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1061.512855528716,1121.1465407260594,1094.2384816924132,1169.181677113635,13.01530696546346,12.874596619804283,11.091298294890501,12.869734212993814,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,203.36490442040363,204.30368103462035,205.0600481099335,204.48906401769617,201.27673864436636,201.98104481876865,204.0580427069417,203.28833383790803,203.49102682000458,203.6648627255404,201.23610120763618,205.10245424990373,200.8681082878392,204.7569772293968,203.89914051142125,202.16466401994617,2.0,2.0,2.0,2.0,2.0,2.0,1.0,144.20685886327848,142.20708342519944,143.5056720919038,143.10784071464133,20.479723768203094,20.439104334252196,20.416981294455397,20.43846272293171,288.66151392562415,288.4378443404959,288.3939545894526,285.1418755784083,40.558742740107704,41.038768985771405,40.968664591364245,40.46766797616779,163.3158154227702,163.8480314854237,162.14113488875492,163.7433775308131,1.0,1.0,67.65875647764679,68.09601168329527,67.43205903543489,68.32905023372197,67.5466031197635,68.0574963762193,68.02551163904383,67.0330213441016,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1436.2732706527497,1430.7928980973345,1443.1335269735644,1437.2469181047425,16.143043214772113,16.28311633225576,16.261609002145512,16.19411807901613,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.41211371383235,311.5616497526607,311.1831217887233,311.45160244861023,311.5378799192048,311.47077219629386,311.2925570809428,311.364141336533,311.5610915327835,311.44861555281386,311.4806252226832,311.3424658590512,311.55358901986006,311.23068561619493,311.38828743503825,311.4776939553167,2.0,2.0,2.0,2.0,2.0,2.0,1.0,220.0116224321146,220.09243097107188,220.0003255862414,219.8799261293735,31.123537262909615,31.120326819163846,31.122544918900886,31.1382656039024,440.1891142324227,440.03113756671274,439.95209672814156,439.92576568719727,62.254460650645,62.245556579881864,62.233377998011,62.310129382911995,251.33504248907985,251.29493579459592,251.10359281315638,251.2463357649839,1.0,1.0,103.8202733103284,103.7912272011744,103.73261713499983,103.85918456561807,103.717134525734,103.82582866619249,103.8605063315759,103.8308293252707,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2199.257864723923,2200.7310741813676,2200.2722447266924,2200.6645531910654,24.899280854228216,24.90017858143449,24.909807864198292,24.914040946292968,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,414.0855576840358,414.1061565974871,414.109570253242,414.0382670187846,414.09244227615096,413.9935622273642,414.1231000648231,414.0173994636021,414.07362746330233,414.0255426401793,413.97194633141385,414.0722635693972,414.04496102977845,413.99643053197605,413.9614426049028,414.1052318098816,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.55557226810885,292.58319721964625,292.5446287260463,292.54690371639686,41.41355796749851,41.40104221214068,41.40454128428025,41.40896517833852,585.1366092783385,585.13593985897,585.2865792654163,585.2422936591369,82.80255676473874,82.7950813735006,82.82571328817176,82.8056842437027,334.0434044000869,333.9548700720089,333.9985692470102,333.98244723892407,1.0,1.0,138.01791420823494,137.9984472899914,138.03107718234708,138.01458032159672,137.9888804297293,138.00025001187754,137.9966816758653,137.98919914397533,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2925.483736589055,2925.7233925104524,2925.953072115882,2926.532122817539,33.12627470348246,33.11963723514018,33.129609683687754,33.127352731491726,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.70946128149626,463.66935199085566,463.6105967812527,463.63215273740366,463.6347363505451,463.67833120369767,463.6064548433296,463.6223403117819,463.6802307735408,463.58931163657235,463.64711737827975,463.6925627576593,463.6488879771281,463.6985404636095,463.6855308994476,463.61700884025805,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.6192885787549,327.5878328427245,327.60208529002665,327.6541699262149,46.36959755746312,46.36975231436229,46.36855080388461,46.370866456467695,655.2570659231816,655.3021831870575,655.2994102972991,655.2804377121743,92.72294167258978,92.72213313719824,92.72482726002379,92.73779670516734,374.03598699346435,373.98875723462834,374.0552905232646,374.05220264050536,1.0,1.0,154.55596750317224,154.53844612409824,154.54627017571744,154.56042971422568,154.5396864218483,154.55532788852946,154.56446057357627,154.53268398147307,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3276.49815546124,3276.770142266044,3276.6929708618277,3276.311452259384,37.08668775654038,37.09341556043111,37.09529584494123,37.09094081497806,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.2452161981269,691.1983395400378,691.2321355941014,691.1583234559293,691.1733035280539,691.1825472408508,691.2444748960178,691.2300100629407,691.2009430293109,691.1756484950611,691.1842784883024,691.2012649077717,691.2218522680266,691.20203846447,691.2300321278224,691.1844372726082,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.4622759331263,488.42769175781893,488.4822789919173,488.4433880836958,69.11921175165993,69.12050397526295,69.11718031055428,69.11974135666689,976.9080823468585,976.9487191121485,976.9187064717332,976.8680728458191,138.24057237686446,138.24408660302777,138.2483767131559,138.23504047554104,557.5903550995095,557.6150764453054,557.5589629815565,557.5648499166114,1.0,1.0,230.41724354770952,230.39967419964552,230.41915715151976,230.40428992384298,230.3873990701568,230.39603823918773,230.3890543118552,230.4048012771712,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.754499659322,4884.550801455424,4884.59484404316,4884.492223766147,55.29611208085004,55.29339066393366,55.29465149143129,55.297920541508944,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
