cmp-loc-dir-ds,B.10.71.002-1-1-0,B.10.71.002-1-1-1,B.10.71.002-1-1-2,B.10.71.002-1-1-3,B.10.71.002-1-2-0,B.10.71.002-1-2-1,B.10.71.002-1-2-2,B.10.71.002-1-2-3,B.10.71.002-2-1-0,B.10.71.002-2-1-1,B.10.71.002-2-2-0,B.10.71.002-2-2-1,B.10.71.002-3-1-0,B.10.71.002-3-1-1,B.10.71.002-3-2-0,B.10.71.002-3-2-1,B.10.71.002-4-1-0,B.10.71.002-4-2-0,B.10.71.002-4-2-1,B.10.71.012-1-1-0,B.10.71.012-1-1-1,B.10.71.012-1-1-2,B.10.71.012-1-1-3,B.10.71.012-1-2-0,B.10.71.012-1-2-1,B.10.71.012-1-2-2,B.10.71.012-1-2-3,B.10.71.012-2-1-0,B.10.71.012-2-1-1,B.10.71.012-2-1-2,B.10.71.012-2-2-0,B.10.71.012-2-2-1,B.10.71.012-2-2-2,B.10.71.012-3-1-0,B.10.71.012-3-1-1,B.10.71.012-3-1-2,B.10.71.012-3-2-0,B.10.71.012-3-2-1,B.10.71.012-3-2-2,B.10.71.012-4-1-0,B.10.71.012-4-1-1,B.10.71.012-4-1-2,B.10.71.012-4-2-0,B.10.71.012-4-2-1,B.10.71.012-4-2-2,B.20.11.102-1-1-0,B.20.11.102-1-1-1,B.20.11.102-1-1-2,B.20.11.102-1-1-3,B.20.11.102-1-2-0,B.20.11.102-1-2-1,B.20.11.102-1-2-2,B.20.11.102-1-2-3,B.20.11.102-2-1-0,B.20.11.102-2-1-1,B.20.11.102-2-1-2,B.20.11.102-2-2-0,B.20.11.102-2-2-1,B.20.11.102-2-2-2,B.20.11.102-3-1-0,B.20.11.102-3-1-1,B.20.11.102-3-1-2,B.20.11.102-3-2-0,B.20.11.102-3-2-1,B.20.11.102-3-2-2,B.20.11.102-4-1-0,B.20.11.102-4-1-1,B.20.11.102-4-1-2,B.20.11.102-4-2-0,B.20.11.102-4-2-1,B.20.11.102-4-2-2,B.20.11.121-1-1-0,B.20.11.121-1-1-1,B.20.11.121-1-1-2,B.20.11.121-1-1-3,B.20.11.121-1-2-0,B.20.11.121-1-2-1,B.20.11.121-1-2-2,B.20.11.121-1-2-3,B.20.11.121-2-1-0,B.20.11.121-2-1-1,B.20.11.121-2-2-0,B.20.11.121-2-2-1,B.20.11.121-3-1-0,B.20.11.121-3-1-1,B.20.11.121-3-2-0,B.20.11.121-3-2-1,B.20.11.121-4-1-0,B.20.11.121-4-2-0,B.30.11.012-5-1-0,B.30.11.012-5-1-1,B.30.11.012-5-1-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-1-3,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-1-2-3,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-1-3,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-1-2,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-3-2-2,C.10.11.001a-4-1-0,C.10.11.001a-4-1-1,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.011a-1-1-0,C.10.11.011a-1-1-1,C.10.11.011a-1-1-2,C.10.11.011a-1-1-3,C.10.11.011a-1-2-0,C.10.11.011a-1-2-1,C.10.11.011a-1-2-2,C.10.11.011a-1-2-3,C.10.11.011a-2-1-0,C.10.11.011a-2-1-1,C.10.11.011a-2-1-2,C.10.11.011a-2-1-3,C.10.11.011a-2-2-0,C.10.11.011a-2-2-1,C.10.11.011a-2-2-2,C.10.11.011a-2-2-3,C.10.11.011a-3-1-0,C.10.11.011a-3-1-1,C.10.11.011a-3-1-2,C.10.11.011a-3-1-3,C.10.11.011a-3-2-0,C.10.11.011a-3-2-1,C.10.11.011a-3-2-2,C.10.11.011a-3-2-3,C.10.11.011a-4-1-0,C.10.11.011a-4-1-1,C.10.11.011a-4-1-2,C.10.11.011a-4-1-3,C.10.11.011a-4-2-0,C.10.11.011a-4-2-1,C.10.11.011a-4-2-2,C.10.11.011a-4-2-3,C.20.11.001b-1-1-0,C.20.11.001b-1-1-1,C.20.11.001b-1-1-2,C.20.11.001b-1-1-3,C.20.11.001b-1-2-0,C.20.11.001b-1-2-1,C.20.11.001b-1-2-2,C.20.11.001b-1-2-3,C.20.11.001b-2-1-0,C.20.11.001b-2-1-1,C.20.11.001b-2-1-2,C.20.11.001b-2-1-3,C.20.11.001b-2-2-0,C.20.11.001b-2-2-1,C.20.11.001b-2-2-2,C.20.11.001b-2-2-3,C.20.11.001b-3-1-0,C.20.11.001b-3-1-1,C.20.11.001b-3-1-2,C.20.11.001b-3-1-3,C.20.11.001b-3-2-0,C.20.11.001b-3-2-1,C.20.11.001b-3-2-2,C.20.11.001b-3-2-3,D.10.14.021-1-1-0,D.10.14.021-1-1-1,D.20.21.013a-1-1-0,D.20.21.013a-1-1-1,D.20.21.013a-1-1-2,D.20.21.013a-2-1-0,D.20.21.013a-2-1-1,D.20.21.013a-2-1-2,D.20.21.013a-3-1-0,D.20.21.013a-3-1-1,D.20.21.013a-3-1-2,D.20.21.013a-4-1-0,D.20.21.013a-4-1-1,D.20.21.013a-4-1-2,D.20.21.013b-1-1-0,D.20.21.013b-1-1-1,D.20.21.013b-2-1-0,D.20.21.013b-2-1-1,D.20.21.013b-3-1-0,D.20.21.013b-3-1-1,D.20.21.013b-4-1-0,D.20.21.013b-4-1-1,D.20.21.023a-1-1-0,D.20.21.023a-1-1-1,D.20.21.023a-1-1-2,D.20.21.023a-2-1-0,D.20.21.023a-2-1-1,D.20.21.023a-2-1-2,D.20.21.023a-3-1-0,D.20.21.023a-3-1-1,D.20.21.023a-3-1-2,D.20.21.023a-4-1-0,D.20.21.023a-4-1-1,D.20.21.023a-4-1-2,D.20.21.023b-1-1-0,D.20.21.023b-1-1-1,D.20.21.023b-1-1-2,D.20.21.023b-2-1-0,D.20.21.023b-2-1-1,D.20.21.023b-2-1-2,D.20.21.023b-3-1-0,D.20.21.023b-3-1-1,D.20.21.023b-3-1-2,D.20.21.023b-4-1-0,D.20.21.023b-4-1-1,D.20.21.023b-4-1-2,D.30.31.013b-5-1-0,D.30.31.013b-5-1-1,D.30.41.011c-1-1-0,D.30.41.011c-1-1-1,D.30.41.011c-1-1-2,D.30.41.011c-1-2-0,D.30.41.011c-1-2-1,D.30.41.011c-1-2-2,D.30.41.011c-2-1-0,D.30.41.011c-2-1-1,D.30.41.011c-2-1-2,D.30.41.011c-2-2-0,D.30.41.011c-2-2-1,D.30.41.011c-2-2-2,D.30.41.011c-3-1-0,D.30.41.011c-3-1-1,D.30.41.011c-3-1-2,D.30.41.011c-3-2-0,D.30.41.011c-3-2-1,D.30.41.011c-3-2-2,D.30.41.011c-4-1-0,D.30.41.011c-4-1-1,D.30.41.011c-4-1-2,D.30.41.011c-4-2-0,D.30.41.011c-4-2-1,D.30.41.011c-4-2-2,D.30.41.032c-1-1-0,D.30.41.032c-1-1-1,D.30.41.032c-2-1-0,D.30.41.032c-2-1-1,D.30.41.032c-3-1-0,D.30.41.032c-3-1-1,D.30.41.032c-4-1-0,D.30.41.032c-4-1-1,D.30.41.102b-1-1-0,D.30.41.102b-1-1-1,D.30.41.102b-2-1-0,D.30.41.102b-2-1-1,D.30.41.102b-3-1-0,D.30.41.102b-3-1-1,D.30.41.102b-4-1-0,D.30.41.102b-4-1-1,D.30.52.013b-1-1-0,D.30.52.013b-1-1-1,D.30.52.013b-1-1-2,D.30.67.012b-1-1-0,D.30.67.012b-1-1-1,D.40.11.023a-1-1-0,D.40.11.023a-1-1-1,D.40.11.023a-1-1-2,D.40.11.023a-2-1-0,D.40.11.023a-2-1-1,D.40.11.023a-2-1-2,D.40.11.023a-3-1-0,D.40.11.023a-3-1-1,D.40.11.023a-3-1-2,D.40.11.023a-4-1-0,D.40.11.023a-4-1-1,D.40.11.023a-4-1-2,D.40.11.074a-1-1-0,D.40.11.074a-1-1-1,D.40.11.074a-1-1-2,D.40.11.074a-2-1-0,D.40.11.074a-2-1-1,D.40.11.074a-2-1-2,D.40.11.074a-3-1-0,D.40.11.074a-3-1-1,D.40.11.074a-3-1-2,D.40.11.074a-4-1-0,D.40.11.074a-4-1-1,D.40.11.074a-4-1-2,D.50.11.011a-1-1-0,D.50.11.011a-1-1-1,D.50.12.023b-1-1-0,D.50.12.023b-1-1-1,collapse-0-1-0,excessiveRID-1-1-0,excessiveRID-1-2-0,irreparable-0-1-0
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,238.2962688,250.2107136,53.01780480000001,11.4352128,341.36064000000005,208.98938880000003,2.5731072000000004,0.036864,469.80956160000005,83.15043840000001,462.2819328,90.6780672,543.5670528,9.3929472,536.7472128,16.212787200000005,552.96,552.9526271999999,0.0073728000000000005,0.2138112,3.0449664000000003,478.87073280000004,70.8304896,0.1327104,2.1086207999999997,548.6837760000001,2.0348928,0.5971968000000001,10.432512000000001,541.9302912,0.6266880000000001,9.614131200000001,542.7191808,9.105408000000002,126.87114240000001,416.9834496,7.446528,100.7419392,444.77153280000005,404.4791808,148.267008,0.2138112,286.23421440000004,263.1426048,3.5831808000000005,0.43776000000000015,5.967360000000001,995.7427200000001,149.85216000000005,0.25344000000000005,4.815360000000001,1142.0928000000001,4.838400000000001,1.3363200000000002,20.874240000000004,1129.7894400000002,1.1289600000000002,20.828160000000004,1130.04288,19.284480000000006,265.95072000000005,866.7648000000002,15.528960000000003,209.61792000000005,926.8531200000003,843.3792000000002,308.16,0.4608000000000001,595.5840000000002,549.1814400000001,7.234560000000001,495.61344,520.40448,112.68864000000002,23.293440000000004,711.56736,435.75552000000005,4.608,0.06912,980.1216,171.87840000000003,962.3808,189.61920000000003,1132.8076800000001,19.192320000000002,1117.73952,34.26048,1152.0000000000002,1152.0000000000002,3380.4530200000004,890.238,2180.30898,8.789034173180289,93.89463026610312,443.39882776373196,202.82266364121503,10.885885605242756,154.9245009120927,551.0702086990615,31.873617563283247,35.863227036236026,354.2440335658379,358.442747459056,0.19788744431285965,34.81393334063359,337.2187652861622,376.5154219211201,0.24422011920226322,202.68338177744977,495.7035359483884,50.322579731551706,169.20814349397162,489.1145442627864,90.40393319906926,742.835184234381,5.908266897396496,720.5201186344859,28.292537715671667,0.9862970550143362,49.65130465118966,557.9507820349185,140.14227337045878,1.0669846519720512,76.15029956146716,537.8536389559204,133.64432378817847,4.205949322328312,173.98992617905893,457.4785374187952,113.0590891327606,3.7572215781074694,165.04130602073656,463.92954873353335,115.99621838549562,23.858883209906395,421.49262749765256,242.26996898726722,61.39537302171596,20.42724645228019,376.9718916957723,282.17468032823206,69.17772621101803,423.2501234219177,324.2172252381389,1.0565364115607037,0.17564839741601512,300.06057352354674,441.7799238077918,5.578726229248925,1.3525117687520982,0.0836,0.9496,0.6292,0.3376,0.124,1.1948,0.568,0.1132,0.2632,1.376,0.3396,0.0212,0.25,1.3616,0.3656,0.0228,0.6868,1.2124,0.0996,0.0012,0.6056,1.2572,0.1344,0.0028,0.0004,0.9996,420.2917555973735,90.04597138351042,18.753123189148784,411.6322661146978,96.11854246082548,21.315967878720873,423.38796920390604,85.9984218179818,19.70535377200025,422.6271395574445,88.24292242602448,18.244401596110798,41.7063622784943,33.20406577119352,40.059029909602934,34.80974617789457,43.78199634852726,31.097939119553846,43.02380441662173,31.84970100157875,839.376262368571,179.47911940159054,39.36440621795864,823.466763247675,192.52462740581043,42.287397846257385,850.4586480723608,168.89763757052492,39.00033368439409,845.6598996354427,176.49672258238053,36.07744959322496,83.65890747471092,36.775192737531164,29.329709141177137,80.33698904739047,35.937371646296036,33.494759223783916,86.20835986359481,34.14933966902026,29.389149981770437,84.77689822863931,36.07110814815037,28.896570274881494,0.0798,0.9202,137.9676875406452,57.80600177087316,53.80479963096128,139.4064183654285,58.19747991641848,51.97538168795851,136.00899924762132,57.84610951694913,55.71555222136334,136.09707620704768,57.98774610449857,55.50911948757968,144.85063612083417,53.49679489140548,51.21851685569698,142.0650897708497,55.469464947477306,52.038368320251834,140.34805721826828,60.647010962921414,48.58029529344472,144.77560128510194,56.90179905456253,47.912388711549575,20.6548992,16.209100799999998,19.95890688,16.90509312,21.47364864,15.39035136,20.9258496,15.938150399999998,1.1152,2.8848,1.2952,2.7048,1.328,2.672,1.4264,2.5736,1.106,0.5904,0.3036,0.969,0.031,2949.466367732001,1566.288782913054,777.2267705961093,2864.438735203273,1604.5332013002228,822.9517412474562,3069.7101858686706,1476.7055620310166,745.5115800482266,2977.4763605364883,1578.5913064253564,734.9270324039642,56.86125706785997,1.5215125360401385,1.5162851825388435,56.72690210354804,1.4945785078169556,1.6828830428710422,56.858045303579374,1.6364760208205948,1.4015695569312523,57.14160080650019,1.3176431473940164,1.454353436631267,0.2844,0.7156,1.8096,0.1904,1.0,1.0,1.0,1.0
std,154.95449072722434,126.01740642075673,99.04022749813166,49.51779118505475,111.08130682537546,107.1662639064625,14.623416408281553,1.1652755532177725,56.49145865815177,56.49145865815177,60.87952517373768,60.87952517373768,18.561588319338405,18.561588319338394,26.839472518492812,26.8394725184928,0.0,0.5213356876332182,0.5213356876332178,2.9875022139322693,17.94730361054409,141.2475328715722,141.63153710168314,2.208075916988109,9.942536438151594,17.235160617938245,14.209753562443272,4.654326091663891,20.210454399663163,20.753572538631182,4.822626040389312,20.16576067945722,21.096151798815242,18.030937518451307,62.62939423467037,64.35740313493012,17.323733409593483,73.66348521481116,78.43160842670132,62.538586416329416,62.49171904116,2.799605044508173,71.92494398641074,71.75384652478247,11.47954396807009,7.453713554433812,37.06817870633681,300.48302470627016,301.1127423940423,5.3979518100061465,25.7756679269775,40.603521785139144,31.39085858399748,12.5498298196948,49.8969063236844,51.73345770983917,11.349334905577503,51.6414180888446,53.181274024669364,46.56844007535373,155.79418289835664,159.3181648415827,43.38887323015473,173.79213506978974,182.7590546065331,161.57400345067347,161.50070687047764,7.272028591800778,183.9167102339009,183.55202860488194,29.250151997635456,337.07345659128083,279.67931473698223,214.91580732881974,101.02645749500078,249.10057227082308,243.29381673561284,28.50175640243255,2.8212476518842964,139.41717634227086,139.41717634227086,152.75344710506698,152.753447105067,46.66343129455489,46.663431294554805,65.79710134860643,65.79710134860636,0.0,0.0,2295.9159994793395,728.5504448575543,2166.653419666272,37.34584651416158,157.91044872111993,305.63871246913794,287.64907644148025,35.1259573844603,163.25468973425853,276.8539231935496,83.57765171563804,58.09054795388109,207.13668162214134,210.0354860268442,4.111761622798238,59.64717816478485,204.93801226463555,224.1859050495965,4.435462029543149,142.64096099509152,238.32312654393908,66.40682043176676,144.3705802678783,236.7021477752967,110.06175923104735,310.0904029308818,22.585369067358783,304.35172099026045,50.263923509810034,9.198057942312015,92.34045499321243,263.52793095199956,115.86944883006822,9.394876761063069,96.73875552957433,256.2189501354274,112.09987996845821,19.747473943542648,135.71487728731114,231.61310265341552,104.77895877574451,18.79271759396384,134.47673501345224,232.76594763025727,105.0235857446465,45.394092844935265,220.46084246539596,157.89692365282215,75.87472806231902,43.16805305531575,214.79654195133133,186.316128727913,80.03889612843062,216.99943306027544,184.47227561714476,9.09607373418047,3.592183388178348,180.18092431609787,218.04013877239348,21.471086755424633,11.056351596274519,0.4003037454455349,0.9988290003170587,0.9288056287400478,0.7492252716650315,0.482359341266261,0.9809410833897295,0.9019638062259197,0.4621996167211083,0.6761783813763113,0.9267123389444162,0.7509891057314916,0.20483884346079984,0.6615039814721456,0.9324265782702534,0.7730822538606399,0.21234212449621748,0.949782173572155,0.9772805408126626,0.4351065427463809,0.04897999395632458,0.9190307739747906,0.9664548447772398,0.5007861792816091,0.07478822538161435,0.019997999499869967,0.019997999499869967,224.81664843232645,115.21071910176386,54.53009494401869,228.14879020965486,116.55042987282796,62.71736134309831,228.5809838001926,112.2974739143294,60.45019919464379,224.01251739844818,113.17518314627698,56.70053019049375,43.82308136942218,42.95095928905468,43.36143324869725,43.33964956313004,43.99703121065258,41.975354785692296,44.83591650486416,41.25509548108521,452.20967823112824,229.9859517130634,115.16432443776011,454.42840571042007,235.9389257986335,119.23807260173737,458.96965900736745,221.26862283966724,118.84431315301755,445.87008238939063,229.66553314698947,106.37499058122897,88.13071896125803,71.96577343315099,64.62487549638686,87.55568779847908,70.7388297228805,69.303723987388,88.0493201599838,69.67169344529327,65.14285984747045,87.72443865683607,71.31329114801743,64.86068431976648,0.27101042291739624,0.27101042291739624,144.61835763732398,117.02748823418268,114.93209670488481,145.8841573368543,116.90026735899131,112.3366230889678,146.27623583942798,117.60585269237832,113.56054036222754,144.74737738046585,116.98407980026876,116.27372725693198,147.38094409975193,111.19009664197816,111.86086638043223,144.78663066491606,114.43349163941839,114.2390294174606,146.67004822940842,118.34588967905579,108.76254910399398,148.75501759722002,115.8902409640993,105.18527175384553,11.540994087578818,11.540994087578818,11.847635478679102,11.847635478679102,11.977039942252418,11.977039942252418,11.546532100738581,11.546532100738581,1.7938150725487008,1.7938150725487008,1.8718861481271531,1.8718861481271531,1.8839123719443622,1.8839123719443622,1.916172587079957,1.916172587079957,0.9944655812839737,0.9123564648007777,0.7177256202848012,0.17333496185651745,0.17333496185651745,2184.924631844477,1256.9374952819448,1272.5351411136132,2179.5262201995606,1313.072499550005,1294.469814204422,2251.6662478779053,1295.0435308740148,1267.3836499035885,2171.137664016379,1292.1213496840896,1192.4988659168384,27.65773796976971,10.311065775571405,10.04081326943322,27.952543758768176,9.721306896358948,10.636867303749757,27.5555526065979,10.911126068432782,9.620274381050539,27.5235192731437,9.829906806317325,9.709843484983677,0.4511733053609157,0.4511733053609157,0.5870406828769796,0.5870406828769796,0.0,0.0,0.0,0.0
log_std,,,,,,,,,0.1279543142156716,,0.1418567942224341,,0.035387479050053655,,0.05291454863826527,,8.881784197001252e-16,0.0009756089701055134,,,,,,,,0.03757620918195485,,,,0.039952808506736416,,,0.040893228693057455,,,0.1653286627072017,,,0.20138610533500323,0.16468009595821412,,,0.2762631456890709,0.30624683871202957,,,,,,,,0.03999868645827489,,,,0.04874418497621605,,,0.05050490380337555,,,0.19984044813377036,,,0.23194630807789382,0.20843927621578068,,,,,,,,,,,,,,0.15526848359207066,,0.17602781338115034,,0.04344917149855691,,0.06339214023576617,,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,0.4742754888561655,,,0.48028126684849587,,0.4012316327407113,,0.40613784347846194,,,,,,,,0.4722292175224452,,,,0.4971804221819577,,,,,,,0.5249853175487469,,,,,,,,,,,,0.4916065114302344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32,0.0,110.592,0.0,442.368,0.0,331.776,0.0,552.96,516.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32,0.0,0.0,0.0,405.504,0.0,0.0,405.504,0.0,0.0,147.45600000000002,0.0,0.0,110.592,147.45600000000002,0.0,0.0,73.72800000000001,36.864000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0000000000001,0.0,0.0,0.0,691.2000000000002,0.0,0.0,806.4000000000001,0.0,0.0,230.40000000000006,0.0,0.0,115.20000000000003,230.40000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.6,0.0,345.6,0.0,806.4000000000001,0.0,576.0000000000001,0.0,1152.0000000000002,1152.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0440400447962,0.0,0.0,59.71290593010598,0.0,165.78575206511408,0.0,134.42139124797222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79920753584292,0.0,0.0,0.0,51.640795830872634,0.0,0.0,0.0,0.0,0.0,0.0,28.886807541253315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79983043852392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
0.1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.048,0.0,221.184,0.0,442.368,0.0,368.64,0.0,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.64,0.0,0.0,0.0,442.33113599999996,0.0,0.0,405.504,0.0,0.0,184.32,0.0,0.0,147.45600000000002,184.32,0.0,0.0,73.72800000000001,73.72800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.2848,0.0,0.0,0.0,806.4000000000001,0.0,0.0,806.4000000000001,0.0,0.0,345.6000000000001,0.0,0.0,230.40000000000006,345.6000000000001,0.0,0.0,115.08479999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.80000000000007,0.0,460.80000000000007,0.0,921.6000000000001,0.0,806.2848,0.0,1152.0000000000002,1152.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.2462463372258,0.0,0.0,78.12049980712608,0.0,196.3641022814427,0.0,186.1196494558929,0.0,0.0,0.0,66.34754428607053,0.0,0.0,0.0,92.35149144929954,0.0,0.0,0.0,57.94874092923692,0.0,0.0,0.0,46.26379902938756,0.0,0.0,38.917178589842706,0.0,0.0,0.0,0.0,0.0,0.0,44.880299590105295,0.0,0.0,0.0,0.0,64.70704441458474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
