dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b
20,20980.227107784307,87258.94356219209,155999.42507005594,75374.96277415706,121132.24463709535,114752.00012517866,189427.09797729482,112196.35683092676,1211.2644520340427,2462.030836877994,50.35832668139498,7080.440773976656,694.6112003925762,45476.96819844081,9968.96270907364,36249.68418955711,22298.349874283223,0.0,0.0,24118.307442442387,336.3995524475699,0.0,0.0,16.293448438397732,68.14940933640072,129.00042453272462,85.7531193198481,276.6844245980624,161.17238588184432,150.31980597838475,85.95914970749604,0.8384115222200864,3.8351848281665015,0.1690705060099485,7.928837619829885,0.5743506122981455,13.186356643316364,5.014697892179934,38.56007494975985,23.47833119436063,0.0,0.0,6.5628763618110995,0.06117111683861687,0.0,0.0
21,12088.376439945332,94361.45201738286,135848.11623180142,73163.24061436052,20112.088089570738,115660.99901002889,212450.8248614968,97690.7840854901,721.1749811111854,8.955009675969524,0.0,0.0,136.2880921708123,58786.27668952826,0.0,4114.839077749449,20052.841905947123,2644.217970026525,0.0,2786.865641604198,0.0,7804.319950236307,0.0,10.950260144474246,105.13679939989397,149.80112765958108,50.374386848503306,30.131615417963154,91.03088718554808,205.90140021748277,108.37655201282685,2.8572449550704584,0.02288698028962738,0.0,0.0,0.573223073364223,12.889635479384163,0.0,5.341220545928273,25.347954393475327,0.9710990941374674,0.0,2.687057694489642,0.0,4.599534162079415,0.0
22,11682.23393831919,79335.67196852861,130846.42751739851,75109.70806575651,89284.6436630638,150194.8087737204,219920.70353029517,91215.04989136821,3770.647664083966,974.8380288097769,251.67780189036202,4102.801578545771,356.92138277059786,60611.93057453425,3180.9619381589882,32817.41751298625,27293.167197458744,0.0,0.0,8925.978236842097,358.15599707028036,6799.971992125608,0.0,14.079485999288265,105.7900579889887,107.07581275477949,54.37271254031066,60.9500485610041,85.70734150919415,226.69317254820848,57.58644191399769,3.5796753788343327,0.5795476291440578,0.17629304311069352,4.081007313592209,0.6153597957121719,11.174034193081688,2.8986959323138652,29.272854335027684,41.7339573395716,0.0,0.0,9.153509588440148,0.38826939521791265,3.08377629812802,0.0
23,13953.76795723307,114097.98946771194,139400.57117602357,51056.323421099936,4296.880769268418,144029.17610072115,242361.78258839753,35877.924219685505,1804.7983078952711,0.0,0.0,30.21068619050866,223.94460388873233,0.0,137.3128510212588,1024.6322525789142,10618.400358840816,0.0,0.0,557.7687987939717,0.0,7836.994219970746,15635.339553792612,8.642069992756964,91.42555340492396,92.98278203680927,45.93565183140232,5.147741888759209,138.4563246368465,216.25747564319565,29.330387678086524,2.7816544142179214,0.0,0.0,0.08327627147644237,0.22390044904910184,0.0,0.19790701932207935,1.2749272943969159,5.817230876259662,0.0,0.0,0.9009718908645206,0.0,2.060337578406766,6.172679323454686
24,13169.799914336038,91401.59462370885,143092.14207015265,58519.09319611409,92069.72385621892,156761.4878946829,235505.23500512922,39474.576425976484,1829.6138535089945,78.94030375197698,73.67551192949276,345.861877815579,175.8844862515917,42017.70550294275,1267.155921155712,24654.57919614547,18719.35107779369,0.0,0.0,7888.9768427889885,0.0,10850.004124598032,0.0,11.846841704637223,87.21720970729513,140.8843103730272,42.76341315884272,190.31447946235207,62.229068666343984,168.81526382063248,38.26969580991636,2.540952947305329,0.11442163591920558,0.08996949937308038,0.388336577373277,0.47088334853254693,15.660923405206445,0.7675064632080744,16.990058491727016,23.75741439844887,0.0,0.0,9.808236940329726,0.0,3.4448954117468418,0.0
25,11123.676114828919,77620.37686166742,121680.27907423266,92467.8157083953,7850.998118325248,139716.25328298693,220412.67874133377,35837.737839715424,2711.5538694422316,24.368186901843497,0.0,0.0,0.0,54693.32544560972,2153.1228798893612,11086.406480716261,29870.27504337956,0.0,0.0,5134.92047652111,0.0,7459.883872004411,0.0,12.326107530128024,88.97319901210562,95.62064272547732,73.75646475597841,5.41609399808283,110.13519770217536,222.23278325825248,44.40643895192211,0.7199007463778729,0.033039739595320534,0.0,0.0,0.0,13.261427005227308,1.2962834280745001,8.025066905077406,34.111500661214954,0.0,0.0,3.5697490143611477,0.0,2.4479228461809615,0.0
26,9267.878422571943,110974.39164374559,127567.13999378895,77077.74966185968,19620.15324083798,158420.66147450844,258028.6214811308,45528.239195968505,1774.7598005950063,32.182376397711536,11.673577254230024,440.63144172606957,0.0,41699.83341118912,2433.415516177305,15321.442772898747,10158.632979820115,0.0,0.0,5790.5249435793485,0.0,0.0,0.0,9.479429648486347,83.06265549479485,118.52533778601041,53.209744459405925,105.89404095467887,150.50268921354532,173.63682779895427,18.923271092724427,3.0045328469272263,0.08289668060721059,0.05289357205911431,0.257475619674941,0.0,20.670579034322905,1.612462537271813,16.93634106324155,23.27755805835011,0.0,0.0,2.158915757768792,0.0,0.0,0.0
27,9660.01241741615,93025.09871337004,150942.3730402571,71763.72182044295,19469.83989908278,103979.8557474479,209750.1804851158,96349.70585490912,1057.8042845649898,12.910837980584102,16.32031792677322,112.01315917817742,110.7804632765476,57823.32542858357,174.80720523833898,9032.1100202472,20163.382917039024,0.0,0.0,2109.304895455102,0.0,0.0,0.0,9.775841237348088,89.5804647109552,124.07302207530958,59.91038681708493,36.08734419204625,86.06353098037458,209.77674094238176,90.38721795019217,1.4197469541730883,0.009835039202609317,0.006883586412580929,0.09649585533890892,0.01024129978778432,15.611235278571097,0.2749308663445936,12.212992577791542,19.584376247197543,0.0,0.0,3.1338603639308964,0.0,0.0,0.0
28,12008.921886461136,104128.70536328816,141388.3588728446,69339.1195021436,106793.67165933961,150763.71770778982,226102.4391714338,43252.783586584526,856.2907985037805,530.0015227531228,62.07128031752286,438.0950890312492,402.0647406862806,48611.85525921249,3173.6328129808367,23565.34873769361,28936.059847757635,47406.575592169494,0.0,11405.981694870788,631.6422127479731,7306.458789826546,0.0,10.559461283737654,89.9978164302122,132.20953841549962,76.75849049378998,148.4685128841891,132.2462383015625,163.5009110005874,18.219880868075176,2.4195952143449637,0.1834506938253404,0.05476827100784504,0.8568236011075621,0.4549972050455447,19.62875749063671,1.450524547494914,21.602887946353214,31.64870696450093,17.83805251434091,0.0,10.265388636190735,1.6432284968182589,2.9003866007896604,0.0
29,11591.441034641304,103510.22722242435,143021.94321760372,54879.129841419955,113398.27976145319,111786.90666809224,221387.21347385633,37897.99058823411,4748.515147014769,335.896296212805,274.1994311347391,822.9600542401852,232.8151240308617,50276.844973691055,1396.150788075593,27002.281221100817,30785.17318112448,0.0,0.0,6141.827768039367,0.0,0.0,0.0,13.44871917670111,83.53961415601766,94.63081562206196,35.8929833584503,169.38232245049363,120.32899294830716,158.57804324151044,41.94098452718821,2.0063659052877907,0.24052339170869225,0.06920562716179549,0.5561852200641813,0.11109543145377222,20.354225371049868,0.881389315257012,26.64861399804467,37.87403807737573,0.0,0.0,10.125142492179942,0.0,0.0,0.0
30,10670.546003617184,100257.67172408782,129824.45214564205,68561.00249481968,114469.86958873374,161856.18870139914,283552.7209489917,39367.44484987679,2251.6541400179026,65.79378973620119,173.10782166825703,332.1362911721663,162.62328300115715,50408.11883174377,2057.1203843742687,22481.122092166046,21424.5221398777,0.0,4839.025794385808,9497.80757354854,0.0,0.0,0.0,15.045348963300675,115.15227716719494,112.60193142242862,68.27356424677996,70.19230732289031,162.6243127035135,226.56200858117214,36.25170441170671,2.746570031234987,0.08100317954569963,0.07145210351469394,0.5185705680287387,0.19789151837353589,15.305883246928378,1.5240731999208499,24.557354330893464,23.56250558489154,0.0,2.7192769680506017,6.832713087255349,0.0,0.0,0.0
31,12666.761207977892,100787.8543464206,132949.93407332696,69619.5863973231,2821.8672414988496,105441.2305662182,247386.0242490549,29784.094884978585,1314.1869935028392,0.0,46.30275628610754,0.0,0.0,54390.53715560625,350.15883356554195,3888.911766260608,0.0,2031.001343143033,0.0,812.0719148514811,0.0,7930.585132128728,0.0,12.05500838470474,76.19082920347901,92.78170803916444,58.509956010250285,6.38240166750011,86.37385329251049,168.5111887292353,35.4498613876479,1.1524519265601953,0.0,0.03608086057935846,0.0,0.0,10.563985864760381,0.4095290041652693,2.289951325355718,0.0,1.3455939318822945,0.0,1.0272921409422964,0.0,2.283137242634395,0.0
