cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.7478478831252,748.7380686028538,748.7451437505966,748.9163199325519,748.7352852515444,748.7199165861854,748.7264344226157,748.745954916468,748.8350789821756,748.8466404192732,748.8571026356252,748.7346917573223,748.6799466252079,748.7582453004761,748.7420553135131,748.7921994991303,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.0778761739814,529.0975977183864,529.1417148188233,529.151339138614,74.87473319173003,74.87553506228177,74.86969435514041,74.87128892330593,1058.2999490478412,1058.2470885326998,1058.2254636116888,1058.2303414641287,149.74177704736076,149.74073862231597,149.77039998182914,149.74301955224288,604.0045273392777,603.9975759751334,603.9889108167092,604.1029718711942,1.0,1.0,249.63870969508673,249.5787646731292,249.6649336273107,249.5633192070338,249.59898277157768,249.6120863271419,249.61362860946292,249.5856262835702,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5291.167137899014,5291.235512297796,5290.968777672302,5291.021822614284,59.89662095775651,59.897198168113945,59.895143430049636,59.91162181753679,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.72786411374847,311.6602246302592,311.68191564453997,313.12958609095165,311.6327666380906,311.5470171014567,311.6002344483363,311.6980812617036,312.51359080253945,312.41746168289336,312.6012321146511,311.6485887470239,311.31552488087556,311.83723664644157,311.76275470596937,311.986872964221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.04814849543192,220.14229273789067,220.5289527131174,220.55858980724423,31.169845001309827,31.17602086755546,31.141835841540388,31.15173568728499,441.02301266873934,440.75139665733485,440.52130613512213,440.70552087540284,62.29395138329346,62.286634846852614,62.523254837744226,62.30194502311749,251.56095994906133,251.52195567071794,251.42497116165126,252.38467573311647,0.0,0.0,104.43911940443293,103.87975242947535,104.63396998218278,103.7838109414358,104.00691580675304,104.1364654947268,104.14126080701467,103.95579320278159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.916233228604,2203.9721349326423,2201.5826171740437,2202.0435557232895,24.920544917140965,24.920899168394946,24.906795473754137,25.036449722859057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.39998198225058956,0.40001144162258573,0.39990454979831797,0.4001070077944233,0.39990934930536437,0.3999145204174946,0.3999124577350419,0.3999208175763437,0.4001154739657766,0.40008240129316525,0.4001517761768366,0.4000489644140651,0.3999826670964516,0.4000662564902466,0.40015329420208134,0.3999527214860597,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.39986858990336704,0.39986922113914264,0.40008245178997254,0.39998419780703864,0.39986209539248824,0.39995527334643943,0.3999913078345506,0.39994895197625496,0.40006744750698425,0.400004583471197,0.39997458170543737,0.40007336830341694,0.3999343188155387,0.39991146757514784,0.40004660659814295,0.3998662549368586,0.4000156728064943,0.39995890817935237,0.39995138092952914,0.4000705131880157,0.0,0.0,0.4001636935375348,0.39988287210158485,0.4002288845686246,0.39983661229229206,0.39999292766300737,0.400137321868151,0.3999897162467869,0.40006691281891715,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.39990864564176054,0.40025842507467163,0.39994050923554975,0.39993361751913703,0.40000953771616904,0.399920681167146,0.3998366423198747,0.40013568700479507,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,152.3469275341849,139.3181296258793,162.69446453142123,163.78747751782723,167.14352983323687,158.83288444609863,159.7006531874757,165.17005288216563,149.00887946690344,154.47555334680487,140.130274329115,133.0742902595499,139.27813011162007,137.56345316379432,126.07655357251771,166.0908419028698,2.0,2.0,2.0,2.0,2.0,2.0,1.0,111.60321283855609,114.86928346187956,102.59608101278116,115.1008009993104,16.60890058212624,15.977450023853557,13.677837447238206,14.399939294115905,199.2703371924113,212.47259937382125,230.65561046394885,188.16940152557478,29.462148460279757,31.018987140950998,32.87039434871973,33.17251936704859,126.34969601855995,126.20997970041711,121.63595024524369,133.7897056787809,1.0,1.0,49.47908803757827,55.47948008341348,51.354198296450306,54.842173489653376,54.148893902308856,48.81838769128983,54.85228248674232,46.87188727363037,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1178.0631558884859,772.017991168933,1079.3813051207244,1059.8297593972443,11.187393187406478,12.487593692404907,12.826829307272488,12.88990775086571,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,202.3739255666375,204.9382462754657,205.00141783584124,201.18844497696784,204.61313930715957,201.63128323539857,203.34338479441652,202.38911245222636,202.69329233817749,202.29862613930567,203.66848560770774,204.59489056727577,202.66180213400204,201.08508648435293,203.0496694728233,203.86345400689575,2.0,2.0,2.0,2.0,2.0,2.0,1.0,144.18025341435455,142.02561248004682,143.43159530392418,142.2659557907207,20.481444665311212,20.18321958180458,20.254261349242952,20.111013368180252,287.31935337160405,284.0437414591112,284.10453011319373,286.89719201137933,40.61714735711031,40.288384535681786,40.16303425525842,40.224426130639415,163.19234899737066,165.22203706061973,164.99895437099607,164.09571875560738,1.0,1.0,67.84724075301443,67.58403214084797,67.3471285253895,67.14219720515356,67.5407902679025,68.17934956727805,67.57773568926063,67.01480253956395,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1429.421506073867,1446.1809441105004,1423.0969928922318,1437.048652807322,16.327305133234777,16.408582486529255,16.388909632505346,16.235220856715788,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.42483411516935,311.2864856887399,311.5289579221175,311.4576860552475,311.28816951252736,311.5430797937031,311.493068083735,311.29416851347725,311.1808822096866,311.2765852943294,311.3307625375316,311.2095344198501,311.30623451699046,311.5224756070823,311.36617931504884,311.3196475952804,2.0,2.0,2.0,2.0,2.0,2.0,1.0,220.17929752383893,220.1498814042419,220.04640236253462,219.91322136884628,31.117382603029025,31.118545168316526,31.14283688337246,31.133035198895602,440.2857767773465,440.2040791199247,440.3358987320826,440.1106845641236,62.253333130240094,62.28268924856068,62.283756853841446,62.234983351070724,251.03814960780835,251.06512672694134,251.11465869335,251.12481718707218,1.0,1.0,103.83127045509141,103.81918409158487,103.7616762753181,103.80988298250462,103.71831989869986,103.8280430825382,103.80660386033621,103.79129829189236,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2201.8757905921893,2201.07371778253,2199.4507859935893,2201.0176787923083,24.91683734053451,24.909370343083765,24.89988544141898,24.90067034009477,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,414.13495503983773,414.1283776329203,414.10816236108866,414.0575817198296,413.9652629309579,414.10341411105287,414.0944716743983,414.0985899711968,414.10795914384806,414.0131421633779,413.98856621620484,414.10569419010073,414.04062098863574,414.10570191024004,413.996190233432,414.06376838789566,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.6549499604519,292.5659796387158,292.65624325397636,292.60665978196033,41.39909903878794,41.401036814735654,41.39889048695304,41.40803947863434,585.2018568437671,585.1622901023227,585.0912882444522,585.2959200589677,82.79388074623635,82.80275318844673,82.81860972786782,82.82478200912905,334.0268831553595,334.0356208499197,334.0421633675697,333.9413920296077,1.0,1.0,138.03609273259903,138.01124502278057,138.0017886036624,137.99740510502951,138.0104472190438,138.0395539810793,138.00040914596974,137.98895200222003,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2926.5732925652683,2926.378388481469,2926.196561487397,2925.7416617566337,33.12717825760501,33.12003086736241,33.11767276692393,33.12716848232809,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.58468386373414,463.67567177157906,463.6839147953016,463.6437123112708,463.58926725153657,463.6697386218604,463.6954794846801,463.67411625560567,463.6454886859436,463.6138444674035,463.6681626201813,463.66551246799173,463.6862215506738,463.61911067177635,463.64396225468386,463.68893420675323,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.62205144956744,327.61536992654953,327.6517321763025,327.6529987822516,46.36045691001235,46.364414049660475,46.36158365704586,46.36049473225054,655.3310788591778,655.2165258116926,655.2627397513622,655.2731156530565,92.71743532473907,92.73877700776556,92.71616380501571,92.7208330459733,374.01904199822405,373.9634236664429,374.042302969077,374.0011013771414,1.0,1.0,154.53639898574073,154.54094121707774,154.53914098110687,154.54829062954806,154.55311802513353,154.5443295915123,154.54320718224096,154.54248775187858,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3275.908751345849,3276.730577795795,3276.4933394019918,3276.1412205442916,37.09247946240435,37.09258115688134,37.09533024480418,37.0909444150355,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.1856769938368,691.2136174282555,691.2320015698958,691.2219448010968,691.1903239281153,691.1950744271251,691.1876675773722,691.1549750322633,691.2007260766661,691.2076049736032,691.1983349431987,691.1604312066944,691.1972809993842,691.1417467549596,691.230059047331,691.1614296259077,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.4406416840702,488.4419747434797,488.4672772509133,488.438425755827,69.11472391950919,69.11811340835564,69.11985698281038,69.1224177876243,976.8889641277412,976.9294173036736,976.9447330485764,976.8735422421521,138.2355950218419,138.24459454206558,138.22981746229328,138.23709060558625,557.5963934772602,557.5450666289864,557.5694268104405,557.5400141508969,1.0,1.0,230.39095720854178,230.38207013931446,230.38363642932546,230.39308102291864,230.4026967052912,230.40603325417908,230.39319656647956,230.39898335890152,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.800026358901,4884.375039702749,4884.618684942403,4884.448909159579,55.29684305665323,55.29778305878517,55.295884473046996,55.30049115870624,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
