#,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
0,1040821.7123245401,223.4117068847708,894.0109873205593,0.0,0.0
1,7133183.94620593,729.7246559929486,729.7246559929486,0.0,1.0
2,7133167.587244813,729.8233511731996,729.8233511731996,0.0,1.0
3,792701.0167355,192.12503021081525,711.427920187507,0.0,0.0
4,7133189.587930097,729.7091241262273,729.7091241262273,0.0,1.0
5,7133215.366338918,729.9690942673326,729.9690942673326,0.0,1.0
6,974045.8958745975,329.45042832771134,884.9497293296174,0.0,0.0
7,1205418.051925634,419.53082996722435,934.2078912050852,0.0,0.0
8,1016774.7310348094,352.980706961654,832.0578166653378,0.0,0.0
9,1158614.4111607932,335.00819524223436,876.9144093681876,0.0,0.0
10,988482.4560794103,309.2840645243319,791.345108179777,0.0,0.0
11,927532.3565194272,376.06921969065087,806.0647727216244,0.0,0.0
12,816777.3704318486,266.4925791967471,704.0858879733983,0.0,0.0
13,791749.207449341,239.73642249318962,639.8276196287409,0.0,0.0
14,792633.793410867,191.40310546799103,741.9594651172339,0.0,0.0
15,1113677.1089455886,453.17217466740897,994.1029810076693,0.0,0.0
16,1510456.7268928746,484.14412464127895,1075.9871784553693,0.0,0.0
17,7133146.089582857,729.9025208913014,729.9025208913014,0.0,1.0
18,917707.7542111876,255.75705911360689,787.7798234769698,0.0,0.0
19,350646.86709501484,157.06972782360413,358.1192598456191,0.0,0.0
20,1028109.5798776841,492.0048462909979,921.1871630497498,0.0,0.0
21,927298.9179673792,367.86305564473747,769.959508502283,0.0,0.0
22,634277.3429140156,185.09820683256544,509.99548888904496,0.0,0.0
23,1055457.4682805217,241.35196553052594,776.6405340955972,0.0,0.0
24,1240436.2142797164,554.6446807295293,1235.1392028105001,0.0,0.0
25,7133160.294634152,729.7817435008162,729.7817435008162,0.0,1.0
26,7133162.789119758,729.7494526498742,729.7494526498742,0.0,1.0
27,645997.445110012,186.72411586496855,460.1463715568189,0.0,0.0
28,974979.1824439543,278.7040359509548,677.1725557932381,0.0,0.0
29,1242320.8437218263,478.9777441413337,985.4432131672432,0.0,0.0
30,1148203.4355657229,313.24126684435004,967.6435514259408,0.0,0.0
31,1528408.8807444423,447.53168259394477,1255.6771715201282,0.0,0.0
32,1122866.628214826,435.5186258022435,839.5559889390775,0.0,0.0
33,324571.8982525042,103.93229042506309,253.9171623965211,0.0,0.0
34,7133175.743090069,730.0678954100557,730.0678954100557,0.0,1.0
35,1036392.5171652053,483.7515124472135,898.4877407623229,0.0,0.0
36,797510.4226958673,262.22083057915603,728.1364337165239,0.0,0.0
37,735158.213198087,143.56390598681097,533.0620793776609,0.0,0.0
38,623019.8460972926,181.4110109844366,461.0664764739586,0.0,0.0
39,1876254.7428204063,476.1389506800251,1452.0187353076108,0.0,0.0
40,458261.0084864671,145.39718690263385,368.8408361895972,0.0,0.0
41,7133205.135281762,730.429742263743,730.429742263743,0.0,1.0
42,7133193.433947329,729.7069936643747,729.7069936643747,0.0,1.0
43,7133184.907360097,729.9277158591407,729.9277158591407,0.0,1.0
44,395322.94018253195,213.3999974404441,399.02012914735445,0.0,0.0
45,1054292.4529361108,343.7444145153428,772.4441076044457,0.0,0.0
46,982088.1782207976,251.3435579814472,742.6952446847035,0.0,0.0
47,845575.9455106226,392.92977052827854,799.7445150784247,0.0,0.0
48,939319.6512227,282.81974574520314,708.8538846464379,0.0,0.0
49,837342.5299895619,277.0719514531306,713.8390447649767,0.0,0.0
50,7133179.60295519,729.728515270478,729.728515270478,0.0,1.0
51,1196205.6248456612,476.7233338229652,941.9715068097669,0.0,0.0
52,1320304.49478449,553.8872732341571,1023.7364528554345,0.0,0.0
53,644489.7144232971,207.93262546410946,514.2485164688451,0.0,0.0
54,841518.2392275246,225.8194372829895,815.0745932469988,0.0,0.0
55,7133208.53899051,729.9953175672491,729.9953175672491,0.0,1.0
56,641280.1754029754,163.7528897120355,403.9425600425574,0.0,0.0
57,1305361.5851196751,586.8823025682143,1130.1480615384637,0.0,0.0
58,7133190.814335258,729.4988643308799,729.4988643308799,0.0,1.0
59,895478.9016622088,302.9300486875967,684.2243468092638,0.0,0.0
60,948643.253998326,372.78585768327974,745.8721443013372,0.0,0.0
61,789131.6335267366,221.4710546417924,693.6486862768769,0.0,0.0
62,973692.3719922693,310.05759438764443,925.1084442983538,0.0,0.0
63,841738.6014248694,312.36484708851106,699.0212819128568,0.0,0.0
64,1063257.2836839678,396.4484713875868,924.372124590194,0.0,0.0
65,914391.6759767241,213.9849432888898,736.8790996497522,0.0,0.0
66,956812.3471418736,345.93487702140436,843.3637818408772,0.0,0.0
67,7133206.923555473,729.7746447568807,729.7746447568807,0.0,1.0
68,944725.0839439945,295.80097671567586,693.7149421993187,0.0,0.0
69,519194.8582143683,271.75354080361393,492.79820130710084,0.0,0.0
70,616436.9146318361,174.8609878698407,489.1919687725659,0.0,0.0
71,479315.15856882685,201.43716433257185,473.58875759628165,0.0,0.0
72,635224.9195840271,242.56909194210283,601.460599085914,0.0,0.0
73,912810.0623125491,247.52114801322654,734.0447717662332,0.0,0.0
74,295185.2125144731,143.25378415209718,275.6459953960198,0.0,0.0
75,856627.757244627,317.8500248556692,777.110442361553,0.0,0.0
76,1038662.6449836048,257.32716851270516,818.6139033750867,0.0,0.0
77,734074.9550822458,234.43981929219572,660.0071574182583,0.0,0.0
78,1486347.5144901304,604.8826676926298,1398.109436096725,0.0,0.0
79,7133211.973080409,729.9558388491216,729.9558388491216,0.0,1.0
80,1524072.1870225845,481.8127634202586,1214.970933066594,0.0,0.0
81,982406.0123305924,350.59794601000266,782.4905247130469,0.0,0.0
82,1382477.7148233291,508.79326647587027,1049.1164541858516,0.0,0.0
83,431440.0703373043,168.9648155673779,389.0107074963082,0.0,0.0
