cmp-loc-dir-ds,B.10.71.002-1-1-0,B.10.71.002-1-1-1,B.10.71.002-1-1-2,B.10.71.002-1-1-3,B.10.71.002-1-2-0,B.10.71.002-1-2-1,B.10.71.002-1-2-2,B.10.71.002-1-2-3,B.10.71.002-2-1-0,B.10.71.002-2-1-1,B.10.71.002-2-1-2,B.10.71.002-2-1-3,B.10.71.002-2-2-0,B.10.71.002-2-2-1,B.10.71.002-2-2-2,B.10.71.002-2-2-3,B.10.71.002-3-1-0,B.10.71.002-3-1-1,B.10.71.002-3-1-2,B.10.71.002-3-1-3,B.10.71.002-3-2-0,B.10.71.002-3-2-1,B.10.71.002-3-2-2,B.10.71.002-4-1-0,B.10.71.002-4-2-0,B.10.71.012-1-1-0,B.10.71.012-1-1-1,B.10.71.012-1-1-2,B.10.71.012-1-1-3,B.10.71.012-1-2-0,B.10.71.012-1-2-1,B.10.71.012-1-2-2,B.10.71.012-1-2-3,B.10.71.012-2-1-0,B.10.71.012-2-1-1,B.10.71.012-2-1-2,B.10.71.012-2-1-3,B.10.71.012-2-2-0,B.10.71.012-2-2-1,B.10.71.012-2-2-2,B.10.71.012-2-2-3,B.10.71.012-3-1-0,B.10.71.012-3-1-1,B.10.71.012-3-1-2,B.10.71.012-3-1-3,B.10.71.012-3-2-0,B.10.71.012-3-2-1,B.10.71.012-3-2-2,B.10.71.012-3-2-3,B.10.71.012-4-1-0,B.10.71.012-4-1-1,B.10.71.012-4-1-2,B.10.71.012-4-2-0,B.10.71.012-4-2-1,B.10.71.012-4-2-2,B.20.11.102-1-1-0,B.20.11.102-1-1-1,B.20.11.102-1-1-2,B.20.11.102-1-1-3,B.20.11.102-1-2-0,B.20.11.102-1-2-1,B.20.11.102-1-2-2,B.20.11.102-1-2-3,B.20.11.102-2-1-0,B.20.11.102-2-1-1,B.20.11.102-2-1-2,B.20.11.102-2-1-3,B.20.11.102-2-2-0,B.20.11.102-2-2-1,B.20.11.102-2-2-2,B.20.11.102-2-2-3,B.20.11.102-3-1-0,B.20.11.102-3-1-1,B.20.11.102-3-1-2,B.20.11.102-3-1-3,B.20.11.102-3-2-0,B.20.11.102-3-2-1,B.20.11.102-3-2-2,B.20.11.102-3-2-3,B.20.11.102-4-1-0,B.20.11.102-4-1-1,B.20.11.102-4-1-2,B.20.11.102-4-2-0,B.20.11.102-4-2-1,B.20.11.102-4-2-2,B.20.11.121-1-1-0,B.20.11.121-1-1-1,B.20.11.121-1-1-2,B.20.11.121-1-1-3,B.20.11.121-1-2-0,B.20.11.121-1-2-1,B.20.11.121-1-2-2,B.20.11.121-1-2-3,B.20.11.121-2-1-0,B.20.11.121-2-1-1,B.20.11.121-2-1-2,B.20.11.121-2-1-3,B.20.11.121-2-2-0,B.20.11.121-2-2-1,B.20.11.121-2-2-2,B.20.11.121-2-2-3,B.20.11.121-3-1-0,B.20.11.121-3-1-1,B.20.11.121-3-1-2,B.20.11.121-3-1-3,B.20.11.121-3-2-0,B.20.11.121-3-2-1,B.20.11.121-3-2-2,B.20.11.121-4-1-0,B.20.11.121-4-2-0,B.30.11.012-5-1-0,B.30.11.012-5-1-1,B.30.11.012-5-1-2,C.10.11.001a-1-1-0,C.10.11.001a-1-1-1,C.10.11.001a-1-1-2,C.10.11.001a-1-1-3,C.10.11.001a-1-2-0,C.10.11.001a-1-2-1,C.10.11.001a-1-2-2,C.10.11.001a-1-2-3,C.10.11.001a-2-1-0,C.10.11.001a-2-1-1,C.10.11.001a-2-1-2,C.10.11.001a-2-1-3,C.10.11.001a-2-2-0,C.10.11.001a-2-2-1,C.10.11.001a-2-2-2,C.10.11.001a-2-2-3,C.10.11.001a-3-1-0,C.10.11.001a-3-1-1,C.10.11.001a-3-1-2,C.10.11.001a-3-1-3,C.10.11.001a-3-2-0,C.10.11.001a-3-2-1,C.10.11.001a-3-2-2,C.10.11.001a-3-2-3,C.10.11.001a-4-1-0,C.10.11.001a-4-1-1,C.10.11.001a-4-2-0,C.10.11.001a-4-2-1,C.10.11.001a-4-2-2,C.10.11.011a-1-1-0,C.10.11.011a-1-1-1,C.10.11.011a-1-1-2,C.10.11.011a-1-1-3,C.10.11.011a-1-2-0,C.10.11.011a-1-2-1,C.10.11.011a-1-2-2,C.10.11.011a-1-2-3,C.10.11.011a-2-1-0,C.10.11.011a-2-1-1,C.10.11.011a-2-1-2,C.10.11.011a-2-1-3,C.10.11.011a-2-2-0,C.10.11.011a-2-2-1,C.10.11.011a-2-2-2,C.10.11.011a-2-2-3,C.10.11.011a-3-1-0,C.10.11.011a-3-1-1,C.10.11.011a-3-1-2,C.10.11.011a-3-1-3,C.10.11.011a-3-2-0,C.10.11.011a-3-2-1,C.10.11.011a-3-2-2,C.10.11.011a-3-2-3,C.10.11.011a-4-1-0,C.10.11.011a-4-1-1,C.10.11.011a-4-1-2,C.10.11.011a-4-1-3,C.10.11.011a-4-2-0,C.10.11.011a-4-2-1,C.10.11.011a-4-2-2,C.10.11.011a-4-2-3,C.20.11.001b-1-1-0,C.20.11.001b-1-1-1,C.20.11.001b-1-1-2,C.20.11.001b-1-1-3,C.20.11.001b-1-2-0,C.20.11.001b-1-2-1,C.20.11.001b-1-2-2,C.20.11.001b-1-2-3,C.20.11.001b-2-1-0,C.20.11.001b-2-1-1,C.20.11.001b-2-1-2,C.20.11.001b-2-1-3,C.20.11.001b-2-2-0,C.20.11.001b-2-2-1,C.20.11.001b-2-2-2,C.20.11.001b-2-2-3,C.20.11.001b-3-1-0,C.20.11.001b-3-1-1,C.20.11.001b-3-1-2,C.20.11.001b-3-1-3,C.20.11.001b-3-2-0,C.20.11.001b-3-2-1,C.20.11.001b-3-2-2,C.20.11.001b-3-2-3,D.10.14.021-1-1-0,D.10.14.021-1-1-1,D.20.21.013a-1-1-0,D.20.21.013a-1-1-1,D.20.21.013a-1-1-2,D.20.21.013a-2-1-0,D.20.21.013a-2-1-1,D.20.21.013a-2-1-2,D.20.21.013a-3-1-0,D.20.21.013a-3-1-1,D.20.21.013a-3-1-2,D.20.21.013a-4-1-0,D.20.21.013a-4-1-1,D.20.21.013a-4-1-2,D.20.21.013b-1-1-0,D.20.21.013b-1-1-1,D.20.21.013b-2-1-0,D.20.21.013b-2-1-1,D.20.21.013b-3-1-0,D.20.21.013b-3-1-1,D.20.21.013b-4-1-0,D.20.21.013b-4-1-1,D.20.21.023a-1-1-0,D.20.21.023a-1-1-1,D.20.21.023a-1-1-2,D.20.21.023a-2-1-0,D.20.21.023a-2-1-1,D.20.21.023a-2-1-2,D.20.21.023a-3-1-0,D.20.21.023a-3-1-1,D.20.21.023a-3-1-2,D.20.21.023a-4-1-0,D.20.21.023a-4-1-1,D.20.21.023a-4-1-2,D.20.21.023b-1-1-0,D.20.21.023b-1-1-1,D.20.21.023b-1-1-2,D.20.21.023b-2-1-0,D.20.21.023b-2-1-1,D.20.21.023b-2-1-2,D.20.21.023b-3-1-0,D.20.21.023b-3-1-1,D.20.21.023b-3-1-2,D.20.21.023b-4-1-0,D.20.21.023b-4-1-1,D.20.21.023b-4-1-2,D.30.31.013b-5-1-0,D.30.31.013b-5-1-1,D.30.41.011c-1-1-0,D.30.41.011c-1-1-1,D.30.41.011c-1-1-2,D.30.41.011c-1-2-0,D.30.41.011c-1-2-1,D.30.41.011c-1-2-2,D.30.41.011c-2-1-0,D.30.41.011c-2-1-1,D.30.41.011c-2-1-2,D.30.41.011c-2-2-0,D.30.41.011c-2-2-1,D.30.41.011c-2-2-2,D.30.41.011c-3-1-0,D.30.41.011c-3-1-1,D.30.41.011c-3-1-2,D.30.41.011c-3-2-0,D.30.41.011c-3-2-1,D.30.41.011c-3-2-2,D.30.41.011c-4-1-0,D.30.41.011c-4-1-1,D.30.41.011c-4-1-2,D.30.41.011c-4-2-0,D.30.41.011c-4-2-1,D.30.41.011c-4-2-2,D.30.41.032c-1-1-0,D.30.41.032c-1-1-1,D.30.41.032c-2-1-0,D.30.41.032c-2-1-1,D.30.41.032c-3-1-0,D.30.41.032c-3-1-1,D.30.41.032c-4-1-0,D.30.41.032c-4-1-1,D.30.41.102b-1-1-0,D.30.41.102b-1-1-1,D.30.41.102b-2-1-0,D.30.41.102b-2-1-1,D.30.41.102b-3-1-0,D.30.41.102b-3-1-1,D.30.41.102b-4-1-0,D.30.41.102b-4-1-1,D.30.52.013b-1-1-0,D.30.52.013b-1-1-1,D.30.52.013b-1-1-2,D.30.67.012b-1-1-0,D.40.11.023a-1-1-0,D.40.11.023a-1-1-1,D.40.11.023a-1-1-2,D.40.11.023a-2-1-0,D.40.11.023a-2-1-1,D.40.11.023a-2-1-2,D.40.11.023a-3-1-0,D.40.11.023a-3-1-1,D.40.11.023a-3-1-2,D.40.11.023a-4-1-0,D.40.11.023a-4-1-1,D.40.11.023a-4-1-2,D.40.11.074a-1-1-0,D.40.11.074a-1-1-1,D.40.11.074a-2-1-0,D.40.11.074a-2-1-1,D.40.11.074a-2-1-2,D.40.11.074a-3-1-0,D.40.11.074a-3-1-1,D.40.11.074a-3-1-2,D.40.11.074a-4-1-0,D.40.11.074a-4-1-1,D.40.11.074a-4-1-2,D.50.11.011a-1-1-0,D.50.11.011a-1-1-1,D.50.12.023b-1-1-0,D.50.12.023b-1-1-1,collapse-0-1-0,excessiveRID-1-1-0,excessiveRID-1-1-1,excessiveRID-1-2-0,excessiveRID-1-2-1,irreparable-0-1-0,irreparable-0-1-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,472.69232640000007,68.7292416,8.7072768,2.8311552000000004,475.6709376,61.59974400000001,10.196582399999999,5.492736000000001,521.1979776000001,30.501273600000005,1.142784,0.11796480000000001,508.94438399999996,41.2803072,2.248704,0.48660480000000006,544.0905216,8.6851584,0.16220160000000003,0.0221184,541.126656,11.663769600000002,0.16957440000000001,552.96,552.96,54.3817728,137.6059392,348.3574272,12.6148608,83.0840832,151.1202816,301.54752,17.2081152,78.4760832,192.80609280000002,280.29173760000003,1.3860864,65.1460608,178.6945536,306.0228096,3.096576,184.725504,227.32554240000002,140.62878720000003,0.28016640000000004,154.00304640000002,233.4302208,165.31292160000004,0.2138112,494.40522239999996,58.0681728,0.48660480000000006,458.98629120000004,92.69084160000001,1.2828672,115.40736000000004,287.60832000000005,722.1657600000002,26.818560000000005,173.81376000000006,313.64352000000014,629.6832000000002,34.85952000000001,162.84672,403.10784000000007,583.39584,2.649600000000001,138.21696000000003,366.31296000000003,641.18016,6.289920000000001,382.7635200000001,476.51328000000007,292.14720000000005,0.5760000000000002,320.39424,488.03328000000005,343.15776000000005,0.4147200000000001,1030.97088,119.83104000000002,1.1980800000000003,953.3721600000001,195.77088000000006,2.8569600000000004,984.9830400000001,143.12448,17.925120000000003,5.96736,990.30528,129.32352000000003,21.242880000000003,11.12832,1085.11488,64.05120000000001,2.6265600000000004,0.20736000000000004,1061.1072000000001,85.17888,4.6310400000000005,1.08288,1133.5449600000002,18.109440000000003,0.29952,0.04608000000000001,1128.08448,23.662080000000003,0.25344000000000005,1152.0000000000002,1152.0000000000002,5097.90275,645.48706,707.61019,256.05286240442115,275.6216318675383,183.97976488383728,33.133290896294675,306.33419070132544,245.28997531860546,156.59706087371694,40.55042996370049,350.16653489985475,288.47297350831496,104.34766919864298,5.853108064584212,316.22497950849396,291.7313396401699,130.40321741143887,10.395793002716179,530.67860470627,183.0253863028573,34.07171825912944,0.9756115732107621,496.49894008434427,209.2908188829295,42.04881413805143,0.917164118948611,745.6802779340052,3.1157658125395247,741.9992249591562,6.754851979053224,0.012657350730228962,67.21568661085796,321.0408752927911,289.0304371615058,71.44252756489036,97.37125005573795,328.463158143698,259.54381520483355,63.37455293595027,96.03011860790531,399.98134917545514,200.72891918359645,51.95241985116865,81.09043211944416,380.46111465821105,229.61017949574259,57.543764656661544,211.0372415643773,422.9001362453189,91.87974133061391,22.957070881688566,176.66499454765733,437.5634217416306,106.82066704998067,27.670797177768947,581.59647559468,166.34307251798728,0.5810976337498419,0.28247194714630286,521.1020929173467,225.51903447581515,1.8955404670469251,0.3059764320441834,0.7352,0.9612,0.2284,0.0752,0.8596,0.8728,0.1896,0.078,0.9512,0.902,0.13,0.0168,0.864,0.9532,0.1536,0.0292,1.356,0.5952,0.0456,0.0032,1.2688,0.6688,0.058,0.0044,0.2316,0.7684,517.3891304720731,11.232799029952993,0.4936182014882354,502.5458522907817,24.531933328992718,2.0290001589699562,501.8930916811852,25.119438473877658,2.079398280900825,499.96994143210316,27.549233787114034,1.6385415190798187,66.93969700856586,7.943635433135217,62.545048716266614,12.335689251335364,61.93173374203335,12.94131410072659,59.301398482425974,15.576441912886978,1035.2592741235035,22.06085720557201,0.9830156897935536,1003.1571712254029,50.75708718173322,4.457914489507715,1002.8294161417298,51.075559487968384,4.326820169327606,997.1980720587075,57.33979756786786,3.634037067067302,133.47058719103657,12.560519013449458,3.715029772290544,124.50065659912843,17.60684521420327,7.635221890709905,125.26737616516924,16.404030512617638,8.107640587537777,117.24121065850903,22.947169436889624,9.555781688860561,0.23,0.77,222.90799581124494,20.474835986366188,6.201001726544292,222.36514971397673,21.38158762926758,5.837215208321017,206.37817268425385,29.72295850685851,13.48235624903496,204.06382914679205,33.22495384844297,12.274654969488136,204.7883911421993,30.61977710437305,14.227753725771693,205.44349360608155,30.786549041659686,13.330127731117274,199.05999479321932,37.46767070130079,13.040757161382224,197.8516043236581,36.91403230071066,14.802306354399642,32.95825919999999,3.9057408,30.654996479999994,6.2090035199999996,30.478417920000002,6.38558208,29.364019200000005,7.4999808,2.9496,1.0504,2.5632,1.4368,2.3264,1.6736,2.3088,1.6912,1.8196,0.124,0.0564,1.0,4728.298328467896,503.33234055158215,59.31168749936407,4401.459664522035,735.4589814107092,154.43842363272864,4360.502131087065,771.8300992008135,158.91600592249333,4211.058269657047,911.9629269489907,167.84931886526985,59.851598549590165,0.04900901817762533,59.59044268885986,0.1197325253465693,0.19380380414328424,59.49802087444364,0.27582465503148235,0.12275614916831876,59.68195963195298,0.10871915301688904,0.11373973242648483,0.7392,0.2608,1.996,0.004,1.0,0.996,0.004,0.995,0.005,0.992,0.008
std,135.8469421879323,111.82044598022256,46.3948685550054,29.078808420245508,141.4569882722855,109.10567615182711,48.794943449587684,44.25963899321216,77.39444685470586,71.51959959837643,15.095010587073755,2.655947758684333,94.41845579632161,85.3472855535072,21.863470915453437,10.520267955227515,37.956024824852705,36.20723411484726,5.158926406423222,1.5640070628996536,45.195017616745545,43.78867914152136,5.025221260622092,0.0,0.0,108.2566437541778,146.96018740233484,208.38652470792027,69.03910391347254,140.01853189473408,151.11038883988542,222.2029898355051,82.48231665807519,120.6999342353241,148.90898448500502,209.03331012541219,18.9352899600748,110.39274063508202,151.70196751549383,209.3920981023145,31.61485307088367,176.62230689259042,140.24869565803368,183.1700855362496,9.694325861156697,162.14431456171747,139.30446201933285,191.49403341745548,5.825369873028328,82.5291670002775,80.91046247715182,5.396522711310655,102.45223981630797,99.39922671114229,9.059926332691393,232.21901136573285,315.2333022536604,439.7119317919569,145.65052059761572,296.55549893308665,320.6866554071137,467.13468729369123,170.78658623257567,257.1807897665893,318.3425766336542,440.2479088274468,39.31921286012716,236.81727478519332,323.2719503062544,442.4313003320145,66.58576513953598,374.2110173555981,307.5132358479647,386.6630494201863,17.463193769391836,345.28350175781594,305.38041319605685,404.39655341046677,12.61397279938231,180.86519699467445,177.3128885575105,15.410737246416726,229.56121529397748,223.07758234653417,23.210178155981627,288.8359963697707,240.4043002407496,96.59842965756775,60.649511781103875,297.30616220142196,233.47805304794844,102.45385888264819,92.28927887992644,167.46158721098956,155.00399025173127,34.92261726167845,6.714726751065029,201.47458185485021,182.53983631063568,45.99580449698283,24.84715901602905,81.99758354573551,78.72312819666794,9.355033677150509,3.258348047707612,95.9859429884391,93.7973814124124,9.06822268688522,0.0,0.0,1634.3487812880448,691.8316793108394,1193.2335477208749,307.46739574302904,252.01155444702854,262.7843148352666,135.55683111458666,331.7342643443064,247.3165529965086,251.0470994811458,160.20750669916563,317.5520813076203,251.65220997079075,204.6364337545162,56.33807897504349,317.77250251551646,246.6545577294496,224.5279157193517,74.57263589319504,343.665324850255,221.7672690689007,118.03422382640582,21.775260331616465,338.1554675268056,233.22484979181152,125.76463361820996,14.628435656104546,311.300029665915,20.2300869439415,310.67294831761546,30.614600623847867,0.8950098533201398,138.07483180274892,269.01757957387315,271.6166089340477,96.55189033781623,174.17054286756758,271.3542957431028,280.90053347268844,93.13871056110385,158.6611113883882,264.70549040396537,226.9073295118195,81.61914321420116,137.17859681668702,271.69653590876663,246.93496103613933,87.874897985735,243.07027304802332,268.4566505694101,158.77385236369992,54.94298197335825,215.39882146003248,260.09135148456426,172.43311620379936,61.30164822688381,289.9744855209846,172.99852489871435,7.52232658102346,5.409129150642344,278.1245876864227,197.14804292600002,14.200196106838366,4.969838992753124,0.9643997995617165,0.999346936183712,0.6361716614849919,0.38049167505079085,0.9901938884821283,0.991976291749293,0.585935580162888,0.387228600697107,0.9989084660892232,0.9952859482700258,0.4931010339939932,0.18254978741422026,0.9908079228932385,0.9990041851125422,0.5326009507638444,0.23991430089587176,0.9345794175657558,0.9144967035720625,0.29856065998978953,0.07994396917617692,0.9632923473324626,0.9436549459052214,0.3356464385426147,0.09371444114594003,0.4218969535418353,0.4218969535418353,218.4414060320158,34.862103392347386,4.713511042469732,220.51858565318886,56.53777266599014,12.995590700116837,219.12043519800434,57.70292177398717,11.952351994123102,218.29083725283104,53.511394200689686,10.476175029599785,37.38625777648781,25.333211911231036,39.441913170830965,31.024655807796705,40.08395640646871,31.104848993614613,40.996967702335354,33.77300002169082,438.44988795090796,63.96156844689702,10.013593056806137,436.6496985795731,123.67258244984578,30.304588839380465,436.9575323731935,122.05585169019378,25.504929168059338,432.2556933240602,115.718118588523,20.98091818311538,75.45340605387835,44.92987547533389,24.722680501579426,79.93629106328642,52.49924120722957,35.94610861597835,80.23963002680924,50.126957167792476,37.114270086088354,81.78108647556948,59.372545004263294,41.61101385190362,0.42087459781438114,0.42087459781438114,124.4156048691691,74.60833289195759,43.57252634526475,125.66661555792672,74.5099660988109,42.60862617949686,133.08161663132182,88.48219760159542,62.44290565650431,133.31255406139962,94.90202978879627,58.159038951585266,135.0174955025073,88.51174297533208,63.77671379904409,134.1265388050906,89.18024371546439,61.46297503596357,135.59334390860556,98.65095147619854,61.233702447000965,137.007031996839,97.91857951865477,63.13109305623297,5.622787317911629,5.622787317911629,8.185941270745914,8.185941270745914,8.152747906113804,8.152747906113804,7.920085135964609,7.92008513596461,1.7603634897154579,1.7603634897154579,1.919255706906638,1.919255706906638,1.973383360722816,1.973383360722816,1.976214473362885,1.9762144733628852,0.5729934592129827,0.48235934126626107,0.33112077584114036,0.0,2158.2127382062463,755.2684996080835,261.2281464148535,2238.293936680497,1014.1302318019467,467.1612195935349,2205.9021374987246,1044.1853432998207,458.2028861436254,2145.0943477911605,1031.2319078601286,437.25335573157327,25.000808059089902,1.6295805603861708,25.26699796731277,2.985669823986327,3.7305091252975195,25.36837106162281,4.261269359875356,2.5791908055876975,25.19394675788617,2.7719102499110395,2.8212393174909254,0.43911493300146026,0.4391149330014603,0.08936216827843808,0.08936216827843808,0.0,0.06312524819271509,0.06312524819271509,0.07054073432450082,0.07054073432450082,0.08909313956474707,0.08909313956474707
log_std,,,,,,,,,,,,,,,,,,,,,0.13456953034799415,,,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,,,,,0.22490365550397923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.881784197001252e-16,8.881784197001252e-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40116997995835607,,0.4029642768025002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.408450628589914,,,0.4409984966302941,,,0.4340691492063167,,,,,,,,,,,,,,0.4082664486653008,,,,,,0.4309009598063925,,,0.4232392437055283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24315989192843646,,,,,,,,,,,,,,,,,,,0.0,0.4678410504699547,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.864000000000004,0.0,0.0,552.96,552.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.864000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.0000000000002,1152.0000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.2849700831397,0.0,135.37139943867635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84549504437848,0.0,0.0,22.37392878483727,0.0,0.0,28.25103597979819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.23104086761765,0.0,0.0,0.0,0.0,0.0,67.52051126983932,0.0,0.0,106.53323596535309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,214.69275491644822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
