1,2,39,0.00164365,0.00174138,0.00106533,0.000812788
1,2,40,0.00208166,0.0014778,0.00103957,0.000780126
1,2,41,0.00161886,0.0020685,0.00123783,0.000858853
1,2,42,0.00146843,0.000674358,0.000791002,0.000521847
1,2,43,0.00165505,0.0014015,0.000931098,0.000667428
1,2,44,0.00673155,0.00560531,0.00302758,0.00102554
1,2,45,0.001915,0.00172189,0.00123069,0.000900118
1,2,46,0.00152696,0.000870958,0.00073567,0.000561714
1,2,47,0.00226351,0.00200947,0.00126139,0.000966166
1,2,48,0.00131526,0.000719041,0.000532945,0.000222886
1,2,49,0.0072765,0.00577251,0.00318221,0.00121581
1,2,50,0.00444838,0.00381959,0.00258619,0.00121844
2,1,1,0.0594649,0.00951238,0.00887553,0.00244304
2,1,2,0.00975573,0.00781571,0.00452386,0.00128643
2,1,3,0.0490264,0.0106531,0.00761278,0.00218051
2,1,4,0.104887,0.0125409,0.0107011,0.00318777
2,1,5,0.0172353,0.010351,0.00752393,0.00191853
2,1,6,0.00914188,0.00711268,0.00455089,0.00123628
2,1,7,0.0580446,0.0105622,0.00958354,0.0028641
2,1,8,0.00949505,0.00710354,0.00674934,0.00182756
2,1,9,0.00934765,0.00776182,0.00463196,0.00112721
2,1,10,0.00755823,0.00707984,0.00433026,0.00114448
2,1,11,0.00483344,0.0045188,0.00258447,0.00104228
2,1,12,0.107128,0.00919601,0.00663301,0.00186396
2,1,13,0.00425225,0.0025175,0.00140762,0.000742224
2,1,14,0.0329361,0.00922097,0.00710822,0.00195187
2,1,15,0.00906408,0.00689838,0.00497041,0.00147962
2,1,16,0.0385891,0.0144781,0.00724803,0.0022053
2,1,17,0.020107,0.00997008,0.00818794,0.00225254
2,1,18,0.125183,0.0110727,0.00921495,0.00266104
2,1,19,0.0092636,0.0069015,0.0058561,0.00183597
2,1,20,0.0060634,0.00342153,0.00189467,0.000755129
2,1,21,0.00703214,0.00454042,0.00266811,0.000796768
2,1,22,0.0049997,0.00358818,0.00206131,0.00084322
2,1,23,0.0047837,0.00302306,0.00173497,0.000931699
2,1,24,0.00504096,0.00408496,0.00185098,0.00065473
2,1,25,0.00417349,0.00240824,0.00179751,0.000602329
2,1,26,0.00727175,0.00613809,0.00459921,0.0014603
2,1,27,0.0035284,0.00207635,0.00103577,0.000674275
2,1,28,0.0401761,0.0140622,0.0101516,0.00295137
2,1,29,0.00411206,0.00225895,0.00113428,0.000874268
2,1,30,0.00414809,0.00212779,0.000922102,0.000638087
2,1,31,0.00282336,0.00187333,0.00116129,0.000784819
2,1,32,0.0141159,0.0116954,0.00760733,0.00205932
2,1,33,0.125452,0.00978039,0.00705857,0.00170264
2,1,34,0.0154326,0.0102799,0.00668818,0.00235149
2,1,35,0.00492397,0.00327329,0.0017961,0.00108777
2,1,36,0.0189273,0.0103773,0.00796637,0.0018925
2,1,37,0.00793384,0.00677209,0.00452559,0.00109236
2,1,38,0.156312,0.0106033,0.00856382,0.00262083
2,1,39,0.0184327,0.0110993,0.0102132,0.00392032
2,1,40,0.0147608,0.00918895,0.00724021,0.00209457
2,1,41,0.00938242,0.00770938,0.00449451,0.00106275
2,1,42,0.00373685,0.00310794,0.00118449,0.00110313
2,1,43,0.00430358,0.0020432,0.00117022,0.000767899
2,1,44,0.00968814,0.00985035,0.00829475,0.00265608
2,1,45,0.00625429,0.0045762,0.00222511,0.00099217
2,1,46,0.00686531,0.00529155,0.00370158,0.00108056
2,1,47,0.00523933,0.00338498,0.00193137,0.00098309
2,2,1,0.0206154,0.0154093,0.00943837,0.00247846
2,2,2,0.0110211,0.00832708,0.00675447,0.00209343
2,2,3,0.114866,0.0147887,0.0102677,0.00336975
2,2,4,0.0247081,0.0141707,0.00975956,0.00362999
2,2,5,0.0235813,0.0114218,0.00890078,0.00425212
2,2,6,0.00823148,0.00693715,0.00464765,0.00127999
2,2,7,0.103122,0.0158457,0.00910657,0.00227213
2,2,8,0.0308227,0.0158863,0.0130164,0.0043922
2,2,9,0.00512395,0.0037364,0.00202875,0.000846182
2,2,10,0.00725498,0.00791541,0.00440425,0.00146725
2,2,11,0.0056088,0.0051822,0.00234713,0.00142374
2,2,12,0.0240246,0.0157605,0.0117334,0.00424398
2,2,13,0.00488219,0.00257332,0.00167657,0.0010662
2,2,14,0.0216644,0.0129917,0.0110054,0.00395905
2,2,15,0.00934155,0.00810684,0.00621561,0.00257471
2,2,16,0.0309689,0.0160637,0.0096656,0.00392854
2,2,17,0.168469,0.011985,0.00862457,0.00314237
2,2,18,0.0103739,0.0104531,0.00645526,0.00225689
2,2,19,0.00750144,0.00648603,0.00477255,0.00146006
2,2,20,0.0037906,0.00319247,0.00119475,0.000864853
2,2,21,0.00616996,0.00479451,0.00240002,0.000940576
2,2,22,0.0058958,0.0046287,0.00258633,0.00111278
2,2,23,0.00218311,0.00216629,0.00130272,0.000896442
2,2,24,0.00253916,0.0023133,0.00145767,0.00117066
2,2,25,0.00282036,0.00201812,0.000972632,0.000639655
2,2,26,0.111392,0.0146555,0.0113932,0.00535245
2,2,27,0.0026862,0.00232425,0.00132968,0.000884684
2,2,28,0.0183274,0.0171678,0.0133077,0.00523165
2,2,29,0.00276597,0.0023055,0.00108972,0.000785716
2,2,30,0.00244677,0.0020163,0.00112184,0.000926784
2,2,31,0.00519659,0.00526393,0.00260929,0.00100088
2,2,32,0.0140109,0.015597,0.0110703,0.00466952
2,2,33,0.0127902,0.0102009,0.00637949,0.00177588
2,2,34,0.0177183,0.017243,0.0105896,0.00455566
2,2,35,0.00402048,0.00380441,0.00173277,0.000879591
2,2,36,0.0131118,0.0121044,0.00803946,0.00252436
2,2,37,0.0125978,0.0112722,0.00871975,0.00322223
2,2,38,0.037042,0.0178149,0.0101812,0.00456334
2,2,39,0.013914,0.0109196,0.010893,0.00401703
2,2,40,0.0128925,0.0119329,0.00943049,0.0028549
2,2,41,0.00759731,0.00618746,0.00385987,0.00134938
2,2,42,0.00409266,0.00284706,0.0019568,0.00126693
2,2,43,0.00366602,0.00306587,0.00136893,0.000931831
2,2,44,0.00728085,0.00634174,0.00383972,0.0018144
2,2,45,0.00823557,0.00729959,0.00455807,0.001336
2,2,46,0.006768,0.0048727,0.00267599,0.000977368
2,2,47,0.00592163,0.00443586,0.0024444,0.00113166
3,1,1,0.0490264,0.0106531,0.00761278,0.00218051
3,1,2,0.104887,0.0125409,0.0107011,0.00318777
3,1,3,0.0278912,0.0116482,0.00922594,0.00268037
3,1,4,0.0580446,0.0105622,0.00958354,0.0028641
3,1,5,0.00553597,0.0050623,0.00236509,0.00115812
3,1,6,0.00584026,0.00466542,0.00301914,0.000883565
3,1,7,0.0167768,0.0118651,0.00794941,0.00181296
3,1,8,0.00654216,0.00595254,0.00325491,0.00111762
3,1,9,0.22762,0.0108128,0.00749794,0.00187017
3,1,10,0.0879258,0.0119101,0.00900655,0.00225653
3,1,11,0.0329361,0.00922097,0.00710822,0.00195187
3,1,12,0.0155165,0.0109051,0.00780013,0.00224643
3,1,13,0.052339,0.0135933,0.00965151,0.00380476
3,1,14,0.0943486,0.00898543,0.0065347,0.00176247
3,1,15,0.105069,0.010911,0.00730905,0.00214846
3,1,16,0.00947844,0.007162,0.00480699,0.00121172
3,1,17,0.020107,0.00997008,0.00818794,0.00225254
3,1,18,0.0332556,0.010563,0.00835997,0.00232082
3,1,19,0.00900914,0.00731578,0.00462544,0.00104028
3,1,20,0.0214018,0.00955937,0.0072099,0.00255691
3,1,21,0.00564754,0.00337705,0.00188873,0.000805681
3,1,22,0.10506,0.00872974,0.00808065,0.00286587
3,1,23,0.00680568,0.00547992,0.00306381,0.000899711
3,1,24,0.00655562,0.00382748,0.00208816,0.000752109
3,1,25,0.00632312,0.0043756,0.00248755,0.000927721
3,1,26,0.00555161,0.00461147,0.00156661,0.000942893
3,1,27,0.00838771,0.00666301,0.00496657,0.00143007
3,1,28,0.0336838,0.0130348,0.00943047,0.00307714
3,1,29,0.00464456,0.00364636,0.0014341,0.000632946
3,1,30,0.134089,0.0184683,0.0118828,0.00514532
3,1,31,0.0112048,0.007452,0.00468598,0.00159382
3,1,32,0.0038203,0.00281122,0.00140391,0.00106082
3,1,33,0.00989791,0.00836704,0.00547334,0.00132967
3,1,34,0.108226,0.0186535,0.00788933,0.00229886
3,1,35,0.117115,0.0180307,0.00832105,0.00254169
3,1,36,0.133328,0.00998773,0.00846058,0.00234489
3,1,37,0.175826,0.0161879,0.00932408,0.00213823
3,1,38,0.00793384,0.00677209,0.00452559,0.00109236
3,1,39,0.0116111,0.00708576,0.00483268,0.00131647
3,1,40,0.108866,0.0119462,0.0106549,0.00470093
3,1,41,0.0745359,0.0117684,0.00751109,0.00205158
3,1,42,0.00938242,0.00770938,0.00449451,0.00106275
3,1,43,0.155858,0.0136001,0.0101076,0.00391037
3,1,44,0.00602392,0.00621803,0.00287547,0.000993826
3,1,45,0.0160073,0.0176315,0.0130889,0.0054292
3,1,46,0.00984783,0.00770616,0.00610222,0.00188374
3,1,47,0.00503591,0.00349092,0.0015395,0.000988134
3,2,1,0.114866,0.0147887,0.0102677,0.00336975
3,2,2,0.0247081,0.0141707,0.00975956,0.00362999
3,2,3,0.0546679,0.0124303,0.00935275,0.00530885
3,2,4,0.103122,0.0158457,0.00910657,0.00227213
3,2,5,0.00414403,0.00406019,0.0024003,0.00122129
3,2,6,0.00707016,0.00629094,0.00329753,0.0011288
3,2,7,0.252463,0.0117598,0.00719608,0.00222378
3,2,8,0.00620465,0.00694681,0.00486606,0.00178033
3,2,9,0.0221995,0.0154992,0.00956611,0.00297886
3,2,10,0.146452,0.0180296,0.0111075,0.00346573
3,2,11,0.0216644,0.0129917,0.0110054,0.00395905
3,2,12,0.0116024,0.0104942,0.00793112,0.00304077
3,2,13,0.133669,0.0247429,0.0131678,0.00496378
3,2,14,0.156869,0.0141596,0.00895974,0.00296739
3,2,15,0.0673415,0.0114451,0.00794576,0.00247193
3,2,16,0.00728441,0.00790562,0.00577738,0.0016092
3,2,17,0.168469,0.011985,0.00862457,0.00314237
3,2,18,0.120681,0.0141674,0.00794338,0.00225364
3,2,19,0.00629455,0.00421552,0.00217093,0.00108589
3,2,20,0.0116819,0.0112458,0.0084392,0.00298275
3,2,21,0.0062393,0.00553035,0.00254113,0.00127398
3,2,22,0.023457,0.0147209,0.0102287,0.00434092
3,2,23,0.00732418,0.00606594,0.00350831,0.0010109
3,2,24,0.00958549,0.009625,0.00634465,0.00185558
3,2,25,0.00396785,0.0034402,0.00191379,0.00152426
3,2,26,0.00515219,0.00350467,0.00177268,0.00111314
3,2,27,0.109187,0.0134756,0.0117489,0.00387063
3,2,28,0.140068,0.0143738,0.0132597,0.004947
3,2,29,0.00320965,0.00267266,0.00142308,0.000940884
3,2,30,0.0395223,0.0146897,0.0113213,0.00398528
3,2,31,0.0491245,0.0143686,0.0113496,0.00498139
3,2,32,0.00464369,0.00428253,0.00185633,0.000955332
3,2,33,0.0407283,0.0172486,0.0129815,0.00619286
3,2,34,0.0453457,0.0144269,0.00781272,0.00253321
3,2,35,0.0208141,0.0147174,0.00786787,0.00240379
3,2,36,0.0441278,0.0219707,0.011044,0.00447715
3,2,37,0.0290308,0.0243996,0.00953828,0.00349051
3,2,38,0.0125978,0.0112722,0.00871975,0.00322223
3,2,39,0.0116578,0.0107852,0.00700625,0.00258176
3,2,40,0.0223425,0.0151278,0.0124309,0.00638804
3,2,41,0.121223,0.0113973,0.00793333,0.00244119
3,2,42,0.00759731,0.00618746,0.00385987,0.00134938
3,2,43,0.0423555,0.0216023,0.0139628,0.00565376
3,2,44,0.00681663,0.00586987,0.00307566,0.00119036
3,2,45,0.013921,0.0164781,0.0113316,0.00506968
3,2,46,0.00891938,0.00676678,0.00562556,0.00168323
3,2,47,0.00557219,0.00346136,0.00196647,0.00109539
4,1,1,0.00745651,0.00608452,0.00347315,0.00113881
4,1,2,0.105126,0.012437,0.00822079,0.00250369
4,1,3,0.0114956,0.010572,0.00821971,0.0028616
4,1,4,0.108756,0.0120408,0.00883898,0.00279105
4,1,5,0.101673,0.0106441,0.0101533,0.00346953
4,1,6,0.18055,0.0100845,0.00736342,0.002145
4,1,7,0.0209137,0.014125,0.00764547,0.0020005
4,1,8,0.042313,0.0100717,0.00727778,0.00225995
4,1,9,0.0171861,0.0138484,0.0121069,0.00406793
4,1,10,0.00634558,0.00575772,0.003698,0.00130728
4,1,11,0.291825,0.00991647,0.00812723,0.00242039
4,1,12,0.0455548,0.00960502,0.0072817,0.00195484
4,1,13,0.104956,0.0103137,0.00707926,0.0020376
4,1,14,0.0319525,0.0102993,0.00718316,0.00203541
4,1,15,0.0122725,0.00852817,0.00606376,0.00214988
4,1,16,0.0463927,0.0102803,0.00922747,0.00339653
4,1,17,0.0158612,0.0108682,0.0077793,0.00188699
4,1,18,0.0473328,0.011854,0.0109169,0.0039269
4,1,19,0.0964931,0.0129672,0.00965537,0.00321746
4,1,20,0.00778925,0.00562818,0.00289996,0.000883052
4,1,21,0.118544,0.00989382,0.00769818,0.00258143
4,1,22,0.00651619,0.00440634,0.00227473,0.00108176
4,1,23,0.0746412,0.00984739,0.00723334,0.00173276
4,1,24,0.00813622,0.00649561,0.00308184,0.000906563
4,1,25,0.014147,0.0158045,0.00767531,0.00217969
4,1,26,0.00656683,0.00509553,0.00239612,0.000802205
4,1,27,0.174439,0.0235076,0.0115147,0.00399131
4,1,28,0.0140972,0.00934792,0.00575613,0.00169327
4,1,29,0.00540901,0.00414018,0.00190364,0.00115165
4,1,30,0.0147109,0.0119759,0.00719613,0.00193067
4,1,31,0.223341,0.0214991,0.00917172,0.0030942
4,1,32,0.12796,0.00942742,0.00698468,0.00165497
4,1,33,0.103774,0.0112222,0.00875332,0.00231089
4,1,34,0.00635827,0.00575772,0.00269815,0.00096404
4,1,35,0.0430197,0.0110041,0.0079187,0.00210462
4,1,36,0.00403872,0.00324611,0.00247636,0.00105196
4,1,37,0.0123346,0.00830155,0.0070132,0.00177341
4,1,38,0.00870581,0.00716845,0.00473159,0.00134144
4,1,39,0.00842371,0.00650676,0.00480125,0.00125816
4,1,40,0.13347,0.0153392,0.00790445,0.00230521
4,1,41,0.0476573,0.0186988,0.0102406,0.00459904
4,1,42,0.0101609,0.00846022,0.00635171,0.00181278
4,1,43,0.0205506,0.0145798,0.00787332,0.00206226
4,1,44,0.113842,0.0180189,0.0128125,0.00318454
4,1,45,0.00903208,0.00703907,0.00481837,0.00119652
4,1,46,0.111051,0.0181456,0.00932605,0.0031268
4,1,47,0.00578572,0.00487427,0.00191352,0.00111992
4,2,1,0.00767351,0.00781376,0.00456892,0.00144477
4,2,2,0.0642366,0.0127227,0.00824617,0.00265176
4,2,3,0.0158094,0.0100947,0.00709187,0.00252152
4,2,4,0.0335607,0.0130964,0.00786228,0.0022218
4,2,5,0.107818,0.0134583,0.00830449,0.0025908
4,2,6,0.0822772,0.0116394,0.00860508,0.00318978
4,2,7,0.311778,0.0106811,0.00665984,0.0020929
4,2,8,0.0434123,0.0145922,0.0104956,0.00430075
4,2,9,0.031483,0.0101736,0.00767907,0.00254824
4,2,10,0.0120879,0.0134951,0.00918016,0.0040944
4,2,11,0.013995,0.0158149,0.010108,0.00390301
4,2,12,0.147168,0.0113514,0.00886987,0.00278914
4,2,13,0.261388,0.0130121,0.00786982,0.00262623
4,2,14,0.011013,0.0124577,0.00739146,0.00227179
4,2,15,0.0175217,0.0104326,0.00737613,0.00239975
4,2,16,0.0201095,0.0153191,0.00970569,0.00356866
4,2,17,0.00779058,0.00649801,0.00402742,0.00131862
4,2,18,0.0195625,0.0132167,0.00858168,0.00349816
4,2,19,0.116771,0.0166094,0.00901649,0.00318952
4,2,20,0.00819858,0.00686241,0.00393119,0.00152136
4,2,21,0.0271039,0.0198798,0.0117126,0.00509521
4,2,22,0.00575218,0.00670354,0.00364197,0.00153293
4,2,23,0.16764,0.0110115,0.0081053,0.0026488
4,2,24,0.169447,0.0113983,0.00771815,0.00227176
4,2,25,0.181275,0.015776,0.0125929,0.00479697
4,2,26,0.00534872,0.00390087,0.00200896,0.00115711
4,2,27,0.0452003,0.0166294,0.0129494,0.00539531
4,2,28,0.199516,0.0126652,0.00902934,0.00424976
4,2,29,0.00609885,0.00554735,0.00307253,0.00114276
4,2,30,0.107707,0.01627,0.0114477,0.00499397
4,2,31,0.0733438,0.0154849,0.00834418,0.00271021
4,2,32,0.0124605,0.00994267,0.00603204,0.00168459
4,2,33,0.0511731,0.011557,0.0094157,0.00308591
4,2,34,0.00625594,0.00605157,0.00317101,0.00137492
4,2,35,0.104969,0.0260913,0.0104447,0.00380498
4,2,36,0.00623313,0.00545417,0.00340115,0.00123134
4,2,37,0.0183896,0.0155998,0.0120611,0.00583039
4,2,38,0.233035,0.0200824,0.00878388,0.00368309
4,2,39,0.00860918,0.0077217,0.00667194,0.00206675
4,2,40,0.022873,0.0285239,0.0100046,0.00326306
4,2,41,0.17402,0.0160195,0.0157548,0.00619035
4,2,42,0.0109361,0.00976693,0.00789813,0.00247945
4,2,43,0.0125906,0.0110629,0.00779042,0.00294265
4,2,44,0.0185613,0.0113871,0.00968116,0.00406691
4,2,45,0.00693932,0.00630855,0.00344313,0.00101974
4,2,46,0.0544163,0.0198657,0.0128721,0.00506645
4,2,47,0.00848541,0.0071433,0.00507622,0.00154713
5,1,1,0.0157904,0.0124502,0.00915728,0.00295726
5,1,2,0.0159604,0.0109218,0.00766653,0.00174495
5,1,3,0.0290887,0.0119276,0.00787604,0.00215076
5,1,4,0.0164565,0.0160512,0.00822923,0.0023598
5,1,5,0.2164,0.0130018,0.00831678,0.00242382
5,1,6,0.10383,0.0111328,0.00875122,0.00305448
5,1,7,0.0261495,0.00927966,0.00695133,0.00192612
5,1,8,0.10711,0.0150253,0.00824784,0.00228485
5,1,9,0.013194,0.00880823,0.00583921,0.00144501
5,1,10,0.190553,0.0177993,0.00950487,0.00378283
5,1,11,0.0536119,0.0105433,0.00716915,0.00186858
5,1,12,0.00802017,0.00706927,0.00515075,0.00200989
5,1,13,0.0495613,0.014764,0.0145878,0.00402636
5,1,14,0.182782,0.0110371,0.0132694,0.00415251
5,1,15,0.111035,0.0141108,0.0114358,0.00355271
5,1,16,0.199041,0.0113145,0.00880841,0.0028076
5,1,17,0.187626,0.0117307,0.00888259,0.0029532
5,1,18,0.113915,0.00874144,0.00825952,0.00283913
5,1,19,0.0274953,0.0093405,0.00681312,0.00182603
5,1,20,0.0307423,0.00962462,0.00877245,0.0022339
5,1,21,0.00811308,0.00590517,0.0042121,0.00123484
5,1,22,0.0163278,0.00900166,0.00627191,0.00157894
5,1,23,0.00805,0.00822669,0.00599377,0.0015005
5,1,24,0.0190829,0.010992,0.00801965,0.00233577
5,1,25,0.0169688,0.00900036,0.00595652,0.00162352
5,1,26,0.145585,0.0134609,0.00808443,0.00213173
5,1,27,0.104694,0.0107056,0.00741856,0.00195774
5,1,28,0.129964,0.0354665,0.0106952,0.00453461
5,1,29,0.01768,0.0117953,0.00661475,0.00197525
5,1,30,0.00826674,0.00740844,0.00579981,0.00157785
5,1,31,0.0569223,0.0278711,0.00894942,0.00291946
5,1,32,0.153137,0.0184464,0.0128329,0.00474077
5,1,33,0.101992,0.0104017,0.0119006,0.00369433
5,1,34,0.0690817,0.0186343,0.0104649,0.00335855
5,1,35,0.0584829,0.011137,0.00812364,0.00234933
5,1,36,0.0104554,0.00856623,0.00755128,0.00220232
5,1,37,0.117429,0.0104818,0.00917571,0.00251609
5,1,38,0.138596,0.0138101,0.0086888,0.00220722
5,1,39,0.0553591,0.0453125,0.0103808,0.00313957
5,1,40,0.297961,0.0105062,0.0088157,0.00288392
5,1,41,0.0420263,0.0121351,0.00803112,0.00227748
5,1,42,0.059563,0.0101783,0.00751601,0.00249424
5,1,43,0.0054359,0.00357156,0.00170627,0.000872105
5,1,44,0.00642049,0.00494111,0.00515219,0.0023407
5,1,45,0.161143,0.0176453,0.00948926,0.0035884
5,2,1,0.0170987,0.0158682,0.00907335,0.00298041
5,2,2,0.221449,0.0122388,0.00781519,0.00245442
5,2,3,0.108947,0.01267,0.00858602,0.00296717
5,2,4,0.153218,0.0128603,0.00806106,0.0024019
5,2,5,0.0250659,0.0162686,0.00959036,0.00287708
5,2,6,0.0837075,0.0176938,0.0115682,0.00373699
5,2,7,0.0174928,0.012227,0.00974822,0.00345811
5,2,8,0.0280249,0.0167656,0.0103843,0.00500709
5,2,9,0.0170074,0.0112459,0.00799383,0.00260029
5,2,10,0.147918,0.0298941,0.00988534,0.00416474
5,2,11,0.122474,0.0133655,0.00803024,0.00270709
5,2,12,0.0113317,0.00854915,0.00493853,0.00182797
5,2,13,0.0289746,0.0153232,0.00850384,0.00380875
5,2,14,0.0184048,0.026835,0.0113163,0.00519717
5,2,15,0.0653404,0.0128061,0.0107382,0.00482306
5,2,16,0.0344209,0.0125832,0.00951243,0.00319902
5,2,17,0.0325799,0.0121958,0.00767067,0.00247743
5,2,18,0.0212918,0.0126683,0.00935763,0.00372001
5,2,19,0.104514,0.0121587,0.00766079,0.0027012
5,2,20,0.119126,0.0155216,0.0100151,0.00334133
5,2,21,0.105621,0.0129629,0.011826,0.00389146
5,2,22,0.154025,0.0135556,0.00814731,0.00264081
5,2,23,0.252944,0.017769,0.00971282,0.00313383
5,2,24,0.0264666,0.0117679,0.00933791,0.00309252
5,2,25,0.0101787,0.00819739,0.00517059,0.00162751
5,2,26,0.0320961,0.0145017,0.00935871,0.00349432
5,2,27,0.0110944,0.0116146,0.00725661,0.00220086
5,2,28,0.039632,0.0292886,0.0127662,0.00595364
5,2,29,0.11829,0.0143663,0.0086476,0.00334566
5,2,30,0.0131867,0.0108001,0.00621112,0.00186701
5,2,31,0.10479,0.0165767,0.00895471,0.00276828
5,2,32,0.113125,0.023055,0.00825419,0.00293405
5,2,33,0.0189814,0.0157188,0.00937451,0.00336147
5,2,34,0.108905,0.0270004,0.0114272,0.00524229
5,2,35,0.0369763,0.0200014,0.0109978,0.00444628
5,2,36,0.0131714,0.0109837,0.0091716,0.00282812
5,2,37,0.0810496,0.016991,0.016081,0.00480024
5,2,38,0.0444222,0.0200501,0.0117337,0.0038168
5,2,39,0.0234106,0.164224,0.0136163,0.00508266
5,2,40,0.112457,0.0220459,0.010548,0.00469497
5,2,41,0.0189165,0.0117404,0.00855683,0.00403114
5,2,42,0.113507,0.0109617,0.00775636,0.00238987
5,2,43,0.0173578,0.017081,0.00786198,0.00246284
5,2,44,0.189593,0.0114583,0.0085534,0.00317869
