1,1,1,0.00107218,0.000532443,0.000421576,0.000148655
1,1,2,0.000934261,0.00063059,0.000419662,0.000215945
1,1,3,0.00227907,0.00137462,0.000693579,0.000223141
1,1,4,0.0018525,0.00129358,0.000688791,0.000136664
1,1,5,0.00221366,0.00172804,0.000855737,0.000199383
1,1,6,0.00209549,0.00150866,0.000844796,0.000279115
1,1,7,0.00175493,0.00124395,0.000644177,0.000115978
1,1,8,0.0025768,0.0017859,0.000982662,0.000190801
1,1,9,0.000775428,0.000587537,0.000334884,0.000149398
1,1,10,0.0016511,0.000957835,0.000735286,0.000309221
1,1,11,0.00138183,0.000949511,0.000411225,0.000132767
1,1,12,0.00195888,0.00128846,0.000822268,0.00029279
1,1,13,0.00123971,0.000721509,0.000461667,0.00010805
1,1,14,0.00210564,0.00158111,0.000816817,0.000151639
1,1,15,0.00278288,0.00213385,0.000920031,0.000288366
1,1,16,0.00167598,0.00180562,0.000425495,0.000219847
1,1,17,0.0018026,0.00130945,0.000658877,0.000113252
1,1,18,0.00182905,0.00125809,0.000444625,0.000171662
1,1,19,0.00179813,0.00117275,0.000586897,0.000142485
1,1,20,0.00314017,0.00211675,0.00106614,0.000187765
1,1,21,0.00271577,0.00189727,0.0010056,0.00019913
1,1,22,0.00291749,0.00205952,0.0010228,0.00017867
1,1,23,0.000785307,0.000628419,0.000436604,0.000252876
1,1,24,0.00210637,0.0015825,0.000841117,0.000138587
1,1,25,0.00196938,0.00144585,0.000874032,0.000189904
1,1,26,0.00281124,0.00185249,0.000913767,0.000150191
1,1,27,0.00179837,0.00135766,0.000696304,0.000111172
1,1,28,0.00257408,0.00181879,0.000950138,0.000161002
1,1,29,0.00223908,0.00161024,0.000905153,0.000186271
1,1,30,0.00107421,0.00061786,0.000440105,0.000243069
1,1,31,0.00120783,0.00090219,0.000354806,0.000205425
1,1,32,0.00113484,0.000733751,0.000423944,0.000166731
1,1,33,0.00199281,0.00146092,0.000597617,0.000262514
1,1,34,0.0016158,0.000776012,0.000572647,8.94447e-05
1,1,35,0.00105682,0.00207775,0.000437216,0.000229865
1,1,36,0.00193387,0.00142779,0.000839664,0.000212953
1,1,37,0.00212978,0.00158682,0.000775375,0.00018253
