1,1,1,0.00106005
1,1,2,0.000926306
1,1,3,0.00209732
1,1,4,0.00174732
1,1,5,0.00124282
1,1,6,0.00190807
1,1,7,0.00165517
1,1,8,0.00217006
1,1,9,0.000663464
1,1,10,0.00159951
1,1,11,0.00136997
1,1,12,0.00187449
1,1,13,0.00123228
1,1,14,0.00185294
1,1,15,0.00224392
1,1,16,0.0015048
1,1,17,0.00175935
1,1,18,0.00171642
1,1,19,0.00165124
1,1,20,0.00242513
1,1,21,0.00221096
1,1,22,0.00232643
1,1,23,0.00066729
1,1,24,0.00188039
1,1,25,0.00187945
1,1,26,0.00228022
1,1,27,0.00172319
1,1,28,0.00216122
1,1,29,0.00197038
1,1,30,0.00107414
1,1,31,0.00120347
1,1,32,0.0011041
1,1,33,0.00176745
1,1,34,0.0015529
1,1,35,0.00147196
1,1,36,0.00174768
1,1,37,0.00189332
1,1,38,0.00180617
1,1,39,0.000649985
1,1,40,0.00161727
1,1,41,0.000652247
1,1,42,0.00186086
1,1,43,0.000707127
1,1,44,0.0017966
1,1,45,0.00234195
1,1,46,0.00184087
1,1,47,0.0020118
1,1,48,0.00116118
1,1,49,0.00185319
1,1,50,0.00225387
1,1,51,0.00232003
1,1,52,0.0021834
1,1,53,0.000689801
1,1,54,0.00219759
1,1,55,0.00182708
1,1,56,0.00227933
1,1,57,0.00162055
1,1,58,0.00218903
1,1,59,0.00186583
1,1,60,0.00119047
1,2,1,0.000411488
1,2,2,0.000582809
1,2,3,0.000699046
1,2,4,0.000617418
1,2,5,9.74849e-05
1,2,6,0.000695505
1,2,7,0.000663745
1,2,8,0.000742497
1,2,9,0.00040837
1,2,10,0.000674364
1,2,11,0.000601278
1,2,12,0.000714699
1,2,13,0.000430679
1,2,14,0.000735716
1,2,15,0.000686462
1,2,16,0.000524922
1,2,17,0.000680917
1,2,18,0.000623002
1,2,19,0.000722781
1,2,20,0.000768494
1,2,21,0.000497472
1,2,22,0.000771952
1,2,23,0.000399857
1,2,24,0.000539449
1,2,25,0.000641301
1,2,26,0.000795145
1,2,27,0.000609727
1,2,28,0.000739962
1,2,29,0.000778654
1,2,30,0.000556508
1,2,31,0.000403187
1,2,32,0.000419738
1,2,33,0.000711912
1,2,34,0.000755377
1,2,35,0.000213032
1,2,36,0.000762834
1,2,37,0.000450307
1,2,38,0.000731172
1,2,39,0.000423434
1,2,40,0.000724149
1,2,41,0.000677697
1,2,42,0.000702225
1,2,43,0.000547412
1,2,44,0.000655392
1,2,45,0.000836064
1,2,46,0.000480778
