1,1,1,0.035178,0.045538561076604554,0.06558281573498966,0.0758664596273292,0.08230797101449276
1,1,2,0.04433,0.0654277950310559,0.0846042960662526,0.09781211180124225,0.10946609730848862
1,1,3,0.059501,0.08779140786749484,0.10157298136645963,0.11774275362318842,0.1364987060041408
1,1,4,0.037687,0.05000646997929607,0.04179218426501035,0.050814182194616975,0.07124741200828158
1,1,5,0.04053400000000001,0.09915553830227743,0.1135600414078675,0.10632194616977227,0.12383385093167704
1,1,6,0.04797,0.05054684265010353,0.0708993271221532,0.09089803312629399,0.09546402691511388
1,1,7,0.06847099999999999,0.14586309523809524,0.15002691511387165,0.16029140786749482,0.23553183229813668
1,1,8,0.034749,0.04532453416149069,0.06224430641821947,0.07605175983436853,0.0853682712215321
1,1,9,0.027924,0.04278933747412009,0.05017210144927537,0.06448033126293996,0.0707129917184265
1,1,10,0.038701000000000006,0.04946376811594203,0.04425931677018634,0.05532065217391305,0.08243737060041409
1,1,11,0.031395,0.03958410973084886,0.05008902691511387,0.0603822463768116,0.06384989648033126
1,1,12,0.04225,0.056762939958592135,0.07541356107660456,0.10399016563147,0.1059616977225673
1,1,13,0.07478900000000001,0.0779472049689441,0.10954373706004142,0.1373853519668737,0.1838682712215321
1,1,14,0.063518,0.07617934782608696,0.1012621635610766,0.11759575569358179,0.14633540372670809
1,1,15,0.05265,0.06866252587991718,0.0615952380952381,0.08422981366459627,0.11250750517598344
1,1,16,0.040456,0.060174948240165636,0.07257479296066253,0.07119021739130435,0.08234782608695652
1,1,17,0.068133,0.1264089026915114,0.1370843685300207,0.14614829192546586,0.1798457556935818
1,1,18,0.04108,0.05125776397515529,0.07199301242236025,0.07565269151138716,0.07899042443064182
1,1,19,0.018824000000000004,0.01924824016563147,0.02102657867494824,0.02390370082815735,0.027881211180124228
1,1,20,0.059163,0.13026682194616976,0.12261697722567287,0.12424896480331263,0.15470652173913044
1,1,21,0.057187,0.07078286749482403,0.08483928571428571,0.09181314699792961,0.10158100414078676
1,1,22,0.065767,0.06352148033126294,0.10118012422360248,0.10203959627329193,0.13917520703933747
1,1,23,0.035178,0.08478959627329194,0.09986904761904762,0.11068555900621119,0.10900750517598344
1,1,24,0.04433,0.08137758799171843,0.12034627329192547,0.13159860248447205,0.13566537267080747
