dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
0,10239.283799537117,87447.98375121059,108892.86894970488,55671.46226902163,140508.8173425183,61348.67502017963,216263.60823826212,9541.39528298721,1792.6837455013351,127.45029578450225,99.22742810538509,234.2037457723493,375.92279470684616,79964.74970930896,906.6536423965659,12678.541517987194,16916.58265742451,0.0,0.0,3258.193646993196,0.0,8326.67187422612,0.0,0.0,13.76418680384467,69.2705162931108,99.9481938309386,34.92510256369442,40.20427525500219,63.020256473135916,179.19124751949303,17.37955789361476,4.852474230680888,0.3541221773807853,0.08075620670939967,0.6511126254179831,0.5614231937502229,15.617565120400686,0.6810214135189099,20.331844145560865,24.566068369753634,0.0,0.0,3.1160490623845556,0.0,2.8401171334628215,0.0,0.0
1,920.2113114654588,67223.18706804457,101645.73240507234,0.0,4328.808478958795,32790.83930545774,127487.37160498928,16894.011682266802,0.0,0.0,0.0,0.0,0.0,55518.532083046164,0.0,1709.0200695843532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9514431845365964,65.24861248424821,76.4793361455783,0.0,6.7308448260978,33.61488043659752,102.6455500272148,15.637453661478284,0.0,0.0,0.0,0.0,0.0,11.011180593583363,0.0,2.7942019009155494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8708.715635475724,77151.88269718617,144028.9104319573,73342.40168061126,0.0,131994.3225100568,268041.61577959114,30416.350918289325,0.0,0.0,0.0,0.0,0.0,43036.68574454047,0.0,3206.696083014606,11198.801187291785,0.0,0.0,531.9842913058404,0.0,0.0,0.0,0.0,10.340821103782615,86.6386798720224,147.41211484210632,52.65429406712068,0.0,138.66252399540397,185.77334903616043,39.904959368510745,0.0,0.0,0.0,0.0,0.0,12.879654678155894,0.0,3.6289947783434595,10.75098061871008,0.0,0.0,0.6543637760919507,0.0,0.0,0.0,0.0
3,9205.907163237918,71943.98711379449,147367.4450964441,46452.80484400646,64502.817857430215,93655.76233507466,242684.80305919162,41796.19738768027,1594.8753376270354,57.72158265237818,0.0,203.1075886221277,0.0,45973.01812929248,531.3164727531738,18191.949795379835,18860.88419254699,0.0,0.0,5547.598618728028,0.0,0.0,0.0,0.0,7.090154654270315,117.807538182589,146.53619402158228,29.96504126087625,55.125251778008035,72.82321372992212,185.23286029836243,48.47462263745716,4.369219705274615,0.04092985491519517,0.0,0.3404943924638142,0.0,25.55452252776548,0.5409955169276646,23.534837730766345,19.32740920396656,0.0,0.0,3.198302673076488,0.0,0.0,0.0,0.0
4,19283.25425243677,105727.1783439776,169512.47493949474,129504.60382097494,67263.72977303862,117723.13727645675,259676.5710649507,76657.398205113,4479.389282703174,35.58472706963018,41.78154780782278,525.2263834010075,0.0,61933.38057299254,223.1856311910663,20108.478109210388,27484.8714454026,2366.707812287055,0.0,5499.825494240137,0.0,9433.88560071062,0.0,0.0,20.335558027740653,108.59237430270164,131.62313530540706,80.64020412113979,61.648417916441545,115.13586120697454,145.55034268918118,52.14340444062904,1.026949104511808,0.01432072743378401,0.04058775571269987,0.2964275538918652,0.0,6.330518133244885,0.36628457737107495,22.56661634187387,36.90832718352223,0.7714228653929034,0.0,4.264825984371345,0.0,4.7048953644344635,0.0,0.0
5,19374.26167185144,109956.11538449525,177707.94433546357,106675.94443783986,84941.77050967769,195275.7133561966,241488.57100098513,105042.5495910663,8653.612075789797,1005.3204550583762,206.61689438762332,8303.382403278323,256.7846998790372,50584.39506505952,14234.781321893843,34646.39489828718,20760.08595863859,0.0,0.0,33354.27735198592,671.6427427003609,0.0,0.0,0.0,15.733661336205191,127.50749218876516,132.66008928429818,90.83150742240875,226.7881680238934,165.78590051230736,163.75079993933738,57.899664246898254,2.8155856251026257,1.0301326822609311,0.39913790720565423,8.837073289492757,0.5945452877302375,15.20546061825904,5.4164471396838545,53.77412912545624,20.211570568314208,0.0,0.0,6.358171959173877,0.6301112247522077,0.0,0.0,0.0
6,28358.186867580866,105440.82842545323,205501.0207523692,260026.26584331002,151755.37771223823,212831.15620687744,218104.17185466058,103733.68651949527,1844.963247760731,490.16049022885625,134.92576955101165,3288.0573167318144,216.96625442468167,50741.931759759864,12943.726935526354,33732.23953884085,38051.4956887385,0.0,0.0,22178.356175789013,0.0,0.0,0.0,0.0,38.61702212105948,96.30424936270217,164.77236914514847,198.90290536393934,133.7479414896443,286.20336763430714,173.13636946498926,97.07585000540764,9.01010891323737,0.4113249896253778,0.08679594466632481,3.003208129523945,0.2107462668865889,15.08422814739982,6.672284386214538,39.281436993003865,43.088384331619146,0.0,0.0,6.955665891617679,0.0,0.0,0.0,0.0
7,0.0,58115.14713225308,94852.23276085078,0.0,0.0,27956.170155671753,135069.63210528274,30048.082437164136,2118.038057884245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11384.942361924423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63452451282795,64.93059458853085,0.0,0.0,14.974999603862432,120.0458301544439,25.016464197349375,6.645158131814997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.672365246268585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9119.656648762035,68292.33783743969,124319.384640493,16539.633145840133,6989.667361891496,70277.6881279123,173539.69607993728,24241.68268551726,0.0,3.237971715899034,0.0,17.370263957745934,0.0,48344.75754596157,0.0,4438.341809320417,9342.004877969126,0.0,0.0,529.5058317818027,0.0,10481.284741735155,0.0,0.0,9.68715128903165,84.35784167297595,85.68817012728236,19.443136897885786,18.587229472857004,67.26813188637664,134.28089503305523,14.858911808669506,0.0,0.00710506934184293,0.0,0.04104407819989229,0.0,18.19074350367219,0.0,4.59243700252952,16.863469242818848,0.0,0.0,0.45288904668112584,0.0,2.888327624129824,0.0,0.0
9,33675.46315779035,108817.36285459017,176438.04908097253,185845.24633804313,67749.72523038219,191786.9305897508,250351.7595235592,165896.21031325762,1888.1518443529262,382.0154018929737,111.06414471627849,1402.1962991261498,214.47167407266528,58094.00631162123,6784.277723737814,28512.111454923608,30880.570525186795,1892.016585300216,0.0,17133.06143502787,0.0,6313.516117304783,0.0,0.0,39.650624307651256,122.98549944502426,135.1390318613125,194.02215641821996,95.8212841045586,189.08851135925053,195.78908556707393,105.92358053461825,0.7634553718690175,0.4543179587856529,0.12191758077010437,1.9626120008208672,0.23000593611687248,17.969684626587608,3.870728494126484,32.68503675599112,35.20917532164182,1.3282497233073436,0.0,5.006897737736108,0.0,5.7631961885488066,0.0,0.0
