,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.002112,0.00540483,0.00142584,0.00459301,0.000846042,0.00205864,0.000585304,0.000876628,66.86426419200001,83.049073152,76.96900089440994,114.43652316770186,101.07931720496896,160.99789664596273,91.56850295031056,138.24528316770187,125.3936686335404,154.30430577639754,0.00178393,0.00259519,0.5
1,0.0047194,0.00369994,0.00361134,0.00364457,0.00172881,0.00188855,0.000844599,0.00105421,84.25984512,99.03620505600001,100.08312223602483,120.87731832298135,142.84756403726706,136.35181329192548,148.5879252173913,144.62113080745343,168.9135,183.4477547826087,0.00309913,0.000710154,0.5
2,0.0046609,0.00584256,0.00278607,0.00473688,0.001335,0.00234477,0.000777306,0.000852916,113.09598566400001,127.847635968,111.51288577639752,144.53919701863353,111.35001739130436,142.84556565217392,121.76560049689441,136.1879457142857,157.12302795031056,148.76578149068322,0.00268799,0.00302085,0.5
3,0.00207187,0.00566714,0.00195512,0.00387365,0.000908855,0.00176932,0.000585877,0.000945352,71.633223168,90.832607232,78.28583675155281,123.41127062111804,74.93044826086955,134.8150551552795,94.33186985714288,136.67555167701866,122.06236068322983,168.12713546583853,0.00170191,0.00311804,0.5
4,0.00448703,0.00513187,0.00325464,0.00406876,0.00173092,0.00161726,0.00065602,0.000890396,77.04463257600001,113.78785536,98.26788913664596,107.58006391304349,124.73819832298135,137.5248653416149,113.69012633540372,135.20174267080748,138.28025490683228,155.94897670807453,0.00294245,0.0025051,0.5
5,0.00317952,0.00342111,0.00185133,0.00304326,0.00113407,0.00173212,0.000760232,0.000918031,91.17854208000001,95.082663936,90.16893395031056,95.37412760248446,97.06805872670809,123.13049751552794,104.34068167701861,122.48202155279503,150.44742254658382,158.73572472049693,0.00251457,0.00133736,0.5
6,0.00743764,0.00497295,0.007034,0.00385343,0.00333936,0.00162004,0.000968216,0.000976493,130.145631744,128.465376768,114.18972260869566,113.19452683229815,199.43583472049693,140.14674658385093,167.35575881987583,126.61168434782611,188.61557863354037,167.3187886956522,0.00549243,0.00212437,0.5
7,0.00421487,0.00387667,0.00321634,0.00294887,0.00132737,0.00112694,0.000608374,0.000743928,66.04884633600001,57.548732928,97.78817679503103,83.10803990062112,123.9068701242236,113.00767782608698,114.03684614906831,108.27849950310559,123.72601627329193,134.7101399378882,0.00303543,0.00188313,0.5
8,0.00336085,0.00262513,0.00225328,0.00227172,0.00120608,0.00113184,0.000521601,0.000741354,53.076289536000004,60.859823616,88.8739804099379,88.33171861490683,94.96136116149067,101.62887310559007,89.93891982608694,104.80730459627327,115.76245167701865,137.55384192546586,0.00257232,0.000607406,0.5
9,0.00311072,0.000938771,0.00207261,0.000968533,0.00138207,0.000830628,0.000378132,0.000549817,73.560574464,50.382939648000004,87.77816594409937,66.73507099378882,74.83982149689439,63.097310689440995,81.25703570807453,79.71718007453416,91.97067795031057,102.01655981366459,0.0023837,0.000643569,0.5
10,0.00366934,0.00180864,0.00263019,0.00137471,0.000870549,0.000873117,0.000436785,0.000588811,59.67376128000001,36.94089984,87.37059530434782,54.63584844720498,93.12014905590061,91.2062956521739,87.493096310559,89.27555589440995,101.62987229813666,111.38898590062112,0.00277206,0.000779514,0.5
11,0.00321028,0.00851588,0.00216576,0.0074306,0.00162846,0.00470656,0.000786464,0.00127603,80.306304,118.35913728000001,105.19199372670806,203.11086490683232,100.00118844720498,196.08754049689443,116.73166844720498,184.98551211180123,156.84325403726712,190.36816236024845,0.0023004,0.00385835,0.5
12,0.00526614,0.00717107,0.00349331,0.00616883,0.00176485,0.00353487,0.000806212,0.00103618,142.15451289600003,119.22397440000002,127.92162577639753,146.77538993788824,130.10286310559005,170.42927509316772,135.4175682608696,160.2455046583851,162.1889341614907,175.0395495031056,0.00337909,0.00335764,0.5
13,0.00314231,0.00139489,0.00312883,0.00115817,0.00187922,0.00096175,0.000916537,0.000721836,120.731261952,79.910949888,128.1204650931677,91.6399452173913,109.84223583850934,88.67923778260868,153.69679670807452,94.40850792546586,180.18738950310558,130.7373503726708,0.00247964,0.000771021,0.5
14,0.00343675,0.00255264,0.00208581,0.00269781,0.0014888,0.00166617,0.000789004,0.000968546,100.0740096,96.540532224,114.05383242236024,108.96394559006211,105.55070385093168,100.78155782608697,119.16670068322983,121.57075795031054,153.1042755279503,167.64852223602483,0.00245837,0.00113612,0.5
15,0.00491356,0.00199308,0.00373524,0.00160472,0.00161105,0.000927981,0.000553912,0.000643794,76.89637478399996,55.522543104,125.43363633540373,71.86222770807454,94.97515001863353,88.80443660869567,106.37603689440996,93.63932950310559,116.37395751552796,118.8379663354037,0.00290522,0.000913147,0.5
16,0.00576494,0.00333326,0.00440043,0.00277395,0.00181788,0.00142341,0.000869599,0.000941013,129.503181312,87.126162432,113.00567944099376,79.85416937267081,133.86782062111803,128.46318813664598,145.17068670807456,124.12769167701865,172.9752177018634,165.17052472049693,0.000367863,0.000349754,0.5
17,0.00331979,0.0054962,0.00207904,0.00607814,0.00155574,0.0030542,0.000519256,0.00115513,78.08243712000001,111.21805363200001,85.17067307453415,119.12273621118011,93.41111392546583,188.90734285714288,97.82314853416149,167.85535509316773,113.44832173913042,195.79078031055903,0.0025549,0.00312461,0.5
18,0.00298108,0.00144887,0.00207408,0.00100657,0.000730326,0.000806715,0.000218659,0.00052241,35.779547136000005,44.62559539200001,34.29108916770186,61.75019929813665,40.932222428571414,66.11866911180122,40.972389968944064,81.85775026708075,50.844812006211185,99.60950496894411,0.00237629,0.000719378,0.5
19,0.00598724,0.00602125,0.00425771,0.00556063,0.00242994,0.0024562,0.000688587,0.000960944,112.45353523200002,121.398422016,139.27844826086957,137.40496223602486,140.72927583850932,160.97791279503105,131.245939378882,152.47178664596274,143.77381552795032,171.2945758385093,0.00326517,0.00315359,0.5
20,0.00327714,0.00237755,0.00238846,0.00220463,0.00115439,0.00117306,0.000891643,0.00087839,108.69767116800001,90.21486643199997,101.58590782608697,93.44128954037267,111.58882440993789,99.18314950931676,118.60615366459628,110.06705416149067,171.09273894409938,149.4971904347826,0.00233382,0.00100627,0.5
