,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.0967888,0.0354289,0.0144549,0.139146,0.0089269,0.011803,0.00250854,0.00505574,335.366075088,416.54300752800003,324.93242018633543,632.7746510559006,392.61972167701873,466.1552971428572,290.0036463354038,419.4420463975156,313.6345500621118,451.9227985093168,0.0823862,0.138072,2.5
1,0.111672,0.0485407,0.0227677,0.0142792,0.00947759,0.00791374,0.00255384,0.00247518,422.61578568000004,496.728465984,467.13050906832297,273.11829149068325,255.4815438509317,329.5886574534162,328.6044527950311,268.55997509316774,330.3700260248448,288.55281875776404,0.111091,0.0426333,2.5
2,0.0446636,0.200244,0.0152579,0.0183431,0.0084499,0.0101308,0.00237877,0.00364061,567.2470530960001,641.235799152,401.98315503105596,528.153196273292,251.0081588198758,350.25995285714293,280.11763527950313,315.57698037267085,312.49347217391306,384.7970432298137,0.00139012,0.200244,2.5
3,0.0395354,0.205894,0.00925511,0.0150994,0.00808587,0.00922679,0.00222771,0.00246697,359.285384952,455.58229564799996,287.402748136646,350.66062906832303,266.96126701863363,342.39830590062115,273.1592583850932,309.46791714285723,305.43617521739134,303.55269726708076,0.031848,0.205894,2.5
4,0.0469567,0.152158,0.0095212,0.0113913,0.0075513,0.00765136,0.00238207,0.00242265,386.4269852640001,570.71721204,301.09168602484476,297.52157105590067,310.03645770186336,266.5176255279504,265.387538757764,257.83664068322986,302.649427204969,289.39913484472055,0.0469567,0.152158,2.5
5,0.024925,0.0278338,0.0114008,0.0235078,0.00940662,0.0115349,0.00362151,0.00357811,457.31737512000007,476.89898630400006,434.84659788819874,421.7252013664596,333.6653630434783,372.0643326086957,329.5696727950311,293.6457031677019,366.64870900621116,345.38189484472053,0.023464,0.0245879,2.5
6,0.055381,0.115198,0.0154958,0.0328852,0.010812,0.0122888,0.00404073,0.0042788,652.7616842159998,644.334155352,463.3195886956522,682.6203704347828,405.95494540372687,460.3719706832299,364.70527950310566,367.4990218633541,381.7545019254659,382.23911031055906,0.0319642,0.115198,2.5
7,0.155064,0.0267956,0.00971793,0.0186774,0.00752167,0.0091122,0.00218321,0.00303714,331.276244904,288.642863592,320.4240634161491,351.9505866459628,269.13950677018636,361.59079633540375,272.6216927950311,274.91883645962736,302.82028913043484,312.8521822981367,0.155064,0.00961819,2.5
8,0.0248339,0.0354936,0.0130063,0.0145738,0.0089845,0.0117593,0.00243649,0.00521589,266.21076470400004,305.250052824,371.4068639130435,475.548706273292,387.3140092546586,439.73764540372673,272.4618219875777,366.90849906832295,301.76813937888204,431.47032627329196,0.0240226,0.02527,2.5
9,0.00786349,0.0105889,0.00666219,0.00912641,0.00540205,0.00596537,0.00153443,0.00203969,368.95225629600003,252.701931672,271.60251639751556,226.94660310559007,221.26719267080747,233.69315118012426,239.97707310559008,222.00459677018637,250.28274503105595,260.64637012422367,0.00560714,0.00399153,2.5
10,0.155699,0.00766756,0.0118642,0.00716603,0.00861425,0.00398282,0.00263565,0.00161542,299.30120892,185.28170075999998,356.4999103105591,244.26860509316774,350.3848519254659,196.16947428571433,289.98765925465835,178.8085037888199,335.7246988819876,223.39847037267083,0.155699,0.00766756,2.5
