,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.137324,0.0215012,0.0151787,0.0800391,0.00971238,0.0147179,0.00319561,0.00576285,415.8121429440001,516.461423664,409.7129085714286,690.9936039751553,347.59710472049693,418.9164711180125,279.6150414285715,373.1244759006211,350.76654347826087,440.4420761490683,0.137324,0.0800391,3.1
1,0.171975,0.0682617,0.0187959,0.0166547,0.0103945,0.00844494,0.00335481,0.00260603,523.9909118400001,615.881400192,426.8020986956522,399.56011310559,287.8064219254658,329.03610397515536,350.7345693167702,287.50966173913054,375.5794919875776,305.9467626086957,0.171975,0.0623741,3.1
2,0.116741,0.0140514,0.0182294,0.015738,0.00893193,0.00854588,0.00271721,0.00229721,703.3156608480001,795.052486176,238.84798552795036,311.69012136645966,255.16380062111807,283.2131337888199,311.3893644099379,275.3065231677019,332.8320364596274,286.8971567080746,0.116741,0.015738,3.1
3,0.130992,0.285748,0.00957845,0.00985553,0.00693448,0.0063265,0.00192197,0.00193368,445.469106576,564.865276224,369.1147162111802,393.4610418012423,293.5937451552796,293.8505376397516,262.85258726708076,254.7201591304348,295.8998815527951,287.9233274534162,0.130992,0.285748,3.1
4,0.0507664,0.1151,0.0114279,0.0102168,0.00748197,0.00661773,0.00204543,0.00194648,479.1213088320001,707.61822552,284.47011801242235,381.5166940993789,330.58685080745346,279.23834583850936,269.0086125465839,236.57182490683232,290.9788582608696,264.9079263354038,0.00498083,0.1151,3.1
5,0.104315,0.0827253,0.00970186,0.0318454,0.00897637,0.0102985,0.00341962,0.00339436,567.01655856,591.295316352,444.2360102484473,458.82821819875784,404.2323374534162,353.11564515527954,347.9977809316771,291.4344900621119,362.2292803726708,349.49057459627335,0.104315,0.0818318,3.1
6,0.0915866,0.19399,0.0242305,0.0277938,0.0115055,0.0118846,0.00288364,0.00451412,809.343147408,798.8940617760002,678.1070177018634,538.6996736024845,404.9737383229814,432.37559472049696,327.14563167701874,331.4001935403727,326.6370426708075,392.9464576397516,0.0402541,0.19399,3.1
7,0.206501,0.0397062,0.0134704,0.0170143,0.00775506,0.0101936,0.00213798,0.00437026,410.74126315200004,357.88118289600004,301.83808285714287,401.1927937267082,303.9853476397516,371.5407557142858,286.0888099378882,313.66352664596275,308.3298368322982,375.99515608695657,0.202207,0.0132394,3.1
8,0.0119296,0.124452,0.00861612,0.0136493,0.00533692,0.00974742,0.00125844,0.00315431,330.068175552,378.47202811200003,309.5268695031056,515.7382288819875,245.00800757763977,351.90462378882,214.30381981366463,311.8679776397516,204.9743590062112,337.2834392546584,0.0103421,0.124452,3.1
9,0.01168,0.0157914,0.00911705,0.0110821,0.00623021,0.00767713,0.00189393,0.00252923,457.4548224480001,313.318905936,298.3738822981367,271.47262136645963,235.52367192546586,285.80703763975157,262.9125388198758,258.15937987577644,271.8772943478261,287.9672919254659,0.00748362,0.00736839,3.1
10,0.229476,0.00844868,0.0101593,0.00899193,0.00686094,0.00523438,0.00204089,0.0019487,371.09620296,229.72622087999997,442.0437818012422,353.16060881987585,388.03642546583853,265.17471074534166,280.6522032919255,190.76384260869565,317.83415633540375,251.20499975155283,0.229476,0.00219709,3.1
11,0.00874489,0.122823,0.0133265,0.0162404,0.00892208,0.0101836,0.0029678,0.00300272,499.40482800000007,736.0458849600001,350.1200659006211,509.4752899999999,281.81826099378884,426.0567010559007,293.8625279503106,335.22909937888204,329.40080925465844,337.6511421118013,0.00592554,0.122823,3.1
12,0.201238,0.026812,0.0168143,0.0404392,0.0192642,0.0119077,0.00493667,0.00441008,884.0233770720001,741.4240908,681.913941304348,586.1892969565218,518.1952433540374,415.9698522981367,361.96449434782613,370.5225785093168,413.4388975776398,385.920135652174,0.200695,0.0149509,3.1
13,0.029318,0.163388,0.0162586,0.0107614,0.0115421,0.00762416,0.00269335,0.00225088,750.7975352640001,496.94621961600006,412.4896646583851,356.2451162111801,244.873116583851,269.93086726708077,329.48074465838516,282.12501310559014,334.49669124223607,294.7697947826087,0.00952623,0.163388,3.1
