,1-PID-1-1,1-PID-1-2,1-PID-2-1,1-PID-2-2,1-PID-3-1,1-PID-3-2,1-PID-4-1,1-PID-4-2,1-PFA-0-1,1-PFA-0-2,1-PFA-1-1,1-PFA-1-2,1-PFA-2-1,1-PFA-2-2,1-PFA-3-1,1-PFA-3-2,1-PFA-4-1,1-PFA-4-2,1-RID-1-1,1-RID-1-2,1-SA-0-1
0,0.0458263,0.021398,0.010771,0.0157141,0.0104383,0.0121211,0.00398459,0.00597477,201.63754670400002,250.444861224,340.78960590062115,416.5523815527951,347.4981846583851,452.2285514285715,343.4814306211181,390.4864455900622,377.93658720496904,465.50881956521744,0.0429311,0.0187183,1.5
1,0.030433,0.0219899,0.011022,0.0116111,0.00775846,0.0107081,0.00257425,0.00388918,254.09609544,298.656055872,243.55218403726712,338.9520908074535,285.26947204968945,366.70366459627337,256.0680698757764,295.3733070807454,312.5853978881988,352.9707622360248,0.0259401,0.0133167,1.5
2,0.0121169,0.0509416,0.00945939,0.0170329,0.0080187,0.00889365,0.00267385,0.00301389,341.055081768,385.540527216,317.9930279503106,308.34482472049694,257.4709362111802,295.7869727950311,254.73414782608697,280.1705924844721,315.05740024844727,325.0193499378882,0.00826978,0.0495825,1.5
3,0.00808363,0.021469,0.00700359,0.0130052,0.00480674,0.00914604,0.00119314,0.00277733,216.018938616,273.917081184,240.04901496894414,303.22096534161494,218.16769739130436,319.833540621118,187.75927062111805,283.702738136646,210.17715459627334,303.68858745341623,0.00396524,0.0181514,1.5
4,0.11125,0.0299591,0.0155479,0.0137516,0.00773278,0.0101806,0.00203235,0.00415506,232.33772011200003,343.14150132000003,362.9317127329193,328.01193161490687,341.87173142857154,347.8688850931677,258.052466273292,319.8964897515528,278.70877378881994,378.91679509316776,0.11125,0.0266404,1.5
5,0.00669081,0.011432,0.00651894,0.0100259,0.00584278,0.00765544,0.00172224,0.00244358,274.96029096,286.73365843199997,283.4369529192547,297.7643748447205,251.02014913043482,222.41926167701868,207.11562863354038,233.97892024844722,254.6781930434783,279.9517693167702,0.0036568,0.00620808,1.5
6,0.0130649,0.016904,0.0152952,0.0173308,0.00931899,0.00962674,0.00334052,0.00301173,392.4704207280001,387.403401816,454.9313672670808,389.9149074534162,399.23937229813674,322.2545841614907,331.6070263975156,298.6366699378882,346.9995875776398,308.0980241614907,0.0109111,0.0135443,1.5
7,0.0487537,0.0175718,0.0125595,0.0127212,0.00901332,0.00812776,0.00218933,0.00248531,199.178552232,173.545397736,324.00217192546586,212.21051142857146,272.9684126086957,270.15468639751555,283.93854757763984,276.5085518012423,305.12242875776406,280.014718447205,0.0468541,0.0142523,1.5
8,0.00881425,0.00879635,0.00783063,0.0085893,0.00509001,0.00612894,0.00133374,0.00197171,160.058185632,183.530405592,206.4291833540373,346.69483385093173,252.9096222360249,299.9166355900621,201.19141602484476,227.4452001863354,214.1129740372671,253.6380336024845,0.00535009,0.00551992,1.5
9,0.00407576,0.00597899,0.00316948,0.00486592,0.0024937,0.00215724,0.0011737,0.000952128,221.831107368,151.93605237599996,189.4059399378882,135.05386217391307,143.57997217391303,158.37401701863357,173.2699795031056,132.20116745341616,212.163549378882,164.97568217391307,0.00270795,0.00326402,1.5
10,0.023225,0.00667046,0.00995885,0.00586009,0.00765094,0.00316525,0.00209176,0.00114796,179.95368636,111.39990108,309.8096409937889,144.32936658385094,261.4197451552795,166.43550248447204,258.1783645341615,155.22656049689442,292.6555033540373,193.90930074534162,0.0223101,0.00391856,1.5
11,0.0110116,0.0655279,0.00870927,0.0225543,0.00691004,0.0104633,0.00178714,0.00396698,242.173698,356.92677336,246.28197807453418,507.7836570186336,238.70410180124225,392.4928242236026,240.3048082608696,293.4468638509318,263.8517798136646,368.08754627329193,0.0090582,0.0639819,1.5
12,0.0239313,0.011684,0.032646,0.0216799,0.0149956,0.0113012,0.00536213,0.00511695,428.684702952,359.53479780000004,472.1044895652175,435.0294501242236,449.8514723602485,438.2058832298137,391.28979639751554,350.242966583851,439.09916136645967,417.3797129813665,0.0316263,0.0184571,1.5
