cmp-loc-dir,B.10.71.002-1-1,B.10.71.002-1-2,B.10.71.002-2-1,B.10.71.002-2-2,B.10.71.002-3-1,B.10.71.002-3-2,B.10.71.002-4-1,B.10.71.002-4-2,B.10.71.012-1-1,B.10.71.012-1-2,B.10.71.012-2-1,B.10.71.012-2-2,B.10.71.012-3-1,B.10.71.012-3-2,B.10.71.012-4-1,B.10.71.012-4-2,B.20.11.102-1-1,B.20.11.102-1-2,B.20.11.102-2-1,B.20.11.102-2-2,B.20.11.102-3-1,B.20.11.102-3-2,B.20.11.102-4-1,B.20.11.102-4-2,B.20.11.121-1-1,B.20.11.121-1-2,B.20.11.121-2-1,B.20.11.121-2-2,B.20.11.121-3-1,B.20.11.121-3-2,B.20.11.121-4-1,B.20.11.121-4-2,B.30.11.012-5-1,C.10.11.001a-1-1,C.10.11.001a-1-2,C.10.11.001a-2-1,C.10.11.001a-2-2,C.10.11.001a-3-1,C.10.11.001a-3-2,C.10.11.001a-4-1,C.10.11.001a-4-2,C.10.11.011a-1-1,C.10.11.011a-1-2,C.10.11.011a-2-1,C.10.11.011a-2-2,C.10.11.011a-3-1,C.10.11.011a-3-2,C.10.11.011a-4-1,C.10.11.011a-4-2,C.20.11.001b-1-1,C.20.11.001b-1-2,C.20.11.001b-2-1,C.20.11.001b-2-2,C.20.11.001b-3-1,C.20.11.001b-3-2,D.10.14.021-1-1,D.20.21.013a-1-1,D.20.21.013a-2-1,D.20.21.013a-3-1,D.20.21.013a-4-1,D.20.21.013b-1-1,D.20.21.013b-2-1,D.20.21.013b-3-1,D.20.21.013b-4-1,D.20.21.023a-1-1,D.20.21.023a-2-1,D.20.21.023a-3-1,D.20.21.023a-4-1,D.20.21.023b-1-1,D.20.21.023b-2-1,D.20.21.023b-3-1,D.20.21.023b-4-1,D.20.31.013b-1-1,D.20.31.013b-2-1,D.20.31.013b-3-1,D.20.31.013b-4-1,D.30.31.013a-5-1,D.30.31.013b-5-1,D.30.41.011c-1-1,D.30.41.011c-1-2,D.30.41.011c-2-1,D.30.41.011c-2-2,D.30.41.011c-3-1,D.30.41.011c-3-2,D.30.41.011c-4-1,D.30.41.011c-4-2,D.30.41.032c-1-1,D.30.41.032c-2-1,D.30.41.032c-3-1,D.30.41.032c-4-1,D.30.41.102b-1-1,D.30.41.102b-2-1,D.30.41.102b-3-1,D.30.41.102b-4-1,D.30.41.103a-5-1,D.30.52.013a-5-2,D.30.52.013b-1-1,D.30.67.012a-1-1,D.30.67.012b-1-1,D.40.11.023a-1-1,D.40.11.023a-2-1,D.40.11.023a-3-1,D.40.11.023a-4-1,D.40.11.074a-1-1,D.40.11.074a-2-1,D.40.11.074a-3-1,D.40.11.074a-4-1,D.50.11.011a-1-1,D.50.12.013d-1-1,D.50.12.023a-1-1,D.50.12.023b-1-1,collapse-0-1,excessiveRID-1-1,excessiveRID-1-2,irreparable-0-1
count,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0
mean,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,748.7524873806464,748.7315137534343,748.7285516855856,748.7065469102315,748.7663367744287,748.8473696532702,748.7477566083038,748.7066252734305,748.746362119837,748.7403537415375,749.0963761376483,748.782040398935,748.7391253290965,749.0306184643638,748.8646132462317,748.7420813113669,2.0,2.0,2.0,2.0,2.0,2.0,1.0,529.1618705512329,529.1069289302375,529.0992169343862,529.133645996209,74.88904971775693,74.87050522885521,74.8750588680689,74.87088036505176,1058.2144240993448,1058.1753648047636,1058.2158440358721,1058.254868381474,149.762640467889,149.74757247891864,149.7402744108702,149.74826744557606,604.0386901916696,604.0341490440389,604.0115034294247,603.9642983880531,1.0,1.0,249.58032701579336,249.56577555477213,249.59642647600538,249.5799420594073,249.57887607529395,249.5968007692643,249.58230065825688,249.58423801214005,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,5291.071173109372,5291.293997708578,5291.3717328094635,5291.2242416828985,59.9038629800273,59.899193765708816,59.90573858520654,59.903328070468106,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
std,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.8112959620681,311.58657056264815,311.64257923054515,311.44406902107755,311.8219584708456,312.5926675961032,311.77668199027033,311.4895421653955,311.7703508470013,311.65927108200634,315.2270218737946,312.0285231909851,311.71899626590624,314.4572116655692,312.6402553499137,311.67071940268465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.6725572968023,220.30355239087226,220.15881535486804,220.42696972237084,31.288661482078194,31.143928216512506,31.172880473853365,31.15061040497452,440.4156711647391,440.2661602286348,440.4886825059219,440.7274026339798,62.47204645460192,62.32586819592542,62.28708496558058,62.34618001467581,251.92350608147146,251.82852857379714,251.63531666589319,251.2562991366783,0.0,0.0,103.8966558573339,103.79119499555759,104.01669739792239,103.89936899990141,103.88921884458664,104.02174271251673,103.89035417216876,103.92093714387487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.094107319119,2203.855046069512,2204.657989554547,2203.1654998719555,24.970449432143035,24.929005856841034,24.984186662294825,24.967468260313197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_std,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,1.7763568394002505e-15,0.4000016436073229,0.399915634249817,0.4000518868450161,0.3998854821377555,0.3999765464121166,0.400111845505502,0.40012302783927817,0.3999857785396445,0.3999050567057156,0.3998900570458744,0.4003156518536469,0.39995426999040756,0.4000049478849707,0.4003162902275485,0.40010993899077074,0.39990591979166545,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.40006609525551245,0.40019254177125985,0.3998911835372779,0.39995628239789166,0.4000896116651542,0.39987296030146896,0.3999205711007366,0.39999585169593754,0.399874656823345,0.39990143527316097,0.39994678983161486,0.39992526214943097,0.40022985262061256,0.39992727655648874,0.3998839511051793,0.4000747097491995,0.4001577882291539,0.40017799792740993,0.3999493598563878,0.3998578063268942,0.0,0.0,0.3999739468655272,0.3999146018013456,0.39995034261841533,0.40001188368758067,0.3999284434036929,0.39999137150365316,0.3998811271477053,0.399924629859388,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.3998752326166228,0.3999825538229832,0.40000793837741094,0.40009416693437766,0.39997413464161646,0.39990566001131134,0.4000646866666288,0.399985860077115,0.0,0.0,1.1102230246251565e-16,1.1102230246251565e-16,0.0,0.0,0.0,0.0
min,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,156.32672121657018,161.09453463721616,133.0472356603612,156.67591065570875,148.45176273685996,155.22820161250107,125.37460930729523,139.01389646440367,166.95141247198458,161.35799103250616,163.09972949310367,159.18505739743176,138.49782603195447,148.68449067896086,152.6731282077394,161.60862328135136,2.0,2.0,2.0,2.0,2.0,2.0,1.0,104.6008376329107,84.96941344160696,114.68222315699728,110.80469155606254,16.413636556988962,16.068196463852335,16.346261436856246,14.60191441689237,233.69181576175154,221.40633357528847,224.08634790710184,227.27089314792525,24.513219145789737,31.814706734011963,30.62675232242154,27.93482026874042,107.77563349620809,106.25478967158327,131.01748851075027,128.16365794544603,1.0,1.0,53.30944093650477,50.22699942534793,54.043894487220236,49.69482722855488,52.82259365327565,51.48009354184609,53.983512170397645,53.481316791004964,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1177.2615748194603,1091.394373683045,1019.8776995834456,933.5247575209178,12.962303949068858,12.553592691602587,12.42289813145299,12.464154986960887,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
0.1%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,201.08058702462077,205.1557605859292,204.60390956063358,201.66978552519808,201.62316032232744,201.4322142882603,203.7085251089207,201.63470290520587,201.75001766434315,201.75834157343812,201.87061006413876,204.89951103350793,201.73038668881426,200.9582417364394,203.92803151310056,204.66661226673477,2.0,2.0,2.0,2.0,2.0,2.0,1.0,142.13532858757267,142.86705561179892,143.98642777367203,144.94423182116438,20.24946347774154,20.21252420339089,20.39230383966697,20.12472086694254,288.32805474640423,289.39848447943166,288.65340069534403,288.3374340299582,40.98620188805944,40.93522192223146,40.87635924195921,40.41214217322154,163.6293973684077,164.52375710083726,165.40224340071947,164.78052537045636,1.0,1.0,67.81128184545807,67.9473381148764,68.18509676927134,67.84223100999155,67.14983515455313,68.06904356846145,68.00440521228268,67.89203761832908,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,1439.8118858457865,1430.7343296764077,1449.6480364036106,1440.3575017073576,16.389118688713683,16.173620233411878,16.267180231606016,16.16270310162041,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
2.3%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,311.4129107676045,311.16888676665445,311.4227628632422,311.36956086434265,311.57446328641237,311.16949642962794,311.2426601258081,311.2193479783084,311.3439994619307,311.44898082440034,311.37639369657825,311.33958245697926,311.2178018083206,311.2172591055421,311.21725491326237,311.32387413374124,2.0,2.0,2.0,2.0,2.0,2.0,1.0,219.97193991585542,219.9675283924336,219.91009363675403,219.9017693315875,31.122707407038792,31.142335685074936,31.132463113375156,31.11722998092394,440.14719306812185,440.25979744052177,439.898336103124,440.2915884445336,62.28135701871736,62.2555290612881,62.23589217907062,62.24763132409574,251.09646295649716,251.31583147285866,251.32223918806037,251.1835533681791,1.0,1.0,103.76701641902463,103.75602018394476,103.8562987045118,103.76262450755755,103.75061251739784,103.77090645925793,103.81659742642913,103.84327416496616,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2198.8395301968894,2199.544176276155,2199.3082211298533,2201.0096424390713,24.905248065297094,24.90215927341807,24.899045012757256,24.9195354803681,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
10%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,414.11231582448056,414.0186466058747,414.04588505606495,414.07897317163525,414.0357025151655,414.01898140032256,414.04066944732,413.9968960473969,414.0421775535928,414.132962494981,414.12221162802547,414.0432882214483,414.0417042123722,414.1397317477022,413.97447863892233,414.0527342573123,2.0,2.0,2.0,2.0,2.0,2.0,1.0,292.61071161789727,292.5562574737219,292.6483378564432,292.6508864481278,41.4075082886961,41.3984891842614,41.40456104960289,41.399775573968995,585.2120874896177,585.107636387576,585.1815847058433,585.1919021481712,82.80960967080385,82.8119212290725,82.81947037115624,82.82113763774393,334.05852551632114,333.99467152385625,334.05710959443314,333.9711274303824,1.0,1.0,138.00574694544036,138.0247768051773,138.01200636085994,138.01327173466237,138.0161604875981,138.015893304311,137.9869306348907,138.02951505361605,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,2925.727406882836,2925.9046073448667,2926.4617969346373,2925.697620552026,33.12176057446915,33.12518953222729,33.12786085487289,33.11822743782999,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
15.9%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,463.6317427444758,463.68058324832083,463.6560687154032,463.5837122181362,463.6531117580901,463.68662851642074,463.6821234972663,463.5847094478485,463.6919679566402,463.67783882245794,463.696020521988,463.61940031589285,463.6814710761974,463.65187107705543,463.6838139020996,463.7009610111854,2.0,2.0,2.0,2.0,2.0,2.0,1.0,327.6491431052949,327.6860831680718,327.63877613708206,327.6046607854795,46.360780389918794,46.3662726540327,46.36577381383536,46.36475680746271,655.2161167460853,655.2491585028562,655.3153558133271,655.344818678019,92.72568301528719,92.71920351940767,92.73525627567521,92.72744671100709,373.9718043390202,374.02894916283765,374.0076974444166,373.9925320096849,1.0,1.0,154.5552851697684,154.5233896744697,154.54928858794756,154.5436833989756,154.55899779017383,154.56833694777885,154.55698926986008,154.5359002381802,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,3276.2135511659585,3276.519496847932,3276.4665697949836,3276.018083625456,37.090482859407345,37.090403184889844,37.08828547753305,37.09463371410637,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
50%,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,552.96,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,1152.0,6451.0,691.2079846407092,691.2041038646371,691.2182030375448,691.220257129377,691.2400765357976,691.2224930462245,691.1792398383211,691.2045016651317,691.2414483365773,691.1621702046912,691.1839893758113,691.2461864954937,691.2078462454269,691.2310366816309,691.2113709857879,691.1762592774344,2.0,2.0,2.0,2.0,2.0,2.0,1.0,488.4359590494072,488.4534455335129,488.44346319910073,488.44941216249464,69.12375101157824,69.1142030076786,69.11946832417311,69.11785467376237,976.8644128440262,976.8943262798051,976.9206936165684,976.8483082324166,138.23551998659767,138.24362564706013,138.24834838766992,138.23816773701054,557.5670403140067,557.5654060342067,557.5565291553692,557.5703621493946,1.0,1.0,230.41092521142406,230.4084921918559,230.40909200070024,230.41024207389069,230.41841660840055,230.40175846746902,230.39454528370183,230.4019254689744,36.864,36.864,36.864,36.864,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,1.0,4884.3177138503,4884.15171242269,4884.3089325439105,4884.536895950405,55.29493346640566,55.29668470578308,55.29516245378687,55.29178058448805,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
