type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
0,1.0,107.77866342090293,106.00958240221013,139.03609036769032,131.6217332120776,151.0805274974341,160.78324514740322,138.59478122297332,163.3888758313434,174.3281342309039,207.6949704051263,0.004722890723252913,0.00558472477780471,0.002931115763879305,0.0044922352387353525,0.0017019611065260747,0.0024706358691521375,0.0007647014494622256,0.0012461323913607225,0.0014172848512578734,0.0024999369938424262,0.6999969641942281
1,1.0,89.95715827440587,76.55370316227979,134.4764726574216,129.36426301828845,106.91701932298719,124.98594653766496,124.78494287319118,143.03122883187245,162.99157110814187,198.40663740453863,0.00426118101784488,0.0028651538408141115,0.0026032318220027603,0.0025142110510867426,0.001698809828253289,0.0015196148499620867,0.0005727649156244851,0.001022580478046439,0.0036615582114739647,0.00130247393465954,0.6999966294602005
2,1.0,140.2192782640656,133.6025470066651,187.9140034956508,177.34498676332427,274.53465446359087,256.990956018467,291.16947927965964,240.28014230320784,288.522685637248,253.52782146320055,0.007720098811534646,0.011267506966308976,0.006419259409536888,0.010145852797213478,0.003257124543726299,0.005486026998999544,0.0012154701930931957,0.0014063440103120788,0.0037872383434921137,0.005700980239951236,0.6999995000143814
3,1.0,124.0673000423575,105.59340195293537,203.3832657048386,176.693732514804,251.68207784320595,313.4324856332357,245.13184154092414,354.7272867688573,244.73849925729445,363.1798981816254,0.0075575452677228774,0.002618508686349057,0.005271467768540076,0.0031249267972474483,0.0024193791454190845,0.0015614604535179098,0.0007986258410149305,0.00101848525219378,0.00974778593476406,0.0008326605942072121,0.6999966339866008
4,1.0,154.10521354717235,137.05661572533094,204.82557009979828,202.01850965693814,230.2175507187704,180.55626490593679,193.40147894846564,211.4998047695338,220.76548680184416,208.67718293606308,0.005076142546749088,0.008634355776361532,0.005126457156555555,0.006522539758085928,0.0035757228429306063,0.0034525893451574845,0.0013388320646539713,0.0009061506830964207,0.004797751028124985,0.003400451333547014,0.699996542372931
5,1.0,172.07707957152527,189.29983379294455,217.16094941427315,187.99421800934152,252.00096755736138,255.02146268740444,250.95922021157153,237.43127549496478,246.55518369326103,262.598023386574,0.006166895708055934,0.011600717897690748,0.00571749750896864,0.008633788825839386,0.004581296287799452,0.004598169978940247,0.0013796015468556732,0.0013368459201104404,0.0036081204856979877,0.007248056759513582,0.6999997692704115
6,1.0,126.91010165137351,183.51675291161988,168.34785223067783,239.49280849857027,262.10499988089504,282.3178805826749,281.0804376212917,293.6633729750352,283.9108975596829,322.7220296579666,0.010788022531132141,0.006351502849325585,0.006561061035351771,0.006127480960439249,0.005844656184959767,0.003685841946963633,0.001473638947955908,0.0013442867428629258,0.012725745042427385,0.00408307257237408,0.6999945783879239
7,1.0,151.7830989712815,165.4317818915117,185.42778796503055,153.2934064842185,201.84645806128566,208.89638668493046,200.5868517479515,202.71874214241504,209.21075951853024,215.8145859508485,0.006020736943389859,0.004740766744646683,0.006254165568969929,0.004346778471699438,0.0034602405643145095,0.0019820773295149523,0.0011434772403512428,0.000893339619272511,0.0024543076339646514,0.00176063273151059,0.7000050262260417
8,1.0,107.21990391162863,69.0276888372469,139.8108820880209,86.33488366443616,161.10037463800694,116.74684225247064,143.8513674776923,131.33888004187202,193.90321371063914,188.88539081688126,0.004420158035886628,0.003473031733704729,0.0032802693726276294,0.0023133573278028992,0.0019367128298030114,0.0014544881672311869,0.0008191328966625819,0.0007602784882338861,0.0016098846142190819,0.0009159072146726492,0.6999999023828775
9,1.0,217.24026078419865,187.10110511062936,210.06573453191785,240.0675380558515,220.61884397619724,271.0442984921766,192.70971833369725,242.17372571469699,216.3894933399126,310.96020840721474,0.004318435037460167,0.007169583001108749,0.004822928474661753,0.007315236282215604,0.0021679957757326945,0.005004768941151463,0.0008166316492079751,0.0016104378503822322,0.0027878478611610465,0.0034126161218796668,0.6999978295550802
