dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.30.67.012b-D.30.67.012b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.30.67.012b-D.30.67.012b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
0,28729.476960233205,98877.85069619807,197446.27966935642,147755.2087585706,109720.74928319681,142005.65231021584,239474.64892094367,88473.82199006154,2476.5439151646237,179.99844434280106,129.874732342624,1392.96766940921,194.88178792591472,37020.90014588093,6311.981047310893,29892.165116148,23786.53542506566,0.0,0.0,18776.43984694473,0.0,9210.014726798887,0.0,0.0,28.793096896752097,94.14698333650033,121.22904472878795,131.90906027349533,107.49609221312882,158.77059087102313,179.32674113869743,79.8892536363816,3.4769976038422254,0.2638207698214457,0.12218216139176258,2.0817664993278897,0.48529352025732425,10.9777210857967,2.50274633045708,28.64716852926801,35.287113623508375,0.0,0.0,9.955807432180595,0.0,3.5927421041106467,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266362.820158025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0822417509092
2,16308.381337906514,103101.4841039624,136005.7159447979,111993.45574900298,57811.111279434204,126543.76036056291,220686.28329286978,110819.469906649,1009.2041546945441,178.82668636359702,46.39777994346891,1047.1400560005993,0.0,63458.34198779789,5455.578712401964,24771.593117178272,21117.41928766844,0.0,0.0,6714.78488931493,0.0,0.0,0.0,0.0,14.044418256753012,103.63766397283798,121.71604342289007,74.81798769742464,108.15019577635354,105.78937938158155,195.4866019625536,104.89382164014312,11.937723828864417,0.23465188206937956,0.13812858202180656,2.4689131858695967,0.0,16.485948919339076,2.595711999820649,18.237771290764194,20.329598145863695,0.0,0.0,3.26025450765058,0.0,0.0,0.0,0.0
3,20931.825635387653,109396.41744722368,165778.48863533116,95293.40620257639,58335.39999149057,132545.4996633511,235824.65953774966,107932.23238769559,2153.5249962895005,189.09479958402872,167.64571625092302,623.3917323259994,805.0445046441387,49158.4795590626,335.3677972912958,18684.395877730756,22994.867861492792,0.0,0.0,4313.924226935252,0.0,7473.509288396917,0.0,0.0,17.910398351575108,98.79634767528862,137.34317180009117,76.61416350872909,107.14086528977205,109.04762658442709,163.30050765629315,133.96069938830834,1.7234767830397795,0.38601321431360386,0.17129869344144832,0.20634732850790297,0.3330197208355081,16.479565701017975,0.5291915158938716,18.68954556231182,24.79710207186462,0.0,0.0,3.6033563158090587,0.0,2.8281826828575882,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266303.033752339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.0592341700044
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14266344.952439286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730.068208756698
6,13942.55435183574,90485.42075100522,147716.87106953075,44448.529613496794,96875.57320471699,89461.27551191335,208387.44805922167,50519.45321978615,461.8367195692814,366.8128320332138,103.40534745862765,906.5999775061116,60.35824252955538,61241.84187427603,5802.491368396652,25481.057739924006,36679.9665639183,2257.0198705368007,0.0,24007.7746976316,0.0,7448.004182627085,0.0,0.0,14.115637021607276,121.02223137643678,149.38354368982334,51.12926481044785,152.49868198080074,51.56454499544575,168.1966426907176,28.892717121222468,1.673798917430148,0.21688557005575876,0.18252678998227498,2.989280897583066,0.15364018157042425,17.40130997585574,2.5781390089498344,29.598673032936777,46.788081930504745,0.8453587490803363,0.0,12.166041654257652,0.0,1.9181148028063872,0.0,0.0
7,21961.27569999886,101532.1637733877,172017.35925770766,160984.99583050766,45319.7388406907,201730.07848515673,232888.7102718819,94412.47096141681,3556.809128458095,167.16263781565215,60.28497164711327,1055.8971214627752,293.40682164919434,66744.65825844956,5355.527048079808,21248.972045932904,20559.882324483566,70557.18128815711,0.0,13868.060775423044,0.0,0.0,0.0,0.0,30.03743566623474,86.14544414881794,156.25814358483697,104.49837064336985,60.25756189683618,202.39923984713408,210.70929384089573,87.78192981950562,1.9448476058688609,0.12591740758916786,0.46136695787933174,1.1560117165824182,0.5234435752743427,17.101735918204373,4.410590957636931,26.854478152746623,42.157848487327215,17.329723091083075,0.0,7.469886786745525,0.0,0.0,0.0,0.0
8,12756.654306632481,74657.80138584577,120582.17488211501,27371.11239242956,3697.0536222508767,165746.97066291762,224508.78907503656,34631.20955651088,3852.3996014513714,8.632078826421687,0.0,41.78891593858706,0.0,38441.437805140515,0.0,989.3550989712434,10584.173932486128,0.0,0.0,242.50777211985175,0.0,0.0,0.0,0.0,8.583151077366264,90.49818751768923,123.15297563901076,35.09742321543444,15.264261750327103,77.3452181773314,192.3753323314237,29.553047591496824,1.2580336599127737,0.020340719615874407,0.0,0.04174436092700156,0.0,27.87332000829277,0.0,1.588070363770439,9.250191239315843,0.0,0.0,0.13261644020683777,0.0,0.0,0.0,0.0
9,3449.5133746188776,74471.75592606135,114653.71650153921,33128.69294976618,96488.56997923189,74027.54888510049,206048.11087838697,55943.20538961538,1196.462973305393,271.02582375897305,79.08801640458682,357.05949257997554,337.53391201626,41570.317423513974,1452.2414907464192,22354.683300509132,26174.156849627983,0.0,0.0,17460.652255422057,0.0,0.0,0.0,0.0,3.224976107240395,61.637980291167345,74.180358830105,26.184256474167302,118.78373379048607,61.96760125657113,138.06194275452782,59.216998742980465,0.5312760558257911,0.30224017703652883,0.14367228760721176,0.5499775813388963,0.4186809849282991,9.416807617764995,1.027984544029421,22.374167528201184,44.7103228968015,0.0,0.0,7.005793448395935,0.0,0.0,0.0,0.0
