#,repair_cost-,repair_time-parallel,repair_time-sequential,collapse,irreparable
0,1181855.9914461104,420.1588601284917,998.9542227547287,0.0,0.0
1,14266362.820158025,730.0822417509092,730.0822417509092,0.0,1.0
2,1007068.9486465494,259.77193040772954,904.224814452801,0.0,0.0
3,1032937.17586081,407.90169321682896,913.8608798443779,0.0,0.0
4,14266303.033752339,730.0592341700044,730.0592341700044,0.0,1.0
5,14266344.952439286,730.068208756698,730.068208756698,0.0,1.0
6,906654.2951979139,269.779410667525,853.3151151975148,0.0,0.0
7,1234314.6355423068,533.9193478111862,1057.623270104569,0.0,0.0
8,718112.0610886728,235.00111026027426,612.0339140921212,0.0,0.0
9,769464.335422205,206.2238636979741,629.7387713691753,0.0,0.0
10,1182720.2752451187,455.09987571663356,874.9775156080455,0.0,0.0
11,835649.8015746014,329.60138728065004,696.0906095588681,0.0,0.0
12,1265016.9222740354,450.95927419374385,1028.1164008520745,0.0,0.0
13,14266309.91275321,729.6549500960676,729.6549500960676,0.0,1.0
14,14266410.900664207,729.8717646266026,729.8717646266026,0.0,1.0
15,850549.2397053072,315.2521022491388,767.0625481798149,0.0,0.0
16,543892.3641714507,150.379169812526,429.5309479301012,0.0,0.0
17,1123582.5934051624,341.10129388565656,855.6227468781108,0.0,0.0
18,1652067.3065369427,499.024242330614,1311.0037168936683,0.0,0.0
19,619498.7440580585,336.8766508657549,536.0175943244985,0.0,0.0
20,14266245.976833733,730.1053340415201,730.1053340415201,0.0,1.0
21,715637.7411049334,268.78543993579325,605.782313716799,0.0,0.0
22,1059562.1434464876,556.6758004219821,929.0696866331115,0.0,0.0
23,800640.9738608879,302.22970104857677,714.4373916158158,0.0,0.0
24,14266384.22725053,730.4737827993067,730.4737827993067,0.0,1.0
25,887454.1896716186,327.1287404443154,677.6794941730714,0.0,0.0
26,845704.7555664671,232.20622928837378,686.3785649958645,0.0,0.0
27,1322850.3119385408,494.3771213065231,1200.515210671934,0.0,0.0
28,287351.37167984917,115.45656831747692,253.78773415179782,0.0,0.0
29,1071126.6929552741,427.1568709365105,802.4154367781741,0.0,0.0
30,1401317.380208944,518.6670359081688,1200.3197030988722,0.0,0.0
31,1255214.812350757,443.9198664401715,907.6734573998418,0.0,0.0
32,571977.6569692249,122.39781668143661,433.25997085025205,0.0,0.0
33,1920838.9663567676,636.9030168756501,1530.324035921837,0.0,0.0
34,1070455.626212776,497.68877757753535,996.2782887537559,0.0,0.0
35,292794.12710805435,117.40414374285959,289.18541583519425,0.0,0.0
36,351587.15950101736,149.35121279230333,271.7007507701093,0.0,0.0
37,14266391.05790003,730.2342320964598,730.2342320964598,0.0,1.0
38,492096.627463398,333.1198362862006,516.1023872743293,0.0,0.0
39,14266451.391486103,730.1935280300693,730.1935280300693,0.0,1.0
40,804067.9660610919,312.3209452287024,653.2974960382425,0.0,0.0
41,1257761.187120602,494.21246980292557,1026.561994339213,0.0,0.0
42,787515.2703447469,368.84819700547206,664.8098939249774,0.0,0.0
43,584586.0102142502,185.14645688309457,460.2143627454663,0.0,0.0
44,810542.5165055691,511.0461329430814,770.115506097464,0.0,0.0
45,813297.8330902471,260.37723895071434,634.0984842006417,0.0,0.0
46,749898.3664601637,276.9879248882529,663.5840396749111,0.0,0.0
47,1189890.1479780073,546.9205927617202,917.714064333926,0.0,0.0
48,1327744.4951596572,722.4781078810455,1147.5959838259757,0.0,0.0
49,1160488.8470328203,504.7580484953291,956.7292310911555,0.0,0.0
50,14266318.332959028,729.7504183944155,729.7504183944155,0.0,1.0
51,14266438.053609198,729.9112372929942,729.9112372929942,0.0,1.0
52,998491.4224892003,335.04118998344063,850.8079600290885,0.0,0.0
53,1319569.5644344646,520.4340802317638,1058.8723401339303,0.0,0.0
54,1396294.6843843122,477.27491757549495,985.432699623542,0.0,0.0
55,707390.9909099991,280.3720846479381,685.323379832512,0.0,0.0
56,1082085.2797802067,351.41464435511176,835.4891123015304,0.0,0.0
57,1060748.0517576106,386.82620972143724,898.0628713325443,0.0,0.0
58,557202.5285343727,146.53588260370952,390.4455422893349,0.0,0.0
59,1518923.361464809,679.1637764817858,1348.4068214831113,0.0,0.0
60,551103.7324537764,254.04565212787537,523.6958697104274,0.0,0.0
61,14266444.315316482,730.4634369489007,730.4634369489007,0.0,1.0
62,837476.2757919456,319.74971732753744,689.0953885406449,0.0,0.0
63,671154.5623387166,204.22792166766774,552.8639230269747,0.0,0.0
64,14266329.71106049,729.7803190344097,729.7803190344097,0.0,1.0
65,14266351.577727491,729.6328704713148,729.6328704713148,0.0,1.0
66,495561.30378901155,137.3750420089281,363.46444314506823,0.0,0.0
67,1130167.6005339075,309.40982413449444,901.5402808682568,0.0,0.0
68,1457344.0594327163,677.4523448066807,1202.9691800353946,0.0,0.0
69,808431.0511321642,288.4773516560879,579.8695261343306,0.0,0.0
70,14266416.736309461,729.7611035863168,729.7611035863168,0.0,1.0
71,1154780.2234343356,430.72108587896446,897.781254822969,0.0,0.0
72,14266406.922419637,730.0604388621846,730.0604388621846,0.0,1.0
73,1228979.697977176,387.3617126257961,985.6244719578274,0.0,0.0
74,791411.1337156845,253.01827013204246,637.400971666402,0.0,0.0
75,385765.9792643798,217.6180302060904,398.8331091965379,0.0,0.0
76,1285670.396670058,629.8733637162609,1072.537812329142,0.0,0.0
77,985678.2897443604,323.6248992976318,715.390098711448,0.0,0.0
78,901327.1626896466,341.40263347797054,664.4146071873151,0.0,0.0
79,968530.9643835907,394.08188653186335,907.2770472068328,0.0,0.0
80,744111.0622103795,268.9273275289325,639.0908332508644,0.0,0.0
81,14266344.598872887,730.3939110007545,730.3939110007545,0.0,1.0
82,1651939.4618372412,646.6689088076348,1257.2795005638625,0.0,0.0
83,1019668.086247392,364.8062549618484,862.2447939306179,0.0,0.0
