cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
0,2949.12,884.736,479.23199999999997,110.592,442.36800000000005,442.36800000000005,2949.12,589.8240000000001,576.0000000000001,1843.2000000000005,5529.600000000001,1267.2000000000003,6681.600000000001,1728.0000000000002,576.0,230.40000000000003,645.1,967.65,4838.25,1988.0502432318626,1275.1524634014363,1493.7980352281315,1131.5305526435668,378.19741102388247,1346.4041457419976,2986.1778741284897,1031.0301883846382,4.0,4.0,2.0,2.0,0.0,1.0,1255.0731647645616,673.9356267561835,0.0,0.0,299.0593574087995,2740.314392061153,1245.2972986043856,45.175128814750416,124.9606746148129,328.87771240911894,0.0,0.0,1.0,938.6971012568773,189.13418165391562,871.1488007532968,49.7664,97.6896,4.0,12.0,2.0,0.0,0.0,1.0,0.0,7850.059073679839,6665.061118840509,6223.876023660368,216.65555607057684,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1,3723.264,147.45600000000002,0.0,552.96,921.6,1069.056,1880.064,552.96,1843.2000000000005,2304.0000000000005,3916.800000000001,1152.0000000000002,7833.600000000001,230.40000000000003,0.0,1152.0000000000002,5160.8,967.65,322.55,3882.474909840462,1813.6254840711965,452.59116481407034,271.04545116809226,1142.0026105427582,2163.3841279602593,1258.4510176142678,337.33845459519466,10.0,0.0,0.0,2.0,0.0,1.0,2849.1653842933197,56.35520031316787,0.0,326.4955643887534,0.0,3195.347120236715,41.3366019727639,0.0,421.3211678552867,174.2812344853832,0.0,0.0,1.0,708.235850915464,734.1450978742513,0.0,129.024,18.432000000000002,8.0,8.0,2.0,0.0,0.0,1.0,0.0,19344.928953503237,2049.6796434832218,198.06556692576606,277.3811601589883,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
2,3391.4880000000003,884.7360000000001,147.45600000000002,0.0,589.8240000000001,626.6880000000001,3059.712,147.45600000000002,691.2000000000002,2073.600000000001,6336.000000000002,115.20000000000003,6796.800000000001,2304.0,115.20000000000002,0.0,2580.4,967.65,2902.95,1431.8879787449446,1228.1850860227194,1781.1885449315405,134.96786951070203,465.8847065474146,1731.7981033782476,3162.1171454887626,1100.7726147613212,2.0,4.0,4.0,2.0,0.0,1.0,1074.3508148897467,357.4093763696437,14.504730451784772,119.00412487513422,167.09713949942986,3963.9568870364483,1713.2428718700353,0.0,514.6578849870422,0.0,0.0,0.0,1.0,732.7261668426986,490.2502603122954,738.5231087258869,58.9824,88.4736,8.0,8.0,2.0,0.0,0.0,1.0,0.0,4684.534494698043,11391.536718366462,1253.8583754933281,226.48088234516814,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
3,3465.2160000000003,552.96,331.776,73.72800000000001,700.416,774.144,2396.1600000000003,552.96,1728.0000000000005,1382.4000000000003,5299.200000000002,806.4000000000001,7603.200000000001,1036.8000000000002,576.0000000000001,0.0,3225.5,1935.3,1290.2,1749.7719843185769,1497.5940089037865,623.9680544274236,714.9922636651254,463.89231291048213,1446.846902658545,2702.5988550272505,575.2761963182643,4.0,4.0,2.0,2.0,0.0,1.0,1645.9839772921337,287.8083626701245,33.320733382112756,67.14080604848867,217.03458732900293,4146.196803353141,474.15622643500285,0.0,217.62118096335857,139.5446596925002,195.0153995505493,0.0,1.0,1457.402728258444,434.6544433286498,0.0,90.3168,57.139199999999995,8.0,8.0,2.0,0.0,0.0,1.0,0.0,12924.438340291319,6294.846702002948,675.9673417759363,206.8186811395352,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
4,3428.3520000000003,442.368,0.0,552.96,811.008,811.008,2248.704,552.96,1728.0000000000005,1843.2000000000003,4492.800000000001,1152.0000000000002,7488.000000000002,576.0000000000001,0.0,1152.0000000000002,2257.85,1935.3,2257.85,2343.6200814095546,1945.9981318870123,913.1272454639691,786.0041511086223,987.9899795096102,1866.7475407190313,1825.1474493971168,368.9106599631732,2.0,6.0,2.0,2.0,0.0,1.0,2356.696778404738,178.89621876872278,0.0,170.21042961990997,142.7988973889166,3309.223535628224,331.1043868492819,0.0,520.1501513908255,0.0,0.0,0.0,1.0,1423.400842655103,480.4805504543028,0.0,84.7872,62.6688,4.0,12.0,2.0,0.0,0.0,1.0,0.0,12205.606766354758,6434.8901874768835,1560.293400683007,221.39037744776488,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
5,1880.064,995.328,516.096,1032.192,184.32,442.368,2211.84,1585.152,460.8000000000001,691.2000000000002,5068.800000000001,2995.2000000000007,3571.2000000000007,2649.6000000000004,806.4000000000001,2188.8,967.65,2902.95,2580.4,536.6659439947948,1429.5646225045598,1896.2452759125883,2517.5680621669053,319.3086986218774,884.4942672879047,3438.925578389328,1231.29647579914,0.0,2.0,4.0,6.0,0.0,1.0,1299.670340817265,288.7876469322544,23.46608256273165,109.72446183441798,131.65261196375621,2742.0298720463866,904.257366056913,62.9371238221454,0.0,177.50147522958898,460.31830287821765,0.0,1.0,763.2782521217109,539.3468068810522,384.5564159108078,64.512,82.944,8.0,8.0,2.0,0.0,0.0,1.0,0.0,6447.620233682534,7293.49351653479,2956.484788768669,239.334835446272,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0
6,3317.76,1105.92,0.0,0.0,368.64000000000004,921.5999999999999,3133.44,0.0,806.4000000000002,2073.6000000000004,6336.000000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,967.65,967.65,4515.7,1245.6021928327157,1734.8970682674396,2308.7967564722967,0.0,696.7420239659909,2172.930454043926,2277.4908875948963,957.6892821082972,4.0,6.0,2.0,0.0,0.0,1.0,959.506738949988,384.6094242443949,23.627659738285008,63.6476865600407,287.61678370092034,4134.292193836688,911.7854559531239,0.0,503.1792233503884,186.30712741723863,0.0,0.0,1.0,372.18855052203014,570.1681531956754,754.6786792803988,46.08,101.376,0.0,16.0,0.0,2.0,0.0,1.0,0.0,7250.573977469161,15655.995453743075,6020.87085021871,315.26891458314606,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
7,3391.4880000000003,516.096,442.368,73.72800000000001,626.688,921.6,2322.4320000000002,552.96,1382.4000000000005,1612.8000000000004,5068.800000000001,1152.0000000000002,6796.800000000001,1382.4,576.0000000000001,460.80000000000007,3225.5,967.65,2257.85,3116.017111479546,1727.9740788603676,1768.8045936306687,1720.3353598770564,690.7634140220366,2007.8999741520672,2259.5609969963743,644.2828368041148,4.0,4.0,2.0,2.0,0.0,1.0,1612.1175131284585,441.27464695916376,0.0,117.28086540999982,354.7376608759927,3145.296603404447,802.0744986194776,41.074093538125176,261.9526898236936,485.2395170738095,0.0,0.0,1.0,328.848826713932,1136.0067739530411,742.9832341738315,60.825599999999994,86.63040000000001,8.0,8.0,0.0,0.0,2.0,1.0,0.0,16056.39435183477,13829.633320137733,2716.148303380445,226.7194990833037,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
8,3686.4,737.28,0.0,0.0,995.3280000000001,1142.784,2285.568,0.0,1843.2000000000005,1728.0000000000005,5644.800000000001,0.0,8524.800000000001,691.2000000000002,0.0,0.0,6128.450000000001,0.0,322.55,2859.5143961917493,1985.0172757708942,2021.9168989409397,0.0,683.5050467818648,2331.27494088658,2512.2174857907535,415.0925330270094,4.0,4.0,4.0,0.0,0.0,1.0,2571.055289463159,33.35529794649558,0.0,261.9253210115937,0.0,3991.630185671472,48.31659323715434,0.0,548.1922296052179,0.0,0.0,0.0,1.0,2405.000425429349,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,0.0,15523.426659932073,396.65488239579486,0.0,212.51083903619863,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
9,4239.360000000001,184.32000000000002,0.0,0.0,1032.192,1142.784,2248.704,0.0,2649.600000000001,1843.2000000000005,4723.200000000001,0.0,8524.800000000001,691.2,0.0,0.0,1935.3,2257.85,2257.85,2257.363245960605,1731.3447069368915,956.7543783069275,0.0,987.7279432797751,2966.516615428968,1495.2011380632737,406.4519180067287,4.0,4.0,4.0,0.0,0.0,1.0,1985.3628901464235,283.9697604607949,0.0,71.03603942641129,210.4487256893205,2994.586348524973,613.1971062947972,0.0,0.0,352.2425585466698,114.81946802272903,0.0,1.0,1158.6046094284866,954.2500369451516,133.54096301851962,64.512,82.944,4.0,12.0,2.0,0.0,0.0,1.0,0.0,8080.547124610515,7527.007352394119,3600.8344842927086,211.3407808413476,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
