type-loc-dir,ONE-0-1,PFA-0-1,PFA-0-2,PFA-1-1,PFA-1-2,PFA-2-1,PFA-2-2,PFA-3-1,PFA-3-2,PFA-4-1,PFA-4-2,PID-1-1,PID-1-2,PID-2-1,PID-2-2,PID-3-1,PID-3-2,PID-4-1,PID-4-2,RID-1-1,RID-1-2,SA-0-1
0,1.0,203.1528320325852,328.70671388838457,394.7704619437835,460.6739705076184,498.1147418095861,647.1830743608502,590.7887424341234,554.1591780808303,658.5558711386142,656.4863121805713,0.024229346024408478,0.02855883887354597,0.01066078838664978,0.01299105264196213,0.006949242539800934,0.01070503049844886,0.002232889537274178,0.004390692439511885,0.021339487498175005,0.02141727801989732,1.6999999999999977
1,1.0,251.60400137136423,236.35779709801585,221.55370954435023,352.5491609445491,261.797634532655,274.75834428415106,275.75107640095445,283.43311299762723,283.6217683673778,281.09505330925595,0.060383266890037555,0.004211956377541419,0.009715878823357,0.008174969441871257,0.005198662023250045,0.005588688985280254,0.0015790261901056436,0.001927961825068294,0.07227034088996996,0.0016532457390300134,1.699999999999999
2,1.0,277.9659750245774,256.98304090458737,488.3684212617106,451.78646113923486,522.6989599162814,518.9282314268531,557.2485428898306,468.03931699176513,545.9865121435156,487.2677161856018,0.008340956525994848,0.021938556031657702,0.013293109166796723,0.009213551252298374,0.012621502670030397,0.006752687770149539,0.002906400918732383,0.001932197831840094,0.0038308161003360866,0.016849660437068315,1.699999999999999
3,1.0,354.52491929856757,321.68086361309685,318.31968106665954,492.6698949416319,360.6060425404881,399.8612637065022,349.18279420160303,372.5708626695803,360.67949601189474,465.3942740275976,0.029067077965119013,0.008715508868897007,0.010303774293329536,0.01222200871525269,0.005726085663513755,0.008258249741449817,0.001739995076199718,0.002343202475588961,0.020463937671612822,0.007302477157409442,1.7
4,1.0,391.9491886780055,319.52082641187087,430.91269056698894,449.02586478229813,398.7865811589978,391.17596037573287,431.6724988303592,418.9021360362433,445.8629993172468,402.2982816775492,0.1003232852399133,0.005724124481441256,0.010742892240253108,0.013124676806070013,0.006824931925907954,0.005406656204847069,0.0020829627260095527,0.001912858694808047,0.12435800825190506,0.003757127035454565,1.6999999999999982
5,1.0,231.7560168017445,355.4732162965992,287.9033123223228,601.9450281384283,459.05331932541026,456.92500959751203,372.45887771146545,526.665762017678,404.5882301559533,586.0672058083039,0.02855475875801313,0.07414899012616491,0.019246912722773124,0.04445119734778638,0.011830232073403923,0.017591891131875738,0.0025810150205949085,0.007604027439489747,0.020881143270385875,0.11009196907494985,1.6999999999999982
6,1.0,357.48033114609615,257.3487737778707,464.75088674528115,529.4543922962417,553.6671937397502,439.36395637077493,616.8393491077364,487.1207877330418,587.8997860823752,576.7473276825901,0.013653634622299954,0.00943781943242693,0.01442018385780332,0.011883105639753085,0.009452295308594325,0.006077204553658621,0.002290869144572033,0.0031973552163733865,0.017108317349706286,0.008727824466026556,1.699999999999999
7,1.0,279.8187543431409,315.100263319166,365.51265607447635,443.2607845780394,559.1336335175196,354.18855610555744,483.55003208554234,507.05247791404383,467.7827615212802,497.99217478317786,0.03298194970595321,0.014831490858504078,0.00975685296520992,0.014023235209607618,0.005458230422246192,0.0064120359609672346,0.0014694094868434758,0.0033188199306120243,0.027895066145760112,0.01104179712139428,1.699999999999999
8,1.0,163.06620895072123,146.65260609962374,200.36836743822545,220.68872574243844,239.52917799964027,202.37013369068038,209.4871640426593,193.78912228769423,226.3571312379485,221.4860676847813,0.005378002783584267,0.016362881285978886,0.0071086611118241095,0.013071155183551088,0.005165516153447049,0.005919167360239846,0.0012985111485953888,0.0023873109116715682,0.004630189330081307,0.009768489450335168,1.6999999999999982
9,1.0,230.57927768928434,213.0392403598384,336.2235060515931,456.6045665917007,482.8278430760569,587.0847342947592,539.2729963172526,457.42561928243924,507.74873373708635,442.899696484913,0.015491910584817019,0.007180572269613192,0.008974686089793283,0.005922802275318112,0.005665920386681682,0.003973304151699294,0.001687511753846148,0.0014920861370269617,0.009753105766777117,0.00480614349520346,1.699999999999999
10,1.0,161.96758818344364,210.4692783448956,192.05152407789475,213.31402418447715,244.56071168243002,255.90129629093357,212.32959587138552,215.8978251931748,256.2496655696194,282.7843276938777,0.02891757200262273,0.031029032484749794,0.011794162509334762,0.011104747667484772,0.009539221251786408,0.00608455029368273,0.002632138224085296,0.0020262170403141776,0.013773795527593573,0.02881967798816401,1.699999999999999
11,1.0,376.0019092120356,301.5694931927896,299.1553643697338,332.84767147813164,258.7082079874847,239.60932175163165,236.6122685410563,256.43838324938747,258.87223360230917,284.86350019053356,0.022910800078616796,0.011189861089196416,0.011690471393188288,0.008431456090428988,0.005971227287268309,0.005600165600438585,0.0017805545985843114,0.002208926927260185,0.010146454116043327,0.006927732355529025,1.6999999999999982
12,1.0,287.8616525522121,247.34484553457932,434.71063988119727,250.52190742531192,369.432869693628,309.12274683491336,316.4719058741695,283.45629188241634,380.2973657573534,308.59676567434946,0.028125143722688963,0.030396733632861717,0.011056217346615412,0.018015705347186182,0.005429376830453232,0.009717283619750189,0.0021472418719444553,0.0035718852278581337,0.018297386130352995,0.03000529663773935,1.699999999999999
13,1.0,361.7587129618906,450.08613242660005,346.06600900416544,413.971158747919,335.67469286478,380.5495131218735,293.95982822977436,386.15687243609096,346.9136460618498,381.07031409342477,0.0626784152763479,0.04502278355551299,0.015978301263900346,0.019037251988465304,0.011244448593661199,0.011643055543166933,0.0038391979303001224,0.004624368933374183,0.0710817261596882,0.02408106664608244,1.6999999999999977
14,1.0,502.88871303134516,441.3600605512592,413.28707685248577,470.49416069245416,315.40930318699986,321.40501758342447,283.1719260766116,323.84032788556345,330.8475841308776,344.86772807793716,0.012286522970445916,0.0646527927183078,0.015208549887073174,0.0360166865861013,0.009797670447006097,0.009875962831231551,0.0026125731781762654,0.003145024884344045,0.006749755595449625,0.11107248428264764,1.7
15,1.0,238.52002070672114,307.94521323392274,360.4027712898846,446.84784020697697,372.4597967963172,434.4106473780583,445.20110766034725,427.7081483153204,449.9095828987381,452.8903131901528,0.01794053000211346,0.016197538688626018,0.008660087614090506,0.013398580459941748,0.00577183610185437,0.00575941907118158,0.0019051707441984258,0.0020289653379093205,0.010536457401990775,0.010376219182314536,1.699999999999999
16,1.0,214.0545554747571,222.75135411590054,253.7959250468105,266.7745000821208,343.7486791301563,239.96763475961257,318.2789319979899,203.77314765195703,315.33714105955926,242.5786028055961,0.011172002280032213,0.006902038353635902,0.009241292690971643,0.0037188327156782125,0.008341369893721919,0.0033502208899047915,0.0018468054867412033,0.001075607682916068,0.0052433017861603275,0.0027320043742624853,1.7
17,1.0,489.6934829731053,475.6937072417538,626.4682365213957,996.7115607431562,930.4947360210856,916.8729674525197,1175.938792141311,1416.3297641733632,992.3648556386477,1217.4164477838317,0.028027270724222397,0.007208275597557779,0.012830337103862713,0.010691820049147769,0.005578990134505921,0.006797902080465245,0.0015241247255905715,0.0022723530348914864,0.02475857441049328,0.006768114483942174,1.6999999999999982
18,1.0,630.3290472432343,578.8048048599944,704.1338225871147,1127.6173612319083,968.139906315997,1046.090094277672,855.1561697803838,952.2712970656862,848.5021008161262,913.6697153690926,0.03695685742042628,0.0186992510778327,0.023643177144739853,0.01592243162045356,0.014664366024973698,0.010030505220447405,0.00393004587765486,0.0037509656659867217,0.030092310448890255,0.01899491461234385,1.699999999999999
